,HSF2 (3298)
ACH-000004,-0.0404401277622
ACH-000007,-0.0173986562827
ACH-000009,-0.215699169773
ACH-000011,-0.237595172004
ACH-000012,-0.196198872775
ACH-000013,0.0254863469441
ACH-000014,-0.0331387238405
ACH-000015,-0.0127992619166
ACH-000017,-0.0574127602288
ACH-000018,-0.0030445225993
ACH-000019,-0.29112466169
ACH-000021,-0.335413616518
ACH-000022,0.056468412174000004
ACH-000025,0.0170282634397
ACH-000028,-0.240972303262
ACH-000030,-0.0877740638655
ACH-000035,0.062630151524
ACH-000036,-0.22004333726199998
ACH-000037,-0.0594707605959
ACH-000039,-0.44762487846999993
ACH-000040,-0.21662722413600002
ACH-000041,-0.0393552218755
ACH-000042,-0.19401112516
ACH-000045,-0.09794609067089999
ACH-000047,-0.14326159853
ACH-000052,-0.0107690808628
ACH-000053,-0.09245323536260001
ACH-000054,-0.189741970256
ACH-000055,0.0403947130351
ACH-000060,-0.16683961469
ACH-000067,-0.140972195688
ACH-000070,0.0360616084699
ACH-000075,-0.10379869208900001
ACH-000078,-0.145380997679
ACH-000082,-0.007626811489609999
ACH-000085,-0.137106870007
ACH-000086,-0.0323486740711
ACH-000087,0.108111352243
ACH-000092,-0.0407640311737
ACH-000095,-0.2785379337
ACH-000097,-0.138746305455
ACH-000098,-0.126334567138
ACH-000099,0.011275133268500001
ACH-000108,-0.0301924368798
ACH-000113,-0.0730083320128
ACH-000115,-0.0917669511512
ACH-000116,-0.19500128386
ACH-000118,-0.30814651440699997
ACH-000120,-0.100404560271
ACH-000123,-0.177490949909
ACH-000127,-0.120752046701
ACH-000128,-0.16654024435599998
ACH-000132,-0.206675231026
ACH-000133,-0.122407906764
ACH-000137,-0.05717416931680001
ACH-000138,-0.17454825981400002
ACH-000142,-0.015117454098200003
ACH-000143,0.0280487846753
ACH-000146,-0.0737700912589
ACH-000148,0.029212391405500002
ACH-000150,-0.178795707879
ACH-000152,-0.15440202794900001
ACH-000153,0.0625065104979
ACH-000159,0.0837753564077
ACH-000160,-0.185511023976
ACH-000163,-0.02102395005
ACH-000167,-0.150901668048
ACH-000168,-0.05757540202980001
ACH-000169,-0.15854759762499998
ACH-000178,0.00341409879334
ACH-000182,-0.006887463103510001
ACH-000183,0.00719422043653
ACH-000188,-0.0653199342286
ACH-000189,0.205107665381
ACH-000190,-0.244976451748
ACH-000198,-0.262079566853
ACH-000204,-0.14768784684
ACH-000206,0.0408025508269
ACH-000207,-0.021771943427400003
ACH-000211,-0.112966683754
ACH-000215,-0.175190235488
ACH-000221,0.17703535860599998
ACH-000222,-0.166885857411
ACH-000223,-0.147607757841
ACH-000226,-0.111132901415
ACH-000227,-0.0323316577927
ACH-000228,-0.155924201865
ACH-000231,-0.110207146574
ACH-000232,-0.0408262658515
ACH-000233,-0.121866899903
ACH-000234,-0.021310783166999997
