,SIX2 (10736)
ACH-000004,0.05101074217209999
ACH-000007,-0.08570555968639999
ACH-000009,0.21085803171599998
ACH-000011,0.015148151041600002
ACH-000012,0.138717686426
ACH-000013,0.051521737033799996
ACH-000014,0.0159959994121
ACH-000015,0.188183614637
ACH-000017,0.09660311125710001
ACH-000018,-0.0488114476441
ACH-000019,0.135588627521
ACH-000021,0.06449890248080001
ACH-000022,-0.00898000313998
ACH-000025,-0.25614030712200003
ACH-000028,0.16984749052099998
ACH-000030,0.0246863081012
ACH-000035,-0.0268334912179
ACH-000036,0.0990711455366
ACH-000037,0.264106283901
ACH-000039,-0.06955754545210001
ACH-000040,-0.0575201807604
ACH-000041,-0.0559253827777
ACH-000042,0.0922637479202
ACH-000045,0.21480573457899999
ACH-000047,0.213799634564
ACH-000052,-0.03915078669580001
ACH-000053,0.0312054845546
ACH-000054,0.011018785389700001
ACH-000055,0.114094088136
ACH-000060,-0.06361819358450001
ACH-000067,0.0545024538622
ACH-000070,0.020725697045099998
ACH-000075,0.131772094651
ACH-000078,0.11043530143
ACH-000082,-0.100401358419
ACH-000085,-0.009658409205510001
ACH-000086,-0.07992046294710001
ACH-000087,0.56880157182
ACH-000092,0.000365806839005
ACH-000095,0.005925055524959999
ACH-000097,0.190125969114
ACH-000098,0.22294264752700002
ACH-000099,-0.0392822668201
ACH-000108,0.011115573166399998
ACH-000113,0.0865839729586
ACH-000115,-0.0241667476572
ACH-000116,-0.0612901652709
ACH-000118,0.147270545621
ACH-000120,0.0013722186774400003
ACH-000123,0.171074819641
ACH-000127,-0.135362628792
ACH-000128,-0.0036078676715000004
ACH-000132,-0.100699192776
ACH-000133,0.0320635998891
ACH-000137,-0.0100881402431
ACH-000138,0.0701342070609
ACH-000142,0.15814431729800002
ACH-000143,0.010581793834899999
ACH-000146,-0.026429450597099998
ACH-000148,0.0395623635558
ACH-000150,-0.0438628092316
ACH-000152,0.111506121984
ACH-000153,-0.0550122229464
ACH-000159,0.049056992471599996
ACH-000160,0.045613756317
ACH-000163,0.15592313393100002
ACH-000167,-0.19511383820099998
ACH-000168,-0.021897854465799997
ACH-000169,-0.0372409910181
ACH-000178,0.0535128147679
ACH-000182,0.17944384220600001
ACH-000183,0.109430762727
ACH-000188,0.23123267586500001
ACH-000189,0.080971086081
ACH-000190,-0.00010443420210600001
ACH-000198,0.113486578348
ACH-000204,0.216097785755
ACH-000206,-0.144926592164
ACH-000207,0.366628928569
