,HRG (3273)
ACH-000004,0.236501917064
ACH-000007,-0.0342575409389
ACH-000009,-0.136971526841
ACH-000011,0.026565170489799998
ACH-000012,0.09028099362389999
ACH-000013,0.0255548289793
ACH-000014,-0.164606342864
ACH-000015,0.114908616741
ACH-000017,-0.0307403623716
ACH-000018,-0.044871246446400004
ACH-000019,0.21989911565
ACH-000021,0.18411234446199998
ACH-000022,-0.0829780082557
ACH-000025,0.0373911320623
ACH-000028,0.156045900942
ACH-000030,0.0192003078353
ACH-000035,0.336721531416
ACH-000036,-0.1062937585
ACH-000037,0.184850343802
ACH-000039,0.230347693889
ACH-000040,0.0961786055092
ACH-000041,-0.035188512682199996
ACH-000042,-0.265268815976
ACH-000045,-0.19637092081000002
ACH-000047,0.141891929832
ACH-000052,0.0156833824604
ACH-000053,0.07880532702200001
ACH-000054,-0.0595306419979
ACH-000055,-0.0239693559737
ACH-000060,-0.0780600852027
ACH-000067,-0.0459499725454
ACH-000070,-0.0586126454727
ACH-000075,0.113843754673
ACH-000078,0.033915462183400004
ACH-000082,0.0196642923775
ACH-000085,-0.20618685219799998
ACH-000086,-0.075758289578
ACH-000087,0.0188668510281
ACH-000092,-0.07477979857530001
ACH-000095,-0.053240726314900004
ACH-000097,-0.05862468316
ACH-000098,0.106536836912
ACH-000099,0.038428074673
ACH-000108,-0.0262332668592
ACH-000113,-0.040748171725
ACH-000115,0.0154539060036
ACH-000116,-0.16084731902799998
ACH-000118,0.120403687024
ACH-000120,-0.209689053363
ACH-000123,0.220123453083
ACH-000127,-0.09199589380010001
ACH-000128,-0.0421426484487
ACH-000132,-0.0452901416603
ACH-000133,-0.0479904893231
ACH-000137,-0.061090046677699995
ACH-000138,-0.131493438548
ACH-000142,-0.012626332277799999
ACH-000143,0.06712429248150001
ACH-000146,-0.0572793114003
ACH-000148,0.0028622544228
ACH-000150,-0.121551726311
ACH-000152,0.101825328398
ACH-000153,-0.0508502278546
ACH-000159,-0.108328316743
ACH-000160,-0.0658875392002
ACH-000163,0.21995224841299998
ACH-000167,0.036165550156199995
ACH-000168,0.062031806901000006
ACH-000169,0.0695312635901
ACH-000178,0.13827993908
ACH-000182,0.0223466993389
ACH-000183,-0.185253980248
ACH-000188,0.0627582316385
ACH-000189,0.09277905092779999
ACH-000190,0.0865784133219
ACH-000198,-0.19065008169199998
ACH-000204,0.164863040392
ACH-000206,0.0434320246567
ACH-000207,0.26463785790399996
ACH-000211,-0.0008583151422879999
ACH-000215,0.0168164624963
ACH-000221,0.00588650876149
ACH-000222,0.18029816916900002
ACH-000223,-0.135098621966
ACH-000226,-0.0032967626860999997
ACH-000227,0.059055663135099995
ACH-000228,0.276810409133
ACH-000231,0.120480325268
ACH-000232,-0.068371187742
ACH-000233,-0.0469082448594
ACH-000234,0.129618035956
ACH-000235,-0.043940033441399996
ACH-000237,-0.022433446277799998
ACH-000238,-0.09092115641489999
ACH-000243,0.106870914407
ACH-000244,-0.050922694046400006
ACH-000246,-0.131760364803
ACH-000248,0.0
ACH-000250,-0.0405619329669
ACH-000251,-0.009798484707790002
ACH-000253,-0.074105634277
ACH-000255,0.19492616698100002
ACH-000256,-0.329543231648
ACH-000257,-0.1446372027
ACH-000258,-0.0602865242148
ACH-000259,0.0023729040727399997
ACH-000260,-0.0135274322557
ACH-000261,-0.102487132469
ACH-000262,-0.22637241716200002
ACH-000263,0.00818593316285
ACH-000264,0.22120196164500003
ACH-000265,0.134202564048
ACH-000266,-0.0330593737311
ACH-000272,-0.190308993794
ACH-000273,-0.230099341826
ACH-000274,-0.00412209632266
ACH-000277,-0.11465409827600001
ACH-000278,-0.0437754381671
ACH-000279,-0.23621824881499998
ACH-000280,0.0023210738524200004
ACH-000281,0.152050015077
ACH-000288,-0.06359634557180001
ACH-000291,-0.0744218289275
ACH-000293,-0.0751111503512
ACH-000294,-0.152492739508
ACH-000295,-0.12241716409000002
ACH-000296,-0.028207574199099996
ACH-000302,0.0652500963249
ACH-000304,-0.355115369622
ACH-000307,0.0695277019929
ACH-000308,0.0161065977227
ACH-000310,0.025996827042400004
ACH-000311,0.162951631256
ACH-000312,0.00035498158852
ACH-000315,0.22911722402100002
ACH-000316,-0.19338842837
ACH-000317,-0.0336844059799
ACH-000318,-0.117469253426
ACH-000319,0.0336397849217
ACH-000320,-0.11949129718599999
ACH-000322,-0.091968893488
ACH-000323,-0.052071615541900006
ACH-000324,-0.018713865674099998
ACH-000329,-0.023058336968000002
ACH-000330,0.011670641944500001
ACH-000331,0.124756322448
ACH-000332,-0.0355968769279
ACH-000334,-0.40662994473
ACH-000335,-0.194581596865
ACH-000336,0.303290464705
ACH-000337,0.0543902820065
ACH-000339,-0.0041880961757800005
ACH-000341,0.14395167029
ACH-000348,0.0247033313825
ACH-000350,-0.0824150538446
ACH-000352,-0.32329150632
ACH-000356,-0.020994330967900002
ACH-000361,-0.0821249557137
ACH-000362,-0.09097983565710001
ACH-000363,0.08792862550380001
ACH-000364,0.0537231704617
ACH-000365,-0.214537365732
ACH-000366,0.039920243367300004
ACH-000368,-0.0310635934446
ACH-000374,0.297164850772
ACH-000375,-0.150926613336
ACH-000376,-0.114030724246
ACH-000381,-0.128936321895
ACH-000383,-0.138341322435
ACH-000387,-0.18665827789900002
ACH-000389,-0.09890175649319999
ACH-000390,0.0456801487525
ACH-000393,-0.0862438354288
ACH-000395,-0.0382934437618
ACH-000397,-0.0316528098924
ACH-000401,0.08221383368230001
ACH-000402,0.0466002006823
ACH-000403,-0.0494690277246
ACH-000404,0.30098012375100003
ACH-000406,0.052621507397
ACH-000407,0.16721563248
ACH-000408,0.110960161078
ACH-000410,0.11364259583599999
ACH-000411,-0.06834325336519999
ACH-000414,-0.0512544900789
ACH-000415,0.0993615004088
ACH-000416,0.10837538662
ACH-000420,0.173248147461
ACH-000421,-0.00208279943599
ACH-000424,0.146820856251
ACH-000425,0.060818849303900004
ACH-000426,0.040279151911599996
ACH-000427,-0.17653898036899998
ACH-000433,-0.0387219472474
ACH-000436,0.0479208941015
ACH-000444,0.106104734161
ACH-000445,-0.273813506412
ACH-000448,-0.038476189644699996
ACH-000450,0.124477433019
ACH-000452,-0.013074150035299999
ACH-000454,0.151583674643
ACH-000458,-0.06808607423719999
ACH-000459,0.0412672389949
ACH-000460,-0.10533717792300001
ACH-000461,0.29494802390299996
ACH-000463,0.00504003077759
ACH-000464,-0.18275622031599997
ACH-000466,-0.00657334643069
ACH-000467,-0.0534066324866
ACH-000468,0.016154922935
ACH-000469,-0.00683115598365
ACH-000470,-0.30990339866300004
ACH-000471,-0.0944499198141
ACH-000472,-0.134453762543
ACH-000473,-0.034898305543199996
ACH-000475,0.0951525781999
ACH-000476,0.039408799457199994
ACH-000477,0.010495829387999998
ACH-000480,-0.08662479123689999
ACH-000481,0.115076444719
ACH-000483,0.0301098238176
ACH-000484,0.08886266265739999
ACH-000485,-0.103712078258
ACH-000486,-0.00455521262375
ACH-000487,0.143509658046
ACH-000488,-0.0881660338951
ACH-000490,-0.09027119626560001
ACH-000491,-0.0927152090688
ACH-000495,-0.037812554911
ACH-000496,-0.148311114363
ACH-000499,0.113634337334
ACH-000500,-0.35930790377599997
ACH-000502,-0.009455427591319999
ACH-000503,-0.133364784733
ACH-000505,-0.0188936753825
ACH-000507,-0.00441459182362
ACH-000510,0.0593451463925
ACH-000511,0.030983285794099997
ACH-000512,0.0182624371963
ACH-000516,-0.0353560848265
ACH-000517,-0.0214752585507
ACH-000518,-0.154254250183
ACH-000520,0.115313988443
ACH-000521,0.095681468223
ACH-000522,-0.04573065141819999
ACH-000524,-0.081753817004
ACH-000527,0.0413215800566
ACH-000528,-0.117449235761
ACH-000537,-0.06881402734400001
ACH-000541,-0.425205554457
ACH-000542,0.102729246972
ACH-000544,0.05833816641319999
ACH-000545,0.0127966839438
ACH-000547,-0.12113496048599999
ACH-000548,0.012017009740799998
ACH-000549,-0.05787455126280001
ACH-000550,-0.0222882452893
ACH-000552,0.043772172446
ACH-000556,0.140164017907
ACH-000557,0.00395425307745
ACH-000570,0.07312028983510001
ACH-000571,0.0529114248626
ACH-000573,0.126150191136
ACH-000576,0.252066727536
ACH-000580,0.035021578523
ACH-000584,-0.042256881287599996
ACH-000585,-0.0878713743448
ACH-000588,0.0756173426948
ACH-000589,-0.011593326668400001
ACH-000591,0.000494562819938
ACH-000593,-0.0626468407279
ACH-000600,-0.00178675433822
ACH-000601,0.027177660877200003
ACH-000604,0.150723666918
ACH-000605,0.038097776401599996
ACH-000606,0.115573237962
ACH-000608,-0.00305218823704
ACH-000614,-0.177995884096
ACH-000616,0.0090947975665
ACH-000618,0.00119248187966
ACH-000619,-0.08313205606389999
ACH-000620,-0.0929697856104
ACH-000621,0.16311836343900002
ACH-000622,-0.11655477994300001
ACH-000623,-0.00338966098958
ACH-000624,0.0162789657516
ACH-000627,0.13314220296499998
ACH-000630,-0.0646973095369
ACH-000632,-0.0894356428465
ACH-000633,0.0569522498351
ACH-000637,0.140530935044
ACH-000638,0.0972786180353
ACH-000646,-0.364304231271
ACH-000647,0.07673677399500001
ACH-000648,0.033118702287499996
ACH-000649,-0.181864771389
ACH-000651,-0.030119836900499998
ACH-000652,-0.06668579877360001
ACH-000653,-0.0801463806773
ACH-000657,-0.07259561032160002
ACH-000658,-0.225393139131
ACH-000661,0.161631537808
ACH-000662,-0.05352147327119999
ACH-000663,-0.0269604483781
ACH-000665,0.143155593473
ACH-000671,-0.0484641351558
ACH-000673,0.09839250323889999
ACH-000676,0.15355412998600002
ACH-000677,-0.158584255143
ACH-000681,0.131407101991
ACH-000682,0.0882437680096
ACH-000683,-0.14496274879100002
ACH-000684,-0.133885262843
ACH-000688,-0.12626665240999999
ACH-000693,-0.0554842464765
ACH-000694,-0.08466567234380001
ACH-000695,-0.11039874344900001
ACH-000696,0.07691987551789999
ACH-000697,-0.24744233169399998
ACH-000699,0.0304700684583
ACH-000701,-0.253500703544
ACH-000706,-0.0888817907803
ACH-000711,0.0363175356306
ACH-000713,-0.0485533280053
ACH-000714,-0.041617035120800006
ACH-000718,0.120631025502
ACH-000720,0.080663026598
ACH-000721,0.00938279358848
ACH-000724,-0.027303134660400002
ACH-000725,0.06769138062999999
ACH-000732,0.131409463202
ACH-000734,0.020543644980799997
ACH-000735,-0.0371563122849
ACH-000736,-0.115774944082
ACH-000738,0.124490440035
ACH-000746,0.12859925220899998
ACH-000747,-0.0110589728003
ACH-000748,0.141470378418
ACH-000753,-0.12408855163799999
ACH-000756,0.19320164976399998
ACH-000757,-0.303122111462
ACH-000758,0.11805915225500001
ACH-000760,0.07766277404310001
ACH-000763,-0.0694868562516
ACH-000764,0.050699597103900006
ACH-000765,0.08950261316680001
ACH-000766,0.19066842509
ACH-000767,0.0182747578111
ACH-000768,0.025059157173799997
ACH-000769,-0.036821812113699996
ACH-000770,-0.0125691116961
ACH-000771,-0.0402309854825
ACH-000773,-0.10028121319800001
ACH-000776,0.0180166844646
ACH-000777,-0.149055848293
ACH-000778,0.15452584230900002
ACH-000781,0.0160176461387
ACH-000782,-0.11741043699300001
ACH-000783,-0.0591842562716
ACH-000784,-0.11707761914100001
ACH-000785,0.076993642396
ACH-000787,-0.0374588203438
ACH-000788,-0.0151869760442
ACH-000791,0.00598733318104
ACH-000792,-0.0658292506357
ACH-000794,-0.0626856432755
ACH-000796,-0.106996849601
ACH-000799,0.119805606286
ACH-000800,0.11571874654999999
ACH-000802,-0.16152192389599998
ACH-000804,0.0317648182454
ACH-000805,0.0501136418892
ACH-000809,-0.17453353011199998
ACH-000810,-0.425224963187
ACH-000811,-0.162363256756
ACH-000817,0.12928021651399998
ACH-000819,0.030801291441299998
ACH-000820,-0.0503363783444
ACH-000821,-0.06985567738810002
ACH-000822,-0.09085237749080001
ACH-000823,0.0408854355641
ACH-000824,0.0614686927065
ACH-000827,-0.0469905305887
ACH-000829,-0.132291011351
ACH-000831,0.15628864614600002
ACH-000832,0.117712712513
ACH-000833,0.319425159345
ACH-000834,-0.0331345035363
ACH-000835,0.0332074597346
ACH-000836,-0.133390822127
ACH-000837,-0.013498344377899998
ACH-000838,-0.27519081282200003
ACH-000839,0.0608593803336
ACH-000840,0.271090352809
ACH-000841,-0.08483751162429999
ACH-000843,0.024906081556700002
ACH-000846,-0.10282200585699999
ACH-000847,0.195985622914
ACH-000848,0.0680436124248
ACH-000849,0.035494644181800004
ACH-000851,0.139430569347
ACH-000855,-0.2176149529
ACH-000856,-0.0622379369678
ACH-000858,0.0220041993115
ACH-000859,0.054535097846999996
ACH-000861,-0.0236500869088
ACH-000862,-0.008609861147770001
ACH-000865,-0.0679548885534
ACH-000866,0.09858213325889999
ACH-000867,0.0720505895097
