,APOM (55937)
ACH-000004,-0.11004560067399999
ACH-000007,-0.10123815052400001
ACH-000009,-0.113096785856
ACH-000011,0.041312340384199994
ACH-000012,-0.09659485644339999
ACH-000013,-0.124457361075
ACH-000014,-0.10817519484799999
ACH-000015,-0.08546216256570001
ACH-000017,0.00921642481601
ACH-000018,-0.0431066993083
ACH-000019,-0.335755454728
ACH-000021,-0.0718325141186
ACH-000022,-0.134203254104
ACH-000025,-0.166550338298
ACH-000028,-0.0144884299906
ACH-000030,-0.015299059798000001
ACH-000035,-0.277495029112
ACH-000036,-0.23602370462299999
ACH-000037,-0.10943040434000001
ACH-000039,-0.15613759275699998
ACH-000040,0.0543938398377
ACH-000041,-0.025023328354099997
ACH-000042,0.0105730481739
ACH-000045,-0.0438792777912
ACH-000047,0.0266641226081
ACH-000052,-0.224835278103
ACH-000053,-0.153953232101
ACH-000054,-0.21745864835200002
ACH-000055,-0.0149392710968
ACH-000060,-0.0290003803654
ACH-000067,-0.327550105328
ACH-000070,-0.154876450276
ACH-000075,0.0617643254465
ACH-000078,-0.20753036208700001
ACH-000082,-0.165879559146
ACH-000085,-0.245640423281
ACH-000086,-0.10344283135500001
ACH-000087,0.06912629459160001
ACH-000092,-0.17416618697900002
ACH-000095,-0.030038583200400003
ACH-000097,0.0101997569774
ACH-000098,-0.166716390018
ACH-000099,0.00314812758386
ACH-000108,-0.0170590517185
ACH-000113,-0.08306741953989999
ACH-000115,-0.282816471245
ACH-000116,0.028710168500900003
ACH-000118,0.120424492323
ACH-000120,-0.00821976006044
ACH-000123,0.0657138890484
ACH-000127,-0.133369728602
ACH-000128,-0.220185349624
ACH-000132,-0.106086503423
ACH-000133,-0.20028007136700002
ACH-000137,-0.175841395601
ACH-000138,-0.0732618236923
ACH-000142,-0.17550389326699997
ACH-000143,-0.193572987661
ACH-000146,-0.124983366279
ACH-000148,-0.00951912332659
ACH-000150,0.010890115232799999
ACH-000152,-0.209431116423
ACH-000153,-0.0144283003669
ACH-000159,-0.0954029291381
ACH-000160,-0.147051085951
ACH-000163,-0.168314168487
ACH-000167,-0.181433103101
ACH-000168,-0.2921491636
ACH-000169,-0.220542258308
ACH-000178,-0.020496222044500002
ACH-000182,-0.14967523599500002
ACH-000183,-0.154053008658
ACH-000188,-0.0845965138398
ACH-000189,0.00277185491965
ACH-000190,-0.14979761662000002
ACH-000198,-0.0543674753905
ACH-000204,-0.109035204142
ACH-000206,-0.153644698908
ACH-000207,-0.263669491827
