,PRF1 (5551)
ACH-000004,0.102055634375
ACH-000007,0.243145712042
ACH-000009,0.0975908854155
ACH-000011,0.0377259316015
ACH-000012,0.0376522300092
ACH-000013,-0.006037070935859999
ACH-000014,0.0667538516319
ACH-000015,-0.019359813326099998
ACH-000017,0.0707908407896
ACH-000018,-0.20379249549800002
ACH-000019,-0.013067730386299999
ACH-000021,0.0880974197593
ACH-000022,-0.0819174514236
ACH-000025,-0.053763302718099995
ACH-000028,0.0859425913157
ACH-000030,-0.130477627192
ACH-000035,-0.0987158928397
ACH-000036,0.170040173752
ACH-000037,-0.0736230600946
ACH-000039,0.310078603399
ACH-000040,-0.008598643092180001
ACH-000041,0.169597991385
ACH-000042,-0.012502880162
ACH-000045,-0.20084193089699998
ACH-000047,0.12143495395300001
ACH-000052,0.0535921398652
ACH-000053,0.12140295284600001
ACH-000054,0.128542965702
ACH-000055,0.033154673445999996
ACH-000060,-0.128359637582
ACH-000067,-0.11189430536699999
ACH-000070,-0.025454927870299997
ACH-000075,-0.274726694559
ACH-000078,0.0163481044226
ACH-000082,-0.00414238671907
ACH-000085,0.18534682721
ACH-000086,-0.0956300826571
ACH-000087,0.0994367617177
ACH-000092,0.180666598135
ACH-000095,-0.0991599330159
ACH-000097,0.07399073409950001
ACH-000098,0.0237580126732
ACH-000099,0.0982557030879
ACH-000108,0.209119429912
ACH-000113,-0.0498396096337
ACH-000115,0.07723292424810001
ACH-000116,0.044505196515499994
ACH-000118,0.09507377045019999
ACH-000120,0.124645095394
ACH-000123,0.0465527466247
ACH-000127,0.145944675497
ACH-000128,-0.017955644372900002
ACH-000132,0.0673095059966
ACH-000133,0.019549839404400002
ACH-000137,0.0731959298604
ACH-000138,0.111623812869
ACH-000142,-0.023903597837
ACH-000143,-0.09491862028470001
ACH-000146,0.0565891715792
ACH-000148,-0.103329489079
ACH-000150,0.0059254665979300005
ACH-000152,0.111540071788
ACH-000153,0.146213780699
ACH-000159,0.0587769339524
ACH-000160,-0.08867789716569999
ACH-000163,-0.143728744427
ACH-000167,-0.026263693252
ACH-000168,0.09311371766339999
