,QRICH2 (84074)
ACH-000004,0.16659205899
ACH-000007,0.05059150400830001
ACH-000009,0.0495874686694
ACH-000011,0.18185315196899998
ACH-000012,0.181627344326
ACH-000013,0.109128382484
ACH-000014,0.309609453676
ACH-000015,0.305638704916
ACH-000017,0.0580294199104
ACH-000018,0.20855565238600002
ACH-000019,0.05711973412719999
ACH-000021,0.153737226742
ACH-000022,0.128648375127
ACH-000025,0.166490525964
ACH-000028,0.151835186018
ACH-000030,0.296038868279
ACH-000035,0.24481437556699998
ACH-000036,0.277085051569
ACH-000037,0.181965524458
ACH-000039,-0.0371187918933
ACH-000040,0.0655621017665
ACH-000041,0.161339565845
ACH-000042,0.104254232312
ACH-000045,0.21094180688
ACH-000047,0.17252168740600002
ACH-000052,0.11943686818
ACH-000053,0.036611190319199995
ACH-000054,0.0734775119872
ACH-000055,0.40197895104099995
ACH-000060,-0.0122512455689
ACH-000067,0.11935087799
ACH-000070,0.333758075178
ACH-000075,0.546907543874
ACH-000078,-0.177720480088
ACH-000082,0.167634301522
ACH-000085,0.230659616591
ACH-000086,0.363443866228
ACH-000087,-0.11420929626599999
ACH-000092,0.329649039227
ACH-000095,0.184516275976
ACH-000097,0.29614773581099996
ACH-000098,0.10647704230699999
ACH-000099,0.251672801004
ACH-000108,0.17990107738400002
ACH-000113,0.31782210694
ACH-000115,-0.00768669587128
ACH-000116,0.249546739105
ACH-000118,0.20707753253199998
ACH-000120,-0.0437719867279
ACH-000123,0.158061687596
ACH-000127,0.139744473443
ACH-000128,0.215047982068
ACH-000132,0.16367600967
ACH-000133,0.268316977379
ACH-000137,0.15705902536
ACH-000138,0.183534664259
ACH-000142,-0.103464620481
ACH-000143,0.126514686874
ACH-000146,0.250899368664
ACH-000148,0.252222418677
ACH-000150,0.026820930779400003
ACH-000152,0.397982094915
ACH-000153,0.30626600560899997
ACH-000159,0.380454414937
ACH-000160,0.034658042325800005
ACH-000163,0.106210609626
ACH-000167,0.22726377832400002
ACH-000168,0.253444300601
ACH-000169,0.181060019878
ACH-000178,0.231865676084
ACH-000182,0.231170325843
ACH-000183,0.143594581023
ACH-000188,0.2144016925
ACH-000189,0.304259364976
ACH-000190,-0.08711428496330001
ACH-000198,0.0727405576662
ACH-000204,0.21622220664099998
ACH-000206,0.299228430833
ACH-000207,0.0597511410138
ACH-000211,0.0556328493455
ACH-000215,0.18899639261
ACH-000221,0.111453468649
ACH-000222,0.248275159581
ACH-000223,0.26034520912799997
ACH-000226,0.283933084966
ACH-000227,0.536845565246
ACH-000228,0.25417595567400003
ACH-000231,0.27319578635
ACH-000232,0.272701841899
ACH-000233,0.284042978772
ACH-000234,0.20210152354699998
ACH-000235,0.200805405596
ACH-000237,0.200272867175
ACH-000238,0.00329995659874
ACH-000243,0.209238538309
ACH-000244,0.41516129461199996
ACH-000246,0.204936895785
ACH-000248,-0.0192348538629
ACH-000250,0.27512650225499996
ACH-000251,0.294005952093
ACH-000253,0.197612530764
ACH-000255,0.126518572033
ACH-000256,-0.177076540015
ACH-000257,-0.038823647263099996
ACH-000258,0.327862555516
ACH-000259,0.170942924164
ACH-000260,0.0901779320435
ACH-000261,0.122552972911
ACH-000262,0.26345501934099996
ACH-000263,-0.11763404555
ACH-000264,0.190376592856
ACH-000265,0.349754975103
ACH-000266,0.292446073217
ACH-000272,0.17098887177000002
ACH-000273,0.298800844999
ACH-000274,0.0654431089714
ACH-000277,0.0805315291333
ACH-000278,0.160443121688
ACH-000279,0.25718857994399996
ACH-000280,0.08895616394130001
ACH-000281,0.33148129125500003
ACH-000288,0.22558237258699998
ACH-000291,-0.0109654845073
ACH-000293,0.25726418139199997
ACH-000294,0.004276452317110001
ACH-000295,0.167217286929
ACH-000296,0.11560134977099999
ACH-000302,0.29482791618
ACH-000304,0.127162496717
ACH-000307,0.247938935532
ACH-000308,0.179074740548
ACH-000310,0.038680462359
ACH-000311,0.143838991413
ACH-000312,0.208276444412
ACH-000315,0.109314140561
ACH-000316,0.38718652973300005
ACH-000317,0.451972765643
ACH-000318,0.310821137262
ACH-000319,0.166576530547
ACH-000320,0.179363734558
ACH-000322,0.034729758919
