,PPP1R8 (5511)
ACH-000004,-1.3678602970200002
ACH-000007,-1.137458531
ACH-000009,-1.7159489493
ACH-000011,-1.38170622635
ACH-000012,-1.41630271196
ACH-000013,-1.47432854811
ACH-000014,-1.10583977652
ACH-000015,-1.17794276944
ACH-000017,-1.54527946891
ACH-000018,-1.21237511448
ACH-000019,-1.13879684422
ACH-000021,-1.3757264392200002
ACH-000022,-1.39650236985
ACH-000025,-1.18926627373
ACH-000028,-1.2216952385700002
ACH-000030,-1.17746241109
ACH-000035,-1.50162903972
ACH-000036,-0.8281144787279999
ACH-000037,-2.25859247435
ACH-000039,-1.5195899345299997
ACH-000040,-1.1964640622799998
ACH-000041,-1.2645671213299998
ACH-000042,-1.03685576642
ACH-000045,-1.3134850928200001
ACH-000047,-1.15783703659
ACH-000052,-1.71709776253
ACH-000053,-1.0909163952
ACH-000054,-0.843320824164
ACH-000055,-1.0130023885
ACH-000060,-1.6426440471500001
ACH-000067,-1.26303131146
ACH-000070,-1.1995318145799998
ACH-000075,-1.2044841968100002
ACH-000078,-1.35990980094
ACH-000082,-0.881074150684
ACH-000085,-1.16329940642
ACH-000086,-1.2658405673
ACH-000087,-1.2107418164000001
ACH-000092,-1.25547639594
ACH-000095,-1.1706879909799999
ACH-000097,-1.36552348567
ACH-000098,-1.01516559754
ACH-000099,-1.26896357119
ACH-000108,-1.32237223427
ACH-000113,-1.49064499587
ACH-000115,-1.07541878373
ACH-000116,-1.2269200728299998
ACH-000118,-1.30761597988
ACH-000120,-1.3951980639100001
ACH-000123,-1.04862536095
ACH-000127,-1.4407485304499998
ACH-000128,-1.41328340171
ACH-000132,-1.16980718233
ACH-000133,-1.52201391657
ACH-000137,-1.4467344612600002
ACH-000138,-1.26923677231
ACH-000142,-1.42021948665
ACH-000143,-1.35400692049
ACH-000146,-0.852022082068
ACH-000148,-1.20493735692
ACH-000150,-0.944092104596
ACH-000152,-1.45736815116
ACH-000153,-0.8808742930060001
ACH-000159,-1.49578584815
ACH-000160,-1.68137172067
ACH-000163,-0.856674506659
ACH-000167,-1.4187587377700002
ACH-000168,-1.33740909506
ACH-000169,-1.36234257216
