,LALBA (3906)
ACH-000004,-0.057777088998600006
ACH-000007,-0.007078537639539999
ACH-000009,-0.0632241492262
ACH-000011,0.178795393273
ACH-000012,0.120987996186
ACH-000013,-0.154440145689
ACH-000014,0.0188788445996
ACH-000015,-0.0834739756132
ACH-000017,0.0282036283177
ACH-000018,0.011342300240700001
ACH-000019,-0.0680250908861
ACH-000021,-0.0507263739542
ACH-000022,0.009907223790870001
ACH-000025,-0.20908171739700002
ACH-000028,-0.040581867822599996
ACH-000030,0.001788203126
ACH-000035,-0.12958813739299999
ACH-000036,0.184105606501
ACH-000037,-0.0348194878401
ACH-000039,0.0980022232694
ACH-000040,0.0428339760745
ACH-000041,-0.00419710685229
ACH-000042,0.147200898671
ACH-000045,0.187005707975
ACH-000047,-0.0424493643132
ACH-000052,0.0411174081488
ACH-000053,0.111949127028
ACH-000054,0.00876307204554
ACH-000055,-0.200027948951
ACH-000060,0.314753674625
ACH-000067,-0.0962393450047
ACH-000070,0.00697869631895
ACH-000075,0.0588530985341
ACH-000078,0.0988658326584
ACH-000082,0.13540125294299998
ACH-000085,0.179459181403
ACH-000086,-0.161951416357
ACH-000087,-0.164238069429
ACH-000092,0.017415786080499998
ACH-000095,0.0554235538308
ACH-000097,-0.0323780651775
ACH-000098,0.16580180425000002
ACH-000099,0.07491427588380001
ACH-000108,0.11374900441
ACH-000113,0.0248169295068
ACH-000115,0.133984800843
ACH-000116,0.00045328083913699993
ACH-000118,-0.06312238327019999
ACH-000120,-0.115286386405
ACH-000123,0.056666334671
ACH-000127,-0.0040202256194
ACH-000128,0.0316903772653
ACH-000132,0.12708988399
ACH-000133,0.025502230046099996
ACH-000137,0.000270296383106
ACH-000138,0.132285128476
ACH-000142,-0.00328749070565
ACH-000143,0.0537717335535
ACH-000146,0.0205109974095
ACH-000148,0.09444889259580001
ACH-000150,-0.014873199854899998
ACH-000152,-0.0974489044981
ACH-000153,0.0809279308923
ACH-000159,0.10302793124500001
ACH-000160,-0.00515632051121
