,INPP4A (3631)
ACH-000255,-0.251669910077
ACH-000256,0.0255756043194
ACH-000257,0.0445606736447
ACH-000258,-0.411827296522
ACH-000259,-0.17375532917
ACH-000260,-0.0322788048511
ACH-000261,-0.121867542561
ACH-000262,-0.344348014786
ACH-000263,-0.24704148855500002
ACH-000264,0.015100375010799999
ACH-000265,-0.37854420467699995
ACH-000266,-0.128753389671
ACH-000272,-0.08979938472349999
ACH-000273,-0.0790248389779
ACH-000274,-0.231311585901
ACH-000277,0.0606081828422
ACH-000278,-0.0612965836538
ACH-000279,0.355522196996
ACH-000280,0.0202051885858
ACH-000281,-0.222799372643
ACH-000288,-0.0855617896738
ACH-000291,-0.15083253296
ACH-000293,-0.183831089855
ACH-000294,-0.291499485984
ACH-000295,-0.457687094023
ACH-000296,-0.121548191068
ACH-000302,-0.186596225246
ACH-000304,-0.32220215438099997
ACH-000307,-0.16877285062300001
ACH-000308,-0.172069392452
ACH-000310,-0.261359891657
ACH-000311,-0.160175501837
ACH-000312,-0.256878898739
ACH-000315,-0.179297838056
ACH-000316,-0.272353483126
ACH-000317,-0.314562103318
ACH-000318,-0.228187733003
ACH-000319,0.0504661788066
ACH-000320,-0.062177991783800006
ACH-000322,-0.259965792647
ACH-000323,-0.253825342254
ACH-000324,-0.330305802065
ACH-000329,-0.239510193915
ACH-000330,-0.171154873121
ACH-000331,-0.24225855830899998
ACH-000332,-0.163516618072
ACH-000334,-0.33767541146700003
ACH-000335,-0.265230005577
ACH-000336,-0.0385829335613
ACH-000337,-0.345353027652
ACH-000339,-0.220159797525
ACH-000341,-0.25623070149
ACH-000348,-0.0580014146082
ACH-000350,-0.16446793675000002
ACH-000352,-0.13322570336200001
ACH-000356,-0.251933491452
ACH-000361,-0.332897094492
ACH-000362,-0.0726079458027
ACH-000363,-0.0808935678225
ACH-000364,-0.041723539251900005
ACH-000365,-0.251514407892
ACH-000366,-0.12892704242699998
ACH-000368,-0.144643878567
ACH-000374,-0.261099066288
ACH-000375,-0.07686741558789999
ACH-000376,-0.09272098263289999
ACH-000381,-0.323082412235
ACH-000383,-0.0295429608407
ACH-000387,-0.229841031298
ACH-000389,-0.07617219944419999
ACH-000390,-0.122905022934
ACH-000393,-0.26889145956
ACH-000395,-0.159785640843
ACH-000397,-0.09928941137049999
ACH-000401,-0.684043069159
ACH-000402,-0.506833221298
ACH-000403,-0.265251541223
ACH-000404,-0.384660960439
ACH-000406,-0.226940879885
ACH-000407,-0.21649902241799998
ACH-000408,-0.144872128335
ACH-000410,-0.0277634312223
ACH-000411,-0.0121700266675
ACH-000414,-0.026121252690699998
ACH-000415,-0.21551652075199998
ACH-000416,-0.148685601636
ACH-000420,0.0716823256058
ACH-000421,-0.115197625031
ACH-000424,-0.32558472411999995
ACH-000425,-0.305688318642
ACH-000426,0.22713659159699998
ACH-000427,-0.0454833836778
ACH-000433,0.174762608411
ACH-000436,-0.11267017997300001
ACH-000444,-0.22399668775400003
ACH-000445,-0.248803879683
ACH-000448,-0.0896482058299
ACH-000450,-0.363132771016
ACH-000452,0.0850102065305
ACH-000454,-0.237228398332
ACH-000458,-0.224335727134
ACH-000459,-0.15178037623500001
ACH-000460,-0.172616745742
ACH-000461,-0.361665479796
ACH-000463,-0.145939409282
ACH-000464,-0.403420497395
ACH-000466,-0.11304131272399999
ACH-000467,-0.28951015528
ACH-000468,-0.273760172241
ACH-000469,-0.161428313752
ACH-000470,-0.076010296486
ACH-000471,0.0428234080872
ACH-000472,-0.0922655326328
ACH-000473,-0.144434207194
ACH-000475,-0.185198508587
ACH-000476,-0.143675972302
ACH-000477,0.13613351740399998
ACH-000480,-0.21100165997
ACH-000481,-0.317369688409
ACH-000483,-0.023932702209400004
ACH-000484,0.0590317432577
ACH-000485,0.022522940975799998
ACH-000486,-0.253042684241
ACH-000487,-0.200708136564
ACH-000488,-0.09915854483539999
ACH-000490,-0.217673562863
ACH-000491,-0.163406991656
ACH-000495,-0.08927879415869999
ACH-000496,-0.32285369747
ACH-000499,-0.275558873255
ACH-000500,-0.17607394586300001
ACH-000502,-0.19988980475200002
ACH-000503,-0.59779554486
ACH-000505,-0.111266581875
ACH-000507,-0.12445842205
ACH-000510,-0.196290202065
ACH-000511,-0.24320884599
ACH-000512,-0.0101563181896
ACH-000516,-0.12436522492799999
ACH-000517,-0.13249791815300002
ACH-000518,-0.061481029407199995
ACH-000520,-0.13690608574000002
ACH-000521,-0.280118757536
ACH-000522,-0.25887463321
ACH-000524,-0.071083640046
ACH-000527,-0.11680082165899999
ACH-000528,-0.15474293033
ACH-000537,-0.108053439189
ACH-000541,-0.167963493476
ACH-000542,-0.301475497864
ACH-000544,-0.297478032372
ACH-000545,-0.340643572332
ACH-000547,-0.429170936045
ACH-000548,-0.0573907309198
ACH-000549,-0.21022444581
ACH-000550,-0.360363971989
ACH-000552,-0.22339685965300002
ACH-000556,-0.20397097030900002
ACH-000557,-0.19795712020999998
ACH-000570,-0.137540406312
ACH-000571,-0.132546397308
ACH-000573,-0.0413301998022
ACH-000576,-0.14059480623
ACH-000580,-0.19501458376400002
ACH-000584,-0.21536248743900002
ACH-000585,-0.189475674259
ACH-000588,-0.276850952533
ACH-000589,-0.309783944456
ACH-000591,0.108829257596
ACH-000593,-0.0698833659095
ACH-000600,0.017106957633100002
ACH-000601,-0.141142700247
ACH-000604,-0.16285383126800002
ACH-000605,-0.36285276314599996
ACH-000606,-0.11344307900100001
ACH-000608,-0.15258161090800001
ACH-000614,-0.0526603313343
ACH-000616,-0.28351527456000003
ACH-000618,-0.161911834804
ACH-000619,-0.184429583493
ACH-000620,-0.163512172803
ACH-000621,-0.222487253643
ACH-000622,-0.147731289091
ACH-000623,-0.175530856083
ACH-000624,-0.07500592620230001
ACH-000627,-0.177720107297
ACH-000630,-0.194582354608
ACH-000632,-0.137310365913
ACH-000633,-0.270712835713
ACH-000637,-0.24955381408100002
ACH-000638,-0.19104503061099998
ACH-000646,-0.242697127516
ACH-000647,-0.21825190485100002
ACH-000648,-0.21875321359299998
ACH-000649,-0.249934107894
ACH-000651,-0.240017893363
ACH-000652,-0.226596449229
ACH-000653,-0.258274469168
ACH-000657,-0.430837038137
ACH-000658,-0.166019717453
ACH-000661,-0.0175143850407
ACH-000662,-0.35727040992200004
ACH-000663,-0.15344519557800002
ACH-000665,-0.316691452064
ACH-000671,-0.05335604740569999
ACH-000673,-0.16962239751699998
ACH-000676,-0.235675261186
ACH-000677,-0.180738459
ACH-000681,-0.160732088155
ACH-000682,-0.050394777202900004
ACH-000683,-0.07087306108130001
ACH-000684,-0.39061823088799996
ACH-000688,-0.08583922950919999
ACH-000693,-0.21435798614799997
ACH-000694,-0.150893341829
ACH-000695,1.28704757824
ACH-000696,-0.219321315324
ACH-000697,-0.27764488195
ACH-000699,-0.33001578458700004
ACH-000701,-0.182513770197
ACH-000706,-0.164814518584
ACH-000711,-0.13052030787000002
ACH-000713,-0.314196751661
ACH-000714,-0.398567848575
ACH-000718,0.0578476200186
ACH-000720,-0.00320779325953
ACH-000721,-0.328142245826
ACH-000724,-0.139665460588
ACH-000725,-0.259479775905
ACH-000732,-0.47179640464199996
ACH-000734,-0.16207782601
ACH-000735,-0.048410043364000004
ACH-000736,-0.12434717723
ACH-000738,-0.41464929816
ACH-000746,-0.156311956796
ACH-000747,-0.12739786718
ACH-000748,-0.010414774391
ACH-000753,-0.05209526247330001
ACH-000756,-0.26547743302
ACH-000757,-0.09006525734960001
ACH-000758,-0.226997957009
ACH-000760,-0.549504448357
ACH-000763,-0.216907597581
ACH-000764,-0.265117684827
ACH-000765,-0.240990244454
ACH-000766,-0.11161794964999999
ACH-000767,-0.080530835301
ACH-000768,-0.36135181170999997
ACH-000769,-0.2827190025
ACH-000770,-0.322640530851
ACH-000771,-0.131811518024
ACH-000773,-0.35773572208899995
ACH-000776,-0.142164303863
ACH-000777,-0.170567794287
ACH-000778,-0.270624891578
ACH-000781,-0.10704054592800001
ACH-000782,0.0319013332143
ACH-000783,-0.00688117552126
ACH-000784,-0.09626894744039999
ACH-000785,-0.228182757365
ACH-000787,-0.0841808538153
ACH-000788,-0.0947521284288
ACH-000791,-0.184446976071
ACH-000792,-0.10657672477800001
ACH-000794,0.185908161382
ACH-000796,-0.28759772093499997
ACH-000799,-0.054035956223599996
ACH-000800,-0.264935418139
ACH-000802,-0.222365422194
ACH-000804,-0.234354160288
ACH-000805,-0.170124332368
ACH-000809,-0.10868726126900001
ACH-000810,-0.118954715492
ACH-000811,-0.252857981423
ACH-000817,-0.115567461939
ACH-000819,-0.283058150468
ACH-000820,-0.530716771909
ACH-000821,-0.057022007368099994
ACH-000822,0.049646206425400005
ACH-000823,-0.149219454267
ACH-000824,0.05461041177
ACH-000827,-0.12920232483
ACH-000829,-0.24084057815999999
ACH-000831,-0.350561085745
ACH-000832,-0.22448925122699998
ACH-000833,-0.0771458383981
ACH-000834,-0.125191583109
ACH-000835,-0.16601744164499999
ACH-000836,-0.326746625292
ACH-000837,-0.195929935944
ACH-000838,-0.04514416603180001
ACH-000839,-0.16894557325800003
ACH-000840,-0.290148182325
ACH-000841,-0.299268553443
ACH-000843,-0.259051072192
ACH-000846,-0.272115544531
ACH-000847,-0.332911900315
ACH-000848,-0.19526413835200002
ACH-000849,0.00110482536711
ACH-000851,-0.32979027255800003
ACH-000855,-0.31616189134
ACH-000856,-0.100595638902
ACH-000858,-0.411439299185
ACH-000859,-0.337565848754
ACH-000861,-0.036433237432
ACH-000862,-0.200638104015
ACH-000865,-0.19704172358199998
ACH-000866,-0.183847597486
ACH-000867,-0.0234070231179
ACH-000869,0.053635040805400006
ACH-000872,-0.34591266140500004
ACH-000873,-0.06376303782869999
ACH-000876,-0.23008690307799998
ACH-000878,-0.35361652318899994
ACH-000880,-0.328724085601
ACH-000881,-0.07741450830339999
ACH-000882,-0.146695258296
ACH-000884,-0.050044150131699994
ACH-000885,-0.133039801083
ACH-000887,-0.33957083696
ACH-000888,-0.100183491634
ACH-000889,-0.034675766697
ACH-000890,-0.280823922745
ACH-000896,-0.27644930594300005
ACH-000898,-0.37180695399
ACH-000900,-0.0853143084698
ACH-000901,-0.124078418154
ACH-000905,0.0353751315342
ACH-000906,-0.130161115937
ACH-000907,0.12449230967700001
ACH-000910,-0.06968574777660001
ACH-000911,-0.146221367262
ACH-000912,-0.0520404577075
ACH-000913,-0.314388035807
ACH-000915,-0.329197786376
ACH-000916,-0.474905581748
ACH-000917,-0.399286544196
ACH-000921,-0.115952948546
ACH-000924,-0.23469389569000002
ACH-000926,-0.098191133196
ACH-000928,-0.342493257715
ACH-000929,-0.342899286451
ACH-000932,-0.189822382448
ACH-000935,-0.18121450241300002
ACH-000936,-0.221356821748
ACH-000937,-0.111510383228
ACH-000938,-0.292122294021
ACH-000939,-0.57996895131
ACH-000941,-0.573839814636
ACH-000943,-0.112224109214
ACH-000946,-0.125398727277
ACH-000947,-0.607175871567
ACH-000948,-0.21549653206
ACH-000950,-0.10910347868300001
ACH-000953,-0.0400710241952
ACH-000957,-0.293304090442
ACH-000958,0.05564698807159999
ACH-000960,-0.210675814454
ACH-000963,-0.306511457467
ACH-000968,-0.22185604607700002
ACH-000969,-0.289176167799
ACH-000973,-0.09534871016730001
ACH-000974,-0.8594017795960001
ACH-000975,-0.07013934677789999
ACH-000976,-0.11712004740800001
ACH-000978,-0.150946488578
ACH-000980,-0.021588046576400004
ACH-000984,-0.509494157489
ACH-000986,-0.191569141851
ACH-000988,-0.403489508667
ACH-000993,-0.20583548127
ACH-000994,0.0452343629505
ACH-000996,-0.022828649212000004
ACH-001001,-0.182099741962
ACH-001020,-0.0810725031464
ACH-001028,-0.274469758189
ACH-001031,-0.20994171862799998
ACH-001038,-0.0871989098349
ACH-001048,-0.08569092896029999
ACH-001050,-0.127276187698
ACH-001053,0.0697437742095
ACH-001054,0.07326132154180001
ACH-001061,-0.140005513836
ACH-001067,-0.0013661403769500001
ACH-001075,-0.103966579792
ACH-001096,-0.0340125166561
ACH-001128,0.07098984873589999
ACH-001134,-0.202532799487
ACH-001151,-0.0544264953489
ACH-001163,-0.356090418076
ACH-001164,-0.134847446613
ACH-001173,-0.219234485152
ACH-001183,-0.162533307839
ACH-001184,-0.256997281997
ACH-001190,-0.278852899813
ACH-001192,-0.06793195137130001
ACH-001193,-0.306632655162
ACH-001196,-0.11262768339099999
ACH-001197,-0.186644193763
ACH-001205,-0.040684540713400004
ACH-001211,-0.21961000824700003
ACH-001212,0.142539948905
ACH-001228,-0.451515546599
ACH-001232,-0.175302494926
ACH-001239,-0.335500838982
ACH-001274,-0.18325136847800003
ACH-001275,-0.148050868573
ACH-001277,-0.158000610687
ACH-001278,-0.255627661457
ACH-001280,-0.139252402708
ACH-001283,-0.166691027387
ACH-001289,-0.142386387474
ACH-001295,-0.120349382332
ACH-001300,-0.0874255813064
ACH-001301,-0.114959970049
ACH-001302,-0.185525197489
ACH-001303,-0.460712207728
ACH-001306,-0.31402846263
ACH-001318,-0.262412670138
ACH-001322,-0.218339572483
ACH-001328,-0.117510303334
ACH-001332,-0.12656446467399998
ACH-001333,-0.7601211569159999
ACH-001336,-0.395020913686
ACH-001340,-0.07267420861530001
ACH-001346,-0.276262185499
ACH-001353,-0.154415375755
ACH-001354,0.0303771874615
ACH-001367,-0.205876310855
ACH-001368,-0.259160913907
ACH-001374,-0.108095137656
ACH-001375,-0.0748045928326
ACH-001377,-0.173146304225
ACH-001380,0.0113309817296
ACH-001391,-0.29682325486600003
ACH-001407,-0.027125118627
ACH-001408,-0.0551920295687
ACH-001413,-0.159606465065
ACH-001430,0.110820474287
ACH-001431,1.57674396278
ACH-001450,-0.0665229587347
ACH-001496,-0.17830768290600002
ACH-001500,0.00365167515134
ACH-001521,-0.1536229878
ACH-001523,-0.15418466978599998
ACH-001532,-0.549105560004
ACH-001536,-0.0182969367388
ACH-001550,-0.112887125723
ACH-001552,0.043247261750300005
ACH-001554,-0.195967686616
ACH-001645,0.0301828514688
ACH-001654,-0.175012302225
ACH-001715,-0.21953570211100001
ACH-001735,-0.15891247037599998
ACH-001736,-0.049384991795499995
ACH-001737,0.0045950954555
ACH-001740,-0.0747242394967
ACH-001745,-0.316053021002
ACH-001750,-0.171981228386
ACH-001765,-0.179291950507
ACH-001956,-0.125961244472
ACH-001957,-0.129959929167
