,SLFN12 (55106)
ACH-000004,-0.117972294334
ACH-000007,-0.0672316520289
ACH-000009,-0.188860504468
ACH-000011,-0.0787239299394
ACH-000012,-0.00956612967837
ACH-000013,-0.0728613339733
ACH-000014,0.284771960918
ACH-000015,0.032890781037
ACH-000017,-0.0924960009836
ACH-000018,-0.0630421941951
ACH-000019,-0.0638587772376
ACH-000021,-0.00261058458757
ACH-000022,-0.0477529013827
ACH-000025,-0.0361255538454
ACH-000028,-0.0618040002603
ACH-000030,-0.05770187329030001
ACH-000035,-0.0034142941312699997
ACH-000036,0.029384460477400003
ACH-000037,0.128599057754
ACH-000039,-0.0388926660398
ACH-000040,-0.11157031864
ACH-000041,-0.22939521047400002
ACH-000042,-0.0427070674661
ACH-000045,-0.119965479389
ACH-000047,-0.0495616059778
ACH-000052,-0.180760458046
ACH-000053,-0.10026377486600001
ACH-000054,-0.17866692254299998
ACH-000055,0.0100325042882
ACH-000060,-0.057461775964400004
ACH-000067,-0.22362587479600002
ACH-000070,-0.118641102697
ACH-000075,0.0270604322501
ACH-000078,-0.11566975478800001
ACH-000082,-0.109942456834
ACH-000085,0.0443736229866
ACH-000086,-0.069707434336
ACH-000087,0.272199244135
ACH-000092,0.0172104858328
ACH-000095,-0.206497906082
ACH-000097,-0.168915590777
ACH-000098,-0.169681187035
ACH-000099,-0.0205085823357
ACH-000108,0.0898658756425
ACH-000113,-0.164630760647
ACH-000115,-0.42791331916
ACH-000116,-0.149375446299
ACH-000118,0.0012183020449200001
ACH-000120,0.013813385688399998
ACH-000123,-0.0572761239755
ACH-000127,-0.0337398960932
ACH-000128,-0.192631694832
ACH-000132,-0.0049066214127
ACH-000133,-0.201213123554
ACH-000137,-0.119578639946
ACH-000138,-0.14098191065500001
ACH-000142,-0.0380527121251
ACH-000143,-0.04011765205469999
ACH-000146,-0.133551872847
ACH-000148,-0.0325460077391
ACH-000150,0.0341764758013
ACH-000152,-0.11303547278300001
ACH-000153,-0.052476894241199994
ACH-000159,-0.077780054143
ACH-000160,-0.0108138309493
ACH-000163,-0.128845290705
ACH-000167,0.182295143431
ACH-000168,-0.133668222015
ACH-000169,-0.17393127559399998
ACH-000178,-0.0135522755005
ACH-000182,-0.10981690579299999
ACH-000183,-0.16440897013
ACH-000188,-0.12478479427400001
ACH-000189,-0.0697735895161
ACH-000190,-0.034562084169199994
ACH-000198,-0.037436890954400004
ACH-000204,-0.18339998866999999
ACH-000206,0.066253270358
ACH-000207,-0.16730787447999998
ACH-000211,-0.185132448659
ACH-000215,-0.0159308111903
ACH-000221,-0.194022459712
ACH-000222,-0.132400696796
ACH-000223,-0.137053523881
ACH-000226,-0.055794257995499995
ACH-000227,-0.060165111586499995
ACH-000228,-0.23327375078600002
ACH-000231,-0.06485359298690001
ACH-000232,-0.0501273575978
ACH-000233,-0.0354200485732
ACH-000234,-0.168539725162
ACH-000235,-0.150391720782
ACH-000237,0.027294400581
ACH-000238,0.044763017367199995
ACH-000243,-0.203138666543
ACH-000244,0.32548486771699997
ACH-000246,0.045989619991499996
ACH-000248,-0.14234137781700001
ACH-000250,-0.0341865371285
ACH-000251,-0.258698360916
ACH-000253,-0.182912584061
ACH-000255,-0.0683508705267
ACH-000256,0.134482856539
ACH-000257,-0.138595437943
ACH-000258,-0.21506900538
ACH-000259,-0.15514088534
ACH-000260,-0.0028623109261999994
ACH-000261,0.00682925403082
ACH-000262,0.125903532162
ACH-000263,-0.0416929437575
ACH-000264,-0.0321520158989
ACH-000265,-0.217928774724
ACH-000266,-0.0535463404004
ACH-000272,-0.117691056118
ACH-000273,-0.07650711684480001
ACH-000274,0.0619930641163
ACH-000277,0.00788364001138
ACH-000278,-0.0848550296014
ACH-000279,-0.181695610504
ACH-000280,0.121804057893
ACH-000281,-0.137605249635
ACH-000288,-0.0130077505293
ACH-000291,-0.0186051937251
ACH-000293,-0.198020013695
ACH-000294,0.0326135139654
ACH-000295,-0.262828011506
ACH-000296,0.062161691384
ACH-000302,-0.00737651885796
ACH-000304,0.265991802085
ACH-000307,-0.151738988236
ACH-000308,0.0734878511819
ACH-000310,-0.09547403343010001
ACH-000311,-0.0877262368595
ACH-000312,-0.193637856138
ACH-000315,0.20757086075999998
ACH-000316,-0.177446227507
ACH-000317,-0.114991088684
ACH-000318,-0.00292579317714
ACH-000319,-0.18747275153499998
ACH-000320,0.0715173614605
ACH-000322,0.269817691186
ACH-000323,-0.0426636480396
ACH-000324,0.0031491440243099997
ACH-000329,-0.10185192310900001
ACH-000330,-0.22507328978500002
ACH-000331,-0.145421177664
ACH-000332,-0.08035412477960001
ACH-000334,-0.291054058429
ACH-000335,0.005687728796600001
ACH-000336,-0.163314349285
ACH-000337,-0.00136368313409
ACH-000339,0.0030030550912
ACH-000341,-0.134151715665
ACH-000348,0.037496004324099996
ACH-000350,-0.415741777628
ACH-000352,-0.12186951454299999
ACH-000356,0.06427508545669999
ACH-000361,-0.0530498693864
ACH-000362,-0.19108130740600002
ACH-000363,-0.0514929530144
ACH-000364,-0.017866089118
ACH-000365,-0.0991280863631
ACH-000366,0.0148858730811
ACH-000368,0.198340936455
ACH-000374,-0.29045047649300004
ACH-000375,0.0733387417932
ACH-000376,-0.025279620303899998
