,DUSP12 (11266)
ACH-000004,-0.324834170443
ACH-000007,-0.17816251802000002
ACH-000009,-0.378416530537
ACH-000011,-0.14293359756500001
ACH-000012,-0.31580856802900004
ACH-000013,-0.0409568331492
ACH-000014,-0.129285967836
ACH-000015,-0.243232557652
ACH-000017,-0.151786912872
ACH-000018,-0.46125073827600005
ACH-000019,-0.370888085752
ACH-000021,-0.132422785848
ACH-000022,0.05622919120159999
ACH-000025,-0.204157518459
ACH-000028,-0.168209255418
ACH-000030,-0.0685975288109
ACH-000035,-0.05055301566959999
ACH-000036,-0.42870638247500004
ACH-000037,-0.0852074750064
ACH-000039,0.0053943101681
ACH-000040,-0.200134480361
ACH-000041,-0.18634965877
ACH-000042,-0.143604338832
ACH-000045,-0.267674176813
ACH-000047,-0.176576299544
ACH-000052,-0.198135792991
ACH-000053,-0.149206959
ACH-000054,-0.0109789061368
ACH-000055,-0.539029252003
ACH-000060,-0.135133580695
ACH-000067,-0.0676642485676
ACH-000070,-0.42803403648500005
ACH-000075,-0.496070667222
ACH-000078,-0.030981313294199998
ACH-000082,-0.0476888191235
ACH-000085,-0.06483661315719999
ACH-000086,-0.48878457674500003
ACH-000087,-0.350473701272
ACH-000092,-0.297019530469
ACH-000095,-0.27828785975000003
ACH-000097,-0.131570112792
ACH-000098,-0.25990964528099997
ACH-000099,-0.10180434422399999
ACH-000108,0.0761931711365
ACH-000113,-0.09862946414169999
ACH-000115,-0.141773005779
ACH-000116,-0.0566744036304
ACH-000118,-0.109870098118
ACH-000120,-0.0784025770053
ACH-000123,-0.039306333522
ACH-000127,-0.278302671141
ACH-000128,0.159878837292
ACH-000132,-0.163034167496
ACH-000133,-0.291159654758
ACH-000137,-0.24334321664099998
ACH-000138,-0.19832688689199998
ACH-000142,-0.36710432756800004
ACH-000143,-0.319986341751
ACH-000146,-0.160453250168
ACH-000148,-0.153381227141
ACH-000150,-0.184254361027
ACH-000152,-0.0730091871837
ACH-000153,-0.42069656888400003
ACH-000159,-0.19598438204399998
ACH-000160,0.072202493354
ACH-000163,-0.19978019042300002
ACH-000167,-0.450234248419
ACH-000168,-0.14626076388599998
ACH-000169,-0.21919686348900003
ACH-000178,-0.0340351441501
ACH-000182,-0.0195269873408
ACH-000183,-0.049318368404199994
ACH-000188,-0.245258851952
ACH-000189,-0.22678110223099998
ACH-000190,-0.783158506215
ACH-000198,-0.33984458383199995
ACH-000204,-0.305644479883
ACH-000206,-0.255360418868
ACH-000207,-0.103576753834
ACH-000211,-0.07420083943410001
ACH-000215,-0.11168354911900001
ACH-000221,-0.13159847829500002
ACH-000222,-0.147513324215
ACH-000223,-0.21386149799000004
ACH-000226,-0.17343786017700002
ACH-000227,0.124109066229
ACH-000228,-0.30439999451
ACH-000231,-0.259469079539
ACH-000232,-0.236555982271
ACH-000233,0.025198538026900003
ACH-000234,-0.394447004893
ACH-000235,-0.14541893055400001
ACH-000237,-0.22120294963799997
ACH-000238,-0.156828277352
ACH-000243,-0.218834191264
ACH-000244,0.0681448718925
ACH-000246,-0.07604412116489999
ACH-000248,0.022999589265299998
ACH-000250,-0.17759216970800001
ACH-000251,-0.303769655624
ACH-000253,-0.326059852946
ACH-000255,-0.36302429784
ACH-000256,-0.241414794414
ACH-000257,-0.0106647414273
ACH-000258,-0.385892796369
ACH-000259,-0.0161388620076
ACH-000260,-0.104547449867
ACH-000261,-0.132911220015
ACH-000262,-0.0630246671455
ACH-000263,-0.287094153235
ACH-000264,-0.239096669982
ACH-000265,-0.197119865901
ACH-000266,-0.0787315794121
ACH-000272,-0.204904027846
ACH-000273,-0.255886116657
ACH-000274,-0.0828317705915
ACH-000277,-0.0862039166021
ACH-000278,-0.288360654047
ACH-000279,-0.111181972795
ACH-000280,-0.11311143088400001
ACH-000281,0.0356023589781
ACH-000288,-0.233498557012
ACH-000291,-0.113646450632
ACH-000293,-0.0668934646734
ACH-000294,-0.057286025789700004
ACH-000295,-0.0963912749096
ACH-000296,0.138194270099
ACH-000302,-0.0755283023923
ACH-000304,-0.0674056778671
ACH-000307,-0.233657087489
ACH-000308,-0.0669946080761
ACH-000310,-0.15267737632099998
ACH-000311,-0.0174668143175
ACH-000312,0.164930837047
ACH-000315,-0.192866994617
ACH-000316,-0.443408781431
ACH-000317,-0.186980103947
ACH-000318,-0.375750803871
ACH-000319,-0.149280202224
ACH-000320,-0.11096230395300001
ACH-000322,0.0319992896392
ACH-000323,-0.17195797644299998
ACH-000324,-0.215262122571
ACH-000329,-0.07176167311630001
ACH-000330,-0.351649417603
ACH-000331,-0.141955645079
ACH-000332,-0.21926811927700002
ACH-000334,-0.169293761107
ACH-000335,-0.22594901084000002
ACH-000336,-0.0797184967829
ACH-000337,-0.517958086224
ACH-000339,-0.23806342755899998
ACH-000341,-0.25141663861200003
ACH-000348,-0.262814411969
ACH-000350,-0.0875299239243
ACH-000352,-0.227899640476
ACH-000356,-0.24602794472
ACH-000361,-0.00942604459329
ACH-000362,-0.262117019941
ACH-000363,-0.126807307747
ACH-000364,-0.211892271408
ACH-000365,-0.312797956777
ACH-000366,-0.113081841216
ACH-000368,0.0824050957402
ACH-000374,-0.18393098584800002
ACH-000375,-0.08405660922800001
ACH-000376,-0.33884695855700003
ACH-000381,-0.053635687980899995
ACH-000383,-0.280885653334
ACH-000387,-0.315336338076
ACH-000389,-0.167526712438
ACH-000390,-0.340385100676
ACH-000393,-0.191239375357
ACH-000395,-0.120689989598
ACH-000397,-0.288554155512
ACH-000401,-0.48137673654
ACH-000402,-0.191293371941
ACH-000403,-0.18597760758600002
ACH-000404,-0.275918134167
ACH-000406,-0.10628446400800001
ACH-000407,-0.00415025077826
ACH-000408,-0.0466391844389
ACH-000410,-0.245574844831
ACH-000411,-0.493659407628
ACH-000414,-0.11218487182800001
ACH-000415,-0.216357311841
ACH-000416,-0.17436741936099998
ACH-000420,-0.186599392056
ACH-000421,-0.0913174170839
ACH-000424,-0.336890739019
