,FGFR1OP (11116)
ACH-000211,-0.6836672214659999
ACH-000215,-0.636037226734
ACH-000221,-0.7791028087720001
ACH-000222,-0.8831496395819999
ACH-000223,-0.712893694137
ACH-000226,-0.711632434881
ACH-000227,-0.755975772448
ACH-000228,-0.609829381345
ACH-000231,-0.8776711358210001
ACH-000232,-0.713421123955
ACH-000233,-0.830136807933
ACH-000234,-1.5035128261700001
ACH-000235,-0.7527409833769999
ACH-000237,-0.8456891708130001
ACH-000238,-0.829588534418
ACH-000243,-0.961923883942
ACH-000244,-1.0155098964899998
ACH-000246,-1.15299378334
ACH-000248,-1.18077374088
ACH-000250,-0.6691816652
ACH-000251,-1.08232005722
ACH-000253,-1.2337543072200001
ACH-000255,-0.627773992742
ACH-000256,-1.1098153737
ACH-000257,-0.43674624942400003
ACH-000258,-0.754639645582
ACH-000259,-1.28012491904
ACH-000260,-0.9940294936290001
ACH-000261,-0.848069698022
ACH-000262,-0.563230275749
ACH-000263,-0.81067627604
ACH-000264,-0.452209229556
ACH-000265,-0.258613449012
ACH-000266,-0.882251382647
ACH-000272,-1.00024415951
ACH-000273,-0.650868517492
ACH-000274,-0.912096846127
ACH-000277,-0.848347106441
ACH-000278,-0.426223402887
ACH-000279,-0.553190066982
ACH-000280,-1.18366916953
ACH-000281,-1.07669100224
ACH-000288,-0.596102126945
ACH-000291,-1.0271530309399999
ACH-000293,-0.629055526324
ACH-000294,-1.38084117727
ACH-000295,-0.8609513930320001
ACH-000296,-0.9959458167890001
ACH-000302,-0.616671818921
ACH-000304,-1.18875215943
ACH-000307,-1.36575607406
ACH-000308,-0.395226996068
ACH-000310,-0.405396646749
ACH-000311,-1.06618750692
ACH-000312,-1.00089039043
ACH-000315,-0.728814656253
ACH-000316,-0.567018389889
ACH-000317,-1.3219869879100001
ACH-000318,-0.946476072787
ACH-000319,-0.813306221293
ACH-000320,-0.49030204738000005
ACH-000322,-0.468892825229
ACH-000323,-0.861830857774
ACH-000324,-1.10465469899
ACH-000329,-0.631567004213
ACH-000330,-0.455096964088
ACH-000331,-0.705460911572
ACH-000332,-1.20705852864
ACH-000334,-0.6625436099490001
ACH-000335,-1.24571914674
ACH-000336,-0.6987832596770001
ACH-000337,-0.439131174948
ACH-000339,-0.311691337916
ACH-000341,-0.312554464413
ACH-000348,-0.433669654811
ACH-000350,-0.573902944866
ACH-000352,-0.6522762810670001
ACH-000356,-1.05698964466
ACH-000361,-0.459985664128
ACH-000362,-0.646548363297
ACH-000363,-1.5215155598399999
ACH-000364,-0.7006299236319999
ACH-000365,-0.799404879488
ACH-000366,-1.12888376991
ACH-000368,-0.652824343409
ACH-000374,-0.8088450740700001
ACH-000375,-0.954273162396
ACH-000376,-0.6803201754000001
ACH-000381,-1.0131368477299998
ACH-000383,-0.8104515675689999
ACH-000387,-1.14065109067
ACH-000389,-0.724200867906
ACH-000390,-1.1468653101200001
ACH-000393,-0.42353478776299996
ACH-000395,-0.760234619428
ACH-000397,-0.7410529260109999
ACH-000401,-0.7533063272630001
ACH-000402,-0.665982389156
ACH-000403,-0.541378014369
ACH-000404,-1.14965287878
ACH-000406,-1.12690789027
ACH-000407,-0.6863988831990001
ACH-000408,-1.02074812446
ACH-000410,-1.02432465945
ACH-000411,-0.989319320928
ACH-000414,-0.850381641039
ACH-000415,-0.734986043449
ACH-000416,-0.529140903125
ACH-000420,-0.704392852773
ACH-000421,-0.629542479366
ACH-000424,-0.743865219138
ACH-000425,-0.968231116225
ACH-000426,-1.80016752187
ACH-000427,-0.520585970882
ACH-000433,-0.65730920328
ACH-000436,-1.2899670902299998
ACH-000444,-0.517003820469
ACH-000445,-0.930355878911
ACH-000448,-0.715270560457
ACH-000450,-0.784233055962
ACH-000452,-0.827111384851
ACH-000454,-1.0312257304799999
ACH-000458,-0.8347645827689999
ACH-000459,-0.995106750743
ACH-000460,-0.7414435789239999
ACH-000461,-1.3833529295299998
ACH-000463,-0.6594558299059999
ACH-000464,-0.444161230315
ACH-000466,-1.2464854732200001
ACH-000467,-1.24643823593
ACH-000468,-0.40343495724399997
ACH-000469,-0.22927900788400002
ACH-000470,-0.8705158308480001
ACH-000471,-1.13711718474
ACH-000472,-0.715691529127
ACH-000473,-1.57561093369
ACH-000475,-1.0311090187
ACH-000476,-0.465204451255
ACH-000477,-1.3652207576100002
ACH-000480,-0.920224008461
ACH-000481,-0.297732965277
ACH-000483,-0.8149695951289999
ACH-000484,-1.20328893157
ACH-000485,-1.08967716855
ACH-000486,-0.982299829553
ACH-000487,-0.907773807079
ACH-000488,-1.06892661169
ACH-000490,-1.09057954412
ACH-000491,-0.9892310528020001
ACH-000495,-1.2600657643700002
ACH-000496,-0.40603219825000003
ACH-000499,-0.379425860593
ACH-000500,-1.16588829489
ACH-000502,-0.883317372597
ACH-000503,-1.06447304709
ACH-000505,-0.533225770499
ACH-000507,-1.10237055194
ACH-000510,-0.697772872895
ACH-000511,-0.597005734025
ACH-000512,-0.8880387392669999
ACH-000516,-0.859793037347
ACH-000517,-0.355709482698
ACH-000518,-1.35830240688
ACH-000520,-0.477380048726
ACH-000521,-0.859460492776
ACH-000522,-0.613888577036
ACH-000524,-0.943389394734
ACH-000527,-1.1461811851200001
ACH-000528,-1.3052436597900001
ACH-000537,-0.993220689401
ACH-000541,-0.83463315511
ACH-000542,-0.864197103058
ACH-000544,-0.996813280765
ACH-000545,-0.27870709290600004
ACH-000547,-1.26780470986
ACH-000548,-0.776284422683
ACH-000549,-0.9853309725239999
ACH-000550,-0.680136709888
ACH-000552,-1.00419080392
ACH-000556,-0.891195032266
ACH-000557,-0.853740865093
ACH-000570,-0.8056189912199999
ACH-000571,-0.412964718297
ACH-000573,-0.4824236531
ACH-000576,-1.38410198238
ACH-000580,-0.9687761694820001
ACH-000584,-1.45732680815
ACH-000585,-0.5750771693410001
ACH-000588,-1.14957626558
ACH-000589,-0.6523550174889999
ACH-000591,-0.706350928636
ACH-000593,-0.963285223316
ACH-000600,-0.855673083483
ACH-000601,-0.46947328845700004
ACH-000604,-0.708337791997
ACH-000605,-0.982747374297
ACH-000606,-1.0074705780700002
ACH-000608,-0.674822066314
ACH-000614,-1.38883910698
ACH-000616,-0.5597275427239999
ACH-000618,-0.268616365959
ACH-000619,-1.36379279491
ACH-000620,-1.27928479579
ACH-000621,-0.99570293002
ACH-000622,-1.08292073623
ACH-000623,-0.49063286019599994
ACH-000624,-0.38051729872400003
ACH-000627,-0.983754992608
ACH-000630,-1.02552659349
ACH-000632,-0.399507087107
ACH-000633,-0.283304067693
ACH-000637,-1.08756049974
ACH-000638,-0.566883732378
ACH-000646,-1.0006354386
ACH-000647,-0.8475743108239999
ACH-000648,-1.15171582091
ACH-000649,-1.00453267324
ACH-000651,-0.792106083664
ACH-000652,-0.825704468179
ACH-000653,-1.06978288564
ACH-000657,-0.764699857193
ACH-000658,-1.5953546761300001
ACH-000661,-1.25882527391
ACH-000662,-0.245535579193
ACH-000663,-1.43408057701
ACH-000665,-0.611346321954
ACH-000671,-1.56575145326
ACH-000673,-0.44649693754299996
ACH-000676,-0.8286520660760001
ACH-000677,-0.9874084639890001
ACH-000681,-0.963651922008
ACH-000682,-0.898383596429
ACH-000683,-1.09559043076
ACH-000684,-0.7970769300939999
ACH-000688,-0.801202349215
ACH-000693,-0.9466152913760001
ACH-000694,-1.15865604174
ACH-000695,-0.8425941042659999
ACH-000696,-0.561050864806
ACH-000697,-0.8870773422210001
ACH-000699,-0.633800975186
ACH-000701,-1.24104268329
ACH-000706,-0.824753142845
ACH-000711,-0.8609608336319999
ACH-000713,-0.840961664138
ACH-000714,-0.887653073373
ACH-000718,-0.650831021348
ACH-000720,-0.630697178112
ACH-000721,-0.434997023021
ACH-000724,-0.745307905297
ACH-000725,-1.48154792382
ACH-000732,-0.9503761654870001
ACH-000734,-1.1186016627200002
ACH-000735,-1.17332954944
ACH-000736,-0.9322591830879999
ACH-000738,-0.61757720884
ACH-000746,-1.1973322748000002
ACH-000747,-0.32441623771899997
ACH-000748,-0.947727954296
ACH-000753,-0.590711869568
ACH-000756,-0.925808702763
ACH-000757,-0.626383797296
ACH-000758,-0.649774038361
ACH-000760,-0.512104475452
ACH-000763,-1.27544371236
ACH-000764,-0.311398910481
ACH-000765,-1.1741423192
ACH-000766,-0.392153441068
ACH-000767,-0.695063675364
ACH-000768,-0.882523676325
ACH-000769,-0.9244446096369999
ACH-000770,-1.08359247686
ACH-000771,-1.2652983471400001
ACH-000773,-0.595706224337
ACH-000776,-0.923523222726
ACH-000777,-0.885078642124
ACH-000778,-0.613685029771
ACH-000781,-0.9580039114219999
ACH-000782,-0.8051201936579999
ACH-000783,-1.6842345086700001
ACH-000784,-0.9374017508020001
ACH-000785,-0.9008001904620001
ACH-000787,-1.1261310867799998
ACH-000788,-0.737369181145
ACH-000791,-0.9200928749539999
ACH-000792,-0.655270550757
ACH-000794,-0.653948515022
ACH-000796,-0.762312122199
ACH-000799,-0.554574286379
ACH-000800,-0.788457950846
ACH-000802,-0.773340493125
ACH-000804,-1.18808049544
ACH-000805,-0.8362466871969999
ACH-000809,-1.20569099181
ACH-000810,-1.09705978643
ACH-000811,-0.631945790177
ACH-000817,-0.7929942384819999
ACH-000819,-0.5027166395970001
ACH-000820,-0.588020059141
ACH-000821,-1.75807163603
ACH-000822,-1.0638492879700001
ACH-000823,-0.597260887086
ACH-000824,-0.887355254218
ACH-000827,-0.838860436072
ACH-000829,-0.437629616866
ACH-000831,-0.754075645255
ACH-000832,-0.875929485208
ACH-000833,-0.924133361054
ACH-000834,-0.939048461511
ACH-000835,-0.515131954588
ACH-000836,-0.9738096514869999
ACH-000837,-0.824493227579
ACH-000838,-1.55996365146
ACH-000839,-1.17096557718
ACH-000840,-0.6503325424440001
ACH-000841,-0.9902331691399999
ACH-000843,-1.12867605385
ACH-000846,-0.35101745382399996
ACH-000847,-0.788419680267
ACH-000848,-0.5107769069
ACH-000849,-0.789271679586
ACH-000851,-0.304108615518
ACH-000855,-0.9358950948379999
ACH-000856,-0.61219365054
ACH-000858,-0.7962652007790001
ACH-000859,-0.898781228169
ACH-000861,-0.333466872147
ACH-000862,-1.40535136566
ACH-000865,-0.7642426263709999
ACH-000866,-1.08235106668
ACH-000867,-0.38002748651699997
ACH-000869,-0.943097921567
ACH-000872,-0.405794061285
ACH-000873,-0.7444882031550001
ACH-000876,-0.274400568153
ACH-000878,-0.685041950661
ACH-000880,-1.09582876714
ACH-000881,-0.889407321558
ACH-000882,-0.804027867691
ACH-000884,-0.959626721135
ACH-000885,-0.58326222053
ACH-000887,-0.83397027057
ACH-000888,-1.0413855770799998
ACH-000889,-1.15464377641
ACH-000890,-0.658111470795
ACH-000896,-0.9072993915600001
ACH-000898,-0.826889544056
ACH-000900,-0.827162296484
ACH-000901,-0.444742872361
ACH-000905,-1.23617354561
ACH-000906,-0.636004846669
ACH-000907,-0.712065206536
ACH-000910,-1.15487989553
ACH-000911,-0.673616193567
ACH-000912,-0.31672838600000003
ACH-000913,-0.641717789642
ACH-000915,-0.630821860608
ACH-000916,-0.501362844827
ACH-000917,-0.601906290584
ACH-000921,-0.280160224821
ACH-000924,-0.669137434874
ACH-000926,-0.614431677932
ACH-000928,-0.191430496626
ACH-000929,-0.8891999332100001
ACH-000932,-0.795282885296
ACH-000935,-0.33842642554200003
ACH-000936,-0.825505014128
ACH-000937,-0.822225099847
ACH-000938,-0.885304154904
ACH-000939,-0.837074950817
ACH-000941,-0.135864581876
ACH-000943,-0.935793788035
ACH-000946,-0.6280022844950001
ACH-000947,-0.642983246533
ACH-000948,-0.840257700483
ACH-000950,-1.10930911139
ACH-000953,-0.718183731183
ACH-000957,-0.53998007429
ACH-000958,-0.456419061541
ACH-000960,-1.0193684668
ACH-000963,-0.36696347777800004
ACH-000968,-1.17460837031
ACH-000969,-0.636663374111
ACH-000973,-0.324736293065
ACH-000974,-0.8384847677230001
ACH-000975,-0.824596998656
ACH-000976,-0.8750198583
ACH-000978,-0.9171338911329999
ACH-000980,-0.607716751464
ACH-000984,-0.993622491139
ACH-000986,-0.8782465959460001
ACH-000988,-0.9648203727369999
ACH-000993,-0.59630085833
ACH-000994,-0.833641541395
ACH-000996,-0.7006883621969999
ACH-001001,-0.6908459812209999
ACH-001020,-0.700188666171
ACH-001028,-0.28030926026700004
ACH-001031,-1.03568910096
ACH-001038,-0.581886231414
ACH-001048,-0.6136176479959999
ACH-001050,-1.19832856405
ACH-001053,-0.869007379332
ACH-001054,-0.908759570939
ACH-001061,-0.7690540948360001
ACH-001067,-0.49411115873899997
ACH-001075,-0.82583504434
ACH-001096,-0.883331472033
ACH-001128,-0.35837544582900005
ACH-001134,-0.984637087785
ACH-001151,-0.925637547255
ACH-001163,-0.25116367016999996
ACH-001164,-1.03074614793
ACH-001173,-0.7848138892890001
ACH-001183,-1.14959920029
ACH-001184,-0.400931583586
ACH-001190,-0.33556925436499996
ACH-001192,-0.517626462232
ACH-001193,-0.44220657091000004
ACH-001196,-0.792204926846
ACH-001197,-0.69666227691
ACH-001205,-0.586914360805
ACH-001211,-0.607444583776
ACH-001212,-0.0807739172862
ACH-001228,-0.658812627621
ACH-001232,-0.818936534314
ACH-001239,-1.1726271539
ACH-001274,-0.468496052474
ACH-001275,-0.977857753726
ACH-001277,-0.9951225350390001
ACH-001278,-0.798993514564
ACH-001280,-0.669505819465
ACH-001283,-0.8871450055779999
ACH-001289,-0.5402103423610001
ACH-001295,-0.8640371891259999
ACH-001300,-0.814752423978
ACH-001301,-0.92881473966
ACH-001302,-0.7849368332109999
ACH-001303,-0.855981658302
ACH-001306,-0.482407904008
ACH-001318,-0.966797350108
ACH-001322,-0.993923989813
ACH-001328,-0.642776328304
ACH-001332,-0.327609713538
ACH-001333,-0.574616014184
ACH-001336,-1.30197845371
ACH-001340,-1.09894067756
ACH-001346,-1.08355863548
ACH-001353,-0.967433603837
ACH-001354,-1.14451811606
ACH-001367,-0.891124052089
ACH-001368,-1.02604405316
ACH-001374,-0.7851635163449999
ACH-001375,-0.699985492704
ACH-001377,-1.1350008837899999
ACH-001380,-1.2231126625700002
ACH-001391,-0.733281847242
ACH-001407,-0.627206091135
ACH-001408,-1.2069686525299999
ACH-001413,-0.566061562746
ACH-001430,-0.666390204057
ACH-001431,-0.47702300894599997
ACH-001450,-1.2499470467
ACH-001496,-1.11176162201
ACH-001500,-0.839897955543
ACH-001521,-1.3310814591700002
ACH-001523,-1.1656009916399999
ACH-001532,-0.431805947081
ACH-001536,-0.267018612549
ACH-001550,-0.735635392771
ACH-001552,-1.02825573343
ACH-001554,-1.1573026905700001
ACH-001645,-0.658266371621
ACH-001654,-0.639258400653
ACH-001715,-0.739286750104
ACH-001735,-1.08742146847
ACH-001736,-1.02007662524
ACH-001737,-1.0903971243000001
ACH-001740,-0.467744660971
ACH-001745,-0.66842451064
ACH-001750,-0.5621164325419999
ACH-001765,-0.616554419055
ACH-001956,-0.247252564214
ACH-001957,-0.712833002316
