,ETHE1 (23474)
ACH-000004,0.09791749327189998
ACH-000007,-0.0342154985739
ACH-000009,-0.0657027142924
ACH-000011,-0.328790660261
ACH-000012,-0.162955452992
ACH-000013,-0.23819878102800002
ACH-000014,-0.156927370177
ACH-000015,-0.0790240558047
ACH-000017,-0.149363427158
ACH-000018,-0.222978637148
ACH-000019,-0.171193912132
ACH-000021,-0.24502664235100002
ACH-000022,0.00521232272209
ACH-000025,-0.062489059598199996
ACH-000028,-0.253667634683
ACH-000030,-0.25349872439
ACH-000035,-0.145350798802
ACH-000036,-0.0714815225348
ACH-000037,0.11593609932700001
ACH-000039,-0.126254749789
ACH-000040,0.175689818789
ACH-000041,-0.160208427795
ACH-000042,-0.050587466185800005
ACH-000045,-0.10921284471699999
ACH-000047,-0.17587758476399998
ACH-000052,-0.23286576514899998
ACH-000053,-0.147496924057
ACH-000054,-0.167239760399
ACH-000055,-0.156226520885
ACH-000060,-0.016831051923599998
ACH-000067,-0.0415324524939
ACH-000070,0.0410139977716
ACH-000075,-0.138636231089
ACH-000078,-0.341875944492
ACH-000082,-0.17587970677499998
ACH-000085,-0.0722239829719
ACH-000086,-0.209459978929
ACH-000087,-0.144268544561
ACH-000092,-0.130842329224
ACH-000095,-0.09729185219039999
ACH-000097,-0.176904092749
ACH-000098,-0.18090226654599997
ACH-000099,-0.17113271432799998
ACH-000108,-0.102786489751
ACH-000113,-0.04039435734
ACH-000115,-0.16377031216399998
ACH-000116,0.0286059813106
ACH-000118,-0.054664524594700004
ACH-000120,0.053580220774
ACH-000123,-0.113623970762
ACH-000127,-0.17207814769000002
ACH-000128,0.0940166895301
ACH-000132,-0.0875689204163
ACH-000133,-0.17351233431
ACH-000137,-0.21713522039799998
ACH-000138,-0.277667397042
ACH-000142,-0.28888238604
ACH-000143,-0.00478160172157
ACH-000146,-0.212263137434
ACH-000148,0.029078318270799996
ACH-000150,-0.0842312795658
ACH-000152,-0.192933085537
ACH-000153,-0.295509256731
ACH-000159,-0.22531584806
ACH-000160,0.12118848802200001
ACH-000163,-0.08719011802919999
ACH-000167,0.16849634174400002
ACH-000168,-0.156003317775
ACH-000169,-0.0854751089549
ACH-000178,-0.06918388592210001
ACH-000182,-0.0353802863506
ACH-000183,-0.143492647227
ACH-000188,0.0287859802135
ACH-000189,-0.352067622751
ACH-000190,0.20038542939800003
ACH-000198,-0.122394508782
ACH-000204,0.21217639359700002
ACH-000206,-0.020614460479400003
ACH-000207,-0.0720932134983
ACH-000211,-0.111289014279
ACH-000215,-0.09899574115250001
ACH-000221,-0.269098281328
ACH-000222,-0.228645569848
ACH-000223,-0.122321708903
ACH-000226,-0.102909450332
ACH-000227,0.10099988052400001
ACH-000228,-0.18995948862999998
ACH-000231,-0.025685827305200002
ACH-000232,-0.0343940027365
ACH-000233,0.0566466513227
ACH-000234,-0.07143388251249999
ACH-000235,-0.182086799315
ACH-000237,-0.111250525313
