,SMARCA4 (6597)
ACH-000004,-0.406315880783
ACH-000007,0.047676903214099994
ACH-000009,-0.555206698968
ACH-000011,-0.533642415143
ACH-000012,-0.29226405284400003
ACH-000013,-1.01519744131
ACH-000014,-0.283379430573
ACH-000015,-0.198494154237
ACH-000017,-1.37642109246
ACH-000018,-0.128790908571
ACH-000019,-0.46870091195299995
ACH-000021,-0.243171093468
ACH-000022,-0.6859496163140001
ACH-000025,0.0407166055851
ACH-000028,-0.0817541366383
ACH-000030,-0.781948873601
ACH-000035,-0.670605084948
ACH-000036,-0.164187694213
ACH-000037,-0.274807931037
ACH-000039,-0.07488489227810001
ACH-000040,-0.37427251249
ACH-000041,-0.24260999916200002
ACH-000042,-0.570487772213
ACH-000045,-0.565200773474
ACH-000047,-1.04855777702
ACH-000052,-0.320236376847
ACH-000053,-0.708365032326
ACH-000054,-0.166793300986
ACH-000055,-0.867196929124
ACH-000060,-0.00373079998159
ACH-000067,-0.721636133386
ACH-000070,-0.5775817753
ACH-000075,-0.28363568948199996
ACH-000078,-0.492943454242
ACH-000082,-0.450234638947
ACH-000085,-0.576301903798
ACH-000086,-0.634035566144
ACH-000087,-0.825189596467
ACH-000092,-0.331619880006
ACH-000095,-0.49551097891199997
ACH-000097,-0.19418412908799998
ACH-000098,-0.275082830229
ACH-000099,-0.43304594332400004
ACH-000108,-0.382791248253
ACH-000113,-0.12492947573799999
ACH-000115,-1.0471579795100001
ACH-000116,-0.30852405461
ACH-000118,-0.46292075816000006
ACH-000120,-0.53517804079
ACH-000123,-0.0764553177692
ACH-000127,-0.667348719292
ACH-000128,-0.166860764834
ACH-000132,-0.35449918025399996
ACH-000133,-0.205858386886
ACH-000137,-0.47771577946800003
ACH-000138,-0.534754284156
ACH-000142,-0.456758435769
ACH-000143,-1.13716194911
ACH-000146,-0.224479354907
ACH-000148,-0.463172543908
ACH-000150,-0.27597094961199997
ACH-000152,-0.149885305376
ACH-000153,-0.162766556862
ACH-000159,-0.677351207983
ACH-000160,-0.217810625531
ACH-000163,-0.854441275458
ACH-000167,0.756849615141
ACH-000168,-1.06248790841
ACH-000169,-0.665470935856
ACH-000178,-0.08988659573999999
ACH-000182,-0.419715069612
ACH-000183,-0.38751439169299995
ACH-000188,-0.597233045991
ACH-000189,-0.117217319715
ACH-000190,0.13281799195900001
ACH-000198,-0.462947485141
ACH-000204,-0.046258828187100004
ACH-000206,-0.42213924442199996
ACH-000207,-0.730807509016
ACH-000211,-0.122584645816
ACH-000215,-0.177847100526
ACH-000221,-0.29442103965
ACH-000222,-0.45847245954599997
ACH-000223,-0.417047028116
ACH-000226,-0.422780937059
ACH-000227,-1.10604581177
ACH-000228,-0.49946198459200003
ACH-000231,-0.041872778393699996
ACH-000232,-0.39759917202600004
ACH-000233,-0.815995000799
ACH-000234,0.112796265876
ACH-000235,0.0988370901747
ACH-000237,-0.46052232586900005
ACH-000238,-0.6991969953380001
ACH-000243,-0.755873093057
ACH-000244,-0.7836617712630001
ACH-000246,-0.030139938230000003
ACH-000248,-1.2848732221899999
ACH-000250,-0.36378943956999993
ACH-000251,-0.169274914296
ACH-000253,0.0245561535214
ACH-000255,-0.6816492409170001
ACH-000256,-0.8549991816050001
ACH-000257,-0.601797343286
ACH-000258,-0.46228756414800004
ACH-000259,-0.680836905011
ACH-000260,-0.5750598660440001
ACH-000261,-0.150181999878
ACH-000262,-0.291432280713
ACH-000263,-1.2421223320499999
ACH-000264,-0.6954850232080001
ACH-000265,-0.491621460757
ACH-000266,-0.7364743998540001
ACH-000272,0.069134261078
ACH-000273,-0.162721042489
ACH-000274,-0.622501280033
ACH-000277,-0.370228625309
ACH-000278,-0.8211619348100001
ACH-000279,-0.270295577126
ACH-000280,0.0169245837606
ACH-000281,0.180005101741
ACH-000288,-1.04838940077
ACH-000291,-0.9749234561810001
ACH-000293,-0.6500382136199999
ACH-000294,-0.645861650087
ACH-000295,-0.451463604257
ACH-000296,-0.494394036559
ACH-000302,-1.16718851606
ACH-000304,-0.22860382293900003
ACH-000307,-0.307689578034
ACH-000308,-0.0453786457285
ACH-000310,-0.476494716667
ACH-000311,-0.40508394115900004
ACH-000312,-0.5254815066040001
ACH-000315,-0.646338913609
ACH-000316,-0.47242428145300003
ACH-000317,-0.370907576623
ACH-000318,-0.617603636087
ACH-000319,-0.31405385303800004
ACH-000320,-0.46315881499
ACH-000322,-0.9745495427580001
ACH-000323,-0.18621035512400003
ACH-000324,-0.15610017802
ACH-000329,-0.669108081509
ACH-000330,-0.405734574942
ACH-000331,0.0563293328749
ACH-000332,-0.531545018249
ACH-000334,-0.991055797415
ACH-000335,-0.541108115892
ACH-000336,-0.133389193416
ACH-000337,-1.03060745756
ACH-000339,-0.437216897272
ACH-000341,-1.35879932394
ACH-000348,-0.44910198012100006
ACH-000350,-0.100912175017
ACH-000352,-0.85757832732
ACH-000356,-0.474055974899
ACH-000361,-0.41174318028000007
ACH-000362,-0.319640708656
ACH-000363,-0.580884189343
ACH-000364,-0.39524290078
ACH-000365,-0.7631656940129999
ACH-000366,-0.908634484232
ACH-000368,-0.120738517517
ACH-000374,-0.765121270155
ACH-000375,-0.570856775315
ACH-000376,-0.0528734984591
ACH-000381,-0.8982423044210001
ACH-000383,-0.49286238773100005
ACH-000387,-0.931420188817
ACH-000389,-0.6881061106899999
ACH-000390,-0.982224941705
ACH-000393,-0.29073066423
ACH-000395,-0.567609565335
ACH-000397,-0.76641073721
ACH-000401,-0.5908196724329999
ACH-000402,-0.48277630136699995
ACH-000403,0.018170926864099997
ACH-000404,-1.2105603929000002
ACH-000406,-0.454684246894
ACH-000407,-0.713310087353
ACH-000408,-0.722236364204
ACH-000410,0.022599362023099995
ACH-000411,-0.13866203159399998
ACH-000414,0.00988037525258
ACH-000415,-0.6634715198569999
ACH-000416,-0.210348456963
ACH-000420,0.0269426109768
ACH-000421,-1.12885032125
ACH-000424,-0.922334572132
ACH-000425,-0.442488797653
ACH-000426,-0.603969142525
ACH-000427,0.802102417554
ACH-000433,0.033179910068700004
ACH-000436,-0.172039258561
ACH-000444,-0.159505541859
ACH-000445,-0.209761579043
ACH-000448,-0.47346395108
ACH-000450,-0.717284427208
ACH-000452,-0.911404105774
ACH-000454,-0.686834727905
ACH-000458,-0.274814410213
ACH-000459,-1.04521669698
ACH-000460,0.191402577143
ACH-000461,-0.5708947631100001
ACH-000463,-0.014828833087500002
ACH-000464,-0.198518541217
ACH-000466,-0.46064267417099997
ACH-000467,0.11664225292199999
ACH-000468,-0.22454505620700002
ACH-000469,-0.472893623626
ACH-000470,-0.0979099432306
ACH-000471,0.09242357419839999
ACH-000472,-0.0930733706649
ACH-000473,-0.336472288557
ACH-000475,-0.433045856083
ACH-000476,-0.659064300523
ACH-000477,-0.37701555756099997
ACH-000480,-0.6536925756759999
ACH-000481,-0.44989836926700005
ACH-000483,-0.6691811827499999
ACH-000484,-0.363509959782
ACH-000485,-0.346513146078
ACH-000486,-0.6996029786399999
ACH-000487,-0.139626214216
ACH-000488,-0.839116154778
ACH-000490,-0.22246326785
ACH-000491,-0.6699797435399999
ACH-000495,-0.0760226982641
ACH-000496,-0.22695799729000002
ACH-000499,-0.6222740023969999
ACH-000500,-0.0865842217938
ACH-000502,-0.132106899659
ACH-000503,-0.173461430027
ACH-000505,-0.835123863891
ACH-000507,0.0321256477063
ACH-000510,-0.0685225197123
ACH-000511,-0.461753921455
ACH-000512,-0.579960944319
ACH-000516,-0.251532934966
ACH-000517,-0.8145612985089999
ACH-000518,-0.20417925283500002
ACH-000520,-0.500936021639
ACH-000521,-0.294544034076
ACH-000522,-0.0404360428807
ACH-000524,-1.14158650964
ACH-000527,-0.867826095735
ACH-000528,-0.487571007343
