,PSPN (5623)
ACH-000004,-0.0907932321786
ACH-000007,0.041875810367099996
ACH-000009,0.0371748022202
ACH-000011,0.11893725145199999
ACH-000012,-0.0070759227975
ACH-000013,-0.018057128205
ACH-000014,-0.11279484790100001
ACH-000015,-0.040716619736699995
ACH-000017,-0.09700982793410001
ACH-000018,-0.11946985773499999
ACH-000019,-0.322821349808
ACH-000021,-0.0899940405679
ACH-000022,-0.17466830683499998
ACH-000025,0.11382009995999999
ACH-000028,-0.1898726484
ACH-000030,-0.0185117025232
ACH-000035,-0.115162399027
ACH-000036,0.0358742020027
ACH-000037,-0.0556801505783
ACH-000039,-0.122698683912
ACH-000040,-0.12044088852700001
ACH-000041,-0.21486179600900002
ACH-000042,0.0434050440833
ACH-000045,-0.0675577092527
ACH-000047,0.0414758785355
ACH-000052,-0.226269032392
ACH-000053,-0.0403850026187
ACH-000054,-0.05778234374030001
ACH-000055,-0.0008793397280489999
ACH-000060,-0.0473037708194
ACH-000067,-0.0048116715214
ACH-000070,0.134596444109
ACH-000075,-0.10585360552999999
ACH-000078,-0.129216080051
ACH-000082,0.0612245667237
ACH-000085,-0.062041492480300005
ACH-000086,0.0105672853672
ACH-000087,-0.29928812071600003
ACH-000092,-0.05236697260980001
ACH-000095,-0.170960752184
ACH-000097,-0.0189170889202
ACH-000098,-0.156422116695
ACH-000099,-0.0696822826281
ACH-000108,0.061199493314699996
ACH-000113,-0.149056708368
ACH-000115,-0.29954926823000005
ACH-000116,-0.11309241933700001
ACH-000118,-0.119947774209
ACH-000120,-0.25778715731699997
ACH-000123,0.00640258303033
ACH-000127,-0.172273256287
ACH-000128,-0.228140727916
ACH-000132,0.0651013191682
ACH-000133,-0.168424659734
ACH-000137,-0.147975787295
ACH-000138,-0.0557589602821
ACH-000142,-0.184963174424
ACH-000143,-0.0188569048761
ACH-000146,-0.027310473076299996
ACH-000148,0.0308624716604
ACH-000150,-0.0401762290898
ACH-000152,-0.105258459817
ACH-000153,-0.0278868330445
ACH-000159,-0.196273817159
ACH-000160,0.187724276279
ACH-000163,-0.0783572954296
ACH-000167,0.007726547038
ACH-000168,-0.140015732464
ACH-000169,-0.060203882718400006
ACH-000178,-0.00126238377083
ACH-000182,0.0269756945296
ACH-000183,-0.05922601497069999
ACH-000188,-0.108900970586
ACH-000189,-0.0183280745963
ACH-000190,-0.0486272925
ACH-000198,-0.152319291459
ACH-000204,-0.162269245112
ACH-000206,0.142578561637
ACH-000207,0.194020232596
ACH-000211,-0.084720309335
ACH-000215,-0.06675156755480001
ACH-000221,-0.0873422616498
ACH-000222,-0.014445821258399999
ACH-000223,-0.116410438553
ACH-000226,-0.136618348957
ACH-000227,-0.013226394552899999
ACH-000228,0.025796386375
ACH-000231,-0.00013248371725799998
ACH-000232,-0.00317124768139
ACH-000233,-0.126682061913
ACH-000234,-0.0814975974384
ACH-000235,-0.0111253918868
ACH-000237,-0.024692434635099996
ACH-000238,0.0881454365271
ACH-000243,-0.153147479486
ACH-000244,-0.143306465766
ACH-000246,-0.198929985291
ACH-000248,-0.0603400034333
ACH-000250,-0.0421541555832
ACH-000251,0.134834071425
ACH-000253,-0.170912203872
ACH-000255,-0.0038401294949800004
ACH-000256,-0.0161205551781
ACH-000257,0.000673266459986
ACH-000258,-0.22874387675799998
ACH-000259,0.0265700894111
ACH-000260,-0.059182815444900005
ACH-000261,-0.115208521107
ACH-000262,-0.037171955214
ACH-000263,0.112746018716
ACH-000264,-0.0692556207328
ACH-000265,0.012079562052799999
ACH-000266,-0.0924921949535
ACH-000272,-0.0919769355112
ACH-000273,-0.16978639411600002
ACH-000274,-0.0561342902345
ACH-000277,-0.18055618975499999
ACH-000278,0.0138536683739
ACH-000279,0.143725310118
ACH-000280,0.0665367483182
ACH-000281,-0.21897080125100002
ACH-000288,0.107067702719
ACH-000291,-0.0675617029015
ACH-000293,0.016890058402499998
ACH-000294,0.0809185154834
ACH-000295,0.209857730572
ACH-000296,-0.0643971798784
ACH-000302,-0.1955343592
ACH-000304,0.299983460715
ACH-000307,-0.0449460064463
ACH-000308,-0.15514683985
ACH-000310,0.039333486824199994
ACH-000311,-0.0447576373563
ACH-000312,0.010571279164
ACH-000315,0.030612430679799997
ACH-000316,-0.167013951853
ACH-000317,0.118007121865
ACH-000318,-0.0027668288802900004
ACH-000319,-0.0752365935912
ACH-000320,-0.236010969749
ACH-000322,0.06564623375880001
ACH-000323,0.148136017132
ACH-000324,0.06139715351319999
ACH-000329,-0.00475168792363
ACH-000330,-0.152504860277
ACH-000331,-0.20595642392299998
ACH-000332,-0.09568973865589998
ACH-000334,-0.141181754811
ACH-000335,-0.271661572023
ACH-000336,-0.35092729974
ACH-000337,-0.23166884379099997
ACH-000339,-0.0716127060006
ACH-000341,-0.308598393199
ACH-000348,-0.0806059443006
ACH-000350,0.0153931451935
ACH-000352,-0.04932760287790001
ACH-000356,0.18406757776000002
ACH-000361,-0.09038324125250001
ACH-000362,-0.0463931293693
ACH-000363,0.039932816745300005
ACH-000364,-0.149069065972
ACH-000365,-0.06598863795990001
ACH-000366,-0.05037111741690001
ACH-000368,-0.055660837158699995
ACH-000374,-0.0803373461972
ACH-000375,-0.138548847073
ACH-000376,0.18706594218800002
ACH-000381,0.089998803886
ACH-000383,0.0324199092749
ACH-000387,0.152463995318
ACH-000389,-0.09929481895400001
ACH-000390,-0.124810234531
ACH-000393,-0.048786373138300004
ACH-000395,0.30086360323100003
