,OAT (4942)
ACH-000335,-0.182797997893
ACH-000336,-0.384277687342
ACH-000337,-0.317461798394
ACH-000339,-0.22418261783399998
ACH-000341,-0.288000243261
ACH-000348,-0.189071026193
ACH-000350,-0.45214122576899995
ACH-000352,-0.502527711397
ACH-000356,-0.37377285098800006
ACH-000361,-0.23914329298599998
ACH-000362,-0.42465258154299995
ACH-000363,-0.15266871187
ACH-000364,-0.282666389007
ACH-000365,-0.538082458185
ACH-000366,-0.318454051725
ACH-000368,-0.536599613931
ACH-000374,-0.1157647623
ACH-000375,-0.27827901306200004
ACH-000376,-0.272022595092
ACH-000381,-0.152168200953
ACH-000383,-0.268949375063
ACH-000387,-0.461755798441
ACH-000389,-0.14664378146600002
ACH-000390,-0.226401160325
ACH-000393,-0.267131746876
ACH-000395,-0.17906096415999997
ACH-000397,-0.165059932606
ACH-000401,-0.18848897537
ACH-000402,-0.309925879832
ACH-000403,-0.26901878671999996
ACH-000404,-0.230269314458
ACH-000406,-0.427600277171
ACH-000407,-0.23178560458500003
ACH-000408,-0.34137284705300003
ACH-000410,-0.301097621509
ACH-000411,-0.33455159293000003
ACH-000414,-0.413779881625
ACH-000415,-0.283945150111
ACH-000416,-0.380496885341
ACH-000420,-0.23695683207600002
ACH-000421,-0.33852515720700005
ACH-000424,-0.214359821076
ACH-000425,-0.28430003050999997
ACH-000426,-0.5440642796840001
ACH-000427,-0.268432245736
ACH-000433,0.053815293206
ACH-000436,-0.0364576997043
ACH-000444,-0.42187769650799994
ACH-000445,-0.205085335221
ACH-000448,-0.45248702071999997
ACH-000450,-0.22770063617699998
ACH-000452,-0.304872483446
ACH-000454,-0.115665886621
ACH-000458,-0.140203065983
ACH-000459,-0.332901813757
ACH-000460,-0.150290223871
ACH-000461,-0.262774193605
ACH-000463,-0.36157739308
ACH-000464,-0.162376317482
ACH-000466,-0.478112157275
ACH-000467,-0.467242019418
ACH-000468,-0.118630924419
ACH-000469,-0.360623287912
ACH-000470,-0.48855819738899997
ACH-000471,-0.133310260563
ACH-000472,-0.35047885184699995
ACH-000473,-0.290607584726
ACH-000475,-0.334138086874
ACH-000476,-0.546592443275
ACH-000477,-0.378825372504
ACH-000480,-0.240761872229
ACH-000481,-0.146781876293
ACH-000483,-0.0531094415444
ACH-000484,-0.366507991718
ACH-000485,-0.229078717648
ACH-000486,-0.120129479833
ACH-000487,-0.286753837528
ACH-000488,-0.231227583284
ACH-000490,-0.177117861765
ACH-000491,-0.18025806997000002
ACH-000495,-0.10580721832800001
ACH-000496,-0.449149347509
ACH-000499,-0.38817427643700003
ACH-000500,0.0171326838003
ACH-000502,-0.219485522107
ACH-000503,-0.0435355282314
ACH-000505,-0.40160314582400003
ACH-000507,-0.266657308744
ACH-000510,-0.270657803827
ACH-000511,-0.340967288703
ACH-000512,-0.271945999702
ACH-000516,-0.27868812198000004
ACH-000517,-0.23393309196800002
ACH-000518,-0.462575000232
ACH-000520,-0.534800947316
ACH-000521,-0.146431629393
ACH-000522,-0.321586068994
ACH-000524,-0.252804203635
ACH-000527,-0.208598246894
ACH-000528,-0.31206734167399997
ACH-000537,-0.220477608964
ACH-000541,-0.710103560751
ACH-000542,-0.165078547828
ACH-000544,0.05744509557249999
ACH-000545,-0.45572160386999994
ACH-000547,-0.027314822590700002
ACH-000548,-0.291195182929
ACH-000549,-0.17595440551
ACH-000550,-0.352229592855
ACH-000552,-0.251044356957
ACH-000556,-0.480942610969
ACH-000557,-0.39909856766699997
ACH-000570,-0.358148697335
ACH-000571,-0.45458835519599994
ACH-000573,-0.364803589022
ACH-000576,-0.46866401952799996
ACH-000580,-0.302528455534
ACH-000584,-0.09742488636739999
ACH-000585,-0.262680966684
ACH-000588,-0.38100995348300004
ACH-000589,-0.107148075811
ACH-000591,-0.249095475275
ACH-000593,-0.330541116823
ACH-000600,-0.075764189458
ACH-000601,-0.255319237792
ACH-000604,-0.329842904392
ACH-000605,-0.150825774631
ACH-000606,-0.16499387887800002
ACH-000608,-0.334650598606
ACH-000614,-0.323633569084
ACH-000616,-0.150516173862
ACH-000618,-0.32174760952799997
ACH-000619,-0.366437656954
ACH-000620,-0.274050541798
ACH-000621,-0.3810500553
ACH-000622,-0.168325979325
ACH-000623,-0.349958863824
ACH-000624,-0.12189232818399999
ACH-000627,-0.281207606841
ACH-000630,-0.517652631161
ACH-000632,-0.278641636166
ACH-000633,-0.26648805241
ACH-000637,-0.31004039598600003
ACH-000638,-0.190598248142
ACH-000646,-0.052375753036400005
ACH-000647,-0.154921878908
ACH-000648,-0.49077138983699997
ACH-000649,-0.40764890519
ACH-000651,-0.33845404288099995
ACH-000652,-0.328607470413
ACH-000653,-0.39994945009099997
ACH-000657,-0.284259011003
ACH-000658,-0.41848692117799996
ACH-000661,-0.315879059367
ACH-000662,0.113355269868
ACH-000663,-0.0685657656808
ACH-000665,-0.16243105905
ACH-000671,-0.170555183422
ACH-000673,-0.381831727224
ACH-000676,-0.22925242835
ACH-000677,-0.284249466672
ACH-000681,-0.156358551293
ACH-000682,-0.357560335102
ACH-000683,-0.275965730045
ACH-000684,-0.17492381548500002
ACH-000688,-0.249834530011
ACH-000693,-0.101458098695
ACH-000694,-0.19873885298500002
ACH-000695,-0.459932727272
ACH-000696,-0.287385371047
ACH-000697,-0.07726603450339999
ACH-000699,-0.308483986525
ACH-000701,-0.388372936484
ACH-000706,-0.266767920635
ACH-000711,-0.0926264585218
ACH-000713,-0.19043041259500001
ACH-000714,-0.367237951046
ACH-000718,-0.260675463002
ACH-000720,-0.279690396685
ACH-000721,-0.265009565911
ACH-000724,-0.16969432755999997
ACH-000725,-0.361298389881
ACH-000732,-0.23919027975999999
ACH-000734,-0.099592619367
ACH-000735,-0.0498700226221
ACH-000736,-0.304382643162
ACH-000738,-0.132848298875
ACH-000746,-0.312144126368
ACH-000747,-0.223819264439
ACH-000748,-0.297382849504
ACH-000753,-0.289121777312
ACH-000756,-0.149675908756
ACH-000757,-0.146920761404
ACH-000758,-0.153337820525
ACH-000760,-0.41026495356
ACH-000763,-0.696163476581
ACH-000764,-0.388900694189
ACH-000765,-0.274282712155
ACH-000766,-0.260514305345
ACH-000767,-0.34751340597499997
ACH-000768,-0.0661716947021
ACH-000769,-0.17449169131700001
ACH-000770,-0.432276855824
ACH-000771,-0.269514620597
ACH-000773,-0.200848267769
ACH-000776,-0.42342964790700005
ACH-000777,-0.152976796928
ACH-000778,-0.18862057296300003
ACH-000781,-0.280378345064
ACH-000782,-0.18909198287300003
ACH-000783,-0.309936659116
ACH-000784,-0.149478441411
ACH-000785,-0.0546066940828
ACH-000787,-0.119671628356
ACH-000788,-0.272029530471
ACH-000791,-0.362905205982
ACH-000792,-0.336152370813
ACH-000794,-0.195450645832
ACH-000796,-0.267714838293
ACH-000799,-0.22430633586999998
ACH-000800,-0.184260689587
ACH-000802,-0.372764611555
ACH-000804,-0.328010267619
ACH-000805,-0.15108245344000001
ACH-000809,-0.30122592785700003
ACH-000810,0.181639489456
ACH-000811,-0.30927947561
ACH-000817,-0.332606617431
ACH-000819,-0.367912470385
ACH-000820,-0.137446453414
ACH-000821,-0.16500495005899998
ACH-000822,-0.354364777034
ACH-000823,-0.37227174188199996
ACH-000824,-0.43007265864699995
ACH-000827,-0.134774909281
ACH-000829,-0.353747061926
ACH-000831,-0.344287359509
ACH-000832,-0.17621742073199997
ACH-000833,-0.086135945446
ACH-000834,-0.20054578422400002
ACH-000835,-0.188413813427
ACH-000836,0.0348148068684
ACH-000837,-0.331466665667
ACH-000838,-0.8331111189839999
ACH-000839,-0.335466243526
ACH-000840,-0.245213457454
ACH-000841,-0.331460380872
ACH-000843,-0.27247500066
ACH-000846,0.0451966831585
ACH-000847,-0.0870147099092
ACH-000848,-0.212588585478
ACH-000849,-0.10511086972999999
ACH-000851,-0.252824313701
ACH-000855,-0.16173499313
ACH-000856,-0.27335260744
ACH-000858,-0.293233658653
ACH-000859,0.128785335084
ACH-000861,-0.363783281829
ACH-000862,-0.198257023807
ACH-000865,-0.264033864549
ACH-000866,-0.536580342735
ACH-000867,-0.35106155057300004
ACH-000869,-0.133826184081
ACH-000872,-0.009586082648459998
ACH-000873,-0.45186889983499995
ACH-000876,-0.402905832515
ACH-000878,-0.164391952772
ACH-000880,-0.37137954771
ACH-000881,-0.42522912401999996
ACH-000882,-0.0944979074953
ACH-000884,-0.515378112778
ACH-000885,-0.454179488008
ACH-000887,-0.167295906725
ACH-000888,-0.17096962065699997
ACH-000889,-0.27722264516600004
ACH-000890,-0.117128931073
ACH-000896,-0.0763071641594
ACH-000898,-0.34578417244000004
ACH-000900,-0.141057940443
ACH-000901,-0.263333966182
ACH-000905,-0.23998860368900002
ACH-000906,-0.343126543266
ACH-000907,-0.0776993450887
ACH-000910,-0.29741835257
ACH-000911,-0.191186173559
ACH-000912,-0.223269926087
ACH-000913,-0.407998313379
ACH-000915,-0.12410325189000002
ACH-000916,-0.0944284812125
ACH-000917,-0.264314128273
ACH-000921,-0.224748221747
ACH-000924,-0.130318369716
ACH-000926,-0.562977999593
ACH-000928,-0.11113838637
ACH-000929,-0.22936614034299999
ACH-000932,-0.319280070338
ACH-000935,-0.45741392564499994
ACH-000936,-0.240808994483
ACH-000937,-0.279955341012
ACH-000938,-0.258278329223
ACH-000939,0.0036269956344
ACH-000941,-0.7242002211049999
ACH-000943,-0.29673492348700004
ACH-000946,-0.505667014499
ACH-000947,-0.458835122288
ACH-000948,-0.101599765511
ACH-000950,-0.158380884512
ACH-000953,-0.40562469377599997
ACH-000957,-0.171650485819
ACH-000958,-0.331547100393
ACH-000960,-0.335486911639
ACH-000963,-0.369599786781
ACH-000968,-0.08098658559960001
ACH-000969,-0.030367050857099998
ACH-000973,-0.397556269559
ACH-000974,-0.310796248113
ACH-000975,-0.288529031549
ACH-000976,-0.160612248376
ACH-000978,-0.28804292353100003
ACH-000980,-0.164209264897
ACH-000984,-0.364109869728
ACH-000986,-0.310159494459
ACH-000988,-0.298433319811
ACH-000993,-0.363464640932
ACH-000994,-0.235765576463
ACH-000996,-0.25822645858800003
ACH-001001,-0.17001367843100001
ACH-001020,0.23699660110399998
ACH-001028,-0.303270174586
ACH-001031,-0.6970810515100001
ACH-001038,-0.221042616345
ACH-001048,-0.188487046825
ACH-001050,-0.342623642452
ACH-001053,-0.048975606533900005
ACH-001054,-0.119951506155
ACH-001061,-0.251664692044
ACH-001067,-0.357244151479
ACH-001075,-0.471226903821
ACH-001096,-0.354398415525
ACH-001128,1.3227037648
ACH-001134,-0.414686272932
ACH-001151,-0.201535230968
ACH-001163,-0.380813175696
ACH-001164,-0.377757179814
ACH-001173,-0.151274303577
ACH-001183,-0.38349681513800005
ACH-001184,-0.331973722949
ACH-001190,-0.336918576485
ACH-001192,-0.394331384077
ACH-001193,0.173818635349
ACH-001196,-0.46047802396399995
ACH-001197,-0.16833481288
ACH-001205,-0.502736506708
ACH-001211,-0.0163609558902
ACH-001212,-0.43559261820399997
ACH-001228,-0.491890100626
ACH-001232,-0.124964845842
ACH-001239,-0.164391514739
ACH-001274,-0.327379692105
ACH-001275,-0.44694090497199995
ACH-001277,-0.25420873139
ACH-001278,-0.21712668097100002
ACH-001280,-0.55054733017
ACH-001283,-0.37317252496500003
ACH-001289,-0.12818720605
ACH-001295,-0.309547896665
ACH-001300,-0.5131355753369999
ACH-001301,-0.407256507209
ACH-001302,-0.09237381183019999
ACH-001303,-0.39888788986699997
ACH-001306,-0.198900609094
ACH-001318,-0.285735076658
ACH-001322,-0.320462839268
ACH-001328,-0.28979399404899997
ACH-001332,-0.0338076088773
ACH-001333,-0.39938626742
ACH-001336,-0.0756193787107
ACH-001340,-0.23972943931200003
ACH-001346,-0.153346006225
ACH-001353,-0.170111022163
ACH-001354,-0.48834334412299996
ACH-001367,-0.254696133798
ACH-001368,-0.48667804334799997
ACH-001374,-0.402407453335
ACH-001375,-0.0872117299628
ACH-001377,-0.37976995738499997
ACH-001380,-0.319424404783
ACH-001391,-0.07550368751389999
ACH-001407,-0.295500268101
ACH-001408,0.00013416521985899998
ACH-001413,-0.156573164756
ACH-001430,-0.369238253363
ACH-001431,-0.29599705738800003
ACH-001450,-0.175481857864
ACH-001496,-0.0024093507793600004
ACH-001500,0.0256600584852
ACH-001521,-0.617074581777
ACH-001523,-0.294421589649
ACH-001532,-0.403681823577
ACH-001536,-0.475167998593
ACH-001550,0.025746940969700004
ACH-001552,-0.474008130502
ACH-001554,-0.228112343166
ACH-001645,-0.212565788482
ACH-001654,-0.142984821767
ACH-001715,-0.08546219730260002
ACH-001735,-0.524952342751
ACH-001736,-0.332775134771
ACH-001737,-0.574583600441
ACH-001740,-0.23474554206099998
ACH-001745,-0.330398797536
ACH-001750,-0.29612194563099997
ACH-001765,-0.235004327254
ACH-001956,-0.43949197031000004
ACH-001957,-0.27704425524799997
