,SYT14 (255928)
ACH-000004,0.13723918791099998
ACH-000007,0.130582714425
ACH-000009,-0.0605460696803
ACH-000011,0.10118400146400001
ACH-000012,0.11212516769400001
ACH-000013,0.140163982619
ACH-000014,0.280852889542
ACH-000015,0.142602063549
ACH-000017,0.239318337163
ACH-000018,0.124968612944
ACH-000019,0.233170613871
ACH-000021,-0.0148673390521
ACH-000022,0.0825226718095
ACH-000025,0.038683389884900006
ACH-000028,0.066685784421
ACH-000030,0.137764868255
ACH-000035,0.24550023071199997
ACH-000036,0.105687676346
ACH-000037,0.305341112616
ACH-000039,0.163534665247
ACH-000040,0.170866056433
ACH-000041,0.24473672776500002
ACH-000042,0.179849851994
ACH-000045,0.248466449905
ACH-000047,0.100124022863
ACH-000052,0.24549741438499997
ACH-000053,0.0863858062647
ACH-000054,0.0585739601251
ACH-000055,-0.09827867247500001
ACH-000060,0.165972565517
ACH-000067,0.231007813475
ACH-000070,0.192605669005
ACH-000075,0.128191351918
ACH-000078,-0.097164488551
ACH-000082,0.13331349554400002
ACH-000085,0.0245086218205
ACH-000086,0.09823203683589998
ACH-000087,0.179144277522
ACH-000092,0.12145305886
ACH-000095,0.17048774320500001
ACH-000097,-0.08873382701539999
ACH-000098,0.0885079026507
ACH-000099,-0.017379860030400002
ACH-000108,0.11404088918500001
ACH-000113,0.17497376447299998
ACH-000115,0.137057344523
ACH-000116,0.188151413884
ACH-000118,0.0853373605258
ACH-000120,0.163605810484
ACH-000123,0.197171904714
ACH-000127,0.145840329113
ACH-000128,0.27430012914
ACH-000132,0.09108276930220001
ACH-000133,0.0713068649133
ACH-000137,0.14659565978800002
ACH-000138,0.105066524488
ACH-000142,0.0017391195955899998
ACH-000143,0.10863347586699999
ACH-000146,0.134627144074
ACH-000148,0.165139549199
ACH-000150,0.23959591600699998
ACH-000152,0.22569143723299998
ACH-000153,0.262988848075
ACH-000159,0.0999781475108
ACH-000160,0.0690926715667
ACH-000163,0.27019261052
ACH-000167,0.14733963325899999
ACH-000168,0.186603664917
ACH-000169,0.27733079275899997
ACH-000178,-0.000574663222286
ACH-000182,0.113964046614
ACH-000183,0.16722269166099998
ACH-000188,0.188768170598
ACH-000189,0.0336690322753
ACH-000190,0.324687245813
ACH-000198,0.191941437971
ACH-000204,0.052490543385
ACH-000206,0.0803729799685
