,TSKU (25987)
ACH-000361,-0.18409843169799997
ACH-000362,-0.17384506253899998
ACH-000363,-0.144455120046
ACH-000364,-0.13035429849000002
ACH-000365,-0.167007984566
ACH-000366,-0.324064824994
ACH-000368,-0.0271191580298
ACH-000374,-0.297775970284
ACH-000375,-0.029126396169599996
ACH-000376,-0.043613408658300004
ACH-000381,0.11677801929199999
ACH-000383,-0.05123975862980001
ACH-000387,-0.15445754268200002
ACH-000389,0.023931774318
ACH-000390,0.0635859265657
ACH-000393,-0.212355983107
ACH-000395,-0.17869720991799998
ACH-000397,-0.137999689066
ACH-000401,-0.241010246666
ACH-000402,0.247692857841
ACH-000403,-0.11931332596699999
ACH-000404,-0.22719589469
ACH-000406,-0.158470641542
ACH-000407,-0.189283816563
ACH-000408,-0.054430723677699994
ACH-000410,-0.0351296084237
ACH-000411,0.0524738908306
ACH-000414,0.0757016480093
ACH-000415,-0.0938290806442
ACH-000416,-0.0242355484163
ACH-000420,0.027459453849900003
ACH-000421,-0.143437731904
ACH-000424,0.027345274081799997
ACH-000425,-0.135895174893
ACH-000426,-0.017213653848500002
ACH-000427,0.072247469797
ACH-000433,0.067147493995
ACH-000436,-0.111766124179
ACH-000444,-0.152372788345
ACH-000445,-0.295282405797
ACH-000448,0.0389546122199
ACH-000450,0.13248209519200002
ACH-000452,-0.0827566426513
ACH-000454,0.121955481094
ACH-000458,0.005673010740669999
ACH-000459,0.224923418316
ACH-000460,-0.18254675284299998
ACH-000461,-0.150966862294
ACH-000463,-0.13474214435
ACH-000464,-0.267272249667
ACH-000466,-0.14501209634099999
ACH-000467,-0.0828188679891
ACH-000468,-0.276666046717
ACH-000469,-0.275616863306
ACH-000470,-0.0625819230543
ACH-000471,-0.04753170852250001
ACH-000472,-0.127517552104
ACH-000473,-0.130430079959
ACH-000475,0.0511494495094
ACH-000476,-0.0381260708679
ACH-000477,-0.116664723456
ACH-000480,-0.12218101186
ACH-000481,-0.131250023355
ACH-000483,-0.08294640776319999
ACH-000484,-0.0811978073878
ACH-000485,-0.18593682579799997
ACH-000486,-0.0715475423008
ACH-000487,-0.118130755532
ACH-000488,-0.00107126856016
ACH-000490,-0.111853182535
ACH-000491,-0.15480981490499998
ACH-000495,0.0575390201958
ACH-000496,-0.0564158796002
ACH-000499,-0.214361988672
ACH-000500,-0.285556003911
ACH-000502,-0.0186900797565
ACH-000503,-0.40422229235600005
ACH-000505,-0.0954709970387
ACH-000507,-0.0321492893624
ACH-000510,0.0120666120424
ACH-000511,-0.0204716230492
ACH-000512,-0.145794830711
ACH-000516,-0.012322139876000001
ACH-000517,-0.00858973053557
ACH-000518,-0.0534276995528
ACH-000520,-0.0591070071729
ACH-000521,0.148120277807
ACH-000522,0.0173066881176
ACH-000524,-0.048532769575500005
ACH-000527,-0.144500871829
ACH-000528,-0.0995478706147
ACH-000537,-0.0964941249746
ACH-000541,-0.028983661885700004
ACH-000542,0.025342146151700003
ACH-000544,-0.0768819317741
ACH-000545,-0.11926386180199999
ACH-000547,-0.0518254889105
ACH-000548,-0.275636328603
ACH-000549,-0.010555652900900001
ACH-000550,-0.026637827743199997
ACH-000552,0.00724717342013
ACH-000556,-0.0957218258313
ACH-000557,-0.281279353254
ACH-000570,-0.0836492821716
ACH-000571,0.030027243287
ACH-000573,-0.0971772564206
ACH-000576,-0.263428339098
ACH-000580,-0.166971292657
ACH-000584,-0.19302659221299998
ACH-000585,-0.0754133435091
ACH-000588,-0.242378441984
ACH-000589,-0.108684032534
ACH-000591,-0.32791803863
ACH-000593,-0.11235799470499999
ACH-000600,-0.116478127766
ACH-000601,-0.10107789567099999
ACH-000604,-0.17831704194400003
ACH-000605,-0.031699105977099996
ACH-000606,-0.179293752613
ACH-000608,-0.19018341734900002
ACH-000614,-0.0487554338891
ACH-000616,-0.128444190623
ACH-000618,-0.156241623736
ACH-000619,0.00673026579495
ACH-000620,0.026089828571
ACH-000621,-0.00311676175851
ACH-000622,-0.13255433815
ACH-000623,-0.197424730711
ACH-000624,-0.10628411280099999
ACH-000627,0.019571464199
ACH-000630,-0.0547395279777
ACH-000632,-0.256075785499
ACH-000633,-0.0019438952995899997
ACH-000637,0.034146251803599995
ACH-000638,-0.24904836221700002
ACH-000646,0.116721870812
ACH-000647,-0.26660297456300003
ACH-000648,-0.0659747138111
ACH-000649,-0.0306098755431
ACH-000651,-0.202044557199
ACH-000652,-0.18206669558
ACH-000653,-0.209169887135
ACH-000657,-0.0487294192019
ACH-000658,-0.26998506252099996
ACH-000661,-0.0109747446377
ACH-000662,-0.15191872224300002
ACH-000663,-0.338500075409
ACH-000665,-0.309205770057
ACH-000671,-0.0940360794344
ACH-000673,-0.017692174352099996
ACH-000676,0.0221944667564
ACH-000677,0.115455565987
ACH-000681,0.191055661466
ACH-000682,-0.009069446041670001
ACH-000683,-0.07818716185939999
ACH-000684,-0.167710166204
ACH-000688,0.243972730305
ACH-000693,-0.0408785234191
ACH-000694,-0.0914175104945
ACH-000695,0.252398604894
ACH-000696,-0.033330993868
ACH-000697,-0.0064219355135
ACH-000699,-0.13920222351
ACH-000701,-0.275812273433
ACH-000706,-0.027744939575799998
ACH-000711,-0.0379604581319
ACH-000713,-0.155339273663
ACH-000714,-0.102621415953
ACH-000718,-0.063228354138
ACH-000720,-0.131234400602
ACH-000721,-0.0605795307815
ACH-000724,-0.12182708220999999
ACH-000725,-0.00449802847028
ACH-000732,-0.441192193807
ACH-000734,-0.20352148687600002
ACH-000735,0.053691187053199994
ACH-000736,-0.031774330069999995
ACH-000738,-0.0868688644578
ACH-000746,-0.14486869955700002
ACH-000747,-0.04876587013730001
ACH-000748,-0.0671140977511
ACH-000753,0.09745567355460001
ACH-000756,-0.162477724608
ACH-000757,-0.17383704137000003
ACH-000758,-0.15960208179000002
ACH-000760,-0.166107430637
ACH-000763,0.116369866534
ACH-000764,0.08555163622260001
ACH-000765,-0.328491066554
ACH-000766,-0.140870003848
ACH-000767,-0.135544751322
ACH-000768,-0.129765379051
ACH-000769,-0.277290618015
ACH-000770,-0.09948031491499999
ACH-000771,-0.134602480189
ACH-000773,-0.11571664517899999
ACH-000776,-0.152325974798
ACH-000777,3.4632779051e-06
ACH-000778,0.08601328894089999
ACH-000781,0.09007452206620001
ACH-000782,-0.175660838085
ACH-000783,0.00249682836998
ACH-000784,-0.10034461745100001
ACH-000785,0.06684290197840001
ACH-000787,0.132739241591
ACH-000788,-0.111221065448
ACH-000791,0.0585879552821
ACH-000792,-0.129887067241
ACH-000794,-0.146992841341
ACH-000796,-0.12345356238199999
ACH-000799,0.107572360238
ACH-000800,0.0682463389546
ACH-000802,-0.015343526394200002
ACH-000804,-0.243043658272
ACH-000805,0.049997501664899996
ACH-000809,0.158185925224
ACH-000810,-0.442646830001
ACH-000811,0.015973412263700002
ACH-000817,-0.0696944905573
ACH-000819,-0.051505567184499994
ACH-000820,-0.0884532558563
ACH-000821,-0.0242328773449
ACH-000822,-0.0668470366749
ACH-000823,-0.122418870547
ACH-000824,-0.09388571956250001
ACH-000827,-0.137494984685
ACH-000829,-0.0611953240189
ACH-000831,-0.207818450407
ACH-000832,-0.120457144671
ACH-000833,0.134820852655
ACH-000834,-0.214683113792
ACH-000835,-0.0742213530707
ACH-000836,-0.027748680804400003
ACH-000837,-0.0912292196775
ACH-000838,-0.53547808924
ACH-000839,-0.134714472948
ACH-000840,-0.166117954828
ACH-000841,-0.00481593351038
ACH-000843,-0.0317194582335
ACH-000846,0.0685896685437
ACH-000847,-0.108126531084
ACH-000848,-0.105561617756
ACH-000849,-0.21414234572500002
ACH-000851,0.008373899911270001
ACH-000855,0.048430418328800004
ACH-000856,-0.11491826826899999
ACH-000858,0.0197364896753
ACH-000859,-0.146650908974
ACH-000861,-0.024256118990799998
ACH-000862,-0.0053324131673500004
ACH-000865,-0.276254877309
ACH-000866,-0.005291894258020001
ACH-000867,0.0131237564332
ACH-000869,0.00580188843517
ACH-000872,-0.0322268367172
ACH-000873,0.23773628075
ACH-000876,-0.028483517269200002
ACH-000878,-0.173558351779
ACH-000880,-0.17672016675000002
ACH-000881,0.15631977004699998
ACH-000882,0.009778389095549999
ACH-000884,-0.31381585781
ACH-000885,-0.0939362771446
ACH-000887,-0.0447835472741
ACH-000888,-0.10848566441299999
ACH-000889,-0.100467276589
ACH-000890,-0.42637492049000003
ACH-000896,-0.232387789754
ACH-000898,-0.225797118963
ACH-000900,-0.07026651225660001
ACH-000901,-0.275472513099
ACH-000905,-0.035752485512
ACH-000906,-0.262096806954
ACH-000907,0.010982699896799999
ACH-000910,-0.23085509873100002
ACH-000911,-0.0487229681619
ACH-000912,-0.0821655421643
ACH-000913,-0.0893352677045
ACH-000915,-0.12099636529999999
ACH-000916,-0.873560380628
ACH-000917,-0.158516824257
ACH-000921,-0.07343588855939999
ACH-000924,0.09918228130349999
ACH-000926,-0.235535806536
ACH-000928,0.017819412123400002
ACH-000929,-0.142443463557
ACH-000932,-0.0790381132492
ACH-000935,-0.256565063095
ACH-000936,-0.143311747814
ACH-000937,-0.32614273314
ACH-000938,-0.253773933289
ACH-000939,-0.294744284624
ACH-000941,-0.169427900431
ACH-000943,0.011967049100799999
ACH-000946,-0.0723509610965
ACH-000947,-0.1215164477
ACH-000948,-0.052049675445
ACH-000950,-0.250909149854
ACH-000953,-0.271215816474
ACH-000957,-0.329175889088
ACH-000958,-0.0342235362987
ACH-000960,-0.0585459101916
ACH-000963,-0.042009354935499996
ACH-000968,-0.0359355363687
ACH-000969,-0.00316425940679
ACH-000973,-0.0639203921394
ACH-000974,0.0725586878926
ACH-000975,-0.09070746817849999
ACH-000976,-0.126297153648
ACH-000978,-0.113441046736
ACH-000980,-0.045121814616099994
ACH-000984,-0.155857204312
ACH-000986,-0.109020778099
ACH-000988,-0.153885009162
ACH-000993,0.0352076507777
ACH-000994,-0.33745622776600004
ACH-000996,-0.141624712741
ACH-001001,0.020529076319900003
ACH-001020,-0.072257139694
ACH-001028,-0.07762640775789999
ACH-001031,-0.04401397460440001
ACH-001038,-0.06838317510419999
ACH-001048,-0.04706449448819999
ACH-001050,-0.15674367644
ACH-001053,0.0578956114965
ACH-001054,-0.08783922180749999
ACH-001061,-0.0188901601589
ACH-001067,-0.034059942412299996
ACH-001075,-0.16126099137900002
ACH-001096,-0.10882642859000001
ACH-001128,-0.0664626448577
ACH-001134,-0.106265703157
ACH-001151,-0.014941246140000001
ACH-001163,-0.20679670549899998
ACH-001164,-0.0501499042643
ACH-001173,-0.10198190565099999
ACH-001183,-0.0929142181372
ACH-001184,-0.16801049280900002
ACH-001190,-0.11515545962000001
ACH-001192,0.00370107094537
ACH-001193,0.0018200129387999997
ACH-001196,-0.0982411010003
ACH-001197,-0.0718760413714
ACH-001205,-0.041298321894800004
ACH-001211,-0.0959051551377
ACH-001212,-0.0215872507217
ACH-001228,-0.228300354695
ACH-001232,-0.11014110612099999
ACH-001239,-0.0230434889181
ACH-001274,-0.027307391743200002
ACH-001275,-0.00649074585757
ACH-001277,-0.0418442407441
ACH-001278,0.0575966618614
ACH-001280,-0.08425006427110002
ACH-001283,-0.0490603090619
ACH-001289,-0.141716858573
ACH-001295,0.00252867877746
ACH-001300,-0.131105339357
ACH-001301,0.033467352432599996
ACH-001302,-0.55364881211
ACH-001303,-0.133621120509
ACH-001306,-0.229340189726
ACH-001318,0.13700372568
ACH-001322,-0.235275099711
ACH-001328,0.058519067838599996
ACH-001332,-0.10936513004699999
ACH-001333,-0.13037408132300002
ACH-001336,-0.307872919891
ACH-001340,-0.120028698328
ACH-001346,-0.184960967748
ACH-001353,-0.005362655950409999
ACH-001354,0.047008868265199996
ACH-001367,-0.508899537215
ACH-001368,-0.0995573136334
ACH-001374,0.057226677566800006
ACH-001375,-0.042026212504500005
ACH-001377,-0.041352124475199994
ACH-001380,-0.133732065344
ACH-001391,0.0455503098822
ACH-001407,-0.0457509382362
ACH-001408,-0.0346237771487
ACH-001413,-0.1067813143
ACH-001430,-0.08578627701069999
ACH-001431,-0.22968404556299998
ACH-001450,-0.351294601574
ACH-001496,0.0623708973294
ACH-001500,-0.012755105369599999
ACH-001521,-0.09687017681730001
ACH-001523,0.0983282659428
ACH-001532,-0.00869476733623
ACH-001536,-0.043865770514500003
ACH-001550,-0.07170897889899999
ACH-001552,0.02019356121
ACH-001554,-0.09648677838889999
ACH-001645,-0.15445207738800001
ACH-001654,0.0739029033608
ACH-001715,-0.0470845921186
ACH-001735,-0.159405821325
ACH-001736,-0.23512534202399998
ACH-001737,0.274881366992
ACH-001740,-0.175522844994
ACH-001745,-0.170445237053
ACH-001750,0.04070205090080001
ACH-001765,-0.11473838435599999
ACH-001956,-0.12279737217299999
ACH-001957,-0.0654254547006
