,YWHAZ (7534)
ACH-000584,-0.47014031937899997
ACH-000585,-0.192558071403
ACH-000588,-0.38191770920900003
ACH-000589,-0.391293398569
ACH-000591,-0.34686170499700003
ACH-000593,-0.262528457618
ACH-000600,-0.65994175503
ACH-000601,-0.34901897696199996
ACH-000604,-0.104650591535
ACH-000605,-0.295365173421
ACH-000606,-0.513958871926
ACH-000608,-0.0028183784043699996
ACH-000614,-0.9254187770710001
ACH-000616,-0.505427492298
ACH-000618,-0.19117468646699998
ACH-000619,-0.276877562121
ACH-000620,-0.303614580708
ACH-000621,-0.5704749884920001
ACH-000622,-0.345739831688
ACH-000623,-0.365821835986
ACH-000624,-0.33783154664899995
ACH-000627,-0.37854344287600006
ACH-000630,-0.30625325439
ACH-000632,-0.723583673031
ACH-000633,-0.32040950406700003
ACH-000637,-0.2955431154
ACH-000638,-0.644799111329
ACH-000646,-0.144692500184
ACH-000647,-0.596145102619
ACH-000648,-0.5449558711829999
ACH-000649,-0.551911343356
ACH-000651,-0.498032882593
ACH-000652,-0.535991687579
ACH-000653,-0.490125655147
ACH-000657,-0.528743514199
ACH-000658,-0.814627882617
ACH-000661,-0.561431014471
ACH-000662,-0.6246518214360001
ACH-000663,-0.489438921905
ACH-000665,-0.41922191454700003
ACH-000671,-0.229168896822
ACH-000673,-0.600949230316
ACH-000676,-0.6893307402750001
ACH-000677,-0.517001661595
ACH-000681,-0.16225316102600001
ACH-000682,-0.508278208838
ACH-000683,-0.6220844284629999
ACH-000684,-0.34607080600999995
ACH-000688,-0.39370658098000005
ACH-000693,-0.395085819394
ACH-000694,-0.30165458434
ACH-000695,-0.19689006671700002
ACH-000696,-0.42771325473099997
ACH-000697,-0.650099829028
ACH-000699,-0.447597085575
ACH-000701,-0.585552391445
ACH-000706,-0.452156202134
ACH-000711,-0.474578348658
ACH-000713,-0.48707609865699997
ACH-000714,-0.570224551498
ACH-000718,-0.43545444083000007
ACH-000720,-0.299039774455
ACH-000721,-0.361722065332
ACH-000724,-0.5979638121540001
ACH-000725,-0.541947889976
ACH-000732,-0.326964532714
ACH-000734,-0.468961498695
ACH-000735,-0.692953247525
ACH-000736,-0.22662810670699998
ACH-000738,-0.395433881357
ACH-000746,-0.189018963817
ACH-000747,-0.436716051025
ACH-000748,-0.42549770329899994
ACH-000753,-0.0774748251375
ACH-000756,-0.168124547301
ACH-000757,-0.338358515536
ACH-000758,-0.40958603512599995
ACH-000760,-0.501187885373
ACH-000763,-0.489055351854
ACH-000764,-0.140645129211
ACH-000765,-0.40311781890500004
ACH-000766,-0.174000692225
ACH-000767,-0.484343863411
ACH-000768,-0.515755704297
ACH-000769,-0.5929063143159999
ACH-000770,-0.261537692438
ACH-000771,-0.2966397741
ACH-000773,-0.592505175584
ACH-000776,-0.295010701657
ACH-000777,-0.17040598452
ACH-000778,-0.524172168358
ACH-000781,-0.23606716324000002
ACH-000782,-0.44355306463999994
ACH-000783,-0.306085626111
ACH-000784,-0.39661681232
ACH-000785,-0.473640252224
ACH-000787,-0.24712747369399998
ACH-000788,-0.327535618421
ACH-000791,-0.468758603656
ACH-000792,-0.441388937093
ACH-000794,-0.688219430929
ACH-000796,-0.421246373816
ACH-000799,-0.697728874556
ACH-000800,-0.636643106711
ACH-000802,-0.28431306350900004
ACH-000804,-0.532977395035
ACH-000805,-0.12568523388
ACH-000809,-0.5061197756920001
ACH-000810,-0.5207740345740001
ACH-000811,-0.557075186702
ACH-000817,-0.40476897235
ACH-000819,-0.319661841001
ACH-000820,-0.445956764481
ACH-000821,-0.463539020212
ACH-000822,-0.488152500578
ACH-000823,-0.0924068106905
ACH-000824,-0.219273044038
ACH-000827,-0.538259687102
ACH-000829,-0.481198390378
ACH-000831,-0.470907877108
ACH-000832,-0.376128430699
ACH-000833,-0.540138109547
ACH-000834,-0.330353382332
ACH-000835,-0.296917385571
ACH-000836,-0.563322723664
ACH-000837,-0.36615611091899997
ACH-000838,-0.323424021014
ACH-000839,-0.461931099306
ACH-000840,-0.35181510884000006
ACH-000841,-0.31908995777800003
ACH-000843,-0.337859712303
ACH-000846,-0.674581352277
ACH-000847,-0.885307797562
ACH-000848,-0.51961112743
ACH-000849,-0.48805196794
ACH-000851,-0.394070989722
ACH-000855,-0.213750531257
ACH-000856,-0.560171444489
ACH-000858,-0.403556695689
ACH-000859,-0.47713578223499997
ACH-000861,-0.534838758111
ACH-000862,-0.441347885524
ACH-000865,-0.289877692921
ACH-000866,-0.468610021
ACH-000867,-0.31286269434
ACH-000869,-0.192745905427
ACH-000872,-0.815443293878
ACH-000873,-0.467788035115
ACH-000876,-0.24960628282400002
ACH-000878,-0.27721497189100003
ACH-000880,-0.16295207224000002
ACH-000881,-0.451939530973
ACH-000882,-0.442830667813
ACH-000884,-0.591072983968
ACH-000885,-0.568314408581
ACH-000887,-0.46890786934100004
ACH-000888,-0.444236346915
ACH-000889,-0.392183597897
ACH-000890,-0.629145967956
ACH-000896,-0.160328906031
ACH-000898,-0.22272095868900002
ACH-000900,-0.457881021978
ACH-000901,-0.379044547818
ACH-000905,-0.317893207287
ACH-000906,-0.247185954086
ACH-000907,-0.730189655697
ACH-000910,-0.21453868396499998
ACH-000911,-0.40990895650799997
ACH-000912,-0.230710790653
ACH-000913,-0.48361401516099994
ACH-000915,-0.40430796023599996
ACH-000916,-0.294281931639
ACH-000917,-0.369675966
ACH-000921,-0.572027442994
ACH-000924,-0.333193875087
ACH-000926,-0.578997120457
ACH-000928,-0.65540702835
ACH-000929,-0.0465464966823
ACH-000932,-0.421916913413
ACH-000935,-0.406051066967
ACH-000936,-0.511534774663
ACH-000937,-0.618680840296
ACH-000938,-0.637105145996
ACH-000939,-0.336753922505
ACH-000941,-0.309543648857
ACH-000943,-0.35690313539499996
ACH-000946,-0.691830331637
ACH-000947,-0.433880344506
ACH-000948,-0.506776337267
ACH-000950,-0.34729804730400005
ACH-000953,-0.517986062966
ACH-000957,-0.186631056422
ACH-000958,-0.40847618989
ACH-000960,-0.39537740024400003
ACH-000963,-0.434225270073
ACH-000968,-0.552188614675
ACH-000969,-0.541927760245
ACH-000973,-0.319145819696
ACH-000974,-0.514676043683
ACH-000975,-0.457629343367
ACH-000976,-0.42219121436499996
ACH-000978,-0.451316915866
ACH-000980,-0.592944942728
ACH-000984,-0.6265756586519999
ACH-000986,-0.597761329329
ACH-000988,-0.30193173708500004
ACH-000993,-0.33753551809199994
ACH-000994,-0.110800507555
ACH-000996,-0.556581762264
ACH-001001,-0.607126330283
ACH-001020,-0.309940716828
ACH-001028,-0.371385555487
ACH-001031,-0.330765354514
ACH-001038,-0.48527188953999995
ACH-001048,-0.37838387496
ACH-001050,-0.529442625956
ACH-001053,-0.491366893658
ACH-001054,-0.43934459545599996
ACH-001061,-0.540935594866
ACH-001067,-0.174248555036
ACH-001075,-0.319097579719
ACH-001096,-0.342829106931
ACH-001128,-0.576284677707
ACH-001134,-0.450810420991
ACH-001151,-0.39306945079899996
ACH-001163,-0.345560460607
ACH-001164,-0.611119266176
ACH-001173,-0.351446946571
ACH-001183,-0.435946096783
ACH-001184,-0.512429077025
ACH-001190,-0.145376479078
ACH-001192,-0.454770067817
ACH-001193,-0.554609879247
ACH-001196,-0.244074745007
ACH-001197,-0.295964196445
ACH-001205,-0.370204576805
ACH-001211,-0.356289490258
ACH-001212,-0.402181024887
ACH-001228,-0.8795878982200002
ACH-001232,-0.385006880683
ACH-001239,-0.484819985389
ACH-001274,-0.802279016859
ACH-001275,-0.145733143597
ACH-001277,-0.27669361208099996
ACH-001278,-0.140713060473
ACH-001280,-0.408354292182
ACH-001283,-0.450698552161
ACH-001289,-0.497862363838
ACH-001295,-0.46094196520400005
ACH-001300,-0.44815544861900003
ACH-001301,-0.481239969553
ACH-001302,-0.357957847254
ACH-001303,-0.162835582523
ACH-001306,-0.380569448032
ACH-001318,-0.17356308508499999
ACH-001322,-0.395144232576
ACH-001328,-0.36824606266800003
ACH-001332,-0.22382383724399998
ACH-001333,-0.350769408205
ACH-001336,-0.539075083334
ACH-001340,-0.35450097368
ACH-001346,-0.566498690804
ACH-001353,-0.21432164924000002
ACH-001354,-0.415579524075
ACH-001367,-0.6146134395880001
ACH-001368,-0.585955146366
ACH-001374,-0.24209653038000004
ACH-001375,-0.258419302846
ACH-001377,-0.430268575682
ACH-001380,-0.5777234318209999
ACH-001391,-0.484850501818
ACH-001407,-0.528494829772
ACH-001408,-0.23646104328499998
ACH-001413,-0.236393341935
ACH-001430,-0.56717228818
ACH-001431,-0.21611481510000002
ACH-001450,-0.848617340361
ACH-001496,-0.593449624232
ACH-001500,-0.21353245515799998
ACH-001521,-0.236590864059
ACH-001523,-0.474760005864
ACH-001532,-0.607860716884
ACH-001536,-0.755025188557
ACH-001550,-0.365375862507
ACH-001552,-0.5370554663699999
ACH-001554,-0.26383042924
ACH-001645,-0.604164824524
ACH-001654,-0.391434800427
ACH-001715,-0.601407707923
ACH-001735,-0.26239664932100004
ACH-001736,-0.135605245321
ACH-001737,-0.582574570741
ACH-001740,-0.374671429675
ACH-001745,-0.316798597206
ACH-001750,-0.420737690743
ACH-001765,-0.46764828284800003
ACH-001956,-0.129751754443
ACH-001957,-0.363422250198
