,MED12L (116931)
ACH-000004,-0.09075733535080001
ACH-000007,0.18574509905099998
ACH-000009,0.21913765546999997
ACH-000011,0.0933594852272
ACH-000012,0.156094895767
ACH-000013,0.22870586755
ACH-000014,-0.234096748936
ACH-000015,0.231771314379
ACH-000017,0.162915966958
ACH-000018,0.240083347509
ACH-000019,0.173375034539
ACH-000021,0.219620530963
ACH-000022,0.125666809141
ACH-000025,0.00433106978884
ACH-000028,-0.0287928524768
ACH-000030,0.128721249153
ACH-000035,0.267351029917
ACH-000036,0.0361008165354
ACH-000037,0.128961332122
ACH-000039,0.299862190006
ACH-000040,0.241011937216
ACH-000041,0.131933487917
ACH-000042,0.14291083326600001
ACH-000045,0.26692581094
ACH-000047,0.26042326409600003
ACH-000052,0.237900909873
ACH-000053,0.20964659905299998
ACH-000054,0.187318382333
ACH-000055,0.05237258320569999
ACH-000060,-0.197948156455
ACH-000067,0.00121456326624
ACH-000070,0.206960582422
ACH-000075,0.40214930880000005
ACH-000078,0.104612480884
ACH-000082,0.272972381151
ACH-000085,0.29828281105500004
ACH-000086,0.10746233055700001
ACH-000087,0.258617977321
ACH-000092,0.06078312180769999
ACH-000095,0.097668677511
ACH-000097,0.17339484135000002
ACH-000098,0.156735070537
ACH-000099,0.08735803771289999
ACH-000108,0.201034825182
ACH-000113,0.266244143706
ACH-000115,0.265073615788
ACH-000116,0.189689138291
ACH-000118,0.159686371889
ACH-000120,0.126090967074
ACH-000123,0.207568676591
ACH-000127,0.238153807441
ACH-000128,0.129647552023
ACH-000132,0.32770316249299997
ACH-000133,0.0490890477126
ACH-000137,0.23817502732700002
ACH-000138,0.121845478599
ACH-000142,0.226841801736
ACH-000143,0.299373447207
ACH-000146,0.255341100186
ACH-000148,0.231322678839
ACH-000150,0.294905924863
ACH-000152,0.104423496131
ACH-000153,0.09771830728599999
ACH-000159,0.288130313958
ACH-000160,0.317390571585
ACH-000163,0.0141198610728
ACH-000167,0.717810847389
ACH-000168,0.0027417437709199998
ACH-000169,0.141328067883
ACH-000178,0.225749486062
ACH-000182,0.226930041307
ACH-000183,0.061795505661899994
ACH-000188,0.0972512017526
ACH-000189,-0.0785555735027
ACH-000190,0.391957112573
ACH-000198,0.255180644685
ACH-000204,-0.249827143405
ACH-000206,0.207204132328
ACH-000207,-0.0528984611575
ACH-000211,0.16843326879
ACH-000215,0.21766649449
ACH-000221,0.17465344404199998
ACH-000222,0.389738476931
ACH-000223,0.199954715653
ACH-000226,0.11653711457
ACH-000227,0.120048281007
ACH-000228,0.328211119925
ACH-000231,0.09684065836410001
ACH-000232,0.027607856291799997
ACH-000233,0.27228553941
ACH-000234,0.12317498766799999
ACH-000235,0.254865234196
ACH-000237,0.261222246128
ACH-000238,0.157986005527
ACH-000243,0.19891593362100002
ACH-000244,0.160337057673
ACH-000246,0.18655287712699997
ACH-000248,0.212287461761
ACH-000250,0.19471006591499998
ACH-000251,0.177526207002
ACH-000253,0.209783328884
ACH-000255,0.142902366092
ACH-000256,0.269237759014
ACH-000257,0.25134480607099996
ACH-000258,0.217502264721
ACH-000259,0.19581737670000002
ACH-000260,0.11569541605799999
ACH-000261,0.16949915869600002
ACH-000262,0.0119512718931
ACH-000263,0.195583411265
ACH-000264,0.21626961373700002
ACH-000265,0.228659740637
ACH-000266,0.289313467104
ACH-000272,-0.010045472251799999
ACH-000273,0.304979562338
ACH-000274,0.104796057029
ACH-000277,0.257308400378
ACH-000278,0.149026350896
ACH-000279,0.06966515803889999
ACH-000280,0.331147258462
ACH-000281,0.281256195442
ACH-000288,0.12033608578800001
ACH-000291,0.204803472757
ACH-000293,-0.054348565519599996
ACH-000294,0.151412288378
ACH-000295,0.39778618530500004
ACH-000296,0.27570165042100003
ACH-000302,0.22424583263099998
ACH-000304,-0.034756395029800005
ACH-000307,0.277414463497
ACH-000308,0.193970708952
ACH-000310,0.11109289455
ACH-000311,0.059722424585199996
ACH-000312,0.18529708837499997
ACH-000315,0.312102235424
ACH-000316,0.0893894993943
ACH-000317,0.167391927968
ACH-000318,0.28618077532200004
ACH-000319,0.19550815945900002
ACH-000320,0.21010702922000002
ACH-000322,-0.0143722741698
ACH-000323,-0.0838730258611
ACH-000324,0.175818028232
ACH-000329,0.287867440601
ACH-000330,0.283969738678
ACH-000331,0.133206106995
ACH-000332,0.151370221974
ACH-000334,0.242812795866
ACH-000335,0.184046723867
ACH-000336,0.33606985981799997
ACH-000337,0.42512432201899997
ACH-000339,0.176827167276
ACH-000341,0.439455006493
ACH-000348,0.172467050382
