,PKIA (5569)
ACH-000004,-0.0756362182916
ACH-000007,0.038968422054199994
ACH-000009,0.200899804748
ACH-000011,0.105804271196
ACH-000012,-0.05802721761580001
ACH-000013,0.056488680841699994
ACH-000014,0.14890858808399998
ACH-000015,0.028735060973200003
ACH-000017,-0.125433458078
ACH-000018,-0.05982126242000001
ACH-000019,0.0742479281537
ACH-000021,-0.0880219692407
ACH-000022,-0.112820437666
ACH-000025,-0.13619223296900002
ACH-000028,-0.0236722622823
ACH-000030,0.03967883174280001
ACH-000035,-0.044251343382299996
ACH-000036,0.08374785757969999
ACH-000037,0.203883441579
ACH-000039,-0.122676113877
ACH-000040,-0.0213199915419
ACH-000041,0.024438165139700003
ACH-000042,0.06484174927080001
ACH-000045,0.0724176700071
ACH-000047,0.0394627063845
ACH-000052,-0.0449128649456
ACH-000053,-0.0188013170996
ACH-000054,-0.0530451274113
ACH-000055,-0.192229341345
ACH-000060,0.00865442325582
ACH-000067,-0.16197227135199999
ACH-000070,0.03714430560530001
ACH-000075,0.228515014915
ACH-000078,-0.209897767896
ACH-000082,0.018964931774099997
ACH-000085,0.051442934607300005
ACH-000086,0.10856829484099999
ACH-000087,-0.14351390475099998
ACH-000092,0.0180476096433
ACH-000095,0.19217663711
ACH-000097,0.0323045536087
ACH-000098,0.046198088608300006
ACH-000099,-0.189292195434
ACH-000108,-0.0132853660422
ACH-000113,0.0470431379221
ACH-000115,-0.0147723943726
ACH-000116,0.116703185297
ACH-000118,-0.031483884471400006
ACH-000120,-0.0154241635336
ACH-000123,-0.00640905742729
ACH-000127,0.0202164252587
ACH-000128,0.132642411289
ACH-000132,0.200433324187
ACH-000133,0.0830411411309
ACH-000137,0.199353780626
ACH-000138,-0.0330095269307
ACH-000142,0.259228226928
ACH-000143,0.048840913008599995
ACH-000146,-0.00499613303496
ACH-000148,0.20901932774999998
ACH-000150,-0.198422619989
ACH-000152,-0.0507308137665
ACH-000153,-0.0088915260347
ACH-000159,0.0478915411159
ACH-000160,0.0848260704383
ACH-000163,-0.133420722781
ACH-000167,0.263490768528
ACH-000168,0.0221770768928
ACH-000169,0.059959214791699994
ACH-000178,0.027023355627099996
ACH-000182,0.0117283536766
ACH-000183,-0.009428048437569999
ACH-000188,0.282163662971
