,KCTD21 (283219)
ACH-000004,-0.604293813313
ACH-000007,-0.162350928437
ACH-000009,-0.48196575776199996
ACH-000011,-0.0437113156676
ACH-000012,-0.325008511936
ACH-000013,-0.248399533182
ACH-000014,-0.146789426591
ACH-000015,-0.327587592018
ACH-000017,-0.17926641841
ACH-000018,-0.39680956816600005
ACH-000019,-0.326805280201
ACH-000021,-0.364378582671
ACH-000022,-0.132260768226
ACH-000025,-0.24032136139199997
ACH-000028,-0.223192555975
ACH-000030,-0.343233950914
ACH-000035,-0.210782432165
ACH-000036,-0.0460573739212
ACH-000037,-0.400189125001
ACH-000039,-0.147386237917
ACH-000040,-0.120317989243
ACH-000041,-0.281889927396
ACH-000042,-0.26813325579799996
ACH-000045,-0.251030568497
ACH-000047,-0.166782547808
ACH-000052,-0.22962908596200002
ACH-000053,-0.339398033512
ACH-000054,-0.251088016954
ACH-000055,-0.34899677090899994
ACH-000060,-0.189739943205
ACH-000067,-0.140441301413
ACH-000070,-0.166656870748
ACH-000075,-0.286197311999
ACH-000078,-0.400091222826
ACH-000082,-0.241183735105
ACH-000085,-0.517520433188
ACH-000086,-0.455717310634
ACH-000087,-0.41729236786799995
ACH-000092,-0.136461719768
ACH-000095,-0.251270150273
ACH-000097,-0.316757274486
ACH-000098,0.008977558756770001
ACH-000099,-0.30774583317
ACH-000108,-0.475843434611
ACH-000113,-0.324580261624
ACH-000115,-0.13986618957900002
ACH-000116,-0.33966504613700005
ACH-000118,-0.328430940739
ACH-000120,-0.304861010466
ACH-000123,-0.21530846721799998
ACH-000127,-0.210323338895
ACH-000128,-0.17995015223299998
ACH-000132,-0.167545859843
ACH-000133,-0.287547859287
ACH-000137,-0.155687235745
ACH-000138,-0.397711160886
ACH-000142,-0.327939351021
ACH-000143,-0.287098618154
ACH-000146,-0.156043622101
ACH-000148,-0.11435113250199999
ACH-000150,-0.21873498956700002
ACH-000152,-0.20129982862999998
ACH-000153,-0.70329265978
ACH-000159,-0.18731292797600002
ACH-000160,-0.191188703832
ACH-000163,-0.247125412457
ACH-000167,-0.146039291871
ACH-000168,-0.25274490041
ACH-000169,-0.230838648017
ACH-000178,-0.13596528785999998
ACH-000182,-0.122554149495
ACH-000183,-0.31650018438
ACH-000188,-0.258209055218
ACH-000189,-0.244192745515
ACH-000190,-0.437199992178
ACH-000198,-0.37890349429
ACH-000204,-0.283224580531
ACH-000206,-0.41061600619499994
ACH-000207,-0.345423131781
ACH-000211,-0.211956490693
ACH-000215,-0.184013664811
ACH-000221,-0.34465528485799996
ACH-000222,-0.125149391618
ACH-000223,-0.286648769386
ACH-000226,-0.124257378398
ACH-000227,-0.360911630346
