,ZMAT2 (153527)
ACH-000873,-1.4268564630200002
ACH-000876,-1.61386598485
ACH-000878,-1.5856033307799997
ACH-000880,-1.7480606367400002
ACH-000881,-1.66294564729
ACH-000882,-1.38875944181
ACH-000884,-1.67252021059
ACH-000885,-1.69841681633
ACH-000887,-1.4885773042200001
ACH-000888,-1.42047093034
ACH-000889,-1.66211411181
ACH-000890,-1.47261675991
ACH-000896,-1.5900695974
ACH-000898,-1.39884767056
ACH-000900,-1.6597646782700002
ACH-000901,-1.75356386903
ACH-000905,-1.46469126921
ACH-000906,-1.7031227777700002
ACH-000907,-1.22612940375
ACH-000910,-1.6232063584799998
ACH-000911,-1.58205485586
ACH-000912,-1.47612973684
ACH-000913,-1.4810965719799998
ACH-000915,-1.72619453355
ACH-000916,-0.7505122192489999
ACH-000917,-1.62501016867
ACH-000921,-1.445396246
ACH-000924,-1.6040481053100002
ACH-000926,-1.5806673722100002
ACH-000928,-1.68747916748
ACH-000929,-1.3526344380500002
ACH-000932,-1.58582071292
ACH-000935,-1.58853890484
ACH-000936,-1.4298471595299997
ACH-000937,-1.6971195976499998
ACH-000938,-1.40351644329
ACH-000939,-1.63102343803
ACH-000941,-1.9545672283099997
ACH-000943,-1.65076057197
ACH-000946,-1.4931213595
ACH-000947,-1.73893191897
ACH-000948,-1.5525451182799999
ACH-000950,-1.75641095817
ACH-000953,-1.50833625634
ACH-000957,-1.39054297493
ACH-000958,-1.41330316945
ACH-000960,-1.5463460805200002
ACH-000963,-1.5304583578
ACH-000968,-1.6274518588
ACH-000969,-1.6148482277
ACH-000973,-1.57582710342
ACH-000974,-1.4112073724399998
ACH-000975,-1.5367421125
ACH-000976,-1.29561677363
ACH-000978,-1.3104597560100002
ACH-000980,-1.6589471010199999
ACH-000984,-1.68004211239
ACH-000986,-1.75226506803
ACH-000988,-1.7558267081999999
ACH-000993,-1.3455796860100002
ACH-000994,-1.6001448178
ACH-000996,-1.4103384042299998
ACH-001001,-1.4375498431799998
ACH-001020,-1.3624194662
ACH-001028,-1.60560627544
ACH-001031,-1.8087862066900002
ACH-001038,-1.93359636492
ACH-001048,-1.6423002005
ACH-001050,-1.6377871663699999
ACH-001053,-1.4347508702
ACH-001054,-1.6027331595200003
ACH-001061,-1.49289063155
ACH-001067,-1.5472301941600002
ACH-001075,-1.5093673155399998
ACH-001096,-1.38872848115
ACH-001128,-1.6768244110600001
ACH-001134,-1.63353957115
ACH-001151,-1.54053660741
ACH-001163,-1.49321491708
ACH-001164,-1.8325892103299999
ACH-001173,-1.62297885025
ACH-001183,-1.73476407382
ACH-001184,-1.5112065015600002
ACH-001190,-1.47912796978
ACH-001192,-1.76104375713
ACH-001193,-1.69091303051
ACH-001196,-1.6126079668200002
ACH-001197,-1.9457429452400001
ACH-001205,-1.59968447199
ACH-001211,-1.4680506577
ACH-001212,-1.22806734046
ACH-001228,-1.33902213975
ACH-001232,-1.6776833600299998
ACH-001239,-1.37200751066
ACH-001274,-1.77179849125
ACH-001275,-1.49301970475
ACH-001277,-1.5936864787399998
ACH-001278,-1.65085231755
ACH-001280,-1.6973460790700001
ACH-001283,-1.52817122437
ACH-001289,-1.6523673438600002
ACH-001295,-1.5278063149
ACH-001300,-1.7338004099000002
ACH-001301,-1.4082706151299997
ACH-001302,-1.91237692521
ACH-001303,-1.7517324660299998
ACH-001306,-1.29122804378
ACH-001318,-1.7321817774900001
ACH-001322,-1.22712763517
ACH-001328,-1.35521677336
ACH-001332,-1.34764914465
ACH-001333,-1.58288691725
ACH-001336,-1.4600789800799998
ACH-001340,-1.5836439945299998
ACH-001346,-1.44313179138
ACH-001353,-1.5884727299
ACH-001354,-1.1947603362700001
ACH-001367,-1.59274244461
ACH-001368,-1.56923632839
ACH-001374,-0.8697754526260001
ACH-001375,-1.7001756108300001
ACH-001377,-1.6255333642899998
ACH-001380,-1.46811420245
ACH-001391,-1.9627786499000002
ACH-001407,-1.3322312176200002
ACH-001408,-1.7511225017299998
ACH-001413,-1.16439471169
ACH-001430,-1.78716840937
ACH-001431,-1.97847850057
ACH-001450,-1.6921772513
ACH-001496,-1.46809627066
ACH-001500,-1.29928110488
ACH-001521,-2.04598095455
ACH-001523,-1.4200471960799999
ACH-001532,-1.78012836812
ACH-001536,-1.48450265982
ACH-001550,-1.7524249733099997
ACH-001552,-1.64316691985
ACH-001554,-1.68270007516
ACH-001645,-1.3743086790099999
ACH-001654,-1.64946094818
ACH-001715,-1.6627016303400002
ACH-001735,-1.56308893785
ACH-001736,-1.3879479528299998
ACH-001737,-1.4277125534900001
ACH-001740,-2.05641982817
ACH-001745,-2.0361491844
ACH-001750,-1.4163971570299998
ACH-001765,-1.6793242418099998
ACH-001956,-1.7872755386
ACH-001957,-1.32557542293
