,OR8U1 (219417)
ACH-000426,0.116937543143
ACH-000427,0.191120723714
ACH-000433,-0.268692176041
ACH-000436,-0.022499520043099998
ACH-000444,-0.058619471224
ACH-000445,0.0631059202673
ACH-000448,0.130941139489
ACH-000450,-0.0130129643256
ACH-000452,0.00037583308725099994
ACH-000454,0.142702190616
ACH-000458,-0.0175388854577
ACH-000459,0.20565928080499998
ACH-000460,-0.0675383677364
ACH-000461,0.0734776813887
ACH-000463,-0.127186884684
ACH-000464,0.0883883265168
ACH-000466,0.0514567445028
ACH-000467,0.0174630652903
ACH-000468,-0.0507420689838
ACH-000469,-0.0789291906749
ACH-000470,0.0501379503811
ACH-000471,0.0699549915447
ACH-000472,0.103364640095
ACH-000473,0.11975331783399999
ACH-000475,0.018297524793599997
ACH-000476,-0.09832409340260001
ACH-000477,-0.099643376407
ACH-000480,0.0931554627752
ACH-000481,0.12344911397700001
ACH-000483,0.0369933423945
ACH-000484,-0.115341562609
ACH-000485,0.0777241725626
ACH-000486,-0.0643980031335
ACH-000487,-0.0586336027042
ACH-000488,0.0597415971796
ACH-000490,-0.135673347812
ACH-000491,-0.15593320416099998
ACH-000495,-0.0469466012904
ACH-000496,-0.285799241679
ACH-000499,0.0321723165193
ACH-000500,0.272031230633
ACH-000502,-0.0671517556587
ACH-000503,0.0913959717423
ACH-000505,0.12291575673
ACH-000507,0.025307343265
ACH-000510,-0.075206794012
ACH-000511,0.123521006763
ACH-000512,-0.224421926899
ACH-000516,0.14980154929700001
ACH-000517,0.0265757153999
ACH-000518,0.019230036044
ACH-000520,0.10960053104499999
ACH-000521,-0.109370340471
ACH-000522,-0.140888727013
ACH-000524,-0.03655331680519999
ACH-000527,0.035413028487300005
ACH-000528,-0.0399458638587
ACH-000537,-0.0548654348144
ACH-000541,-0.107975395135
ACH-000542,-0.0105497168879
ACH-000544,-0.149049674455
ACH-000545,-0.0544870997926
ACH-000547,-0.224474413741
ACH-000548,-0.249744700428
ACH-000549,-0.08332732440019999
ACH-000550,0.0360051203832
ACH-000552,0.267941977605
ACH-000556,0.0705338665408
ACH-000557,0.0968927584399
ACH-000570,-0.144113986711
ACH-000571,-0.032656269173
ACH-000573,0.0435574245095
ACH-000576,0.07056818811219999
ACH-000580,-0.22858464012600002
ACH-000584,0.0920042026881
ACH-000585,-0.07512212976339999
ACH-000588,-0.10426716647
ACH-000589,-0.06316138672640001
ACH-000591,-0.156084986712
ACH-000593,0.027862557431200002
ACH-000600,0.0999012547671
ACH-000601,-0.054092688008900006
ACH-000604,0.23256505128600002
ACH-000605,-0.046637683031800006
ACH-000606,-0.121367971008
ACH-000608,0.07161115592789999
ACH-000614,-0.366074475285
ACH-000616,0.074157032781
ACH-000618,0.000826262661985
ACH-000619,-0.148156101852
ACH-000620,-0.09442838181489999
ACH-000621,-0.13882494900800002
ACH-000622,0.112354442905
ACH-000623,0.138690640882
ACH-000624,-0.09434020209920001
ACH-000627,-0.0922480104031
ACH-000630,0.0073140773392700005
ACH-000632,-0.118898007778
ACH-000633,0.118530819551
ACH-000637,-0.229312021217
ACH-000638,-0.125221065135
ACH-000646,0.24102144274700002
ACH-000647,-0.175918792927
ACH-000648,0.0435005000428
ACH-000649,0.0400399385807
ACH-000651,0.103147845591
ACH-000652,-0.00017256836479700004
ACH-000653,-0.150098850185
ACH-000657,-0.0363397346461
ACH-000658,0.00498528321991
ACH-000661,-0.0867906668598
ACH-000662,-0.28024492366799997
ACH-000663,0.00934020755876
ACH-000665,-0.150020284305
ACH-000671,-0.062439653345
ACH-000673,0.027638857622500002
ACH-000676,0.0388841543929
ACH-000677,0.131602027176
ACH-000681,-0.0674425120056
ACH-000682,0.08960692631810001
ACH-000683,0.0194987748484
ACH-000684,-0.0540667728429
ACH-000688,-0.0668225670003
ACH-000693,0.10268859937699999
ACH-000694,-0.017224058730099998
ACH-000695,-0.10238112765799999
ACH-000696,-0.0754129729594
ACH-000697,0.016110828389700002
ACH-000699,0.0971393963187
ACH-000701,-0.0295387489169
ACH-000706,0.00642361275171
ACH-000711,0.033659332766400006
ACH-000713,-0.152364144957
ACH-000714,-0.15552319599099998
ACH-000718,0.0170394909638
ACH-000720,-0.00202920648155
ACH-000721,-0.10359568427400001
ACH-000724,-0.0123339475246
ACH-000725,-0.0289954677244
ACH-000732,-0.0316913426682
ACH-000734,-0.0993390383534
ACH-000735,0.0582958813065
ACH-000736,0.0723540778395
ACH-000738,-0.042543404066000004
ACH-000746,0.010588107659200001
ACH-000747,-0.106651995511
ACH-000748,-0.09430602661260001
ACH-000753,0.00332900031614
ACH-000756,-0.11482406755300001
ACH-000757,-0.298475673801
ACH-000758,-0.0546674005049
ACH-000760,0.134118629437
ACH-000763,-0.18812274525699998
ACH-000764,-0.229126886813
ACH-000765,-0.051408837198099994
ACH-000766,-0.022836618451299997
ACH-000767,0.154340060516
ACH-000768,-0.07624707891210002
ACH-000769,-0.0815236260959
ACH-000770,-0.0943508737573
ACH-000771,0.000640053624656
ACH-000773,-0.139515024548
ACH-000776,-0.0556646888805
ACH-000777,0.108729027865
ACH-000778,-0.153063855655
ACH-000781,-0.1572584803
ACH-000782,0.0880778621051
ACH-000783,-0.09066053616660001
ACH-000784,0.0682126458923
ACH-000785,0.138702648748
ACH-000787,0.056801159132699994
ACH-000788,-0.023651428364599998
ACH-000791,-0.0943816518929
ACH-000792,-0.052619700897699996
ACH-000794,-0.130339155565
ACH-000796,0.0559003893083
ACH-000799,-0.0662150418583
ACH-000800,0.022158149108599996
ACH-000802,0.027137678822499997
ACH-000804,-0.268354103062
ACH-000805,-0.134216440939
ACH-000809,0.06928287734069999
ACH-000810,-0.149664206875
ACH-000811,0.0025026709545
ACH-000817,0.08406873031439999
ACH-000819,0.0127571653551
ACH-000820,0.223830246068
ACH-000821,0.250772861857
ACH-000822,-0.058106145944300004
ACH-000823,-0.040579138515900004
ACH-000824,0.059637994929900004
ACH-000827,0.0307275348567
ACH-000829,0.0997617969397
ACH-000831,-0.0574883426123
ACH-000832,-0.182465151396
ACH-000833,0.10626340535599998
ACH-000834,-0.0526980239089
ACH-000835,0.150485985769
ACH-000836,0.16632371909399998
ACH-000837,-0.04737960458740001
ACH-000838,-0.134523539876
ACH-000839,-0.21010613609499998
ACH-000840,-0.215716521033
ACH-000841,-0.19485403807399998
ACH-000843,-0.009706696616239999
ACH-000846,0.0738348519492
ACH-000847,-0.12733581153100001
ACH-000848,-0.0349539441901
ACH-000849,-0.0068824496407500005
ACH-000851,0.0494319724888
ACH-000855,-0.0972683678569
ACH-000856,-0.157961285364
ACH-000858,0.00512243556373
ACH-000859,-0.023668955953599996
ACH-000861,-0.25281651888
ACH-000862,0.233339808944
ACH-000865,0.0506495735823
ACH-000866,0.127634336021
ACH-000867,0.0743867437744
ACH-000869,0.0966353814395
ACH-000872,-0.213291509846
ACH-000873,-0.132495467604
ACH-000876,-0.046495999932199994
ACH-000878,-0.0598917304085
ACH-000880,0.19642169348400002
ACH-000881,-0.0819726342203
ACH-000882,-0.08203838385260001
ACH-000884,0.280814292606
ACH-000885,-0.033329036772400004
ACH-000887,-0.0255138786162
ACH-000888,0.0412489896593
ACH-000889,0.140875200364
ACH-000890,-0.279080850885
ACH-000896,0.0367280245593
ACH-000898,-0.0865190944142
ACH-000900,-0.140852105686
ACH-000901,-0.167337552401
ACH-000905,-0.0884086031081
ACH-000906,-0.00662721775694
ACH-000907,0.14252439209599999
ACH-000910,-0.07185256221789998
ACH-000911,0.086656890563
ACH-000912,-0.044933093507699993
ACH-000913,-0.11328804311599999
ACH-000915,-0.036372578038900004
ACH-000916,0.670867677666
ACH-000917,0.21680566687800001
ACH-000921,-0.010885701417100001
ACH-000924,0.137447212504
ACH-000926,0.117003731491
ACH-000928,-0.10221010637
ACH-000929,-0.274455285598
ACH-000932,0.0276230183477
ACH-000935,-0.194065661118
ACH-000936,-0.022474375366400002
ACH-000937,-0.0302854444997
ACH-000938,-0.07847813969999999
ACH-000939,-0.119648461464
ACH-000941,-0.07447409303369999
ACH-000943,-0.100021171086
ACH-000946,-0.19430599360300002
ACH-000947,-0.07990135213489999
ACH-000948,0.0664331076892
ACH-000950,-0.11984377595000001
ACH-000953,-0.0801817611601
ACH-000957,-0.134988738228
ACH-000958,-0.14206981508
ACH-000960,0.0941916972831
ACH-000963,-0.226872562898
ACH-000968,0.118706433904
ACH-000969,-0.0028862702465700003
ACH-000973,0.057113230766
ACH-000974,0.08713263455119999
ACH-000975,-0.0317256345665
ACH-000976,0.0188038629759
ACH-000978,0.311628974656
ACH-000980,0.0199223557645
ACH-000984,-0.181075696645
ACH-000986,-0.0100116630306
ACH-000988,0.161003404957
ACH-000993,0.0402863937201
ACH-000994,-0.14048704798699999
ACH-000996,0.149455275868
ACH-001001,0.102992793494
ACH-001020,-0.18022414964000003
ACH-001028,0.046550779749300004
ACH-001031,0.123110351754
ACH-001038,-0.00148480624091
ACH-001048,0.0180022940875
ACH-001050,0.0397603082878
ACH-001053,0.151054893471
ACH-001054,-0.0455995499456
ACH-001061,0.0710712618716
ACH-001067,-0.177900319881
ACH-001075,0.127656801789
ACH-001096,0.0792020657735
ACH-001128,0.0257713684525
ACH-001134,-0.0904089865782
ACH-001151,0.0504317685575
ACH-001163,0.0012175643825
ACH-001164,0.07897336114589999
ACH-001173,0.05370384638569999
ACH-001183,0.251668524276
ACH-001184,-0.0019328524096700003
ACH-001190,-0.28495603677
ACH-001192,0.0561145111
ACH-001193,0.140546117819
ACH-001196,-0.139573918332
ACH-001197,-0.0951822341515
ACH-001205,0.20466474856800002
ACH-001211,0.0909638141628
ACH-001212,0.0038139440480900004
ACH-001228,0.245098142187
ACH-001232,-0.0244939972787
ACH-001239,0.17654598264600002
ACH-001274,0.128974064086
ACH-001275,-0.0463606648386
ACH-001277,-0.21263224478700002
ACH-001278,0.19459927620200002
ACH-001280,-0.0546647162749
ACH-001283,-0.14914615114399998
ACH-001289,0.06795967240119999
ACH-001295,0.0240065130558
ACH-001300,0.122805007601
ACH-001301,-0.0560945657517
ACH-001302,0.0661194952547
ACH-001303,0.0
ACH-001306,-0.0021895727506500004
ACH-001318,-0.0386697955
ACH-001322,0.022918725556799996
ACH-001328,0.0213330755358
ACH-001332,0.0682487736503
ACH-001333,-0.068271919101
ACH-001336,-0.17167397783500002
ACH-001340,0.012323913286700001
ACH-001346,-0.160904842333
ACH-001353,0.012732529079700001
ACH-001354,-0.06781140458399999
ACH-001367,0.158823291643
ACH-001368,-0.0223516065742
ACH-001374,0.06007588212309999
ACH-001375,0.00118076130498
ACH-001377,0.114129432252
ACH-001380,0.0208390352187
ACH-001391,0.0992202945402
ACH-001407,-0.09539211857660002
ACH-001408,0.0705048509785
ACH-001413,-0.171134463593
ACH-001430,0.156500228997
ACH-001431,0.039594610170199995
ACH-001450,-0.0938220768088
ACH-001496,-0.0362110375725
ACH-001500,0.006508945580310001
ACH-001521,0.0017488397368
ACH-001523,0.064047053753
ACH-001532,0.016053933791399997
ACH-001536,-0.10851155828400001
ACH-001550,-0.012090654476399999
ACH-001552,0.0623041419332
ACH-001554,-0.140760979672
ACH-001645,0.0187622063085
ACH-001654,0.0336850114824
ACH-001715,-0.109229056777
ACH-001735,-0.0203257954069
ACH-001736,-0.018196285585
ACH-001737,-0.181174511096
ACH-001740,-0.0773880519733
ACH-001745,0.015217593543700001
ACH-001750,0.204522530893
ACH-001765,0.042389448611000004
ACH-001956,0.00838955409383
ACH-001957,0.0933624462636
