,ATP6V0A2 (23545)
ACH-000406,-0.750389671794
ACH-000407,-0.0855887235499
ACH-000408,-0.21584243690299998
ACH-000410,-0.20524118118
ACH-000411,-0.0827160377504
ACH-000414,-0.0924921916769
ACH-000415,-0.177061355668
ACH-000416,-0.135150233224
ACH-000420,-0.00915365916781
ACH-000421,-0.08415811582360001
ACH-000424,-0.179990070302
ACH-000425,-0.15163546775599998
ACH-000426,0.139361477667
ACH-000427,0.173956772791
ACH-000433,-0.043815097268500004
ACH-000436,-0.11882364374700001
ACH-000444,-0.37161354426
ACH-000445,-0.565745514394
ACH-000448,-0.229993444461
ACH-000450,-0.0921405649215
ACH-000452,-0.24728014213799998
ACH-000454,-0.410858262704
ACH-000458,-0.183225161186
ACH-000459,-0.346641003935
ACH-000460,-0.0322283626131
ACH-000461,-0.347698078668
ACH-000463,0.0374422812499
ACH-000464,-0.223046751387
ACH-000466,-0.274508525467
ACH-000467,0.020467051402400002
ACH-000468,-0.21665568653099998
ACH-000469,-0.3858518813699999
ACH-000470,0.12689316716
ACH-000471,-0.338205142042
ACH-000472,-0.13514542113800002
ACH-000473,-0.128247208704
ACH-000475,-0.11094938141100001
ACH-000476,-0.0436793000022
ACH-000477,-0.457055073763
ACH-000480,0.0167715014336
ACH-000481,-0.282995455485
ACH-000483,-0.393356626517
ACH-000484,-0.152148849979
ACH-000485,-0.0667733050669
ACH-000486,-0.03572570887859999
ACH-000487,-0.0969932816989
ACH-000488,-0.11584806692600001
ACH-000490,-0.156378387394
ACH-000491,-0.0819426559323
ACH-000495,0.0391473789131
ACH-000496,-0.2578854331
ACH-000499,-0.376654270683
ACH-000500,0.380342075032
ACH-000502,-0.17619024434799999
ACH-000503,0.0528154231235
ACH-000505,-0.163722344154
ACH-000507,-0.125225373994
ACH-000510,-0.04382867366359999
ACH-000511,-0.0444437717233
ACH-000512,0.0655087245177
ACH-000516,-0.146704387622
ACH-000517,-0.15114247512499998
ACH-000518,-0.0282546443282
ACH-000520,-0.242310379549
ACH-000521,-0.12813179479800002
ACH-000522,-0.11471248248
ACH-000524,-0.12424217478599998
ACH-000527,-0.131899830044
ACH-000528,-0.129437499154
ACH-000537,-0.11158216384099999
ACH-000541,-0.107124925154
ACH-000542,-0.151184062364
ACH-000544,0.0013669485542800001
ACH-000545,-0.126859562159
ACH-000547,-0.36765801194
ACH-000548,-0.442602453429
ACH-000549,-0.136747976331
ACH-000550,-0.41832173351499996
ACH-000552,-0.114424430452
ACH-000556,-0.153691147636
ACH-000557,-0.0011521361188099998
ACH-000570,-0.288470407393
ACH-000571,-0.174959423499
ACH-000573,-0.13666248007
ACH-000576,-0.110443570508
ACH-000580,-0.19140980521200002
ACH-000584,-0.123052916852
ACH-000585,-0.349373529208
ACH-000588,-0.09360961382439999
ACH-000589,-0.09937510834310001
ACH-000591,-0.245647050892
ACH-000593,-0.0411225239047
ACH-000600,-0.7688655460580001
ACH-000601,-0.09814743295299999
ACH-000604,-0.333961668777
ACH-000605,-0.25777446739
ACH-000606,0.0971912020895
ACH-000608,-0.09774101751910001
ACH-000614,-0.0590769271381
ACH-000616,-0.05143536183209999
ACH-000618,-0.30821731083799997
ACH-000619,-0.12089990778
ACH-000620,-0.0755779040582
ACH-000621,-0.29136071634
ACH-000622,-0.10752939795
ACH-000623,-0.23869602871399997
ACH-000624,-0.11083442103
ACH-000627,-0.067422426191
ACH-000630,-0.138913493475
ACH-000632,-0.19714761041200002
ACH-000633,-0.243445092623
ACH-000637,-0.00696532637992
ACH-000638,-0.0140864048447
ACH-000646,-0.0376502942446
ACH-000647,-0.069637119295
ACH-000648,-0.09553402444810001
ACH-000649,-0.603413717109
ACH-000651,-0.0581542325037
ACH-000652,0.0314028190281
ACH-000653,-0.20449894907299998
ACH-000657,-0.0530414868783
ACH-000658,0.08801870685839999
ACH-000661,-0.141884105918
ACH-000662,-0.20796461606400002
ACH-000663,-0.03936013159
ACH-000665,-0.162008687515
ACH-000671,0.08290628349189999
ACH-000673,-0.285226380934
ACH-000676,-0.15607844997
ACH-000677,-0.0123173890483
ACH-000681,-0.0195198974337
ACH-000682,-0.120697477414
ACH-000683,-0.09410189606939999
ACH-000684,-0.18640114397
ACH-000688,0.058121268354400006
ACH-000693,-0.15842800509299998
ACH-000694,-0.173253488141
ACH-000695,-0.17821409401500002
ACH-000696,-0.04019368065
ACH-000697,-0.186111606789
ACH-000699,-0.0948251467103
ACH-000701,-0.37799935638800003
ACH-000706,-0.0638175910782
ACH-000711,-0.101342862463
ACH-000713,-0.21742235323000003
ACH-000714,-0.107644138817
ACH-000718,-0.237540103506
ACH-000720,-0.218153337168
ACH-000721,-0.0788222657272
ACH-000724,-0.134762361907
ACH-000725,-0.125015321898
ACH-000732,-0.242348339546
ACH-000734,-0.152465112023
ACH-000735,-0.111203385813
ACH-000736,-0.052501161257300005
ACH-000738,-0.0843337572224
ACH-000746,-0.124130399648
ACH-000747,-0.135577854218
ACH-000748,-0.181521156223
ACH-000753,-0.23515015474800002
ACH-000756,-0.341589672171
ACH-000757,-0.19731931622999999
ACH-000758,0.0459315734936
ACH-000760,-0.17154614765700002
ACH-000763,-0.0876376451296
ACH-000764,0.040761711214099994
ACH-000765,-0.265437520836
ACH-000766,-0.18753511361400002
ACH-000767,-0.17775111705899999
ACH-000768,-0.137726148946
ACH-000769,-0.140191430298
ACH-000770,-0.0681624267152
ACH-000771,-0.178508641614
ACH-000773,-0.195370168648
ACH-000776,0.0176667660823
ACH-000777,0.05768829483559999
ACH-000778,-0.41266037783299997
ACH-000781,-0.09042002573449999
ACH-000782,-0.635357622412
ACH-000783,-0.121649966841
ACH-000784,-0.31909605442
ACH-000785,-0.254451794992
ACH-000787,-0.13422375940099998
ACH-000788,-0.173315617225
ACH-000791,-0.0204027124814
ACH-000792,-0.19204848138099997
ACH-000794,-0.07650394456439999
ACH-000796,-0.170006423275
ACH-000799,-0.303592637889
ACH-000800,-0.332718999444
ACH-000802,-0.210898243169
ACH-000804,0.0899959426997
ACH-000805,-0.0875665954433
ACH-000809,-0.192632193275
ACH-000810,0.225790413341
ACH-000811,-0.19663690921399998
ACH-000817,0.046074304283300005
ACH-000819,-0.113372048312
ACH-000820,-0.15479934417400001
ACH-000821,-0.346474806258
ACH-000822,-0.204103548392
ACH-000823,-0.09785270898769999
ACH-000824,-0.0455522406955
ACH-000827,-0.04317031861819999
ACH-000829,-0.141025114484
ACH-000831,-0.058940148392099996
ACH-000832,-0.0330117629526
ACH-000833,-0.0104399640964
ACH-000834,-0.391600379032
ACH-000835,-0.07144699956119999
ACH-000836,-0.114716897861
ACH-000837,-0.19795455452999997
ACH-000838,-0.162917428443
ACH-000839,-0.34113975291799997
ACH-000840,-0.021504275197
ACH-000841,-0.194351073319
ACH-000843,-0.052296207321100005
ACH-000846,-0.044391343925800006
ACH-000847,-0.30185244159
ACH-000848,0.07828036488739999
ACH-000849,0.00440182543735
ACH-000851,-0.0670886188669
ACH-000855,-0.182326001008
ACH-000856,-0.17251856808200003
ACH-000858,-0.0856787118599
ACH-000859,0.0526896907681
ACH-000861,-0.251756306832
ACH-000862,-0.129948514917
ACH-000865,-0.118269439311
ACH-000866,0.00107523401316
ACH-000867,-0.07587898174610001
ACH-000869,-0.0663331597431
ACH-000872,-0.0872167897102
ACH-000873,-0.196400925429
ACH-000876,-0.0521384244606
ACH-000878,-0.46789730307300004
ACH-000880,-0.218796437757
ACH-000881,-0.189086863019
ACH-000882,-0.083553325024
ACH-000884,-0.309752931571
ACH-000885,-0.07205604221260001
ACH-000887,-0.17244514282600001
ACH-000888,-0.006742953407930001
ACH-000889,-0.145640769825
ACH-000890,-0.0787793150322
ACH-000896,-0.254052847024
ACH-000898,-0.372836319928
ACH-000900,-0.234718440814
ACH-000901,-0.184954958032
ACH-000905,-0.23080517564199998
ACH-000906,-0.246610844685
ACH-000907,0.0410263996105
ACH-000910,-0.237184769656
ACH-000911,-0.248197350936
ACH-000912,-0.141951507814
ACH-000913,-0.14622818678
ACH-000915,-0.258421848776
ACH-000916,-0.382066693867
ACH-000917,-0.300937335022
ACH-000921,-0.25243654969900003
ACH-000924,-0.0534904804049
ACH-000926,-0.130883297395
ACH-000928,-0.42828918537
ACH-000929,0.154601933606
ACH-000932,-0.0547473072535
ACH-000935,-0.0758091185475
ACH-000936,-0.0934215933653
ACH-000937,-1.2973044047600002
ACH-000938,-0.811702538602
ACH-000939,-0.0759715834015
ACH-000941,0.08373944350380001
ACH-000943,-0.0327977472261
ACH-000946,-0.173279223933
ACH-000947,-0.19270369808200002
ACH-000948,-0.00207967234098
ACH-000950,-0.28768512989399997
ACH-000953,-0.0215621965142
ACH-000957,0.00605247757981
ACH-000958,-0.150633679587
ACH-000960,-0.997363205344
ACH-000963,-0.172265538535
ACH-000968,-0.36263772606399997
ACH-000969,0.11938669942800001
ACH-000973,-0.14662576591499998
ACH-000974,-0.00430714231433
ACH-000975,-0.15450554256500001
ACH-000976,0.019298138583799997
ACH-000978,-0.211645791397
ACH-000980,-0.056595177315100005
ACH-000984,-0.033156659107
ACH-000986,0.0154196998794
ACH-000988,0.0243372747297
ACH-000993,0.0184349830989
ACH-000994,-0.00749736315394
ACH-000996,-0.10699760422700001
ACH-001001,-0.0945842977761
ACH-001020,-0.276448856671
ACH-001028,-0.233294139342
ACH-001031,-0.08967684325030001
ACH-001038,-0.132255718872
ACH-001048,-0.325903909362
ACH-001050,-0.214088733333
ACH-001053,-0.552197188155
ACH-001054,-0.27093528716
ACH-001061,-0.179149575351
ACH-001067,-0.188248708193
ACH-001075,0.11445511686200001
ACH-001096,-0.27177359090799996
ACH-001128,-0.131976678347
ACH-001134,-0.0506256498984
ACH-001151,-0.12322148112299999
ACH-001163,-0.14787729521
ACH-001164,-0.183114719254
ACH-001173,-0.214519385677
ACH-001183,0.12187698346100001
ACH-001184,-0.251053509697
ACH-001190,-0.233472805022
ACH-001192,-0.0635372533663
ACH-001193,-0.211978446056
ACH-001196,-0.124258058105
ACH-001197,-0.148138300659
ACH-001205,0.137704502142
ACH-001211,-0.0325658105835
ACH-001212,-0.284951598297
ACH-001228,-0.0084822144065
ACH-001232,-0.0797504182867
ACH-001239,-0.141369978171
ACH-001274,-0.06826018321340001
ACH-001275,0.009697388095209999
ACH-001277,-0.023514481280799998
ACH-001278,-0.429794949548
ACH-001280,-0.173877949365
ACH-001283,-0.165345089703
ACH-001289,0.0164706319185
ACH-001295,-0.21396592017000002
ACH-001300,-0.194223404465
ACH-001301,-0.18126987613099999
ACH-001302,-0.437229140511
ACH-001303,-0.020195811127299998
ACH-001306,-0.09191702499839999
ACH-001318,-0.0930903504559
ACH-001322,-0.20361106581
ACH-001328,-0.09697444391030001
ACH-001332,0.0387105326881
ACH-001333,0.022470434050599997
ACH-001336,-0.172014174188
ACH-001340,-0.138666684678
ACH-001346,-0.310409723888
ACH-001353,-0.192082599751
ACH-001354,-0.164459655971
ACH-001367,-0.385442475344
ACH-001368,-0.056122790703099994
ACH-001374,0.292290189646
ACH-001375,-0.357695252817
ACH-001377,0.0671213232487
ACH-001380,-0.268103665081
ACH-001391,0.020658935398099997
ACH-001407,-0.179850262937
ACH-001408,-0.0975052912958
ACH-001413,-0.435192651589
ACH-001430,0.0251861666726
ACH-001431,-0.09751278759580001
ACH-001450,-0.696121422855
ACH-001496,-0.00967207842048
ACH-001500,-0.272093380471
ACH-001521,-0.0243723149304
ACH-001523,-0.09788715262469999
ACH-001532,-0.102067096942
ACH-001536,-0.108576822521
ACH-001550,-0.273379787865
ACH-001552,-0.334251295503
ACH-001554,-0.088577624242
ACH-001645,0.0646999017986
ACH-001654,-0.058736894559399996
ACH-001715,-0.230966490269
ACH-001735,-0.616955066216
ACH-001736,-0.554738993062
ACH-001737,-0.273577799045
ACH-001740,-0.273064621344
ACH-001745,-0.24492746142900002
ACH-001750,-0.0554161262583
ACH-001765,-0.12201652092599999
ACH-001956,-0.10267818648
ACH-001957,-0.148336242882
