,RSPH10B (222967)
ACH-000312,0.126803004857
ACH-000315,0.0885115999559
ACH-000316,0.04620511627309999
ACH-000317,0.270317452955
ACH-000318,0.045326788908199994
ACH-000319,0.165538032523
ACH-000320,-0.010736173678500001
ACH-000322,0.206860836367
ACH-000323,0.13231295554000003
ACH-000324,0.0160204005541
ACH-000329,0.0690505779218
ACH-000330,0.185370712417
ACH-000331,0.0535570635671
ACH-000332,0.0141226557133
ACH-000334,-0.016569954701300002
ACH-000335,-0.22810627695500002
ACH-000336,0.236166289371
ACH-000337,0.185673600429
ACH-000339,0.18735644059099998
ACH-000341,0.072072125534
ACH-000348,0.14753727750700002
ACH-000350,0.180738516915
ACH-000352,0.232643448759
ACH-000356,-0.0321171699804
ACH-000361,0.09626863178999999
ACH-000362,-0.200534206578
ACH-000363,0.0999757016408
ACH-000364,0.193361130134
ACH-000365,0.19340340232099998
ACH-000366,0.0617281923294
ACH-000368,0.074461382374
ACH-000374,0.0578957857934
ACH-000375,0.047161594073
ACH-000376,0.0971532492933
ACH-000381,0.257145986183
ACH-000383,0.163481585047
ACH-000387,-0.088446240136
ACH-000389,0.109154424272
ACH-000390,0.11940450326799999
ACH-000393,-0.220258298614
ACH-000395,0.12026123357000001
ACH-000397,0.058424986839800006
ACH-000401,-0.026473503262099997
ACH-000402,-0.239930202714
ACH-000403,-0.191890679615
ACH-000404,-0.05457954417309999
ACH-000406,0.0699089095198
ACH-000407,0.035763550606400005
ACH-000408,0.040977503797
ACH-000410,0.146655467709
ACH-000411,0.12471556219100001
ACH-000414,0.19102772700800003
ACH-000415,0.08779161726410002
ACH-000416,-0.0384856024312
ACH-000420,-0.0370180411545
ACH-000421,0.109736835862
ACH-000424,0.0842214927583
ACH-000425,0.0356273457546
ACH-000426,0.345035808339
ACH-000427,0.0629876365237
ACH-000433,0.08276331559939999
ACH-000436,-0.00703204325937
ACH-000444,0.201095805762
ACH-000445,0.060467341228
ACH-000448,0.11944882430199999
ACH-000450,-0.0502564454177
ACH-000452,-0.0354049250924
ACH-000454,0.233944297606
ACH-000458,0.139131031404
ACH-000459,0.0526729900559
ACH-000460,0.050921720038300006
ACH-000461,0.226439390376
ACH-000463,-0.0198291224085
ACH-000464,0.109343635953
ACH-000466,0.17684699940999998
ACH-000467,0.016285266620799998
ACH-000468,0.047864677183400005
ACH-000469,-0.15987983226299998
ACH-000470,0.10397604559000001
ACH-000471,0.031472633144299995
ACH-000472,0.0529155164628
ACH-000473,-0.041126743361
ACH-000475,0.108361204879
ACH-000476,-0.011845117933200002
ACH-000477,0.239226208407
ACH-000480,0.0398419129632
ACH-000481,0.21236385012000003
ACH-000483,0.204446158947
ACH-000484,0.0471317065639
ACH-000485,-0.0550693790444
ACH-000486,0.0422628936648
ACH-000487,0.09021764136350001
ACH-000488,-0.117631065432
ACH-000490,0.06608080444810001
ACH-000491,0.17793497278999998
ACH-000495,-0.339334217658
ACH-000496,-0.224827460949
ACH-000499,0.298921099026
ACH-000500,0.130251161739
ACH-000502,0.058484753558
ACH-000503,0.0813878821237
ACH-000505,0.0890260801403
ACH-000507,0.117485071599
ACH-000510,0.20644505508900002
ACH-000511,-0.0587597772166
ACH-000512,-0.0816223588238
ACH-000516,-0.0190994434826
ACH-000517,0.09210641826060001
ACH-000518,-0.0103273885816
ACH-000520,0.09195426727089999
ACH-000521,0.106258539892
ACH-000522,-0.018436997232999998
ACH-000524,-0.00848836856241
ACH-000527,0.07460559998380001
ACH-000528,0.159442709428
ACH-000537,-0.0867280896928
ACH-000541,-0.058863865849900006
ACH-000542,0.0817921932619
ACH-000544,-0.032005216485
ACH-000545,0.0604697425792
ACH-000547,-0.023162324523200002
ACH-000548,0.17806461765700002
ACH-000549,0.154473022656
ACH-000550,0.027330628264799997
ACH-000552,0.137085406163
ACH-000556,0.0608400150818
ACH-000557,0.06663556749630001
ACH-000570,0.012982238005299998
ACH-000571,-0.0351221440712
ACH-000573,0.21289088229400002
ACH-000576,0.05432314167169999
ACH-000580,0.23214767382399998
ACH-000584,-0.09118158302269999
ACH-000585,0.0383431838335
ACH-000588,0.12957228496
ACH-000589,0.0465018275856
ACH-000591,0.0928267387476
ACH-000593,-0.154117373866
ACH-000600,0.0169713209271
ACH-000601,0.172862628569
ACH-000604,0.15878364388
ACH-000605,0.343370607745
ACH-000606,0.07533485425410001
ACH-000608,-0.0772364412119
ACH-000614,0.0970406003793
ACH-000616,0.049099906112400005
ACH-000618,-0.049428665041
ACH-000619,-0.0649513592167
ACH-000620,0.173972599857
ACH-000621,0.08544223957250001
ACH-000622,-0.120113117449
ACH-000623,0.00457113769046
ACH-000624,0.241390111621
ACH-000627,0.10747418522
ACH-000630,-0.10965964957499999
ACH-000632,-0.229157442355
ACH-000633,0.14021825607000002
ACH-000637,0.12032525022299999
ACH-000638,0.18194029755399999
ACH-000646,-0.028516755268000002
ACH-000647,0.127660478021
ACH-000648,0.27789874186999997
ACH-000649,0.020413444581400004
ACH-000651,0.28809676309300003
ACH-000652,0.18014540046900002
ACH-000653,0.166220535082
ACH-000657,-0.13180972153599999
ACH-000658,0.267862195162
ACH-000661,0.0664201159313
ACH-000662,-0.23256813811299998
ACH-000663,-0.0014738560659899999
ACH-000665,0.26273866952
ACH-000671,0.10602742485
ACH-000673,0.114955681805
ACH-000676,0.128544497268
ACH-000677,0.101584010184
ACH-000681,0.10347223261399999
ACH-000682,0.10821051796499999
ACH-000683,0.0888311045412
ACH-000684,0.0330138479698
ACH-000688,0.167320745864
ACH-000693,0.0845393844568
ACH-000694,0.116185556339
ACH-000695,-0.0731871145126
ACH-000696,-0.00248155251071
ACH-000697,-0.18356571643300001
ACH-000699,0.15888010741
ACH-000701,-0.20506879562
ACH-000706,0.0379424560478
ACH-000711,0.177941545963
ACH-000713,-0.0297436936652
ACH-000714,0.19183576839000002
ACH-000718,0.21190178039000002
ACH-000720,0.139266796434
ACH-000721,0.0501080256197
ACH-000724,0.16980602990200003
ACH-000725,0.198752014723
ACH-000732,0.054035535532900004
ACH-000734,0.0609280192083
ACH-000735,-0.0226109857179
ACH-000736,0.0337485460298
ACH-000738,0.198391099976
ACH-000746,0.0017600440742999999
ACH-000747,0.129201286427
ACH-000748,0.129253405095
ACH-000753,0.0445235138777
ACH-000756,0.0673088497465
ACH-000757,-0.0326382670237
ACH-000758,0.19066470454599999
ACH-000760,0.0511085442734
ACH-000763,0.147347563135
ACH-000764,-0.17963444797699998
ACH-000765,0.15169043898499998
ACH-000766,0.21179583131299998
ACH-000767,0.15594409684399999
ACH-000768,0.200789138195
ACH-000769,0.133432004935
ACH-000770,-0.08252230641460001
ACH-000771,0.152407936564
ACH-000773,0.023384312317900002
ACH-000776,0.043163857714099994
ACH-000777,-0.0634065210815
ACH-000778,0.142471595279
ACH-000781,0.169814095199
ACH-000782,-0.0582023106173
ACH-000783,0.09903689134580002
ACH-000784,0.0367721991399
ACH-000785,0.0947435135227
ACH-000787,0.20920467075500002
ACH-000788,0.114846848806
ACH-000791,0.144514293454
ACH-000792,0.141571416058
ACH-000794,0.010708705381499999
ACH-000796,-0.056030685195899994
ACH-000799,-0.114809814278
ACH-000800,0.0797020994653
ACH-000802,0.080461674905
ACH-000804,0.039302952847699996
ACH-000805,0.187417544164
ACH-000809,0.00433947459144
ACH-000810,0.319587117751
ACH-000811,0.013861425780000002
ACH-000817,0.166526979633
ACH-000819,0.0414346479313
ACH-000820,-0.17387195452399998
ACH-000821,0.0425204728821
ACH-000822,-0.010578012076299999
ACH-000823,-0.0268681281532
ACH-000824,-0.0195215132222
ACH-000827,0.044038479878799996
ACH-000829,0.191072400749
ACH-000831,0.014968876463500001
ACH-000832,-0.20930577106400003
ACH-000833,0.224585478377
ACH-000834,-0.0616944155767
ACH-000835,0.123269322854
ACH-000836,-0.0418777496386
ACH-000837,0.13354570252800002
ACH-000838,0.045803071211199996
ACH-000839,-0.19952206923000002
ACH-000840,0.351192311844
ACH-000841,0.09168372239110001
ACH-000843,-0.0674374470376
ACH-000846,0.294293746106
ACH-000847,-0.297580351838
ACH-000848,-0.00275429653667
ACH-000849,-0.131150830912
ACH-000851,0.125535511654
ACH-000855,0.129354750104
ACH-000856,0.14807460954399998
ACH-000858,0.14034906886600002
ACH-000859,-0.042697123690400005
ACH-000861,0.017909038920599998
ACH-000862,0.0788668686833
ACH-000865,0.028854320347700003
ACH-000866,0.04836575170469999
ACH-000867,0.22290095909200003
ACH-000869,0.283357282287
ACH-000872,0.229030170637
ACH-000873,-0.0933050411042
ACH-000876,0.105679675653
ACH-000878,-0.30056131505
ACH-000880,-0.059988761505
ACH-000881,-0.036557922261699995
ACH-000882,0.00591525241318
ACH-000884,-0.0363857117415
ACH-000885,0.137920967993
ACH-000887,0.23751314367100002
ACH-000888,0.07933302708039999
ACH-000889,-0.00412128703969
ACH-000890,-0.10799406141899999
ACH-000896,-0.158859595305
ACH-000898,0.0383916133374
ACH-000900,0.12194849163100001
ACH-000901,0.00360198190695
ACH-000905,0.159807317851
ACH-000906,0.113281803113
ACH-000907,0.0830062653517
ACH-000910,0.0665455990666
ACH-000911,0.00906280399334
ACH-000912,0.147141875298
ACH-000913,0.0341929602886
ACH-000915,0.0604945566935
ACH-000916,0.37756139027900004
ACH-000917,0.008874059292459999
ACH-000921,0.15394894341600002
ACH-000924,0.11804627233300001
ACH-000926,0.0184097124876
ACH-000928,-0.0841860026052
ACH-000929,0.198708065856
ACH-000932,-0.0399475003276
ACH-000935,-0.0207193798613
ACH-000936,0.0292332411418
ACH-000937,0.324522583526
ACH-000938,0.04770228576069999
ACH-000939,0.160901907191
ACH-000941,0.148741108945
ACH-000943,0.12652145853
ACH-000946,-0.006562318893669999
ACH-000947,0.12398054724999999
ACH-000948,0.13305933523
ACH-000950,0.135251850909
ACH-000953,0.259840124228
ACH-000957,0.166183583504
ACH-000958,0.414342729648
ACH-000960,-0.0661844498199
ACH-000963,0.178337589652
ACH-000968,0.16763774867200001
ACH-000969,0.143124441145
ACH-000973,0.0514160122113
ACH-000974,0.0029170907675300003
ACH-000975,0.162765033013
ACH-000976,0.061621094278699995
ACH-000978,0.129786357377
ACH-000980,0.161141345517
ACH-000984,0.0420786720354
ACH-000986,0.125738839622
ACH-000988,0.18573036334600002
ACH-000993,-0.0812727136336
ACH-000994,0.00775634637692
ACH-000996,0.125083239019
ACH-001001,0.13382517790999998
ACH-001020,-0.107583256763
ACH-001028,0.139422008824
ACH-001031,0.188904020403
ACH-001038,0.106833808478
ACH-001048,0.0575795954161
ACH-001050,0.18751550303300002
ACH-001053,0.138442288408
ACH-001054,0.170997303228
ACH-001061,0.0350977110901
ACH-001067,0.178816133988
ACH-001075,0.0688116564065
ACH-001096,0.154651309138
ACH-001128,0.119981673112
ACH-001134,0.123142519013
ACH-001151,0.124373218219
ACH-001163,-0.05348066405830001
ACH-001164,0.15429624679600001
ACH-001173,0.142634612016
ACH-001183,-0.062476730752800004
ACH-001184,0.018450865847099998
ACH-001190,0.259745254265
ACH-001192,0.0140243473539
ACH-001193,0.17866262243
ACH-001196,0.20297447264600002
ACH-001197,-0.022249068460400003
ACH-001205,0.351351884571
ACH-001211,-0.09506771375980001
ACH-001212,-0.011325361688999998
ACH-001228,0.18003948673599998
ACH-001232,0.20995809620499997
ACH-001239,0.095755490579
ACH-001274,0.18213305263799998
ACH-001275,-0.13118250839
ACH-001277,0.129757873603
ACH-001278,0.0997531154672
ACH-001280,-0.22297461894499998
ACH-001283,0.160226335267
ACH-001289,0.0742580558483
ACH-001295,0.014465283522700002
ACH-001300,0.0187182806797
ACH-001301,0.07913341469
ACH-001302,0.09017290765660001
ACH-001303,0.255629269108
ACH-001306,-0.021283534098900003
ACH-001318,0.178456227729
ACH-001322,0.06813338699440001
ACH-001328,-0.175034810751
ACH-001332,0.09547143394610001
ACH-001333,0.180421270644
ACH-001336,0.0276941134253
ACH-001340,0.119874273358
ACH-001346,0.075014848891
ACH-001353,-0.023630931532400003
ACH-001354,0.0119247255445
ACH-001367,-0.256528836985
ACH-001368,0.119839314977
ACH-001374,0.19967083909699998
ACH-001375,0.030729127700900003
ACH-001377,0.242149938682
ACH-001380,0.048860136953
ACH-001391,0.0880958252974
ACH-001407,0.166200311289
ACH-001408,0.0772454645924
ACH-001413,-0.105089290297
ACH-001430,-0.0040859353323599995
ACH-001431,0.213048073303
ACH-001450,0.19588113767499998
ACH-001496,0.0974114609608
ACH-001500,-0.0631721579165
ACH-001521,-0.0618230432651
ACH-001523,-0.033469523018200005
ACH-001532,0.118214258519
ACH-001536,0.00789215081008
ACH-001550,0.17315907442899997
ACH-001552,0.119160165878
ACH-001554,0.0335761566092
ACH-001645,0.0886772425026
ACH-001654,0.125202226739
ACH-001715,0.06562060345930001
ACH-001735,-0.0486601441281
ACH-001736,0.040585878459199996
ACH-001737,-0.07115753071860001
ACH-001740,-0.09436245971580001
ACH-001745,0.0213414537806
ACH-001750,0.0700536746209
ACH-001765,0.176711302845
ACH-001956,-0.0723231011645
ACH-001957,-0.204767964267
