,HNF1B (6928)
ACH-000319,-0.326395735319
ACH-000320,0.00577026946408
ACH-000322,-0.295303217231
ACH-000323,-0.15806011863
ACH-000324,-1.3363725553
ACH-000329,-0.137061454507
ACH-000330,0.0505259682205
ACH-000331,-0.142119482888
ACH-000332,-0.50515273579
ACH-000334,-0.14751133508
ACH-000335,-0.232268101807
ACH-000336,0.0555838013932
ACH-000337,-0.0867531439333
ACH-000339,-0.14436760614
ACH-000341,-0.197878404846
ACH-000348,-0.137256171119
ACH-000350,-0.135316756455
ACH-000352,-0.18947295989799998
ACH-000356,-1.3553586557600001
ACH-000361,-0.142647918557
ACH-000362,-0.265114857135
ACH-000363,-0.334008962422
ACH-000364,-0.159689753274
ACH-000365,-0.172799981168
ACH-000366,-0.137097391086
ACH-000368,0.0141653372295
ACH-000374,-0.164182767228
ACH-000375,-0.123227092261
ACH-000376,-0.0736323010355
ACH-000381,-0.406935627719
ACH-000383,-0.899045897433
ACH-000387,-0.0888666229466
ACH-000389,-0.125755356474
ACH-000390,-0.134371993251
ACH-000393,-0.741521307285
ACH-000395,-0.158123087286
ACH-000397,-0.40676231565
ACH-000401,-0.409073948594
ACH-000402,-0.398705314581
ACH-000403,-0.247713141666
ACH-000404,-0.0419455453053
ACH-000406,-0.16825572065400002
ACH-000407,-0.195609464743
ACH-000408,-0.0037570674311400002
ACH-000410,-0.04206603135340001
ACH-000411,-1.45923716121
ACH-000414,-1.3616551584799998
ACH-000415,-0.222409387057
ACH-000416,-0.1489782239
ACH-000420,-1.3601862768900002
ACH-000421,-0.5582790296469999
ACH-000424,-0.0305506219042
ACH-000425,-0.07097344993710002
ACH-000426,-2.1067341136099995
ACH-000427,-0.491701768042
ACH-000433,-1.5164400067
ACH-000436,-0.0761858680755
ACH-000444,-0.016709186445
ACH-000445,-0.173605773882
ACH-000448,-0.172372151725
ACH-000450,-0.209849943286
ACH-000452,-0.18600031182799998
ACH-000454,0.247459147706
ACH-000458,-0.234982905858
ACH-000459,-0.368365173718
ACH-000460,-0.24105132901
ACH-000461,-0.829336936733
ACH-000463,0.00800541443186
ACH-000464,0.00203495727806
ACH-000466,-0.07726595791089999
ACH-000467,-0.42339017517599997
ACH-000468,0.026314018649400004
ACH-000469,-0.20618555042
ACH-000470,-0.346518518746
ACH-000471,-0.27578154243700004
ACH-000472,-0.0361111279308
ACH-000473,-0.156424795469
ACH-000475,-0.307163825444
ACH-000476,-1.69717185463
ACH-000477,-0.191613795108
ACH-000480,-0.202691389726
ACH-000481,-0.177027261829
ACH-000483,-0.17113713070099998
ACH-000484,-0.121186300163
ACH-000485,-0.35018395104
ACH-000486,-0.0485673957726
ACH-000487,-0.18210943189599998
ACH-000488,-0.149115133658
ACH-000490,-0.16908500144000002
ACH-000491,-0.312995474854
ACH-000495,-0.35663889832400003
ACH-000496,-0.117405236302
ACH-000499,-0.0657550574484
ACH-000500,-0.240385869172
ACH-000502,-0.279748374164
ACH-000503,-0.09735341802160001
ACH-000505,-0.185732575126
ACH-000507,-1.1865757091299998
ACH-000510,-0.190407963398
ACH-000511,-0.054179927146899995
ACH-000512,-0.261055816327
ACH-000516,-0.153890631111
ACH-000517,-0.207548024622
ACH-000518,-0.17022250052700003
ACH-000520,-0.251781477383
ACH-000521,-0.825606226784
ACH-000522,-0.28392054085499996
ACH-000524,-0.22840287698800002
ACH-000527,-1.5843349231900001
ACH-000528,-0.212994138673
ACH-000537,-1.36528428695
ACH-000541,-0.17092678302099998
ACH-000542,-0.047294378499099995
ACH-000544,-0.329295531934
ACH-000545,-0.351160953023
ACH-000547,-0.035225196225699994
ACH-000548,-0.123347016919
ACH-000549,-0.183766750499
ACH-000550,0.0614628146178
ACH-000552,-1.37682348727
ACH-000556,-0.300847479333
ACH-000557,-0.219095341746
ACH-000570,-0.332621989206
ACH-000571,-0.266451582109
ACH-000573,-0.0480004266166
ACH-000576,-0.171436721868
ACH-000580,0.03522835606
ACH-000584,-0.111204595283
ACH-000585,-0.0403246814926
ACH-000588,-0.328415548964
ACH-000589,-0.49071485801799997
ACH-000591,-0.292333458437
ACH-000593,-0.194412505773
ACH-000600,-1.08241020968
ACH-000601,-0.20489026013599998
ACH-000604,-0.374732101389
ACH-000605,-0.32246440651999997
ACH-000606,-0.31884713544300003
ACH-000608,-0.34347567313199995
ACH-000614,0.04841246789940001
ACH-000616,-0.153414526941
ACH-000618,-0.0990387090015
ACH-000619,-0.214660643582
ACH-000620,-1.3654091747600001
ACH-000621,-0.0424058701677
ACH-000622,-0.0810513515904
ACH-000623,-0.107497220502
ACH-000624,-0.226577094694
ACH-000627,-0.08808253782
ACH-000630,-0.20696603727600002
ACH-000632,-0.254033045867
ACH-000633,-1.30902867509
ACH-000637,-0.138006854945
ACH-000638,-0.0678000904699
ACH-000646,-1.0900285632100002
ACH-000647,-0.151327712887
ACH-000648,-2.11148056145
ACH-000649,-1.4445154838499998
ACH-000651,-0.124333164148
ACH-000652,-1.3139013664799999
ACH-000653,-0.11056785762499999
ACH-000657,-0.219246364733
ACH-000658,-0.23424137028
ACH-000661,-0.15667354910700002
ACH-000662,0.160788460946
ACH-000663,-0.144172139871
ACH-000665,-0.0268191285546
ACH-000671,-0.24537098504000002
ACH-000673,-0.107670992779
ACH-000676,-0.133765374572
ACH-000677,-0.139858000713
ACH-000681,-1.37519175908
ACH-000682,-0.111732100448
ACH-000683,-0.0508115427317
ACH-000684,-0.9352632664589999
ACH-000688,-0.146589640121
ACH-000693,-0.146278417487
ACH-000694,-0.22834214615499998
ACH-000695,-0.528794005075
ACH-000696,-0.11277881389599999
ACH-000697,-0.356742677056
ACH-000699,-0.00165605765548
ACH-000701,-0.0101222532664
ACH-000706,-1.5375994884900002
ACH-000711,-0.141888921022
ACH-000713,-0.25891996708099996
ACH-000714,-0.11913361445800001
ACH-000718,-0.04385280161590001
ACH-000720,-0.251842704455
ACH-000721,-0.16832498742899998
ACH-000724,-0.191054666179
ACH-000725,-0.127962690646
ACH-000732,-0.237434675066
ACH-000734,-0.2505599985
ACH-000735,-0.217000462985
ACH-000736,-0.576740941668
ACH-000738,-0.11990220319599999
ACH-000746,-0.0184804266862
ACH-000747,-0.373108413308
ACH-000748,-0.29363450735999996
ACH-000753,-0.114379152984
ACH-000756,-0.307040569709
ACH-000757,0.049413067287
ACH-000758,-0.0070356530154700005
ACH-000760,-0.23564908226999998
ACH-000763,-0.0477800126793
ACH-000764,0.0307700863302
ACH-000765,0.00315349430169
ACH-000766,-0.141086541568
ACH-000767,-0.07680034795230001
ACH-000768,-0.163404265218
ACH-000769,-0.279382383886
ACH-000770,-0.18338764522999998
ACH-000771,-0.241286104736
ACH-000773,0.00286921556921
ACH-000776,-0.144581858017
ACH-000777,-0.231925708171
ACH-000778,-0.11419872888499999
ACH-000781,-1.26458993359
ACH-000782,-0.254383116332
ACH-000783,0.044423300005099996
ACH-000784,-0.115033795707
ACH-000785,-0.292484710515
ACH-000787,-0.42966006315099997
ACH-000788,-0.11776604970799999
ACH-000791,-0.25026951433
ACH-000792,-0.191030894313
ACH-000794,-0.11819253956499999
ACH-000796,-0.08873715503260002
ACH-000799,-0.107266830938
ACH-000800,-0.09420710745869999
ACH-000802,-0.20737578580200003
ACH-000804,-0.328291221551
ACH-000805,-0.27214979327399996
ACH-000809,-0.171067825089
ACH-000810,0.240375657012
ACH-000811,-0.696213737077
ACH-000817,0.0243929089704
ACH-000819,-0.060396358828499995
ACH-000820,-0.35616337590999997
ACH-000821,-0.26895492721299996
ACH-000822,-0.138734538442
ACH-000823,-0.267991584043
ACH-000824,-0.21495067473700002
ACH-000827,-0.12331101090800001
ACH-000829,-0.625276196414
ACH-000831,-0.162917429655
ACH-000832,-0.414435287419
ACH-000833,-0.254730914614
ACH-000834,-0.20664638139199998
ACH-000835,-0.0637745693823
ACH-000836,-0.183779778289
ACH-000837,-0.0618032628047
ACH-000838,-0.301022021343
ACH-000839,-0.235152637853
ACH-000840,-0.119376007843
ACH-000841,-0.2758808076
ACH-000843,-0.265564210398
ACH-000846,-0.267897907585
ACH-000847,0.00451038321389
ACH-000848,-0.36952921826499996
ACH-000849,-0.138777969478
ACH-000851,-0.117390948834
ACH-000855,-0.224326917575
ACH-000856,-0.828133607096
ACH-000858,-0.16622023242
ACH-000859,-0.227319422069
ACH-000861,-0.00243742532753
ACH-000862,-0.20810440204999997
ACH-000865,-0.107625447928
ACH-000866,-0.25512207899399997
ACH-000867,-0.0870683423361
ACH-000869,-0.352900926719
ACH-000872,-1.0342601871700001
ACH-000873,-0.0110557215377
ACH-000876,-0.166228466087
ACH-000878,0.189178307902
ACH-000880,-0.9680637924240001
ACH-000881,-0.169834746398
ACH-000882,-0.155034926477
ACH-000884,-0.12554598851399998
ACH-000885,-0.513663654678
ACH-000887,-0.195564122951
ACH-000888,-0.142732368851
ACH-000889,-0.163596519867
ACH-000890,-0.0422786279295
ACH-000896,-0.152573588041
ACH-000898,-0.535505412283
ACH-000900,-0.136237697903
ACH-000901,0.0238926459479
ACH-000905,-0.12555423410299998
ACH-000906,-0.187839804904
ACH-000907,-0.37862939509300003
ACH-000910,0.0273183566022
ACH-000911,-0.318769036553
ACH-000912,-0.20339430794500002
ACH-000913,-0.12601476804
ACH-000915,0.00320728318141
ACH-000916,-0.6005965345759999
ACH-000917,-0.281724011829
ACH-000921,-0.212577610136
ACH-000924,-0.117621685611
ACH-000926,-0.511684544977
ACH-000928,0.118704898522
ACH-000929,-0.156753527748
ACH-000932,-0.125671042161
ACH-000935,-0.08762473518740001
ACH-000936,-0.363668730912
ACH-000937,-0.460184122721
ACH-000938,-0.49646496872400003
ACH-000939,-0.17929487522999998
ACH-000941,-1.1020535756799998
ACH-000943,-0.0705998156838
ACH-000946,0.140928303552
ACH-000947,-0.18286401354499998
ACH-000948,-0.141807772395
ACH-000950,0.024453918670099998
ACH-000953,-0.567601749669
ACH-000957,-0.253479056296
ACH-000958,0.0392748725574
ACH-000960,-0.34114428729900004
ACH-000963,-0.248556578186
ACH-000968,0.04782633963269999
ACH-000969,-0.21031612619000004
ACH-000973,-0.233514546571
ACH-000974,-0.971916472695
ACH-000975,-0.0913410644829
ACH-000976,-0.273108352784
ACH-000978,0.0128550800557
ACH-000980,-0.141843624069
ACH-000984,-0.046798293119199995
ACH-000986,-0.294490200671
ACH-000988,-0.622877264956
ACH-000993,-1.32202108083
ACH-000994,-1.6043255837600001
ACH-000996,-0.662203142771
ACH-001001,-0.345693010683
ACH-001020,0.09203719633020001
ACH-001028,-0.054806653054300006
ACH-001031,-0.13461247194599998
ACH-001038,-0.0923914155792
ACH-001048,-0.27640360048
ACH-001050,0.0220395594025
ACH-001053,-0.210111242786
ACH-001054,-0.0015022676438700001
ACH-001061,-0.365396909323
ACH-001067,-0.240823016895
ACH-001075,-0.07814472405419999
ACH-001096,-0.25519139905099997
ACH-001128,-0.0516653317039
ACH-001134,-0.28601724184599997
ACH-001151,-0.669178503624
ACH-001163,-0.8893735691760001
ACH-001164,-0.173613670441
ACH-001173,-0.20399693635000002
ACH-001183,-0.140773185928
ACH-001184,-0.06996740546569999
ACH-001190,-0.192936988237
ACH-001192,-0.376237300154
ACH-001193,0.00924992451709
ACH-001196,0.045491789149400004
ACH-001197,-0.479184505183
ACH-001205,-0.0174431725334
ACH-001211,-0.0662714110149
ACH-001212,-0.232584420114
ACH-001228,-0.395400289903
ACH-001232,-0.390296185889
ACH-001239,-0.223856766589
ACH-001274,-0.218448835551
ACH-001275,-0.20643123940400002
ACH-001277,-0.0704978521645
ACH-001278,-0.150647101736
ACH-001280,0.213258856031
ACH-001283,-0.15338911930500002
ACH-001289,0.0960475750592
ACH-001295,-0.166296207553
ACH-001300,-0.43104542304300003
ACH-001301,0.20107394437399997
ACH-001302,-0.551011788489
ACH-001303,-0.218408110461
ACH-001306,-0.22649220049000002
ACH-001318,-1.5516221848700003
ACH-001322,-0.297791774207
ACH-001328,-0.11045834735200001
ACH-001332,-0.269532070523
ACH-001333,-0.215671929763
ACH-001336,-0.120466555742
ACH-001340,-0.244514507588
ACH-001346,-0.18675154346500003
ACH-001353,-0.550432776426
ACH-001354,-0.374504127789
ACH-001367,-0.478495569837
ACH-001368,-0.337029721081
ACH-001374,-0.29359837022199997
ACH-001375,-0.289589177273
ACH-001377,-1.53324878123
ACH-001380,-1.26998621564
ACH-001391,0.0621640294491
ACH-001407,-0.15897672704399998
ACH-001408,0.10200528657199999
ACH-001413,0.027157877404
ACH-001430,-0.41549360350500003
ACH-001431,-0.380315712957
ACH-001450,-0.277667037702
ACH-001496,-0.336913780914
ACH-001500,-0.0939985985543
ACH-001521,0.254567755153
ACH-001523,-0.239238077709
ACH-001532,-0.100009663027
ACH-001536,0.0826878451937
ACH-001550,-0.19225081478599998
ACH-001552,-0.09832833590409999
ACH-001554,-0.20226912942800002
ACH-001645,0.0466404609638
ACH-001654,-0.179814553949
ACH-001715,-0.149282552821
ACH-001735,-0.24680186518000002
ACH-001736,-0.249300960441
ACH-001737,0.145195638727
ACH-001740,0.0108777516383
ACH-001745,-0.06846880485880001
ACH-001750,-0.21164959790500001
ACH-001765,-0.233228516948
ACH-001956,-0.0666778767891
ACH-001957,-0.146124009472
