,NEDD4 (4734)
ACH-000004,0.197915613894
ACH-000007,0.230348144085
ACH-000009,0.0029110145779
ACH-000011,0.279017167949
ACH-000012,0.127056611022
ACH-000013,-0.105593889379
ACH-000014,0.0826504533384
ACH-000015,0.138119982094
ACH-000017,0.180745775681
ACH-000018,0.348563240067
ACH-000019,-0.0693231938764
ACH-000021,0.107528251341
ACH-000022,0.0114330379987
ACH-000025,0.124464981008
ACH-000028,0.13832764964299998
ACH-000030,0.009477217191190001
ACH-000035,0.0576598414611
ACH-000036,0.28215499936599997
ACH-000037,0.162392602342
ACH-000039,-0.12669387687300002
ACH-000040,0.264686434617
ACH-000041,0.103767570155
ACH-000042,0.08174731210780001
ACH-000045,0.10740945486199999
ACH-000047,0.0310765492649
ACH-000052,0.16896828362500002
ACH-000053,0.0030542148660599997
ACH-000054,0.0034928924183899998
ACH-000055,0.175074869509
ACH-000060,0.19584222448600003
ACH-000067,0.215976889454
ACH-000070,0.104928570895
ACH-000075,0.195010778519
ACH-000078,-0.0675373942897
ACH-000082,0.065155973051
ACH-000085,0.22505483056699999
ACH-000086,0.09919916823739999
ACH-000087,0.012029471792799997
ACH-000092,-0.052905737029400005
ACH-000095,-0.0067418117371
ACH-000097,0.039832294287600004
ACH-000098,0.180183072042
ACH-000099,0.0634104956938
ACH-000108,0.238788247168
ACH-000113,0.163092368166
ACH-000115,0.21986681353100002
ACH-000116,0.135762346908
ACH-000118,0.164328574312
ACH-000120,-0.0109232820944
ACH-000123,-0.08977364170389998
ACH-000127,0.13519831955
ACH-000128,0.138907435204
ACH-000132,0.04026031224980001
ACH-000133,0.0332623704543
ACH-000137,-0.12275335874500001
ACH-000138,0.08236456971219999
ACH-000142,0.225188080006
ACH-000143,0.0140449362779
ACH-000146,0.0806889900868
ACH-000148,0.0657747560149
ACH-000150,0.357472335498
ACH-000152,0.0858640444173
ACH-000153,0.0335996255901
ACH-000159,0.37742579002099996
ACH-000160,0.0987225777667
ACH-000163,0.061629287752199995
ACH-000167,0.09493141413830002
ACH-000168,0.0566612252677
ACH-000169,0.044413888902
ACH-000178,0.14530304624600002
ACH-000182,0.148572127705
ACH-000183,0.0475385790203
ACH-000188,0.24868686445399998
ACH-000189,0.310075525869
ACH-000190,0.15414151306399998
ACH-000198,0.0937453815721
ACH-000204,-0.173403418581
ACH-000206,0.284342906338
ACH-000207,-0.0212788904323
ACH-000211,0.0799942845752
ACH-000215,0.06188272356930001
ACH-000221,0.128770620989
ACH-000222,0.254596912013
ACH-000223,0.0485333178757
ACH-000226,0.13317716131
ACH-000227,-0.06562453297910001
ACH-000228,0.189974137858
ACH-000231,0.14558666391
ACH-000232,0.153869397537
ACH-000233,0.05636544774880001
ACH-000234,0.0884670397208
ACH-000235,0.09247958779149999
ACH-000237,0.0706902028269
ACH-000238,0.145452582731
ACH-000243,-0.0315008336792
ACH-000244,-0.066973962577
ACH-000246,0.10955071741900001
ACH-000248,0.18520475187
ACH-000250,-0.006625289039669999
ACH-000251,0.0991511537098
ACH-000253,0.0823589610185
ACH-000255,0.0762003727345
ACH-000256,-0.00565333884169
ACH-000257,0.166786342462
ACH-000258,0.12247313919299999
ACH-000259,0.104895931879
ACH-000260,0.029236160124099998
ACH-000261,0.0662919044641
ACH-000262,0.132134751452
ACH-000263,0.277412706983
ACH-000264,-0.07651814302780001
ACH-000265,-0.0706981103342
ACH-000266,-0.0284521615955
ACH-000272,-0.10928560275900001
ACH-000273,0.139216872574
ACH-000274,0.0766494271735
ACH-000277,0.127547993837
ACH-000278,0.11617452499500001
ACH-000279,0.052078215979399996
ACH-000280,0.010072093645299998
ACH-000281,0.11234314122099999
ACH-000288,0.030116852014799998
ACH-000291,0.0905103278815
ACH-000293,0.240303728321
ACH-000294,-0.0130980650541
ACH-000295,0.498448979002
ACH-000296,-0.00359962576741
ACH-000302,0.09003577373289999
ACH-000304,-0.148989534446
ACH-000307,0.199658591041
ACH-000308,-0.00361160833771
ACH-000310,-0.0640953847173
ACH-000311,0.116630716351
ACH-000312,-0.00110999739962
ACH-000315,0.116080125413
ACH-000316,0.142726103114
ACH-000317,0.156171412988
ACH-000318,0.102071261364
ACH-000319,0.0619291603762
ACH-000320,-0.132639288522
ACH-000322,0.014753575158500001
ACH-000323,0.122137548836
ACH-000324,0.09858365460650001
ACH-000329,0.1548805287
ACH-000330,0.0636024272541
ACH-000331,0.151757967563
ACH-000332,0.0779391870797
ACH-000334,0.381800097865
ACH-000335,0.176799571272
ACH-000336,0.209386472199
ACH-000337,0.0972679493331
ACH-000339,0.09852295044780002
ACH-000341,0.219213462864
ACH-000348,0.16662584253499998
ACH-000350,-0.04454095096419999
ACH-000352,0.0678089730613
ACH-000356,0.0992697921175
ACH-000361,0.11885780568700001
ACH-000362,0.106635209962
ACH-000363,0.0395313282035
ACH-000364,0.0519416225906
ACH-000365,0.07501869631500001
ACH-000366,0.122963026736
ACH-000368,-0.20016537548799998
ACH-000374,0.09944786048080001
ACH-000375,0.125776412599
ACH-000376,0.180836860041
ACH-000381,0.00845437746211
ACH-000383,-0.0295179901494
ACH-000387,0.0154027449996
ACH-000389,0.10611980806099999
ACH-000390,0.019395879156400002
ACH-000393,0.0218281637597
ACH-000395,0.17498057569800002
ACH-000397,0.142616729952
ACH-000401,0.0504194819326
ACH-000402,0.0128866901757
ACH-000403,0.11276316435
ACH-000404,-0.10663275961100001
ACH-000406,0.077374788154
ACH-000407,-0.10837593346100001
ACH-000408,0.2677025959
ACH-000410,-0.0205880606415
ACH-000411,0.10321601656400001
ACH-000414,0.05077424474219999
ACH-000415,0.09704175036630001
ACH-000416,0.15794994564
ACH-000420,0.0608772818652
ACH-000421,0.15266816035
ACH-000424,0.12401775139
ACH-000425,0.150646575736
ACH-000426,0.416221473304
ACH-000427,0.136449903475
ACH-000433,-0.00786866841309
ACH-000436,0.10754285200500001
ACH-000444,0.164132753733
ACH-000445,0.07923527615130001
ACH-000448,-0.132234296152
ACH-000450,0.114793753981
ACH-000452,0.0167636473125
ACH-000454,-0.0842372618266
ACH-000458,0.11478311429600001
ACH-000459,0.101730797697
ACH-000460,0.00983660993061
ACH-000461,0.261965918237
ACH-000463,0.00683179216226
ACH-000464,0.10603680202600001
ACH-000466,-0.0359490406735
ACH-000467,-0.0481476994436
ACH-000468,-0.00489159217194
ACH-000469,0.0259206560684
ACH-000470,0.207180249232
ACH-000471,0.21868548468199997
ACH-000472,0.176924715762
ACH-000473,0.063471002921
ACH-000475,0.208723572919
ACH-000476,0.223361207669
ACH-000477,0.0802131309576
ACH-000480,0.308533151828
ACH-000481,0.056351831846900007
ACH-000483,0.030904449320600002
ACH-000484,0.0429976950154
ACH-000485,-0.00130591521672
ACH-000486,0.249948533254
ACH-000487,0.184725512649
ACH-000488,0.16343361873
ACH-000490,0.13573530982100002
ACH-000491,-0.0122360578435
ACH-000495,-0.05248579392490001
ACH-000496,0.0735326647618
ACH-000499,0.20559159312199998
ACH-000500,0.44010314049599997
ACH-000502,0.110989703472
ACH-000503,-0.0071570931488199995
ACH-000505,0.199782752512
ACH-000507,0.0657126276594
ACH-000510,0.0559528050591
ACH-000511,0.054245215301700005
ACH-000512,0.23055651990200002
ACH-000516,0.04267145570809999
ACH-000517,0.0987591424349
ACH-000518,0.140670346083
ACH-000520,0.06348894557319999
ACH-000521,0.0813405471088
ACH-000522,0.0745050225166
ACH-000524,0.0564957375414
ACH-000527,0.168251220449
ACH-000528,-0.036821256065599994
ACH-000537,0.20795508838799998
ACH-000541,0.026944637145700005
ACH-000542,0.06545454747269999
ACH-000544,0.0649956701982
ACH-000545,0.0942707925202
ACH-000547,0.37844005871299996
ACH-000548,0.310317062333
ACH-000549,0.0932126777295
ACH-000550,0.18258350550000002
ACH-000552,0.159536760898
ACH-000556,0.158643073068
ACH-000557,0.0489772509896
ACH-000570,0.031628006250400006
ACH-000571,0.0171820385808
ACH-000573,0.208110644348
ACH-000576,-0.019037546499700003
ACH-000580,0.38651719016400005
ACH-000584,0.203091718383
ACH-000585,0.005566315970569999
ACH-000588,0.173808861994
ACH-000589,-0.048753071634499996
ACH-000591,0.0891177953363
ACH-000593,0.0798774712181
ACH-000600,-0.07528205235089999
ACH-000601,0.06367378480960001
ACH-000604,0.11327667326999999
ACH-000605,0.044320366530599994
ACH-000606,0.0700714897113
ACH-000608,0.11633289442500001
ACH-000614,0.0457237895638
ACH-000616,0.236357056567
ACH-000618,0.155998485889
ACH-000619,0.314714745182
ACH-000620,0.07002123380400001
ACH-000621,0.10763937835899999
ACH-000622,0.243609147892
ACH-000623,0.116402161798
ACH-000624,0.00428869878977
ACH-000627,0.0796733531444
ACH-000630,0.173285028922
ACH-000632,-0.009172317317700001
ACH-000633,0.17674553683400002
ACH-000637,0.10393752400299999
ACH-000638,0.0713206914408
ACH-000646,0.152493807841
ACH-000647,-0.00105973993759
ACH-000648,-0.144695741064
ACH-000649,0.0621754915912
ACH-000651,0.11344199226
ACH-000652,0.179551649932
ACH-000653,0.174263306814
ACH-000657,0.110544052316
ACH-000658,0.19964865325699999
ACH-000661,0.0454344396378
ACH-000662,0.357599278169
ACH-000663,-0.00957279854007
ACH-000665,0.0720971781535
ACH-000671,0.18012913214200002
ACH-000673,0.12714655498299998
ACH-000676,0.0435186061538
ACH-000677,-0.0421712217861
ACH-000681,0.159974884333
ACH-000682,0.0535948568284
ACH-000683,0.106653462586
ACH-000684,0.040402507372
ACH-000688,0.0630567762098
ACH-000693,0.124591417986
ACH-000694,0.188218177732
ACH-000695,-0.0153215768306
ACH-000696,0.0666696216946
ACH-000697,0.177725862357
ACH-000699,0.112450079063
ACH-000701,0.152750641636
ACH-000706,0.146506572423
ACH-000711,0.069611417089
ACH-000713,0.11210606980900001
ACH-000714,0.23062284241300002
ACH-000718,0.10069164662900001
ACH-000720,0.158722091027
ACH-000721,0.08096445929710001
ACH-000724,0.08952250094620001
ACH-000725,0.113714828924
ACH-000732,0.229070613957
ACH-000734,0.153559756331
ACH-000735,0.08414524542760002
ACH-000736,0.137203612
ACH-000738,0.09710820074010001
ACH-000746,0.0376003038433
ACH-000747,0.0717264961443
ACH-000748,0.167876424999
ACH-000753,0.0634169900045
ACH-000756,0.124484451983
ACH-000757,-0.103787765178
ACH-000758,0.108499997239
ACH-000760,0.14239323330999998
ACH-000763,0.179936921992
ACH-000764,0.0446370239515
ACH-000765,0.0928015102451
ACH-000766,0.0927954798652
ACH-000767,-0.0360773273926
ACH-000768,0.12250294390000001
ACH-000769,-0.0012569064674700001
ACH-000770,-0.0313390197059
