,CALB2 (794)
ACH-000004,0.176371692824
ACH-000007,0.26973846951999997
ACH-000009,0.39935230765699997
ACH-000011,0.392801962594
ACH-000012,0.2439994248
ACH-000013,0.21110850665300002
ACH-000014,0.343479206408
ACH-000015,0.398910644859
ACH-000017,0.34928199978200003
ACH-000018,0.309075617438
ACH-000019,0.303413598983
ACH-000021,0.125908465006
ACH-000022,0.265113986941
ACH-000025,0.170251851428
ACH-000028,0.25457078805100003
ACH-000030,0.348676854847
ACH-000035,0.279830473466
ACH-000036,0.175560920378
ACH-000037,0.40353666417499995
ACH-000039,0.137242020053
ACH-000040,0.354176405426
ACH-000041,0.550889826915
ACH-000042,0.20879942247699998
ACH-000045,0.289209250514
ACH-000047,0.305836554652
ACH-000052,0.451068034312
ACH-000053,0.230211905111
ACH-000054,0.195266884108
ACH-000055,0.324284348389
ACH-000060,0.409666692945
ACH-000067,0.32066068004799997
ACH-000070,0.230592553361
ACH-000075,0.0663039599357
ACH-000078,0.120762846284
ACH-000082,0.26858927229400004
ACH-000085,0.278727698639
ACH-000086,0.34303396118900004
ACH-000087,0.42458355200900005
ACH-000092,0.260666738891
ACH-000095,0.331083172999
ACH-000097,0.193996819905
ACH-000098,0.18058603197700002
ACH-000099,0.17670978015500002
ACH-000108,0.105553445205
ACH-000113,0.336687371766
ACH-000115,0.167664185452
ACH-000116,0.412662229609
ACH-000118,0.138982990295
ACH-000120,0.022219684999199997
ACH-000123,0.308135299987
ACH-000127,0.281757431065
ACH-000128,0.28840187472600004
ACH-000132,0.204315826418
ACH-000133,0.232973922062
ACH-000137,0.107390718154
ACH-000138,0.23185669434599998
ACH-000142,0.134280334367
ACH-000143,0.20387459284
ACH-000146,0.315333436147
ACH-000148,0.22372877525600002
ACH-000150,0.365770342131
ACH-000152,0.30380327077799996
ACH-000153,0.648077281529
ACH-000159,0.295926363017
ACH-000160,0.253894062433
ACH-000163,0.376397254384
ACH-000167,0.390804196675
ACH-000168,0.520667693124
ACH-000169,0.402530384133
ACH-000178,0.22607408682799998
ACH-000182,0.15001222332699998
ACH-000183,0.292632258556
ACH-000188,0.39793849463500003
ACH-000189,0.320609130474
ACH-000190,0.25417309066300003
ACH-000198,0.273438331795
ACH-000204,0.20213992272599998
ACH-000206,0.233700568574
ACH-000207,0.332326829635
ACH-000211,0.325060708613
ACH-000215,0.347545141319
ACH-000221,0.128345616608
ACH-000222,-0.0187299859473
ACH-000223,0.273313672427
ACH-000226,0.21804387768300001
ACH-000227,0.47189112101999997
ACH-000228,0.227295032686
ACH-000231,0.263889740623
ACH-000232,0.23753097113699997
ACH-000233,0.282399652879
ACH-000234,0.5052370088889999
ACH-000235,0.221152215592
ACH-000237,0.20773327060600003
ACH-000238,0.265527340701
ACH-000243,0.184181610068
ACH-000244,0.06111122672330001
ACH-000246,0.370187640237
ACH-000248,0.26340113038199997
ACH-000250,0.37005258545599995
ACH-000251,0.498173205878
ACH-000253,0.229906451707
ACH-000255,0.300305647674
ACH-000256,0.307945378262
ACH-000257,0.532174984473
ACH-000258,0.00891419009308
ACH-000259,0.17910189320099998
ACH-000260,0.274012746772
ACH-000261,0.324710695126
ACH-000262,0.296420026857
ACH-000263,0.240508681568
ACH-000264,0.365905659802
ACH-000265,0.315403603061
ACH-000266,0.168162108632
ACH-000272,0.256202524408
ACH-000273,0.375316855317
ACH-000274,0.26139345849
ACH-000277,0.138865856199
ACH-000278,0.32699573610800003
ACH-000279,0.21073430587900002
ACH-000280,0.310425931863
ACH-000281,0.16857529120499998
ACH-000288,0.32573332075
ACH-000291,0.24360065731
ACH-000293,0.246702458269
ACH-000294,0.345279796365
ACH-000295,0.344556735185
ACH-000296,0.22788512684599999
ACH-000302,0.288946729857
ACH-000304,0.415463599392
ACH-000307,0.354701069083
ACH-000308,0.324841154293
ACH-000310,0.09779265837099999
ACH-000311,0.0563196038471
ACH-000312,0.104434575875
ACH-000315,0.396878682259
ACH-000316,0.280786513224
ACH-000317,0.250716804658
ACH-000318,0.295845942842
ACH-000319,0.22919473169799998
ACH-000320,-0.0433748547916
ACH-000322,0.17629464557500002
ACH-000323,0.397325299549
ACH-000324,0.32084253616
ACH-000329,0.251406536039
ACH-000330,0.34621782126100004
ACH-000331,0.378534085435
ACH-000332,0.213345679274
ACH-000334,0.596519704021
ACH-000335,0.00442219869342
ACH-000336,0.0679803205451
ACH-000337,0.0946204323282
ACH-000339,0.158502930111
ACH-000341,-0.0272005247588
ACH-000348,0.23316014311299998
ACH-000350,0.19457699634
ACH-000352,0.409913763604
ACH-000356,0.364430776612
ACH-000361,0.40093805938
ACH-000362,0.301018782181
ACH-000363,0.265280198503
ACH-000364,0.292555120771
ACH-000365,0.264615610161
ACH-000366,0.309566537434
ACH-000368,0.256418729489
ACH-000374,0.410513633323
ACH-000375,0.42056374051
ACH-000376,0.3877790374
ACH-000381,0.19357947421
ACH-000383,0.274252916157
ACH-000387,0.243544296372
ACH-000389,0.192735098246
ACH-000390,0.278859336642
ACH-000393,0.36769727394199997
ACH-000395,0.191899475222
ACH-000397,0.21798005655400002
ACH-000401,0.344355200054
ACH-000402,0.978970471083
ACH-000403,0.346205246721
ACH-000404,-0.025837021104099998
ACH-000406,0.24469725235999998
ACH-000407,0.31126637726100004
ACH-000408,0.40488048225
ACH-000410,0.22854735270399998
ACH-000411,0.219790584412
ACH-000414,0.22284554884399999
ACH-000415,0.311159552472
ACH-000416,0.295924587902
ACH-000420,0.419835162514
ACH-000421,0.347587225556
ACH-000424,0.30752681096
ACH-000425,0.386630225463
ACH-000426,0.586732261225
ACH-000427,0.41891001498
ACH-000433,0.21208534466600001
ACH-000436,0.24799427371999996
ACH-000444,0.24376644719700002
ACH-000445,0.328540519739
ACH-000448,0.265590808722
ACH-000450,0.213202263533
ACH-000452,0.289554928506
ACH-000454,0.21272076045899999
ACH-000458,0.4359560512100001
ACH-000459,0.35635460757
ACH-000460,0.281983435185
ACH-000461,0.286989869442
ACH-000463,0.32697243278
ACH-000464,0.217095279232
ACH-000466,0.232289171257
ACH-000467,0.10024094072899999
ACH-000468,0.146675190007
ACH-000469,0.279352749383
ACH-000470,0.299035049126
ACH-000471,0.222786714813
ACH-000472,0.30926774669
ACH-000473,0.287013383215
ACH-000475,0.23858961608399998
ACH-000476,0.295548952446
ACH-000477,0.44980661981700004
ACH-000480,0.0977843157027
ACH-000481,0.425153701703
ACH-000483,0.100315370696
ACH-000484,0.37097895912100004
ACH-000485,0.26793768830200004
ACH-000486,0.281389350664
ACH-000487,0.37458024815800006
ACH-000488,0.293803136985
ACH-000490,0.388371818014
ACH-000491,0.359355941615
ACH-000495,0.556356526268
ACH-000496,0.07588413178430001
ACH-000499,0.619671646363
ACH-000500,0.17480096903499998
ACH-000502,0.125122568948
ACH-000503,0.116554128828
ACH-000505,0.30986625504500004
ACH-000507,0.295509664782
ACH-000510,0.270445335603
ACH-000511,0.49857331146000006
ACH-000512,0.32565627224300003
ACH-000516,0.21711181950199998
ACH-000517,0.29173045367
ACH-000518,0.201774029359
ACH-000520,0.239403887964
ACH-000521,0.264245567638
ACH-000522,0.11466978738500001
ACH-000524,0.20182963335700002
ACH-000527,0.29731244327399997
ACH-000528,0.25528049165800004
ACH-000537,0.268826443548
ACH-000541,0.11897269336100001
ACH-000542,0.352936590735
ACH-000544,0.222215860978
ACH-000545,0.26099328923799997
ACH-000547,0.168477802858
ACH-000548,0.12350824641899999
ACH-000549,0.22306809489
ACH-000550,0.101407053439
ACH-000552,0.409459110801
ACH-000556,0.386463844326
ACH-000557,0.254951865427
ACH-000570,0.32276595663400004
ACH-000571,0.39021356225500003
ACH-000573,0.156845182085
ACH-000576,0.24772732020399998
ACH-000580,0.36294851576700005
ACH-000584,0.281686739435
ACH-000585,0.252810824509
ACH-000588,0.38844521212300004
ACH-000589,0.153115695305
ACH-000591,0.29697397260499997
ACH-000593,0.24867070177900003
ACH-000600,0.418463953667
ACH-000601,0.147748226456
ACH-000604,0.180232270866
ACH-000605,0.466097173948
ACH-000606,0.425272604329
ACH-000608,0.39729527137599996
ACH-000614,0.36170025364299996
ACH-000616,0.12226293051699999
ACH-000618,0.144058420738
ACH-000619,0.376297205688
ACH-000620,0.294503870914
ACH-000621,0.183517822156
ACH-000622,0.46389304282099997
ACH-000623,0.275880535526
ACH-000624,0.275171418429
ACH-000627,0.370745685392
ACH-000630,0.290840366481
ACH-000632,0.22744258890799998
ACH-000633,0.104234373531
ACH-000637,0.0956841011008
ACH-000638,0.203366663381
ACH-000646,0.0451418262891
ACH-000647,0.242762393042
ACH-000648,0.385832015664
ACH-000649,0.420783592565
ACH-000651,-0.0755082767608
ACH-000652,0.31202416824900003
ACH-000653,0.236123109971
ACH-000657,0.276128826755
ACH-000658,0.278413705396
ACH-000661,0.21447753708
ACH-000662,-0.05787291398569999
ACH-000663,0.195185409511
ACH-000665,0.312662987087
ACH-000671,0.368068501055
ACH-000673,0.269291215
ACH-000676,0.242271081606
ACH-000677,0.361593626717
ACH-000681,0.10510243034700001
ACH-000682,0.317053698986
ACH-000683,0.31114666553000003
ACH-000684,0.278897592473
ACH-000688,0.421260633263
ACH-000693,0.340245375622
ACH-000694,0.250829126385
ACH-000695,0.503390559527
ACH-000696,0.38297575985
ACH-000697,0.251326784413
ACH-000699,0.11392925403
ACH-000701,0.450087315203
ACH-000706,0.297808240884
ACH-000711,0.341390027962
ACH-000713,0.18366739380999997
ACH-000714,0.212182483732
ACH-000718,0.24294801659499998
ACH-000720,0.197647915396
ACH-000721,0.358023477229
ACH-000724,0.265781214639
ACH-000725,0.148047380419
ACH-000732,0.493397134327
ACH-000734,0.275309506632
ACH-000735,0.408165115581
ACH-000736,0.15643002016899998
ACH-000738,0.218575667526
ACH-000746,0.282752778954
ACH-000747,0.389414340388
ACH-000748,0.34037972838799996
ACH-000753,0.263578724849
ACH-000756,0.425388461265
ACH-000757,0.0746605771613
ACH-000758,0.31170173414200003
ACH-000760,0.18439626842700002
ACH-000763,0.161756556941
ACH-000764,0.344738614008
ACH-000765,0.480260207084
ACH-000766,0.371729718638
ACH-000767,0.157795928761
