,BSDC1 (55108)
ACH-000253,-0.19335308575399998
ACH-000255,-0.0810717344911
ACH-000256,-0.106902481668
ACH-000257,-0.333005334488
ACH-000258,0.155888592798
ACH-000259,-0.163283606577
ACH-000260,-0.0338765544056
ACH-000261,-0.0604159765625
ACH-000262,-0.0442108863614
ACH-000263,-0.138277630781
ACH-000264,-0.011132159053
ACH-000265,0.0096039134474
ACH-000266,0.15428334454700002
ACH-000272,-0.060351052556600004
ACH-000273,-0.137509776963
ACH-000274,-0.163952592348
ACH-000277,0.154536267013
ACH-000278,-0.111604512987
ACH-000279,-0.148807174352
ACH-000280,-0.230225293289
ACH-000281,-0.0273958939488
ACH-000288,-0.273625472879
ACH-000291,-0.0545912920179
ACH-000293,-0.243389038724
ACH-000294,0.123102800589
ACH-000295,-0.268238922477
ACH-000296,-0.150320711059
ACH-000302,-0.164483963696
ACH-000304,0.234450567088
ACH-000307,-0.110351783374
ACH-000308,-0.034130237134
ACH-000310,-0.12111255567500001
ACH-000311,0.00642989688644
ACH-000312,0.021229163635
ACH-000315,-0.21349884612300002
ACH-000316,-0.19984419716
ACH-000317,-0.103463362849
ACH-000318,-0.0126111037693
ACH-000319,-0.00426981674069
ACH-000320,-0.339532357612
ACH-000322,-0.22407447143800002
ACH-000323,-0.317930211141
ACH-000324,-0.109165391536
ACH-000329,-0.172386655206
ACH-000330,-0.17750152255100002
ACH-000331,-0.129034593787
ACH-000332,0.00275048378515
ACH-000334,-0.198218649859
ACH-000335,0.265244859262
ACH-000336,-0.21816026910999997
ACH-000337,-0.0876054360213
ACH-000339,0.0571802345536
ACH-000341,-0.04604956539940001
ACH-000348,-0.08575657312619998
ACH-000350,-0.0631747228278
ACH-000352,-0.164399757938
ACH-000356,-0.08571832041279999
ACH-000361,-0.137209246119
ACH-000362,-0.00320279354078
ACH-000363,-0.031112525429599996
ACH-000364,-0.101218581537
ACH-000365,-0.10200874995300001
ACH-000366,-0.13302259242699999
ACH-000368,-0.13442595799499998
ACH-000374,-0.223813495586
ACH-000375,-0.125543147683
ACH-000376,-0.135222373721
ACH-000381,0.020940975237200003
ACH-000383,-0.117634171244
ACH-000387,0.027987655341
ACH-000389,-0.277790671351
ACH-000390,0.0630612352067
ACH-000393,0.00615463966484
ACH-000395,-0.262245252678
ACH-000397,-0.013385097909600002
ACH-000401,-0.253801540675
ACH-000402,-0.10688090649700001
ACH-000403,-0.0615850246135
ACH-000404,0.0405694128353
ACH-000406,-0.111649216735
ACH-000407,-0.17963853114999997
ACH-000408,-0.34874787946099994
ACH-000410,-0.0728961623318
ACH-000411,-0.004706149553109999
ACH-000414,-0.154191548688
ACH-000415,-0.205906399527
ACH-000416,-0.0266665689997
ACH-000420,0.042206078436
ACH-000421,-0.046424394839900004
ACH-000424,0.0406959524445
ACH-000425,0.018083167586400002
ACH-000426,-0.058596648010300005
ACH-000427,-0.35944527100400003
ACH-000433,0.068943716517
ACH-000436,-0.0394655575459
ACH-000444,0.0100239512292
ACH-000445,-0.496733581285
ACH-000448,-0.12036236619200001
ACH-000450,-0.22512103505999997
ACH-000452,-0.07256962817389999
ACH-000454,-0.410391249261
ACH-000458,-0.131423918501
ACH-000459,-0.17194160797000002
ACH-000460,-0.0031357854578000005
ACH-000461,-0.131832932294
ACH-000463,-0.0592337323075
ACH-000464,-0.157697585982
ACH-000466,0.00660778775122
ACH-000467,0.130317164237
ACH-000468,-0.06661173973569999
ACH-000469,-0.219094748251
ACH-000470,0.0419592415178
ACH-000471,-0.133120767433
ACH-000472,0.0479963014466
ACH-000473,-0.188310151917
ACH-000475,-0.19138723838
ACH-000476,-0.0159696802227
ACH-000477,-0.104469050495
ACH-000480,-0.04444409541669999
ACH-000481,-0.0571784884366
ACH-000483,0.140434741905
ACH-000484,-0.334737325134
ACH-000485,-0.0028784906586899997
ACH-000486,-0.150328863974
ACH-000487,-0.157715503338
ACH-000488,-0.143327388074
ACH-000490,0.029103426812299996
ACH-000491,-0.218377687902
ACH-000495,-0.195358170186
ACH-000496,-0.166898191195
ACH-000499,-0.126812305817
ACH-000500,0.0849637393176
ACH-000502,-0.00937948967062
ACH-000503,-0.12077117430999999
ACH-000505,-0.0342401608268
ACH-000507,-0.039647257178
ACH-000510,-0.05467603514830001
ACH-000511,-0.012276036670799998
ACH-000512,-0.0908755404
ACH-000516,-0.036729360394300005
ACH-000517,-0.0033384526333400002
ACH-000518,-0.16132360402999998
ACH-000520,-0.11406968975199999
ACH-000521,-0.18284936202100002
ACH-000522,-0.0140726443039
ACH-000524,-0.111891900229
ACH-000527,-0.0797323930341
ACH-000528,-0.0037748459190100002
ACH-000537,0.00789775534021
ACH-000541,-0.20931732087000002
ACH-000542,-0.08742742390889999
ACH-000544,-0.166225523861
ACH-000545,-0.08994096642539999
ACH-000547,0.0293938766316
ACH-000548,-0.0289419070927
ACH-000549,0.210335122998
ACH-000550,-0.411357952665
ACH-000552,-0.0239528919053
ACH-000556,0.006622657840069999
ACH-000557,0.255116686944
ACH-000570,-0.21081743542300002
ACH-000571,-0.08562251712739999
ACH-000573,-0.0378811009314
ACH-000576,-0.19373594764899998
ACH-000580,-0.0833899287618
ACH-000584,-0.009317496097280002
ACH-000585,-0.102650487052
ACH-000588,-0.151497215617
ACH-000589,-0.115334096635
ACH-000591,-0.053721821999399996
ACH-000593,-0.19660497733100002
ACH-000600,-0.30308001665199996
ACH-000601,-0.0809468325901
ACH-000604,-0.426199035389
ACH-000605,-0.08627109396919999
ACH-000606,-0.12566591102
ACH-000608,-0.0592218938208
ACH-000614,-0.051021283631300006
ACH-000616,-0.058319991692
ACH-000618,-0.0453860030437
ACH-000619,-0.08061665163
ACH-000620,-0.259960453996
ACH-000621,-0.259956731247
ACH-000622,-0.10164327544099999
ACH-000623,-0.0768335776824
ACH-000624,0.0300259856878
ACH-000627,-0.242843302644
ACH-000630,-0.156673675134
ACH-000632,-0.222943973476
ACH-000633,-0.18354677638
ACH-000637,-0.044165913569199994
ACH-000638,-0.20677157422000003
ACH-000646,-0.25491874301399997
ACH-000647,0.0311075102438
ACH-000648,-0.17935390736600001
ACH-000649,-0.0918706794446
ACH-000651,-0.000744664007839
ACH-000652,-0.112929425517
ACH-000653,-0.23537503195099999
ACH-000657,-0.167413399563
ACH-000658,-0.013773853917000001
ACH-000661,0.116939437994
ACH-000662,-0.20980474427999998
ACH-000663,-0.0598069837926
ACH-000665,-0.102770277621
ACH-000671,-0.144614475892
ACH-000673,-0.298557400916
ACH-000676,-0.033611251183
ACH-000677,0.028438250964900005
ACH-000681,-0.10922908839199999
ACH-000682,-0.255829299562
ACH-000683,0.034512094951300004
ACH-000684,-0.148245206937
ACH-000688,-0.10145015785
ACH-000693,-0.0248517741244
ACH-000694,0.0841348383715
ACH-000695,-0.0669987434781
ACH-000696,0.047404280255100004
ACH-000697,-0.429338533995
ACH-000699,-0.119429198127
ACH-000701,-0.0652358305712
ACH-000706,-0.15039009622000002
ACH-000711,-0.108965579991
ACH-000713,-0.19803405872699997
ACH-000714,-0.161997366256
ACH-000718,-0.07852578173939999
ACH-000720,-0.180365008734
ACH-000721,-0.027057602637299998
ACH-000724,-0.205159686024
ACH-000725,-0.14483584912
ACH-000732,-0.256150027282
ACH-000734,-0.0584113555061
ACH-000735,-0.271222072019
ACH-000736,-0.231347808865
ACH-000738,-0.018517544958
ACH-000746,-0.156466434006
ACH-000747,-0.18626229250300003
ACH-000748,-0.100472716076
ACH-000753,-0.0288084543132
ACH-000756,-0.146116673239
ACH-000757,-0.22393061995900002
ACH-000758,-0.049580012518199996
ACH-000760,-0.04430558950619999
ACH-000763,-0.00887524947648
ACH-000764,-0.07106857046739999
ACH-000765,-0.260694760661
ACH-000766,-0.0492586741349
ACH-000767,-0.0977105052875
ACH-000768,0.115130678658
ACH-000769,-0.273965922573
ACH-000770,0.0206386915805
ACH-000771,-0.0661128461355
ACH-000773,-0.0446833928533
ACH-000776,0.00246826710052
ACH-000777,-0.12602308361099998
ACH-000778,-0.157122144716
ACH-000781,-0.0818663027531
ACH-000782,-0.146355483195
ACH-000783,-0.231272992977
ACH-000784,-0.12572449983
ACH-000785,-0.133196826665
ACH-000787,-0.252719875282
ACH-000788,0.0310970174145
ACH-000791,-0.15051403412
ACH-000792,-0.101439742521
ACH-000794,-0.349022022504
ACH-000796,-0.0882941700268
ACH-000799,-0.06015064542830001
ACH-000800,0.006908742242899999
ACH-000802,-0.0469942207212
ACH-000804,-0.122780304243
ACH-000805,0.0169051958425
ACH-000809,0.121083050414
ACH-000810,0.0672936273643
ACH-000811,-0.21764001445700001
ACH-000817,-0.18887886863699999
ACH-000819,0.0407169140507
ACH-000820,-0.46251923133699996
ACH-000821,0.164569898432
ACH-000822,-0.0013053531113199999
ACH-000823,-0.070381420762
ACH-000824,-0.0647834631598
ACH-000827,-0.0534906354368
ACH-000829,-0.0402338553165
ACH-000831,-0.092973608621
ACH-000832,-0.026287157886099997
ACH-000833,0.258309116374
ACH-000834,-0.22879429124000003
ACH-000835,0.028016042005099998
ACH-000836,-0.0619137668775
ACH-000837,-0.0673319967617
ACH-000838,-0.0684637662746
ACH-000839,-0.501444865229
ACH-000840,-0.09112124212570001
ACH-000841,-0.25492980936
ACH-000843,-0.0760214199012
ACH-000846,-0.32286141354200004
ACH-000847,0.050989261460999996
ACH-000848,-0.17865329059
ACH-000849,-0.17689095828600002
ACH-000851,-0.130187973326
ACH-000855,0.079233464702
ACH-000856,-0.0412142501903
ACH-000858,-0.101430843937
ACH-000859,0.22611565667
ACH-000861,0.0151366514544
ACH-000862,0.0430578057644
ACH-000865,-0.120216488341
ACH-000866,-0.034096962626900006
ACH-000867,-0.027534854854099997
ACH-000869,-0.0963591233128
ACH-000872,-0.00629336626085
ACH-000873,-0.0403927793215
ACH-000876,-0.0967689998755
ACH-000878,0.259341386977
ACH-000880,-0.147469255468
ACH-000881,-0.058902733268599995
ACH-000882,-0.036462153295199994
ACH-000884,0.0471888346598
ACH-000885,-0.025649522141299997
ACH-000887,-0.105964985962
ACH-000888,-0.0380607578145
ACH-000889,-0.138014827992
ACH-000890,0.008282599859560001
ACH-000896,-0.17994940412799998
ACH-000898,-0.052461823543999996
ACH-000900,-0.169408350452
ACH-000901,-0.0965794349985
ACH-000905,-0.12434995194800001
ACH-000906,0.00826924736374
ACH-000907,-0.17881432732799998
ACH-000910,0.0155432880724
ACH-000911,-0.181581752461
ACH-000912,-0.0500235891069
ACH-000913,-0.212893571549
ACH-000915,-0.129278792743
ACH-000916,-0.132798156859
ACH-000917,0.017706614704
ACH-000921,-0.07964014488410001
ACH-000924,-0.156729692801
ACH-000926,-0.10512231306500001
ACH-000928,-0.0161175095142
ACH-000929,-0.0960688330359
ACH-000932,0.061761376823500004
ACH-000935,-0.19086200256799998
ACH-000936,-0.281468875583
ACH-000937,-0.22901567455400001
ACH-000938,0.147103219382
ACH-000939,-0.16512073370400002
ACH-000941,-0.00461448339023
ACH-000943,-0.046028056146900004
ACH-000946,-0.203318908299
ACH-000947,0.0195326582491
ACH-000948,-0.18681255814599998
ACH-000950,-0.0716261184115
ACH-000953,-0.178801635438
ACH-000957,0.0480417334333
ACH-000958,0.264722846839
ACH-000960,-0.10281956205600001
ACH-000963,-0.1076252368
ACH-000968,0.00358899959244
ACH-000969,-0.20608331087499998
ACH-000973,-0.09284783695910001
ACH-000974,0.0626093748829
ACH-000975,-0.110622119657
ACH-000976,0.046392758962400006
ACH-000978,0.245514898108
ACH-000980,-0.141887604143
ACH-000984,-0.0829657066438
ACH-000986,-0.40884842884800005
ACH-000988,-0.124855914372
ACH-000993,-0.36657196246600005
ACH-000994,0.0363032597701
ACH-000996,-0.140342028445
ACH-001001,-0.011670659016200001
ACH-001020,-0.329993532553
ACH-001028,-0.13873810484500002
ACH-001031,-0.0729386568026
ACH-001038,-0.013428135283
ACH-001048,-0.0684277530097
ACH-001050,-0.214026570045
ACH-001053,0.0810808359655
ACH-001054,-0.10876542103499999
ACH-001061,-0.00033320266748299997
ACH-001067,-0.32185919452
ACH-001075,-0.0170782363821
ACH-001096,-0.131832357533
ACH-001128,-0.159767310675
ACH-001134,0.0769810343008
ACH-001151,0.005849234321310001
ACH-001163,-0.161020232597
ACH-001164,-0.19699093390500003
ACH-001173,0.0589477769907
ACH-001183,-0.113014112586
ACH-001184,-0.267867574602
ACH-001190,-0.25560439246800004
ACH-001192,-0.150252343972
ACH-001193,-0.519459924639
ACH-001196,0.08938717125
ACH-001197,-0.162189174787
ACH-001205,-0.161297436324
ACH-001211,0.139056460495
ACH-001212,0.133541944997
ACH-001228,-0.3051732995
ACH-001232,-0.0927141436599
ACH-001239,-0.12578859456299998
ACH-001274,0.00587418135795
ACH-001275,0.034902018292
ACH-001277,-0.0760363832125
ACH-001278,-0.026555982233099996
ACH-001280,-0.290158207545
ACH-001283,0.061599177640199995
ACH-001289,-0.044292867654099996
ACH-001295,-0.0287036553975
ACH-001300,-0.09004436810830001
ACH-001301,-0.0825729474176
ACH-001302,0.0153976406916
ACH-001303,0.078775163962
ACH-001306,-0.186260992256
ACH-001318,-0.14334874704000003
ACH-001322,-0.054179644806
ACH-001328,-0.198043165858
ACH-001332,-0.126034164626
ACH-001333,-0.282152445574
ACH-001336,-0.0914222112225
ACH-001340,-0.0808919321987
ACH-001346,-0.049731384770200004
ACH-001353,-0.0583668119235
ACH-001354,-0.011889438181700001
ACH-001367,-0.28502569291200003
ACH-001368,-0.113774716843
ACH-001374,-0.0030325252318099995
ACH-001375,-0.040914669904300004
ACH-001377,-0.0015742601951300001
ACH-001380,-0.0221981295872
ACH-001391,0.06840875320840001
ACH-001407,-0.08973394888139999
ACH-001408,-0.22196154383900002
ACH-001413,-0.062075666036300006
ACH-001430,-0.20643371014400003
ACH-001431,-0.042450074819099994
ACH-001450,-0.00769756259697
ACH-001496,-0.127716073825
ACH-001500,-0.284043135357
ACH-001521,0.00831393007842
ACH-001523,-0.0429601233185
ACH-001532,-0.18395125656300002
ACH-001536,-0.29132835212200003
ACH-001550,-0.059822184874200005
ACH-001552,-0.164587845689
ACH-001554,-0.053744274992000005
ACH-001645,-0.018805390773799998
ACH-001654,-0.186769330929
ACH-001715,-0.0340986927491
ACH-001735,-0.022074216113499998
ACH-001736,-0.032829775928599994
ACH-001737,0.172099330425
ACH-001740,-0.170817700694
ACH-001745,-0.219331109634
ACH-001750,-0.0901591816443
ACH-001765,-0.07412653640710001
ACH-001956,0.08418329786539999
ACH-001957,-0.004381084162619999
