,PTK6 (5753)
ACH-000004,-0.0720270532161
ACH-000007,0.24852278946999998
ACH-000009,-0.0288790032131
ACH-000011,-0.139698525612
ACH-000012,-0.050357989898
ACH-000013,-0.18737892008200002
ACH-000014,-0.15498999099400002
ACH-000015,-0.0641306557525
ACH-000017,-0.364985803397
ACH-000018,-0.282884489643
ACH-000019,-0.116794475667
ACH-000021,-0.133386187987
ACH-000022,-0.294563760372
ACH-000025,-0.0822588971488
ACH-000028,-0.0419314129
ACH-000030,-0.16961837847600003
ACH-000035,-0.183591009738
ACH-000036,-0.414639993735
ACH-000037,-0.0758889625809
ACH-000039,-0.209456435308
ACH-000040,-0.20589052340300001
ACH-000041,-0.293537851843
ACH-000042,-0.141783067972
ACH-000045,-0.116216376394
ACH-000047,-0.091498730075
ACH-000052,-0.23643281050999998
ACH-000053,-0.155653513316
ACH-000054,-0.232260690777
ACH-000055,-0.325664987669
ACH-000060,-0.304116596965
ACH-000067,-0.15254681806700002
ACH-000070,-0.368018721936
ACH-000075,-0.04255909539419999
ACH-000078,-0.283628830746
ACH-000082,-0.21143029122200002
ACH-000085,0.07227949450360001
ACH-000086,-0.048125369215000005
ACH-000087,-0.093131920174
ACH-000092,-0.218184163073
ACH-000095,-0.224062610381
ACH-000097,-0.230722317848
ACH-000098,-0.227560260527
ACH-000099,-0.0828638291109
ACH-000108,-0.014483286230200001
ACH-000113,-0.0900262363103
ACH-000115,-0.247357562075
ACH-000116,-0.15326184753900002
ACH-000118,-0.00264743647942
ACH-000120,-0.103538607538
ACH-000123,-0.31705516818199997
ACH-000127,-0.026514085883299995
ACH-000128,-0.27002763296300003
ACH-000132,-0.07742334890580001
ACH-000133,-0.288426885504
ACH-000137,-0.239580752717
ACH-000138,-0.081506408552
ACH-000142,-0.29029088938700004
ACH-000143,-0.116463660358
ACH-000146,0.0167642217357
ACH-000148,-0.09373849272880001
ACH-000150,-0.468844621779
ACH-000152,0.0592941746301
ACH-000153,0.154003993554
ACH-000159,-0.15705974282500001
ACH-000160,-0.142539361256
ACH-000163,-0.162303796623
ACH-000167,0.139327210091
ACH-000168,-0.38026652849200004
ACH-000169,0.018204821708799997
ACH-000178,-0.0748152027432
ACH-000182,-0.22947602114100002
ACH-000183,-0.11033954138699999
ACH-000188,-0.126792822519
ACH-000189,0.162853233721
ACH-000190,-0.128401067769
ACH-000198,-0.08811169071799999
ACH-000204,0.0347385652748
ACH-000206,0.262482354199
ACH-000207,0.0464965057506
ACH-000211,-0.279945141732
ACH-000215,-0.18067455500100002
ACH-000221,0.0686418756006
ACH-000222,0.14199014974500002
ACH-000223,-0.017580440417099996
ACH-000226,-0.12006542319499999
ACH-000227,0.00977143378992
