,HEATR5B (54497)
ACH-000585,-0.42230725509800005
ACH-000588,-0.116167850173
ACH-000589,-0.263175506103
ACH-000591,-0.27389505927499996
ACH-000593,-0.432833710847
ACH-000600,-0.100423350944
ACH-000601,-0.185107982724
ACH-000604,-0.0621626226465
ACH-000605,-0.0552988970865
ACH-000606,-0.203495962737
ACH-000608,-0.311063110447
ACH-000614,-0.246429262643
ACH-000616,-0.233237595898
ACH-000618,-0.044176433991800004
ACH-000619,-0.240710588167
ACH-000620,-0.10700370459200001
ACH-000621,-0.277890827524
ACH-000622,-0.261719193434
ACH-000623,-0.246326550717
ACH-000624,-0.221444553646
ACH-000627,-0.441926949533
ACH-000630,-0.256924121864
ACH-000632,-0.234649928952
ACH-000633,-0.24247200672
ACH-000637,0.0832933628373
ACH-000638,-0.025751894758599996
ACH-000646,-0.310432267868
ACH-000647,-0.161894338225
ACH-000648,-0.19116891713599998
ACH-000649,-0.200503608074
ACH-000651,-0.323098814651
ACH-000652,-0.12714993181099998
ACH-000653,-0.224558540687
ACH-000657,-0.0944013501107
ACH-000658,-0.146818676743
ACH-000661,-0.0639872035528
ACH-000662,-0.048482679313500004
ACH-000663,-0.12548829149399998
ACH-000665,-0.366298662046
ACH-000671,-0.22201317274799998
ACH-000673,-0.264859384934
ACH-000676,-0.125456246665
ACH-000677,-0.057704963861600005
ACH-000681,-0.35935822129
ACH-000682,-0.240806269866
ACH-000683,-0.225741218364
ACH-000684,0.0160756074414
ACH-000688,-0.30357982399
ACH-000693,-0.133928181417
ACH-000694,-0.259019766165
ACH-000695,-0.0470495187151
ACH-000696,-0.212454571393
ACH-000697,-0.08372047618539999
ACH-000699,-0.116303120909
ACH-000701,-0.302239485201
ACH-000706,-0.16973120578099998
ACH-000711,-0.120313552762
ACH-000713,-0.323341087183
ACH-000714,-0.424968185978
ACH-000718,-0.267570627708
ACH-000720,-0.23560804280099998
ACH-000721,-0.198836842062
ACH-000724,-0.0473113308142
ACH-000725,-0.293222692123
ACH-000732,0.0460412243672
ACH-000734,-0.168800760118
ACH-000735,-0.280528332609
ACH-000736,0.161845991526
ACH-000738,-0.07746317475539999
ACH-000746,-0.174432512404
ACH-000747,-0.0996366734218
ACH-000748,-0.14603038140900002
ACH-000753,-0.327058652995
ACH-000756,-0.408299896928
ACH-000757,-0.14040797795999999
ACH-000758,-0.0716245931556
ACH-000760,-0.18466275145999997
ACH-000763,-0.11880431124299999
ACH-000764,-0.536419272591
ACH-000765,-0.18225192461599998
ACH-000766,-0.117801667926
ACH-000767,-0.27249360869
ACH-000768,-0.0825337032772
ACH-000769,-0.28239243829599997
ACH-000770,-0.373509667185
ACH-000771,-0.22365925412700002
ACH-000773,-0.110092967275
ACH-000776,-0.187243726018
ACH-000777,-0.173074080766
ACH-000778,-0.403220146206
ACH-000781,-0.175325626194
ACH-000782,-0.30361685565900004
ACH-000783,-0.125683941291
ACH-000784,-0.0928415679789
ACH-000785,-0.274486816595
ACH-000787,-0.261363082244
ACH-000788,-0.135491693049
ACH-000791,-0.21870355132
ACH-000792,-0.186269257412
ACH-000794,-0.472879998069
ACH-000796,-0.10380817186899999
ACH-000799,-0.330668734701
ACH-000800,-0.150976047042
ACH-000802,-0.334330667027
ACH-000804,-0.24393114413000003
ACH-000805,-0.212523205409
ACH-000809,-0.270694703113
ACH-000810,-0.447365612142
ACH-000811,-0.310737857954
ACH-000817,-0.0302914917166
ACH-000819,-0.08635363069360001
ACH-000820,-0.10268457967399999
ACH-000821,-0.203580600088
ACH-000822,-0.30994507693100004
ACH-000823,-0.202114268137
ACH-000824,-0.14752087077099998
ACH-000827,-0.118393851259
ACH-000829,-0.612524388868
ACH-000831,-0.222699052216
ACH-000832,-0.13922784704500002
ACH-000833,0.115076568354
ACH-000834,-0.18726414750999998
ACH-000835,-0.260541948134
ACH-000836,-0.32886572831300004
ACH-000837,-0.320480469192
ACH-000838,-0.08834543663580001
ACH-000839,-0.163381553068
ACH-000840,-0.11516188042000002
ACH-000841,-0.44393502145499997
ACH-000843,-0.129801762676
ACH-000846,0.00669495197921
ACH-000847,-0.250780971367
ACH-000848,0.0141768251541
ACH-000849,0.020188575825400002
ACH-000851,0.0145220542641
ACH-000855,-0.031459090780599996
ACH-000856,-0.20028249457199998
ACH-000858,-0.251939299294
ACH-000859,-0.0327831940383
ACH-000861,-0.129052531351
ACH-000862,-0.173406002924
ACH-000865,-0.224492248374
ACH-000866,-0.170805901493
ACH-000867,-0.22202590231
ACH-000869,-0.390187386777
ACH-000872,-0.045269910679699994
ACH-000873,-0.153002936379
ACH-000876,-0.33848718090400004
ACH-000878,-0.189025459407
ACH-000880,-0.0032428296726199997
ACH-000881,-0.0821966049682
ACH-000882,-0.29237962397
ACH-000884,0.00326605018686
ACH-000885,-0.330831762429
ACH-000887,-0.05162837285519999
ACH-000888,-0.184446886038
ACH-000889,-0.21554539668499997
ACH-000890,-0.254660360953
ACH-000896,-0.201841747564
ACH-000898,-0.08440062378589999
ACH-000900,-0.19482412044300002
ACH-000901,-0.26339509282699997
ACH-000905,-0.10057807700200001
ACH-000906,-0.0928126587255
ACH-000907,-0.19775127027699999
ACH-000910,-0.106446354769
ACH-000911,-0.14475027548
ACH-000912,-0.0663190062219
ACH-000913,-0.227657561855
ACH-000915,-0.058480434655300007
ACH-000916,-0.227128213809
ACH-000917,-0.228849057263
ACH-000921,-0.0318503712146
ACH-000924,-0.0981482328258
ACH-000926,-0.176316099026
ACH-000928,-0.0266267366917
ACH-000929,-0.266932560033
ACH-000932,-0.139799896289
ACH-000935,-0.126253638929
ACH-000936,-0.114518731977
ACH-000937,-0.36786016472599997
ACH-000938,-0.104497521985
ACH-000939,0.0567727149961
ACH-000941,-0.09220097632009999
ACH-000943,-0.132765432011
ACH-000946,-0.25111745023800003
ACH-000947,0.0804973068133
ACH-000948,-0.239651201123
ACH-000950,-0.0353777559975
ACH-000953,-0.08742687523949999
ACH-000957,0.04737621524130001
ACH-000958,-0.394010732061
ACH-000960,-0.144571355112
ACH-000963,-0.20155928913499999
ACH-000968,-0.24058835911899998
ACH-000969,-0.120202707344
ACH-000973,-0.309224563623
ACH-000974,-0.187350642492
ACH-000975,-0.18313991394499998
ACH-000976,-0.20747174571199997
ACH-000978,0.0163314686922
ACH-000980,-0.078926919099
ACH-000984,-0.328709426589
ACH-000986,-0.27965404341
ACH-000988,-0.0207652549161
ACH-000993,-0.40405570996600004
ACH-000994,-0.303848275222
ACH-000996,-0.278086154566
ACH-001001,-0.19938719157
ACH-001020,-0.43288421928000004
ACH-001028,-0.18031207317200001
ACH-001031,-0.272878080016
ACH-001038,-0.120682719174
ACH-001048,-0.26430479025
ACH-001050,-0.15645987991
ACH-001053,-0.38451557776699996
ACH-001054,-0.37419048797700005
ACH-001061,-0.277796494024
ACH-001067,-0.0821990461527
ACH-001075,-0.23375544874499998
ACH-001096,-0.076924569013
ACH-001128,0.138478736929
ACH-001134,-0.04307442631030001
ACH-001151,-0.42942893097400003
ACH-001163,0.022921157198
ACH-001164,-0.0490414572969
ACH-001173,-0.292672965563
ACH-001183,-0.20835671098499997
ACH-001184,-0.308857245873
ACH-001190,-0.024280861776400004
ACH-001192,-0.100456782798
ACH-001193,-0.136447653564
ACH-001196,-0.194235089936
ACH-001197,-0.367815586228
ACH-001205,-0.0487386648899
ACH-001211,-0.141951091724
ACH-001212,-0.114188393343
ACH-001228,-0.22096643911999997
ACH-001232,-0.23312165059300002
ACH-001239,-0.155377468754
ACH-001274,-0.46617866718400003
ACH-001275,-0.159290773085
ACH-001277,-0.288108647501
ACH-001278,-0.215425858728
ACH-001280,-0.132657020146
ACH-001283,-0.103424658805
ACH-001289,0.008931055340919999
ACH-001295,-0.20860058316100002
ACH-001300,-0.145849373834
ACH-001301,-0.07340703308410002
ACH-001302,-0.218036792037
ACH-001303,-0.350218361589
ACH-001306,-0.14583887302200002
ACH-001318,0.0320827580816
ACH-001322,-0.195655654378
ACH-001328,-0.253159747824
ACH-001332,-0.0138614957623
ACH-001333,-0.189332600543
ACH-001336,-0.053473685881500005
ACH-001340,-0.321005545725
ACH-001346,-0.145625032569
ACH-001353,-0.212431761093
ACH-001354,-0.322071598611
ACH-001367,-0.080009845671
ACH-001368,-0.171868642174
ACH-001374,-0.250724921379
ACH-001375,-0.324032769617
ACH-001377,-0.19166816449299998
ACH-001380,-0.261502605631
ACH-001391,-0.202285608239
ACH-001407,-0.27661036844000003
ACH-001408,-0.29808242926199996
ACH-001413,-0.174940747542
ACH-001430,-0.455424671768
ACH-001431,-0.27092855254000003
ACH-001450,-0.394840560737
ACH-001496,-0.499934891271
ACH-001500,-0.315777862782
ACH-001521,-0.162710793213
ACH-001523,-0.31697491168499997
ACH-001532,-0.102289048603
ACH-001536,-0.448898247923
ACH-001550,-0.241808461072
ACH-001552,-0.44182220603600003
ACH-001554,-0.0863106256124
ACH-001645,-0.289212294228
ACH-001654,-0.139742972809
ACH-001715,-0.0558361881637
ACH-001735,-0.525971777215
ACH-001736,-0.488232951349
ACH-001737,-0.227366592229
ACH-001740,-0.164516614687
ACH-001745,-0.44266903779100003
ACH-001750,-0.233869241972
ACH-001765,-0.0670337414999
ACH-001956,-0.249638461432
ACH-001957,0.297618362033
