,SCG2 (7857)
ACH-000004,-0.030935891763
ACH-000007,-0.0118597334649
ACH-000009,-0.419793589771
ACH-000011,-0.248492713123
ACH-000012,-0.113661363136
ACH-000013,0.026828819805799996
ACH-000014,-0.0353802078461
ACH-000015,-0.09326291209589999
ACH-000017,-0.101113921063
ACH-000018,-0.107443761825
ACH-000019,0.10645215023
ACH-000021,-0.032669798222
ACH-000022,0.0404758251349
ACH-000025,-0.08279826688969999
ACH-000028,-0.0752715869242
ACH-000030,-0.133452623967
ACH-000035,-0.198991405343
ACH-000036,-0.11148099068
ACH-000037,-0.19850323204700002
ACH-000039,-0.167791761179
ACH-000040,-0.138627827611
ACH-000041,-0.167270968816
ACH-000042,-0.18286876186099998
ACH-000045,0.015417323615299999
ACH-000047,-0.00807500986427
ACH-000052,-0.0892824391918
ACH-000053,-0.118907199118
ACH-000054,-0.0458111850535
ACH-000055,-0.09011408506060001
ACH-000060,0.0767572206695
ACH-000067,-0.19746671143199998
ACH-000070,0.10625659543600001
ACH-000075,0.145235877081
ACH-000078,-0.328404811768
ACH-000082,-0.14605398570699998
ACH-000085,-0.014962850416700002
ACH-000086,-0.0630307364854
ACH-000087,-0.0382490991943
ACH-000092,-0.0258664138027
ACH-000095,-0.055458880237499994
ACH-000097,-0.12299758069
ACH-000098,-0.080930152516
ACH-000099,-0.23997233388099998
ACH-000108,-0.106954930748
ACH-000113,-0.18302559654199999
ACH-000115,-0.0465493772253
ACH-000116,-0.09316610108830001
ACH-000118,-0.12075313808499999
ACH-000120,-0.24902057488200002
ACH-000123,-0.113651433337
ACH-000127,-0.11224695769899999
ACH-000128,0.0677889447264
ACH-000132,0.071141544904
ACH-000133,-0.195840796673
ACH-000137,-0.022888173614599997
ACH-000138,-0.20364024854499999
ACH-000142,-0.0522932144197
ACH-000143,-0.0860782198091
ACH-000146,0.0418213047037
ACH-000148,-0.138318294486
ACH-000150,-0.0336644213399
ACH-000152,-0.037437771260599995
ACH-000153,0.16668772393200001
ACH-000159,-0.176079400346
ACH-000160,0.494406402137
ACH-000163,-0.015729274406999998
ACH-000167,0.834055789381
ACH-000168,-0.0403270400863
ACH-000169,-0.0903692179995
ACH-000178,0.033533498689099994
ACH-000182,-0.14779335582
ACH-000183,-0.14375704448100002
ACH-000188,-0.0749221865223
ACH-000189,-0.0613305147669
ACH-000190,0.301887515805
ACH-000198,-0.09799980609419999
ACH-000204,-0.13950685744799998
ACH-000206,0.0737624079894
