,PPM1E (22843)
ACH-000580,-0.196604214444
ACH-000584,-0.011641842084700002
ACH-000585,-0.058613522859
ACH-000588,-0.144022559488
ACH-000589,-0.129757073138
ACH-000591,0.143508625387
ACH-000593,-0.045743983833099994
ACH-000600,-0.0464991099577
ACH-000601,-0.132234767104
ACH-000604,-0.111649826533
ACH-000605,-0.07518889239160001
ACH-000606,0.031964557548799996
ACH-000608,-0.137392333857
ACH-000614,-0.134821332791
ACH-000616,-0.107665498642
ACH-000618,-0.102155610498
ACH-000619,-0.0529283886723
ACH-000620,-0.0807975730268
ACH-000621,-0.281000538265
ACH-000622,-0.056014624154699995
ACH-000623,-0.271671382075
ACH-000624,-0.09009425474379999
ACH-000627,-0.27287418230599997
ACH-000630,-0.123436248331
ACH-000632,-0.132618702093
ACH-000633,-0.220618920662
ACH-000637,-0.018939272786099998
ACH-000638,-0.10324862682600001
ACH-000646,-0.059999722283399996
ACH-000647,-0.255101690642
ACH-000648,-0.126785324303
ACH-000649,-0.044458660991900004
ACH-000651,0.0133452504456
ACH-000652,-0.253353288914
ACH-000653,-0.102629989156
ACH-000657,-0.0720611963498
ACH-000658,-0.0005356661858440001
ACH-000661,-0.00817292734802
ACH-000662,0.209444792759
ACH-000663,-0.225382593673
ACH-000665,0.0300670344809
ACH-000671,-0.108352250465
ACH-000673,-0.159516885894
ACH-000676,-0.267393643232
ACH-000677,0.00104275137537
ACH-000681,-0.15249336822100001
ACH-000682,-0.21368492055399999
ACH-000683,-0.125529879983
ACH-000684,-0.11424129617499999
ACH-000688,-0.00867048910875
ACH-000693,-0.158781137843
ACH-000694,-0.136562854358
ACH-000695,-0.0917596501588
ACH-000696,-0.148075356644
ACH-000697,-0.205339072244
ACH-000699,-0.0443663987553
ACH-000701,-0.17853217311099998
ACH-000706,-0.115311855184
ACH-000711,-0.19266206733600003
ACH-000713,0.009383280012520001
ACH-000714,-0.265139895746
ACH-000718,0.007270604088579999
ACH-000720,-0.146510430626
ACH-000721,-0.18011221622499998
ACH-000724,0.07710016139439999
ACH-000725,-0.0928994704296
ACH-000732,-0.299198193418
ACH-000734,-0.00671619964472
ACH-000735,-0.0709431352918
ACH-000736,-0.14216899026
ACH-000738,-0.176971129626
ACH-000746,-0.100795789658
ACH-000747,0.0107945727358
ACH-000748,0.0737867874688
ACH-000753,-0.0324852166747
ACH-000756,-0.143461651132
ACH-000757,-0.14095115395
ACH-000758,-0.145984692676
ACH-000760,-0.198966830667
ACH-000763,-0.09026623229869998
ACH-000764,-0.230503965028
ACH-000765,-0.24125806456999999
ACH-000766,-0.241561336879
ACH-000767,-0.09133751113630001
ACH-000768,-0.216976120206
ACH-000769,-0.0135326815485
ACH-000770,-0.0382774621712
ACH-000771,0.0165180170805
ACH-000773,-0.042641120258
ACH-000776,-0.20963687522799998
ACH-000777,-0.0906274149171
ACH-000778,-0.0638040046252
ACH-000781,-0.20873631947000001
ACH-000782,0.000172049041295
ACH-000783,-0.043727421976699994
ACH-000784,-0.20689990065699998
ACH-000785,-0.0051713438030699995
ACH-000787,-0.0180978781192
ACH-000788,-0.137347991783
ACH-000791,-0.16889055530000002
ACH-000792,-0.0694892728811
ACH-000794,-0.17006226746800002
ACH-000796,-0.029156984797099997
ACH-000799,-0.0530023563682
ACH-000800,-0.09054281145710001
ACH-000802,-0.168562699229
ACH-000804,-0.103327898771
ACH-000805,-0.0748740277846
ACH-000809,-0.0782650234562
ACH-000810,-0.021733629144900003
ACH-000811,-0.161486790339
ACH-000817,-0.179947017257
ACH-000819,-0.17090621489900001
ACH-000820,-0.45806903917900005
ACH-000821,-0.19519678454999997
ACH-000822,-0.119013990106
ACH-000823,-0.0824714909491
ACH-000824,-0.118568996339
ACH-000827,0.0036560056720599996
ACH-000829,-0.08970838034489999
ACH-000831,-0.029894984538199998
ACH-000832,-0.244486065637
ACH-000833,-0.0862873770844
ACH-000834,-0.116831446315
ACH-000835,-0.124035330243
ACH-000836,-0.12485675679300001
ACH-000837,-0.146235979017
ACH-000838,-0.136537955755
ACH-000839,-0.143311363806
ACH-000840,-0.0593963484196
ACH-000841,0.0337389473863
ACH-000843,-0.05476643028469999
ACH-000846,0.019820112703200003
ACH-000847,-0.07430721677230001
ACH-000848,-0.008680173558319999
ACH-000849,-0.0715472179911
ACH-000851,-0.258199053968
ACH-000855,-0.250024728475
ACH-000856,-0.0609537155586
ACH-000858,-0.168213498821
ACH-000859,0.09155102515789999
ACH-000861,-0.0734589933382
ACH-000862,-0.044888524463
ACH-000865,-0.0641762832866
ACH-000866,-0.131579393232
ACH-000867,-0.252932900309
ACH-000869,-0.0902183195096
ACH-000872,-0.269797971155
ACH-000873,-0.179293097553
ACH-000876,0.024823824703900006
ACH-000878,0.08657302780860002
ACH-000880,0.0180470192168
ACH-000881,-0.119371738403
ACH-000882,-0.000531714969011
ACH-000884,-0.161553087219
ACH-000885,0.017556533834900002
ACH-000887,-0.27919365771
ACH-000888,-0.13820250783399998
ACH-000889,-0.04767369103519999
ACH-000890,-0.0535673842291
ACH-000896,-0.249681384126
ACH-000898,-0.126278823948
ACH-000900,-0.10229450386
ACH-000901,-0.17884293986400002
ACH-000905,-0.0856456303795
ACH-000906,-0.10816738912999999
ACH-000907,-0.20286719695799998
ACH-000910,-0.017530406385500002
ACH-000911,-0.18108859362500002
ACH-000912,-0.128325849219
ACH-000913,-0.117272108381
ACH-000915,-0.31508748621800003
ACH-000916,-0.09547412402930001
ACH-000917,-0.165117577286
ACH-000921,-0.294795172476
ACH-000924,-0.118933754989
ACH-000926,-0.24551499216999997
ACH-000928,-0.11279179501700001
ACH-000929,0.0867715448238
ACH-000932,-0.0824259643838
ACH-000935,0.0773618915322
ACH-000936,-0.054552162572400004
ACH-000937,-0.0200499329877
ACH-000938,0.0960038318788
ACH-000939,-0.136116462915
ACH-000941,-0.0293380966243
ACH-000943,-0.226636051008
ACH-000946,-0.271823032177
ACH-000947,-0.14001244404899998
ACH-000948,-0.0848138630838
ACH-000950,-0.303622941778
ACH-000953,0.023468182343700003
ACH-000957,-0.14808723724
ACH-000958,-0.158098025541
ACH-000960,-0.03615088869
ACH-000963,-0.246349829613
ACH-000968,-0.25476484821400003
ACH-000969,0.06051088503549999
ACH-000973,-0.149965540376
ACH-000974,-0.21675490159699998
ACH-000975,-0.08932832823860001
ACH-000976,-0.039753280240500004
ACH-000978,-0.210054284731
ACH-000980,-0.0623765831164
ACH-000984,-0.166137987087
ACH-000986,-0.217679991613
ACH-000988,-0.16809329085900002
ACH-000993,-0.110042896559
ACH-000994,-0.14467898075400001
ACH-000996,-0.09235342611109999
ACH-001001,-0.150364672157
ACH-001020,0.023531307631700003
ACH-001028,-0.240843573628
ACH-001031,-0.20627164701499998
ACH-001038,-0.12835462123299998
ACH-001048,-0.161719092434
ACH-001050,-0.18164760397
ACH-001053,-0.15176341456700002
ACH-001054,-0.183095833647
ACH-001061,-0.055681870255199994
ACH-001067,-0.23544230351599998
ACH-001075,-0.0580120920866
ACH-001096,0.0499134609782
ACH-001128,0.0006871118658759999
ACH-001134,0.004282892737079999
ACH-001151,-0.0566349615446
ACH-001163,-0.11538842506300001
ACH-001164,-0.192851632131
ACH-001173,-0.08423917928210002
ACH-001183,-0.07633347635689999
ACH-001184,-0.155671680087
ACH-001190,-0.193305409047
ACH-001192,-0.0946656826135
ACH-001193,-0.0764623282957
ACH-001196,-0.131165794014
ACH-001197,-0.030507306419000003
ACH-001205,-0.095199439578
ACH-001211,-0.179900604126
ACH-001212,-0.12080621450699999
ACH-001228,-0.170970659738
ACH-001232,-0.0878842527995
ACH-001239,-0.18906125133
ACH-001274,-0.187104157269
ACH-001275,-0.12098567920499999
ACH-001277,0.007864338144910001
ACH-001278,-0.0485834975906
ACH-001280,-0.0312926761224
ACH-001283,-0.186390885324
ACH-001289,-0.09677622761360001
ACH-001295,-0.16674291955999998
ACH-001300,-0.23055980485199998
ACH-001301,-0.22766169667599997
ACH-001302,-0.59746185687
ACH-001303,-0.490355655062
ACH-001306,-0.028027201671099997
ACH-001318,-0.208475333021
ACH-001322,0.0518692067327
ACH-001328,-0.140971324091
ACH-001332,-0.0553270150915
ACH-001333,-0.135046053672
ACH-001336,-0.15815905199000002
ACH-001340,-0.09929874080489999
ACH-001346,-0.186900095018
ACH-001353,-0.10193948055400001
ACH-001354,-0.041283412970199995
ACH-001367,-0.0108000840169
ACH-001368,-0.142859643305
ACH-001374,0.0151280385657
ACH-001375,-0.162501049101
ACH-001377,-0.0573239226293
ACH-001380,-0.050649594979800004
ACH-001391,-0.11416410887
ACH-001407,-0.159282479528
ACH-001408,0.0265230270021
ACH-001413,-0.102363022611
ACH-001430,-0.04477646145280001
ACH-001431,-0.290271239171
ACH-001450,-0.0421865776836
ACH-001496,-0.0733031698344
ACH-001500,-0.015526990339299999
ACH-001521,-0.151974352248
ACH-001523,-0.0846634907274
ACH-001532,-0.043786943552900005
ACH-001536,0.119808627713
ACH-001550,-0.157392763659
ACH-001552,-0.11687745877
ACH-001554,-0.146532801322
ACH-001645,-0.09008954249619999
ACH-001654,-0.128321835291
ACH-001715,0.030059184668000002
ACH-001735,-0.0144097365755
ACH-001736,-0.0633827645851
ACH-001737,-0.397842069378
ACH-001740,-0.148695585702
ACH-001745,-0.0215210091478
ACH-001750,-0.09675517405999999
ACH-001765,-0.0684797803505
ACH-001956,-0.07580165195460001
ACH-001957,-0.154290431613
