,RPP30 (10556)
ACH-000004,-0.9564189994140001
ACH-000007,-1.32987678891
ACH-000009,-1.2150356426
ACH-000011,-1.5014001774
ACH-000012,-1.1309702747200001
ACH-000013,-1.20307209573
ACH-000014,-1.33754419159
ACH-000015,-1.2602784372700002
ACH-000017,-1.46627008955
ACH-000018,-1.0607263625399999
ACH-000019,-1.0110648264
ACH-000021,-1.26581495045
ACH-000022,-1.08264303669
ACH-000025,-1.22274818166
ACH-000028,-1.1098351584200001
ACH-000030,-1.38912365386
ACH-000035,-1.06985777561
ACH-000036,-1.15293366463
ACH-000037,-1.5680967090600002
ACH-000039,-1.0
ACH-000040,-1.26797647138
ACH-000041,-1.11434880982
ACH-000042,-1.25620627016
ACH-000045,-1.51985317804
ACH-000047,-1.13049170325
ACH-000052,-1.07987373662
ACH-000053,-1.37588850412
ACH-000054,-1.10353939186
ACH-000055,-1.0093544932
ACH-000060,-1.45158489269
ACH-000067,-1.2229413082
ACH-000070,-0.986552775899
ACH-000075,-0.9564697108560001
ACH-000078,-1.37030292315
ACH-000082,-1.06253124626
ACH-000085,-1.50742019852
ACH-000086,-1.0660854129600001
ACH-000087,-0.9924404928380001
ACH-000092,-1.22045177592
ACH-000095,-1.3708050075
ACH-000097,-1.21613100998
ACH-000098,-1.16157909471
ACH-000099,-1.13260682789
ACH-000108,-1.18664722901
ACH-000113,-0.844917879703
ACH-000115,-0.7218284253389999
ACH-000116,-1.30834602185
ACH-000118,-1.15944554747
ACH-000120,-1.2407348523100001
ACH-000123,-1.0315594018799998
ACH-000127,-1.15887794935
ACH-000128,-1.1955414845299999
ACH-000132,-1.17967321484
ACH-000133,-1.15400010774
ACH-000137,-1.26542293218
ACH-000138,-1.24070023323
ACH-000142,-1.1704798704700001
ACH-000143,-1.03940902884
ACH-000146,-1.0513906665100001
ACH-000148,-1.3571222681
ACH-000150,-1.19287716806
ACH-000152,-1.16915948738
ACH-000153,-1.18147743674
ACH-000159,-1.33040559536
ACH-000160,-1.61552834645
ACH-000163,-1.24059322662
ACH-000167,-1.63230793093
ACH-000168,-1.5174027682299998
ACH-000169,-1.1974048155299999
ACH-000178,-1.24163783446
ACH-000182,-1.06621896526
ACH-000183,-1.0513345369
ACH-000188,-1.31071528095
ACH-000189,-1.4151623549
ACH-000190,-1.11661216359
ACH-000198,-1.2580176941799999
ACH-000204,-1.1878361647600002
ACH-000206,-1.31002337073
ACH-000207,-1.22603579256
ACH-000211,-1.28250422145
ACH-000215,-1.15222337573
ACH-000221,-0.748662485831
ACH-000222,-1.31353416583
ACH-000223,-1.1497557751799998
ACH-000226,-1.02769330558
ACH-000227,-1.1394295639
ACH-000228,-1.04512290573
