,CYCS (54205)
ACH-000244,-0.8643160537700001
ACH-000246,-1.18006156306
ACH-000248,-1.0263528392799999
ACH-000250,-0.863439850121
ACH-000251,-1.0026557902200002
ACH-000253,-1.01754136964
ACH-000255,-0.777147778509
ACH-000256,-1.0771111411399998
ACH-000257,-1.14805027953
ACH-000258,-0.45723206945100003
ACH-000259,-1.07467006314
ACH-000260,-0.710187573237
ACH-000261,-0.8547071366150001
ACH-000262,-0.60427735585
ACH-000263,-1.34968326561
ACH-000264,-0.949394215329
ACH-000265,-1.12474883392
ACH-000266,-0.822543183252
ACH-000272,-1.1195106853899999
ACH-000273,-1.2262500937
ACH-000274,-1.08093034613
ACH-000277,-1.35409448988
ACH-000278,-0.983701773358
ACH-000279,-1.1173832806100001
ACH-000280,-0.9960613283159999
ACH-000281,-0.7295907477179999
ACH-000288,-1.07023419771
ACH-000291,-0.873477990916
ACH-000293,-0.9530006820389999
ACH-000294,-1.3142821793500001
ACH-000295,-1.00332488309
ACH-000296,-0.977059458839
ACH-000302,-1.06704554251
ACH-000304,-1.33867449733
ACH-000307,-1.05050718476
ACH-000308,-0.963498068338
ACH-000310,-1.2453059392
ACH-000311,-1.21389875307
ACH-000312,-0.9737100421520001
ACH-000315,-1.10302673499
ACH-000316,-0.5807132737690001
ACH-000317,-1.2711801738
ACH-000318,-1.04452234756
ACH-000319,-0.75392421405
ACH-000320,-1.0905557194600002
ACH-000322,-1.24205516257
ACH-000323,-0.897854321047
ACH-000324,-0.700624375738
ACH-000329,-1.06739910791
ACH-000330,-1.06422349126
ACH-000331,-0.720415438557
ACH-000332,-0.7697195528380001
ACH-000334,-1.08571392222
ACH-000335,-0.5845787505510001
ACH-000336,-1.23854214334
ACH-000337,-0.824470916126
ACH-000339,-1.35414578412
ACH-000341,-1.1263514739
ACH-000348,-0.74972901441
ACH-000350,-1.2354456944499999
ACH-000352,-1.07790610211
ACH-000356,-0.88431055599
ACH-000361,-1.0830919987999998
ACH-000362,-1.02217194494
ACH-000363,-1.2672346794
ACH-000364,-1.11787088389
ACH-000365,-1.09082630485
ACH-000366,-0.844171091265
ACH-000368,-0.8119632550429999
ACH-000374,-1.15633443571
ACH-000375,-0.8632256627420001
ACH-000376,-0.953839777834
ACH-000381,-1.13229893466
ACH-000383,-1.3990062483399999
ACH-000387,-1.05963458634
ACH-000389,-0.6262550917399999
ACH-000390,-1.1604465801000001
ACH-000393,-0.986090274667
ACH-000395,-0.9109631197370001
ACH-000397,-0.7775102114560001
ACH-000401,-0.6345743214630001
ACH-000402,-0.496781662666
ACH-000403,-1.1131685616
ACH-000404,-1.09170979365
ACH-000406,-1.27949218806
ACH-000407,-0.83877648538
ACH-000408,-1.1077713713600001
ACH-000410,-0.8249123014740001
ACH-000411,-0.8430227528149999
ACH-000414,-1.17172826235
ACH-000415,-0.841716197836
ACH-000416,-0.9728938743790001
ACH-000420,-0.7020621380329999
ACH-000421,-0.9087967834389999
ACH-000424,-1.20161075356
ACH-000425,-0.896196975951
ACH-000426,-1.02718508838
ACH-000427,-1.20937798375
ACH-000433,-0.798223127009
ACH-000436,-0.824872934078
ACH-000444,-0.822800327714
ACH-000445,-0.501703188248
ACH-000448,-1.0517418800799998
ACH-000450,-1.72842274787
ACH-000452,-0.835432162975
ACH-000454,-1.1966434748299999
ACH-000458,-0.777743694874
ACH-000459,-1.54816532734
ACH-000460,-1.0337003656100001
ACH-000461,-1.66048011963
ACH-000463,-0.784673900686
ACH-000464,-0.837824033872
ACH-000466,-1.06623924103
ACH-000467,-1.25310311259
ACH-000468,-0.905133834365
ACH-000469,-1.0248669631799998
ACH-000470,-0.7776292475550001
ACH-000471,-0.579148584017
ACH-000472,-0.851247245104
ACH-000473,-0.8960089980310001
ACH-000475,-1.18611521415
ACH-000476,-1.0551817810700002
ACH-000477,-1.2261794209799999
ACH-000480,-1.16670754464
ACH-000481,-0.866595867841
ACH-000483,-0.425635567819
ACH-000484,-1.0353561672700002
ACH-000485,-0.782462654812
ACH-000486,-0.9824513252079999
ACH-000487,-1.25125884856
ACH-000488,-1.22973191286
ACH-000490,-0.921773004366
ACH-000491,-1.0556201748899998
ACH-000495,-0.610659992676
ACH-000496,-0.922092443976
ACH-000499,-0.683969180225
ACH-000500,-1.28087740923
ACH-000502,-1.1080635166700001
ACH-000503,-0.865686948813
ACH-000505,-0.829839421892
ACH-000507,-1.18263858053
ACH-000510,-1.07018838483
ACH-000511,-0.7591924163689999
ACH-000512,-1.1118704807100002
ACH-000516,-0.501239538335
ACH-000517,-0.892538518017
ACH-000518,-0.7892739507369999
ACH-000520,-0.7267827296780001
ACH-000521,-1.14482082464
ACH-000522,-1.1546106784999999
ACH-000524,-0.9217675028929999
ACH-000527,-0.937847467775
ACH-000528,-1.0417164397399998
ACH-000537,-0.751927371762
ACH-000541,-1.16753681653
ACH-000542,-0.942339039439
ACH-000544,-1.17745452997
ACH-000545,-0.985698512984
ACH-000547,-1.15736865528
ACH-000548,-0.970167971663
ACH-000549,-1.2355408051299999
ACH-000550,-0.7307071893350001
ACH-000552,-0.784888953032
ACH-000556,-1.15118185355
ACH-000557,-1.20002136801
ACH-000570,-0.9551241600820001
ACH-000571,-0.800648600002
ACH-000573,-1.22051240923
ACH-000576,-0.71699252323
ACH-000580,-1.20401865078
ACH-000584,-1.04014458786
ACH-000585,-0.630663838403
ACH-000588,-1.32579253988
ACH-000589,-1.34202661609
ACH-000591,-0.759268355511
ACH-000593,-1.01224755128
ACH-000600,-0.9984831788959999
ACH-000601,-1.08308005141
ACH-000604,-1.38683976067
ACH-000605,-1.15530932449
ACH-000606,-0.8235392817899999
ACH-000608,-1.04893827537
ACH-000614,-1.55707816658
ACH-000616,-0.9478586252750001
ACH-000618,-1.55072599775
ACH-000619,-0.901774725924
ACH-000620,-1.23022606181
ACH-000621,-0.787547965337
ACH-000622,-1.05399870298
ACH-000623,-0.728813188831
ACH-000624,-1.12348900162
ACH-000627,-0.896495087343
ACH-000630,-0.839512916295
ACH-000632,-1.0241614672900001
ACH-000633,-1.5819672689700002
ACH-000637,-1.1032016558
ACH-000638,-1.01410345652
ACH-000646,-1.50396984042
ACH-000647,-0.840462078554
ACH-000648,-1.2053038408499999
ACH-000649,-0.8399627511040001
ACH-000651,-1.05601658347
ACH-000652,-1.14979604315
ACH-000653,-0.8296172097460001
ACH-000657,-0.9391128043770001
ACH-000658,-1.2106565638200002
ACH-000661,-1.30708622253
ACH-000662,-1.27818873247
ACH-000663,-1.02275315307
ACH-000665,-0.7741198512749999
ACH-000671,-1.35974167868
ACH-000673,-0.799934785308
ACH-000676,-1.50159373311
ACH-000677,-1.20592546031
ACH-000681,-0.939119758905
ACH-000682,-0.984275371723
ACH-000683,-0.71073377883
ACH-000684,-1.07748627142
ACH-000688,-0.727377888679
ACH-000693,-1.22106302418
ACH-000694,-1.1605947138
ACH-000695,-1.04427803921
ACH-000696,-0.926034962079
ACH-000697,-0.932709964614
ACH-000699,-0.701828374219
ACH-000701,-0.940390363617
ACH-000706,-1.28633908453
ACH-000711,-0.984452516697
ACH-000713,-1.22322011215
ACH-000714,-0.782975318972
ACH-000718,-1.0553288027
ACH-000720,-0.9693732209710001
ACH-000721,-1.06747029488
ACH-000724,-0.9456040186239999
ACH-000725,-1.15627601025
ACH-000732,-0.7442382936030001
ACH-000734,-1.28252490956
ACH-000735,-0.991262359333
ACH-000736,-0.859251385331
ACH-000738,-1.16584989068
ACH-000746,-1.48248723405
ACH-000747,-0.8752422944789999
ACH-000748,-0.588653631605
ACH-000753,-1.63483182624
ACH-000756,-0.410268941511
ACH-000757,-1.192221047
ACH-000758,-0.8940216966419999
ACH-000760,-0.8508917707160001
ACH-000763,-1.1390582311700002
ACH-000764,-1.0496580729
ACH-000765,-1.13973937537
ACH-000766,-0.7622944815260001
ACH-000767,-1.49584284091
ACH-000768,-0.985164534274
ACH-000769,-1.01468387808
ACH-000770,-1.2224283080399998
ACH-000771,-0.740354021573
ACH-000773,-1.1440109834899999
ACH-000776,-0.963462361498
ACH-000777,-1.1230357959700001
ACH-000778,-0.8039107975059999
ACH-000781,-1.11274060003
ACH-000782,-0.7105204760430001
ACH-000783,-0.9853177859710001
ACH-000784,-0.9455738936120001
ACH-000785,-1.3543017965900002
ACH-000787,-0.918070585011
ACH-000788,-0.8606071678910001
ACH-000791,-1.03425648968
ACH-000792,-0.601518078834
ACH-000794,-0.775395842029
ACH-000796,-1.24920130136
ACH-000799,-1.5301218298700001
ACH-000800,-1.16404401035
ACH-000802,-0.942796550329
ACH-000804,-1.11999990439
ACH-000805,-1.14918050455
ACH-000809,-1.01092916217
ACH-000810,-1.2717204679
ACH-000811,-0.649230926853
ACH-000817,-0.9588023291429999
ACH-000819,-0.718462825529
ACH-000820,-1.2314849597
ACH-000821,-1.3436412715900001
ACH-000822,-0.9664434171009999
ACH-000823,-1.0225296714399998
ACH-000824,-0.7778011927949999
ACH-000827,-0.592578118284
ACH-000829,-0.590778523031
ACH-000831,-1.12016281494
ACH-000832,-0.715320356118
ACH-000833,-0.956571250035
ACH-000834,-1.40367704926
ACH-000835,-0.815100392682
ACH-000836,-0.8709990764799999
ACH-000837,-1.3724421340900002
ACH-000838,-1.21197605744
ACH-000839,-0.921018333934
ACH-000840,-1.28456529802
ACH-000841,-0.9476327246899999
ACH-000843,-1.33386200433
ACH-000846,-0.904057303691
ACH-000847,-0.796490788725
ACH-000848,-1.12904837465
ACH-000849,-1.06531791197
ACH-000851,-1.01512177986
ACH-000855,-1.12035486279
ACH-000856,-1.0337953409799998
ACH-000858,-1.15919040547
ACH-000859,-1.01028371381
ACH-000861,-1.10009333317
ACH-000862,-1.20807005883
ACH-000865,-0.930709523014
ACH-000866,-1.1508732734
ACH-000867,-0.8579649837700001
ACH-000869,-0.51862095757
ACH-000872,-0.859382831973
ACH-000873,-0.951602349286
ACH-000876,-1.28975881348
ACH-000878,-0.8409592184260001
ACH-000880,-1.09095631715
ACH-000881,-0.963041420748
ACH-000882,-1.16021010876
ACH-000884,-1.23537224315
ACH-000885,-1.17342466317
ACH-000887,-0.911242511678
ACH-000888,-1.2878123639299999
ACH-000889,-1.36590073786
ACH-000890,-1.27237957659
ACH-000896,-1.0051436298899998
ACH-000898,-0.876292634794
ACH-000900,-1.06072625214
ACH-000901,-0.805165946484
ACH-000905,-0.825686718283
ACH-000906,-1.20168902301
ACH-000907,-0.761650973711
ACH-000910,-1.8118518643500001
ACH-000911,-1.09392481104
ACH-000912,-0.929359956644
ACH-000913,-1.1244660453
ACH-000915,-1.59223621947
ACH-000916,-0.78726842995
ACH-000917,-1.0807958515
ACH-000921,-1.21700647199
ACH-000924,-1.19653850982
ACH-000926,-1.25997110775
ACH-000928,-1.1820622701899999
ACH-000929,-0.738515030211
ACH-000932,-1.03343579879
ACH-000935,-0.985315656337
ACH-000936,-1.38257761299
ACH-000937,-1.2230741089100001
ACH-000938,-1.04294899371
ACH-000939,-0.666859513844
ACH-000941,-0.9440637984460001
ACH-000943,-1.2140893020299999
ACH-000946,-0.931034470957
ACH-000947,-1.26160579621
ACH-000948,-1.21342495985
ACH-000950,-0.982556571023
ACH-000953,-1.0425582505
ACH-000957,-1.0530003293999999
ACH-000958,-1.02960134642
ACH-000960,-0.8409507076620001
ACH-000963,-1.32481547896
ACH-000968,-1.65959639125
ACH-000969,-1.1264048621
ACH-000973,-0.872653682483
ACH-000974,-1.08495299446
ACH-000975,-1.31817537695
ACH-000976,-1.10239338192
ACH-000978,-1.10365468739
ACH-000980,-1.08862958266
ACH-000984,-0.987573606378
ACH-000986,-0.9400435864059999
ACH-000988,-1.03205154861
ACH-000993,-0.648890359371
ACH-000994,-1.3255375939799998
ACH-000996,-0.646974792946
ACH-001001,-1.01296854584
ACH-001020,-0.524827603389
ACH-001028,-1.1615737642200001
ACH-001031,-1.14539499989
ACH-001038,-1.30790738249
ACH-001048,-0.9965927818889999
ACH-001050,-0.541621054201
ACH-001053,-0.882518556611
ACH-001054,-1.05436726158
ACH-001061,-0.9523688809919999
ACH-001067,-0.8821550347570001
ACH-001075,-0.94314383335
ACH-001096,-0.934424658124
ACH-001128,-0.505307634419
ACH-001134,-0.9026884041700001
ACH-001151,-0.915801043425
ACH-001163,-1.21952667222
ACH-001164,-0.719003090406
ACH-001173,-0.9965972288930001
ACH-001183,-0.7348578967720001
ACH-001184,-1.2306271938200002
ACH-001190,-0.92420345594
ACH-001192,-0.923650915973
ACH-001193,-1.25165811523
ACH-001196,-0.9831706495710001
ACH-001197,-1.07016752559
ACH-001205,-0.8936728246250001
ACH-001211,-0.704506539854
ACH-001212,-1.10366865075
ACH-001228,-0.9488249833299999
ACH-001232,-0.7299811967479999
ACH-001239,-1.13702105356
ACH-001274,-1.29612104161
ACH-001275,-0.718273849364
ACH-001277,-1.04447241471
ACH-001278,-1.14818371794
ACH-001280,-1.15412144784
ACH-001283,-1.01076040487
ACH-001289,-0.893780557908
ACH-001295,-0.895252413344
ACH-001300,-0.895438925112
ACH-001301,-1.05130947316
ACH-001302,-1.10023867256
ACH-001303,-1.0705855073700001
ACH-001306,-0.8208130552399999
ACH-001318,-1.18731026153
ACH-001322,-0.976851938554
ACH-001328,-1.0488817697700001
ACH-001332,-0.889390647024
ACH-001333,-0.960367954458
ACH-001336,-1.1923634425
ACH-001340,-0.703710628137
ACH-001346,-0.806823799075
ACH-001353,-0.5809511206819999
ACH-001354,-0.994332769373
ACH-001367,-0.972225749544
ACH-001368,-1.27827361575
ACH-001374,-0.689648891099
ACH-001375,-0.6075517100360001
ACH-001377,-1.03492223967
ACH-001380,-1.28824733717
ACH-001391,-0.887385138224
ACH-001407,-0.744938581922
ACH-001408,-0.5897495723839999
ACH-001413,-0.613153601032
ACH-001430,-1.13071357811
ACH-001431,-0.8201959435799999
ACH-001450,-1.19130186251
ACH-001496,-1.21755727746
ACH-001500,-0.976269869511
ACH-001521,-0.894246953028
ACH-001523,-1.09519204699
ACH-001532,-0.852394979354
ACH-001536,-0.8764035399529999
ACH-001550,-1.1057610065299999
ACH-001552,-0.824937922388
ACH-001554,-0.869249800968
ACH-001645,-0.9248281549160001
ACH-001654,-0.799999944636
ACH-001715,-0.754335913414
ACH-001735,-1.14320563917
ACH-001736,-0.898413726454
ACH-001737,-0.9233827091529999
ACH-001740,-0.788346496152
ACH-001745,-0.899330136491
ACH-001750,-0.515398772335
ACH-001765,-1.03066467489
ACH-001956,-0.528938304827
ACH-001957,-0.695794897236
