,IQCE (23288)
ACH-000302,-0.29833139922400004
ACH-000304,-0.161518881765
ACH-000307,-0.106770862592
ACH-000308,-0.292679567403
ACH-000310,-0.310459619422
ACH-000311,-0.08197468733419999
ACH-000312,-0.309496096716
ACH-000315,-0.288805441669
ACH-000316,-0.157584708566
ACH-000317,-0.0976113574452
ACH-000318,-0.101449771713
ACH-000319,-0.22624914494800002
ACH-000320,-0.325219566134
ACH-000322,-0.105542036512
ACH-000323,-0.46637851420299997
ACH-000324,-0.174674132139
ACH-000329,-0.258645880441
ACH-000330,-0.295034391539
ACH-000331,-0.128484578593
ACH-000332,-0.263730493908
ACH-000334,-0.361514526413
ACH-000335,-0.07294627958710001
ACH-000336,-0.210101283798
ACH-000337,-0.148516319899
ACH-000339,-0.202434408397
ACH-000341,-0.23149276583700001
ACH-000348,-0.0324912464846
ACH-000350,-0.0663583758395
ACH-000352,-0.153717204614
ACH-000356,-0.0028965950727900002
ACH-000361,-0.166428231307
ACH-000362,-0.313028268532
ACH-000363,0.00474755129575
ACH-000364,-0.143474284811
ACH-000365,-0.307889422281
ACH-000366,-0.15212625147199998
ACH-000368,-0.322025768727
ACH-000374,-0.167593136666
ACH-000375,-0.18550194211399998
ACH-000376,-0.265765780362
ACH-000381,-0.156186636855
ACH-000383,-0.19670990817200001
ACH-000387,-0.14650363402
ACH-000389,-0.273166788759
ACH-000390,-0.0529286931859
ACH-000393,-0.41647010495700004
ACH-000395,-0.311884292895
ACH-000397,-0.0425027740673
ACH-000401,-0.17832998520100002
ACH-000402,-0.00407387156153
ACH-000403,-0.319830687175
ACH-000404,-0.106881113092
ACH-000406,-0.182203975706
ACH-000407,-0.194028136111
ACH-000408,-0.101593350613
ACH-000410,-0.100491623988
ACH-000411,-0.18905862450199998
ACH-000414,-0.216268949915
ACH-000415,-0.14469326819800002
ACH-000416,-0.272503586394
ACH-000420,-0.19235993016199998
ACH-000421,-0.0908925471049
ACH-000424,-0.312984209562
ACH-000425,-0.231996197889
ACH-000426,0.0286091398733
ACH-000427,-0.09983338782230002
ACH-000433,0.024341911775500002
ACH-000436,-0.327858873728
ACH-000444,-0.09749165195360002
ACH-000445,-0.480949568557
ACH-000448,-0.263496322219
ACH-000450,-0.0782898055678
ACH-000452,-0.318410272626
ACH-000454,-0.318348103452
ACH-000458,-0.26926098035
ACH-000459,-0.156988429359
ACH-000460,-0.23927135883499998
ACH-000461,-0.18871520475900003
ACH-000463,-0.243919308277
ACH-000464,-0.22513488712299998
ACH-000466,-0.033719661833299996
ACH-000467,-0.05615878175430001
ACH-000468,-0.00028788836578799997
ACH-000469,-0.27141423396200004
ACH-000470,-0.011634276890100001
ACH-000471,-0.20658877425900002
ACH-000472,-0.21796375994800002
ACH-000473,-0.00462617856676
ACH-000475,-0.164621403859
ACH-000476,-0.299715731671
ACH-000477,-0.383534526923
ACH-000480,-0.289368456588
ACH-000481,-0.24536322976
ACH-000483,-0.11935086555600001
ACH-000484,-0.204684078544
ACH-000485,-0.227276285607
ACH-000486,-0.176396794181
ACH-000487,-0.05346648182469999
ACH-000488,-0.08837765063139999
ACH-000490,-0.130244393012
ACH-000491,-0.0666380068947
ACH-000495,-0.327689091722
ACH-000496,-0.414302280712
ACH-000499,-0.0286499149669
ACH-000500,0.094733190039
ACH-000502,-0.215163360564
ACH-000503,0.016820151401899998
ACH-000505,-0.184555924234
ACH-000507,-0.29547426529599996
ACH-000510,-0.183635013807
ACH-000511,-0.233029255414
ACH-000512,-0.145693717015
ACH-000516,-0.16903645379999999
ACH-000517,-0.23308219246
ACH-000518,-0.284215343725
ACH-000520,-0.45674213355800003
ACH-000521,-0.17241570610399998
ACH-000522,-0.262041922027
ACH-000524,-0.17966335089899999
ACH-000527,-0.257741044207
ACH-000528,-0.11271490875600002
ACH-000537,-0.324769511761
ACH-000541,-0.021110940439499997
ACH-000542,-0.25344224014100003
ACH-000544,-0.0348866583414
ACH-000545,-0.107659544017
ACH-000547,-0.175588719369
ACH-000548,-0.21552294388
ACH-000549,-0.26202442760600003
ACH-000550,-0.311385154534
ACH-000552,-0.0156600478183
ACH-000556,-0.143278872334
ACH-000557,-0.09689696203420001
ACH-000570,-0.279720294999
ACH-000571,-0.406492272315
ACH-000573,-0.171947600896
ACH-000576,-0.17923766145199999
ACH-000580,-0.21156091983300002
ACH-000584,-0.203929844411
ACH-000585,-0.160376355158
ACH-000588,-0.225356741872
ACH-000589,-0.16491821703
ACH-000591,-0.19208058786899998
ACH-000593,-0.137234275244
ACH-000600,-0.225502231347
ACH-000601,-0.21564042227400002
ACH-000604,-0.214588163873
ACH-000605,-0.0559396221332
ACH-000606,-0.24160155773800002
ACH-000608,-0.427781801462
ACH-000614,-0.08904960253939999
ACH-000616,-0.304057574615
ACH-000618,-0.378118454525
ACH-000619,-0.1629282505
ACH-000620,-0.393864385287
ACH-000621,-0.218018382201
ACH-000622,-0.364159089323
ACH-000623,-0.347839179095
ACH-000624,-0.0429599817287
ACH-000627,-0.14310529733
ACH-000630,-0.24306480660399998
ACH-000632,-0.298030777327
ACH-000633,-0.319406979384
ACH-000637,-0.12817341365
ACH-000638,0.07734116499919999
ACH-000646,-0.279829237615
ACH-000647,-0.22591387649999997
ACH-000648,-0.334050065044
ACH-000649,-0.15345527469
ACH-000651,-0.121683982144
ACH-000652,-0.130436476073
ACH-000653,-0.318784560476
ACH-000657,-0.143738562284
ACH-000658,-0.107434475356
ACH-000661,-0.126897852916
ACH-000662,-0.47505070936300003
ACH-000663,-0.22949401823899998
ACH-000665,-0.032095733447
ACH-000671,-0.174041633215
ACH-000673,-0.290480446073
ACH-000676,-0.15848293041300002
ACH-000677,0.07922298171289999
ACH-000681,-0.122248571122
ACH-000682,-0.250367302733
ACH-000683,-0.252702660686
ACH-000684,-0.240645876162
ACH-000688,-0.279166611243
ACH-000693,-0.210988567484
ACH-000694,-0.221374140167
ACH-000695,-0.179381988558
ACH-000696,-0.23458485384199998
ACH-000697,-0.200699671213
ACH-000699,-0.208109744232
ACH-000701,-0.48545580602399996
ACH-000706,-0.193543133744
ACH-000711,-0.0362111156591
ACH-000713,-0.29789485500999996
ACH-000714,-0.16803494478
ACH-000718,-0.266226421714
ACH-000720,-0.10863822814400001
ACH-000721,-0.037686618150999995
ACH-000724,-0.167269505283
ACH-000725,-0.0858972953751
ACH-000732,-0.28470822496
ACH-000734,-0.169635197886
ACH-000735,-0.175857567997
ACH-000736,0.0830125900035
ACH-000738,-0.249172926217
ACH-000746,-0.100465930033
ACH-000747,-0.054513372257500005
ACH-000748,-0.209127781048
ACH-000753,-0.148421663422
ACH-000756,0.0906779593475
ACH-000757,-0.12434674226
ACH-000758,-0.374023163239
ACH-000760,-0.052996919403
ACH-000763,-0.144277342277
ACH-000764,-0.41296206251400003
ACH-000765,-0.327747785295
ACH-000766,-0.21287540109900002
ACH-000767,-0.0309022484651
ACH-000768,-0.147132076807
ACH-000769,-0.166656540688
ACH-000770,-0.113180658394
ACH-000771,-0.228295383763
ACH-000773,-0.18257187480300002
ACH-000776,-0.315956937335
ACH-000777,-0.323023483354
ACH-000778,-0.223174224476
ACH-000781,-0.202546107128
ACH-000782,-0.0163806484897
ACH-000783,-0.259863382837
ACH-000784,-0.196050756917
ACH-000785,-0.29128124997099997
ACH-000787,-0.100896418896
ACH-000788,-0.11904775647299999
ACH-000791,-0.38885867043300004
ACH-000792,-0.263107412212
ACH-000794,-0.40177289860699994
ACH-000796,-0.23287498482900001
ACH-000799,-0.244022127414
ACH-000800,-0.195253350238
ACH-000802,-0.214039015351
ACH-000804,-0.187223820962
ACH-000805,-0.23893030016800001
ACH-000809,-0.22241672855900002
ACH-000810,-0.14258768195
ACH-000811,-0.176383319552
ACH-000817,-0.075947333238
ACH-000819,-0.309795299604
ACH-000820,-0.305471099142
ACH-000821,-0.163974279649
ACH-000822,-0.131530143392
ACH-000823,-0.31507491825100004
ACH-000824,-0.23560647829
ACH-000827,-0.220696082732
ACH-000829,-0.22208948826299998
ACH-000831,-0.277532602925
ACH-000832,-0.119105759311
ACH-000833,-0.31131809566999996
ACH-000834,-0.257613191211
ACH-000835,-0.149914505935
ACH-000836,-0.263111276741
ACH-000837,-0.0340330835782
ACH-000838,0.111785311046
ACH-000839,-0.453212867566
ACH-000840,-0.150628070606
ACH-000841,-0.159895558682
ACH-000843,-0.0310480385708
ACH-000846,-0.27297470889000003
ACH-000847,-0.279395916759
ACH-000848,-0.15295007479800002
ACH-000849,-0.175896930144
ACH-000851,-0.220176148623
ACH-000855,-0.253468951219
ACH-000856,-0.037649143932
ACH-000858,-0.008541292996029999
ACH-000859,-0.06288506954630001
ACH-000861,-0.0786487896431
ACH-000862,-0.24580738277699998
ACH-000865,-0.0300168888265
ACH-000866,-0.176177227082
ACH-000867,-0.050918590878800005
ACH-000869,-0.150799716931
ACH-000872,-0.203671512267
ACH-000873,-0.0165170416376
ACH-000876,-0.0336421646145
ACH-000878,-0.176014636499
ACH-000880,-0.200758215181
ACH-000881,-0.19879611228500002
ACH-000882,-0.0964896307594
ACH-000884,-0.35083421391099995
ACH-000885,-0.101791902491
ACH-000887,-0.12086939197999999
ACH-000888,-0.153957177977
ACH-000889,-0.180656873079
ACH-000890,-0.3435951354
ACH-000896,-0.249228245466
ACH-000898,-0.24950989491599998
ACH-000900,-0.509738169951
ACH-000901,-0.265875251594
ACH-000905,-0.28658534442
ACH-000906,-0.108872574474
ACH-000907,-0.12496257228
ACH-000910,-0.22963952633499998
ACH-000911,-0.16186426523800002
ACH-000912,-0.0158176138571
ACH-000913,-0.263850581352
ACH-000915,-0.0440409718983
ACH-000916,-0.19170680833700002
ACH-000917,-0.348536472786
ACH-000921,-0.136873191971
ACH-000924,0.029623531003900003
ACH-000926,-0.186462054892
ACH-000928,-0.11245120706299999
ACH-000929,-0.17144914737300002
ACH-000932,-0.12214259021500001
ACH-000935,-0.242285814517
ACH-000936,-0.18750134016699999
ACH-000937,-0.220546274065
ACH-000938,-0.0349923723641
ACH-000939,-0.158950736688
ACH-000941,0.025924048439700004
ACH-000943,-0.136211840996
ACH-000946,-0.15319372037999998
ACH-000947,-0.174536873565
ACH-000948,-0.21563246699799998
ACH-000950,-0.266956984115
ACH-000953,-0.204146067481
ACH-000957,-0.118836733278
ACH-000958,-0.34675526464900003
ACH-000960,-0.23180008376999997
ACH-000963,-0.15857796634500002
ACH-000968,-0.0986386819067
ACH-000969,-0.0573468222669
ACH-000973,-0.195189766036
ACH-000974,-0.172228850698
ACH-000975,-0.0408500640705
ACH-000976,-0.0926102893268
ACH-000978,-0.217404278012
ACH-000980,-0.20457913892299998
ACH-000984,-0.19048899666400002
ACH-000986,-0.0704675013198
ACH-000988,-0.186499363979
ACH-000993,-0.142192092662
ACH-000994,-0.145629491221
ACH-000996,-0.12464193030899999
ACH-001001,-0.248856688455
ACH-001020,-0.27219547390500004
ACH-001028,-0.24179078077
ACH-001031,-0.246172666955
ACH-001038,-0.11845051078600001
ACH-001048,-0.164808174047
ACH-001050,-0.143403272661
ACH-001053,-0.0355256548125
ACH-001054,-0.18934158717900001
ACH-001061,-0.146760545966
ACH-001067,-0.34055051645400003
ACH-001075,-0.286449344348
ACH-001096,-0.355261640784
ACH-001128,-0.7319673724690001
ACH-001134,-0.043981727592199996
ACH-001151,-0.232129315304
ACH-001163,-0.164105657509
ACH-001164,-0.18936222506499997
ACH-001173,-0.134481372577
ACH-001183,-0.129450783824
ACH-001184,-0.501106962165
ACH-001190,-0.0288617980657
ACH-001192,-0.0607391189116
ACH-001193,-0.293664217171
ACH-001196,-0.329864724144
ACH-001197,-0.243441288382
ACH-001205,-0.130020054694
ACH-001211,-0.190954759363
ACH-001212,0.13025148676200002
ACH-001228,-0.347722270586
ACH-001232,-0.18192103159000003
ACH-001239,-0.19723852807999998
ACH-001274,-0.22670025100000002
ACH-001275,-0.231351700476
ACH-001277,-0.215629331544
ACH-001278,-0.254585643164
ACH-001280,-0.33101220577199997
ACH-001283,-0.226362333942
ACH-001289,-0.320315746981
ACH-001295,-0.109320417128
ACH-001300,-0.24420316593000002
ACH-001301,-0.0162264860726
ACH-001302,-0.25305039972
ACH-001303,-0.314890469303
ACH-001306,-0.311624779274
ACH-001318,-0.0761049460788
ACH-001322,-0.35708156763899995
ACH-001328,-0.313006543987
ACH-001332,-0.0939559765917
ACH-001333,-0.133509014303
ACH-001336,-0.0820524637927
ACH-001340,-0.214011600067
ACH-001346,-0.10913092998
ACH-001353,-0.234891154721
ACH-001354,-0.43362489880599997
ACH-001367,-0.48434268539399994
ACH-001368,-0.279247574491
ACH-001374,0.201762865092
ACH-001375,-0.374304337779
ACH-001377,-0.06332605459309999
ACH-001380,-0.19525909334199998
ACH-001391,-0.260450662243
ACH-001407,-0.108282397067
ACH-001408,-0.277823268203
ACH-001413,-0.108614651854
ACH-001430,-0.283541903337
ACH-001431,-0.24225877551999997
ACH-001450,-0.21548128127099997
ACH-001496,-0.17634417435400002
ACH-001500,-0.058533372453800005
ACH-001521,-0.375623179907
ACH-001523,-0.291440916668
ACH-001532,-0.160506103119
ACH-001536,-0.148503059398
ACH-001550,-0.251775315011
ACH-001552,-0.25189062853300004
ACH-001554,-0.169763086721
ACH-001645,-0.115787951361
ACH-001654,-0.302677882251
ACH-001715,-0.276672843422
ACH-001735,-0.23617647914
ACH-001736,-0.307556499347
ACH-001737,-0.229715738554
ACH-001740,-0.113305565396
ACH-001745,-0.103243257142
ACH-001750,-0.191582585938
ACH-001765,-0.146027088779
ACH-001956,-0.235116837036
ACH-001957,-0.32767384296
