,ATL2 (64225)
ACH-000004,-0.8309921010770001
ACH-000007,-0.754000795846
ACH-000009,-0.882433689312
ACH-000011,-0.984586291931
ACH-000012,-0.753626786918
ACH-000013,-0.740249507096
ACH-000014,-1.01586510316
ACH-000015,-1.4783313356999999
ACH-000017,-0.652337064225
ACH-000018,-1.0007944238
ACH-000019,-0.6659244745790001
ACH-000021,-0.6629924740609999
ACH-000022,-0.511725503578
ACH-000025,-1.20677126744
ACH-000028,-0.8909794979819999
ACH-000030,-0.467822593028
ACH-000035,-0.9709714969299998
ACH-000036,-1.2425257397799998
ACH-000037,-1.00902957606
ACH-000039,-0.855956933154
ACH-000040,-0.708458746552
ACH-000041,-0.693787044056
ACH-000042,-0.700291371398
ACH-000045,-0.65670725782
ACH-000047,-0.957999129752
ACH-000052,-0.89194753052
ACH-000053,-0.32148931589
ACH-000054,-0.8311150672
ACH-000055,-1.07306414322
ACH-000060,-0.721158277166
ACH-000067,-0.691807708487
ACH-000070,-0.16909700265299998
ACH-000075,-0.600046823143
ACH-000078,-0.6713078597409999
ACH-000082,-0.6740239556209999
ACH-000085,-0.418420254548
ACH-000086,-0.604057138289
ACH-000087,-0.360779713205
ACH-000092,-0.7381582698289999
ACH-000095,-1.07107311717
ACH-000097,-0.516860127543
ACH-000098,-1.55742558488
ACH-000099,-1.1013588816
ACH-000108,-0.546222485651
ACH-000113,-1.04573241904
ACH-000115,-0.46016562261000005
ACH-000116,-0.882328873231
ACH-000118,-0.868875979185
ACH-000120,-1.21006469408
ACH-000123,-0.668760432587
ACH-000127,-1.29535559562
ACH-000128,-0.693439398124
ACH-000132,-0.732800853013
ACH-000133,-1.36074565102
ACH-000137,-0.370913731905
ACH-000138,-0.571807260289
ACH-000142,-0.829889585511
ACH-000143,-0.6405381270080001
ACH-000146,-0.633290457771
ACH-000148,-0.594439501311
ACH-000150,-0.589321879683
ACH-000152,-0.9707430744750001
ACH-000153,-0.381999258807
ACH-000159,-0.716975098903
ACH-000160,-0.500575736924
ACH-000163,-0.7902807775290001
ACH-000167,-0.393968595246
ACH-000168,-0.605382194595
ACH-000169,-1.13578642973
ACH-000178,-0.5027038112910001
ACH-000182,-0.33848404257700004
ACH-000183,-0.580300740977
ACH-000188,-0.432407548901
ACH-000189,-0.528244453911
ACH-000190,-1.11174375404
ACH-000198,-1.1504222691600001
ACH-000204,-0.63277933997
ACH-000206,-1.002687992
ACH-000207,-0.6804442057979999
ACH-000211,-0.6271650295610001
ACH-000215,-0.8961217213079999
ACH-000221,-0.544406949374
ACH-000222,-0.3288481175
ACH-000223,-0.600791636592
ACH-000226,-0.43338078333999996
ACH-000227,-0.909798666857
ACH-000228,-0.427456076521
ACH-000231,-0.70150492167
ACH-000232,-1.1526926154500001
ACH-000233,-1.10658340715
ACH-000234,-0.9485924870460001
ACH-000235,-0.530487031193
ACH-000237,-1.0303589610200001
ACH-000238,-0.523541845081
ACH-000243,-0.792602131734
ACH-000244,-1.23886264728
ACH-000246,-0.7220810364679999
ACH-000248,-0.439945459506
ACH-000250,-0.9843393462379999
ACH-000251,-0.937904126181
ACH-000253,-0.773834563987
ACH-000255,-0.620998696257
ACH-000256,-0.45497599103200004
ACH-000257,-0.9598197822650001
ACH-000258,-0.965024597345
ACH-000259,-0.77129401731
ACH-000260,-0.740957964543
ACH-000261,-0.510800489105
ACH-000262,-1.0447605599
ACH-000263,-0.889888345746
ACH-000264,-1.07897676243
ACH-000265,-0.802123235713
ACH-000266,-0.62912216721
ACH-000272,-1.17492321119
ACH-000273,-0.98131530528
ACH-000274,-0.64315392001
ACH-000277,-0.44068112865500003
ACH-000278,-0.643726891388
ACH-000279,-0.423820511283
ACH-000280,-0.8514516810989999
ACH-000281,-0.677911869984
ACH-000288,-1.3327177097799998
ACH-000291,-0.866059803959
ACH-000293,-0.558288641801
ACH-000294,-1.28867484409
ACH-000295,-1.01527246223
ACH-000296,-0.870574937015
ACH-000302,-0.653648835867
ACH-000304,-0.791286592435
ACH-000307,-1.2429548559299999
ACH-000308,-0.594868361409
ACH-000310,-0.653903617005
ACH-000311,-0.657512119044
ACH-000312,-0.546600284543
ACH-000315,-1.06022241636
ACH-000316,-1.0065397247499999
ACH-000317,-0.43132971888000005
ACH-000318,-0.712965585546
ACH-000319,-0.9634644117899999
ACH-000320,-0.8605343434639999
ACH-000322,-0.652075399976
ACH-000323,-0.552603394218
ACH-000324,-0.799590446895
ACH-000329,-0.436976911771
ACH-000330,-0.8267701760889999
ACH-000331,-0.682557791306
ACH-000332,-0.773272336673
ACH-000334,-0.847513076991
ACH-000335,-1.1134740493700002
ACH-000336,-0.0774104327182
ACH-000337,-1.07303510291
ACH-000339,-0.774345681971
ACH-000341,-1.37089668167
ACH-000348,-0.42401872111
ACH-000350,-0.8297743970520001
ACH-000352,-0.605208124369
ACH-000356,-1.04646171641
ACH-000361,-0.989220827815
ACH-000362,-0.63013770244
ACH-000363,-0.5467727614150001
ACH-000364,-0.647689399417
ACH-000365,-1.16412204729
ACH-000366,-1.4668046350900001
ACH-000368,-0.853236704979
ACH-000374,-0.6320485085890001
ACH-000375,-0.619032336159
ACH-000376,-0.8395865901620001
ACH-000381,-1.1461995276799999
ACH-000383,-0.366869839975
ACH-000387,-0.886130871929
ACH-000389,-1.0039274815399999
ACH-000390,-0.56746804429
ACH-000393,-1.05323486596
ACH-000395,-0.7832549577600001
ACH-000397,-0.430931497143
ACH-000401,-0.763385005068
ACH-000402,-1.25842683418
ACH-000403,-0.7306287518410001
ACH-000404,-1.41412916081
ACH-000406,-0.6446243759929999
ACH-000407,-1.10725007956
ACH-000408,-0.5272815352369999
ACH-000410,-0.467117389417
ACH-000411,-0.5703205762960001
ACH-000414,-0.700642539692
ACH-000415,-0.7802666464939999
ACH-000416,-0.42386841400799996
ACH-000420,-0.667706154434
ACH-000421,-0.910475797439
ACH-000424,-1.0647028638299998
ACH-000425,-1.2353111364799998
ACH-000426,-1.04441693654
ACH-000427,-0.7774442588689999
ACH-000433,-0.6784740946310001
ACH-000436,-0.940776030205
ACH-000444,-0.537576725811
ACH-000445,-0.57280287365
ACH-000448,-1.0875363174700001
ACH-000450,-1.42133194855
ACH-000452,-1.52814036103
ACH-000454,-1.05966148956
ACH-000458,-0.630927892998
ACH-000459,-1.42678434239
ACH-000460,-0.933095048285
ACH-000461,-0.812113608246
ACH-000463,-0.6312369106819999
ACH-000464,-0.888761188724
ACH-000466,-1.0078671114700002
ACH-000467,-0.983006098187
ACH-000468,-0.827120149191
ACH-000469,-0.525610957692
ACH-000470,-0.946596684327
ACH-000471,-1.44081969037
ACH-000472,-0.46862767061399996
ACH-000473,-1.2913834529200001
ACH-000475,-0.530233615899
ACH-000476,-1.17382869733
ACH-000477,-0.6768856746349999
ACH-000480,-0.400975817649
ACH-000481,-1.2851360797700002
ACH-000483,-0.9958637561820001
ACH-000484,-0.438781190087
ACH-000485,-0.674963836992
ACH-000486,-0.530824855784
ACH-000487,-0.36075887301
ACH-000488,-0.6902684790479999
ACH-000490,-0.713921169571
ACH-000491,-0.770646805151
ACH-000495,-0.893916365023
ACH-000496,-0.8919371187999999
ACH-000499,-0.8365556565819999
ACH-000500,-0.475728417698
ACH-000502,-0.53256874096
ACH-000503,-0.606719548482
ACH-000505,-0.606466187197
ACH-000507,-0.47413572664399994
ACH-000510,-0.718598635252
ACH-000511,-0.8598603965780001
ACH-000512,-0.948613746428
ACH-000516,-0.8150180356219999
ACH-000517,-0.6653064482859999
ACH-000518,-0.903367765509
ACH-000520,-1.01667443511
ACH-000521,-0.524905283339
ACH-000522,-0.801741985768
ACH-000524,-0.676127304641
ACH-000527,-1.32567492112
ACH-000528,-0.845071206645
ACH-000537,-0.739926255041
ACH-000541,-1.07440372581
ACH-000542,-0.865249072708
ACH-000544,-0.9003302935169999
ACH-000545,-0.591092878613
ACH-000547,-0.596088424688
ACH-000548,-1.03631257728
ACH-000549,-0.9903128877840001
ACH-000550,-0.677377407803
ACH-000552,-0.693250337214
ACH-000556,-0.557772243103
ACH-000557,-0.763344183195
ACH-000570,-1.0674124177700002
ACH-000571,-0.9597727244200001
ACH-000573,-1.10530384285
ACH-000576,-0.5513072055870001
ACH-000580,-0.7328976778569999
ACH-000584,-0.931459560124
ACH-000585,-0.545157408611
ACH-000588,-0.558373019654
ACH-000589,-0.969303969412
ACH-000591,-0.948619684771
ACH-000593,-0.400414625858
ACH-000600,-0.820547933585
ACH-000601,-1.21765596678
ACH-000604,-1.1686686933600001
ACH-000605,-1.32222022285
ACH-000606,-1.1407709367899999
ACH-000608,-0.97396960912
ACH-000614,-0.974254233063
ACH-000616,-0.540563651358
ACH-000618,-0.331948468391
ACH-000619,-1.03418405628
ACH-000620,-1.8729916163299998
ACH-000621,-1.2951709529000002
ACH-000622,-0.7256160088320001
ACH-000623,-0.590479018183
ACH-000624,-1.3230620364499999
ACH-000627,-0.996914985741
ACH-000630,-1.4204681685
ACH-000632,-1.1330831697200001
ACH-000633,-0.31313129581300003
ACH-000637,-0.43118165268200004
ACH-000638,-0.424492172952
ACH-000646,-0.600307915104
ACH-000647,-0.6971712998299999
ACH-000648,-0.814580670958
ACH-000649,-0.53532773149
ACH-000651,-0.911620850008
ACH-000652,-0.701645020657
ACH-000653,-0.516292011664
ACH-000657,-1.0243711716
ACH-000658,-0.644870829777
ACH-000661,-0.582023635061
ACH-000662,-0.976422225204
ACH-000663,-1.33842013169
ACH-000665,-1.01826070706
ACH-000671,-1.32433056505
ACH-000673,-0.380965687319
ACH-000676,-0.7748317879809999
ACH-000677,-0.7951525298209999
ACH-000681,-0.9864396397409999
ACH-000682,-0.601452791731
ACH-000683,-0.974551655485
ACH-000684,-1.01762026909
ACH-000688,-0.962900116778
ACH-000693,-0.682613224434
ACH-000694,-0.491019192227
ACH-000695,-0.5079928197429999
ACH-000696,-0.511953432786
ACH-000697,-0.8212614141399999
ACH-000699,-0.584884119196
ACH-000701,-0.622824915748
ACH-000706,-0.47930904201700003
ACH-000711,-0.644634494049
ACH-000713,-0.47259090022
ACH-000714,-0.597943884098
ACH-000718,-0.443699063714
ACH-000720,-0.5811965032249999
ACH-000721,-1.22624696236
ACH-000724,-0.37101939869999995
ACH-000725,-0.613863827012
ACH-000732,-1.05451568593
ACH-000734,-0.761144174408
ACH-000735,-0.991255587062
ACH-000736,-0.203850613109
ACH-000738,-0.639508971897
ACH-000746,-0.7679828679940001
ACH-000747,-0.71056063256
ACH-000748,-0.440630433591
ACH-000753,-1.35671834361
ACH-000756,-1.35013552431
ACH-000757,-0.7113513383490001
ACH-000758,-0.448504884802
ACH-000760,-0.377275018839
ACH-000763,-0.565087947188
ACH-000764,-0.839144880252
ACH-000765,-1.56786086231
ACH-000766,-0.49414819799500004
ACH-000767,-1.0255529539
ACH-000768,-0.877728725074
ACH-000769,-1.09797262575
ACH-000770,-0.378267151852
ACH-000771,-1.14760044982
ACH-000773,-0.612584464948
ACH-000776,-1.19190533261
ACH-000777,-0.961144899101
ACH-000778,-0.24943132211999997
ACH-000781,-0.664354581376
ACH-000782,-0.47830279316600005
ACH-000783,-0.515684812839
ACH-000784,-0.522367025457
ACH-000785,-0.634269989595
ACH-000787,-0.666212458656
ACH-000788,-0.721651448746
ACH-000791,-0.57222645072
ACH-000792,-0.894751231868
ACH-000794,-0.8820469775700002
ACH-000796,-0.793999985079
ACH-000799,-0.5456416042100001
ACH-000800,-1.4925060161
ACH-000802,-0.80469840989
ACH-000804,-0.8886719690449999
ACH-000805,-1.09517642428
ACH-000809,-1.11459677081
ACH-000810,-0.957228719418
ACH-000811,-0.521440063123
ACH-000817,-1.00141568847
ACH-000819,-1.3465279316999998
ACH-000820,-1.1361902405
ACH-000821,-0.7179632500409999
ACH-000822,-0.7744908172849999
ACH-000823,-0.582085876158
ACH-000824,-0.8993156581209999
