,LONP2 (83752)
ACH-000004,0.149117255184
ACH-000007,0.012949108039899999
ACH-000009,0.33862900464699996
ACH-000011,0.259513385447
ACH-000012,0.223057719749
ACH-000013,0.387845044549
ACH-000014,0.332264782593
ACH-000015,0.46428388011699995
ACH-000017,0.48472254906900003
ACH-000018,0.341771802848
ACH-000019,0.213073633335
ACH-000021,0.189436128686
ACH-000022,0.345606404689
ACH-000025,0.134440453514
ACH-000028,0.143698092435
ACH-000030,0.282891388184
ACH-000035,0.20581538110599998
ACH-000036,0.246599168332
ACH-000037,0.329136644367
ACH-000039,0.23023729736499998
ACH-000040,0.442178942034
ACH-000041,0.522716000305
ACH-000042,0.35099541858499994
ACH-000045,0.188503785829
ACH-000047,0.07442478953630001
ACH-000052,0.403545559954
ACH-000053,0.241284627168
ACH-000054,0.292397065556
ACH-000055,0.268867664495
ACH-000060,0.421299209849
ACH-000067,0.23868062850699998
ACH-000070,0.181138100314
ACH-000075,0.25370704954900003
ACH-000078,0.333198604401
ACH-000082,0.167423189568
ACH-000085,0.166324529681
ACH-000086,0.17254062037999998
ACH-000087,0.23193823431299998
ACH-000092,0.42491821514399997
ACH-000095,0.183645952315
ACH-000097,0.16920147721200002
ACH-000098,0.103739905824
ACH-000099,0.173343176041
ACH-000108,0.33998743283699995
ACH-000113,0.196682587617
ACH-000115,0.293315276721
ACH-000116,0.319311989754
ACH-000118,0.167447500373
ACH-000120,0.324642379771
ACH-000123,0.119880971687
ACH-000127,0.326616236037
ACH-000128,0.230000556037
ACH-000132,0.170209466401
ACH-000133,0.141488894146
ACH-000137,0.339934884131
ACH-000138,0.272912131641
ACH-000142,0.17591248407200002
ACH-000143,0.047758484749400004
ACH-000146,0.248252027177
ACH-000148,0.274791119774
ACH-000150,0.413675389489
ACH-000152,0.346130332807
ACH-000153,-0.16144294475999998
ACH-000159,0.271650016215
ACH-000160,0.0702346656343
ACH-000163,0.244741079638
ACH-000167,0.333393830986
ACH-000168,0.18303957952
ACH-000169,0.35920108762100006
ACH-000178,0.11523424732200001
ACH-000182,0.23369228808000003
ACH-000183,0.299856042549
ACH-000188,0.167835610581
ACH-000189,0.166537113872
ACH-000190,0.0802447458753
ACH-000198,0.23694123945700002
ACH-000204,0.218731059478
ACH-000206,0.258547870756
ACH-000207,0.599429707798
ACH-000211,0.16900029976199998
ACH-000215,0.259992526404
ACH-000221,0.403182468313
ACH-000222,0.604872283904
ACH-000223,0.257255791869
ACH-000226,0.269136220218
ACH-000227,0.33863400475199995
ACH-000228,0.22144446489999997
ACH-000231,0.330997049166
ACH-000232,0.362695407336
ACH-000233,0.317748721764
ACH-000234,0.5615699910409999
ACH-000235,0.179552861629
ACH-000237,0.353886864325
ACH-000238,0.10373393220100001
ACH-000243,0.24680578821899998
ACH-000244,0.25910774218800003
ACH-000246,0.239492673185
ACH-000248,0.416961222772
ACH-000250,0.279151861272
ACH-000251,0.598936097363
ACH-000253,0.332279604798
ACH-000255,0.14423312722
ACH-000256,0.297305076459
ACH-000257,0.12269007664300001
ACH-000258,0.643947114194
ACH-000259,0.411378056619
ACH-000260,0.213987951142
ACH-000261,0.351391187741
ACH-000262,0.265111861803
ACH-000263,0.23831973925799999
ACH-000264,0.12271342044700001
ACH-000265,0.311160954496
ACH-000266,0.287094411493
ACH-000272,0.14441219858100002
ACH-000273,0.338502426192
ACH-000274,0.25733125026000003
ACH-000277,0.316902727906
ACH-000278,0.270173500081
ACH-000279,0.310944526964
ACH-000280,0.43194616409500003
ACH-000281,0.230597990696
ACH-000288,0.22798617091899998
ACH-000291,0.46608720859999997
ACH-000293,0.579741781056
ACH-000294,0.306103306347
ACH-000295,0.294474069481
ACH-000296,0.381517661633
ACH-000302,0.394701143305
ACH-000304,0.389791218067
ACH-000307,0.247407727135
ACH-000308,0.343988578354
ACH-000310,0.340175549992
ACH-000311,0.205896891232
ACH-000312,0.264492644655
ACH-000315,0.464387294248
ACH-000316,0.20630219760000001
ACH-000317,0.40169804926700003
ACH-000318,0.226424408083
ACH-000319,0.257413018169
ACH-000320,0.241764752806
