,MTX3 (345778)
ACH-000004,-0.24641168343800002
ACH-000007,-0.11350552590099999
ACH-000009,-0.116297979789
ACH-000011,0.0247956327066
ACH-000012,-0.07371982937180001
ACH-000013,-0.17449418699900002
ACH-000014,-0.145428483581
ACH-000015,-0.12029953683399999
ACH-000017,-0.122131913681
ACH-000018,-0.262769832922
ACH-000019,-0.34726865976
ACH-000021,-0.280411636217
ACH-000022,-0.18192612309599998
ACH-000025,-0.11403587557
ACH-000028,-0.35909940373099997
ACH-000030,-0.144530661177
ACH-000035,0.11250469119
ACH-000036,-0.107103268642
ACH-000037,-0.120453194201
ACH-000039,-0.019467710434099998
ACH-000040,-0.24119444767499998
ACH-000041,-0.16169084426
ACH-000042,-0.222352194498
ACH-000045,-0.12281474276399999
ACH-000047,-0.19832946087499997
ACH-000052,-0.24600952509
ACH-000053,-0.0858487940604
ACH-000054,-0.268676731643
ACH-000055,-0.106137252664
ACH-000060,-0.26232522808200004
ACH-000067,0.139368806654
ACH-000070,-0.159866239229
ACH-000075,0.0465865146091
ACH-000078,-0.22229148653499997
ACH-000082,-0.132062467778
ACH-000085,-0.028082980708400002
ACH-000086,-0.283621705157
ACH-000087,-0.323093939874
ACH-000092,-0.106574622471
ACH-000095,-0.17650990749899997
ACH-000097,-0.146322380931
ACH-000098,-0.11404633306399999
ACH-000099,-0.0942317158385
ACH-000108,0.00812183572611
ACH-000113,-0.261860081633
ACH-000115,-0.142647697893
ACH-000116,-0.0805726081533
ACH-000118,-0.0911281209867
ACH-000120,-0.11268108830700001
ACH-000123,-0.30924811355500004
ACH-000127,-0.10912225636499999
ACH-000128,-0.17917634899999998
ACH-000132,-0.280163302111
ACH-000133,-0.155903230902
ACH-000137,-0.150648570221
ACH-000138,-0.17089860305500001
ACH-000142,0.0663584014203
ACH-000143,-0.0700637840456
ACH-000146,-0.07785543644399999
ACH-000148,-0.27341675912700003
ACH-000150,0.111598266685
ACH-000152,-0.237482751148
ACH-000153,-0.0338030005291
ACH-000159,-0.204000108669
ACH-000160,-0.179016314875
ACH-000163,-0.102744962947
ACH-000167,0.122144569912
ACH-000168,-0.126013547603
ACH-000169,-0.108328472342
ACH-000178,-0.19054981125599998
ACH-000182,-0.0815293520736
ACH-000183,-0.21345574491
ACH-000188,-0.139900538657
ACH-000189,-0.0674932377927
ACH-000190,-0.12206206725199999
ACH-000198,-0.11442626899599999
ACH-000204,-0.226746028598
ACH-000206,-0.0218313533891
ACH-000207,-0.0682371696393
ACH-000211,-0.285861744403
ACH-000215,-0.12433623614099999
ACH-000221,-0.132227790194
ACH-000222,-0.302674285004
ACH-000223,-0.014696825426199999
ACH-000226,-0.21916675674000002
ACH-000227,-0.13019394219
ACH-000228,-0.456765616154
ACH-000231,-0.12872526834200002
ACH-000232,-0.10945091762499999
ACH-000233,-0.10382356997400001
ACH-000234,-0.0441122322425
ACH-000235,-0.358067597619
ACH-000237,-0.0978670427568
ACH-000238,-0.21026578404100002
ACH-000243,-0.159297532124
ACH-000244,-0.286519711011
ACH-000246,-0.168486854974
ACH-000248,-0.08681717687389999
ACH-000250,-0.0125116830792
ACH-000251,-0.46027282243600004
ACH-000253,-0.181507378202
ACH-000255,-0.13778011748500002
ACH-000256,-0.215075409887
ACH-000257,-0.35767856728200004
ACH-000258,-0.0915342145765
ACH-000259,-0.160973786155
ACH-000260,-0.119961623437
ACH-000261,-0.234261724067
ACH-000262,-0.143816631337
ACH-000263,-0.123143449394
ACH-000264,-0.23649575674800002
ACH-000265,-0.20216139657999999
ACH-000266,-0.23179890555100002
ACH-000272,-0.135470127671
ACH-000273,-0.09030133268570001
ACH-000274,-0.155640058615
ACH-000277,-0.143599706132
ACH-000278,-0.107288509317
ACH-000279,-0.216461704496
ACH-000280,-0.24820279799000003
ACH-000281,-0.19769884984000002
ACH-000288,-0.0911879620623
ACH-000291,-0.210449716175
ACH-000293,-0.0537140604356
ACH-000294,-0.128766731154
ACH-000295,-0.32152751387
ACH-000296,-0.189702018955
ACH-000302,-0.22152314882399998
ACH-000304,-0.21012888837699997
ACH-000307,-0.142139264397
ACH-000308,-0.285243085043
ACH-000310,-0.345272298156
ACH-000311,-0.34519871750799996
ACH-000312,0.00924216242338
ACH-000315,-0.10162654430500001
ACH-000316,-0.034398286908199995
ACH-000317,-0.20386406045299998
ACH-000318,-0.177155964032
ACH-000319,-0.0831596554097
ACH-000320,-0.18491440338399998
ACH-000322,-0.02624215252
ACH-000323,-0.157784829822
ACH-000324,0.0014681076258499998
ACH-000329,-0.129508612383
ACH-000330,0.0439407549905
ACH-000331,-0.298055363761
ACH-000332,-0.189855976294
ACH-000334,-0.213910559614
ACH-000335,-0.250458739082
ACH-000336,-0.311207952478
ACH-000337,0.0689280405356
ACH-000339,-0.10759714299
ACH-000341,-0.134333206904
ACH-000348,-0.235615094199
ACH-000350,-0.469571355804
ACH-000352,-0.16222445234400001
ACH-000356,-0.300517769097
ACH-000361,-0.0943524431997
ACH-000362,-0.023948128970400002
ACH-000363,-0.10925484226
ACH-000364,-0.15815172896500002
ACH-000365,-0.163235570464
ACH-000366,-0.0786878850458
ACH-000368,-0.164749869241
ACH-000374,-0.19663760613200001
ACH-000375,-0.274442324177
ACH-000376,-0.172391906642
ACH-000381,-0.09481418061619999
ACH-000383,-0.187045232591
ACH-000387,-0.104670340428
ACH-000389,-0.271557888134
ACH-000390,-0.113058821477
ACH-000393,-0.291265661426
ACH-000395,-0.231241830271
ACH-000397,-0.12541126462899999
ACH-000401,-0.06757062991219999
ACH-000402,0.048468946859900004
ACH-000403,-0.0277776636517
ACH-000404,-0.25053327419
ACH-000406,-0.100059054265
ACH-000407,-0.21115403073199998
ACH-000408,-0.0538477488805
ACH-000410,-0.10750748407400001
ACH-000411,-0.0851558859176
ACH-000414,-0.24564708861200002
ACH-000415,-0.118855614453
ACH-000416,-0.227105668943
ACH-000420,-0.159112249189
ACH-000421,-0.10870287572699999
ACH-000424,-0.0808288940387
ACH-000425,-0.267982418532
ACH-000426,-0.118702819188
ACH-000427,-0.236469282709
ACH-000433,0.0518768793946
ACH-000436,-0.16610972576
ACH-000444,0.032773484466
ACH-000445,-0.227702882272
ACH-000448,-0.100866650977
ACH-000450,0.062335840331100005
ACH-000452,0.0224385071942
ACH-000454,-0.0964579093785
ACH-000458,-0.124455184715
ACH-000459,0.286102452044
ACH-000460,-0.0423906635731
ACH-000461,-0.17308304155200002
ACH-000463,-0.18874275981
ACH-000464,-0.228233131637
ACH-000466,-0.183241192278
ACH-000467,-0.0349910726628
ACH-000468,-0.25751673354000004
ACH-000469,-0.0272524052343
ACH-000470,-0.051906551265900006
ACH-000471,-0.103755474899
ACH-000472,-0.125224155815
ACH-000473,-0.22135605655299997
ACH-000475,-0.18867449495299998
ACH-000476,-0.216953100559
ACH-000477,-0.10366738822100001
ACH-000480,-0.0197022400027
ACH-000481,-0.314742430305
ACH-000483,-0.165645715122
ACH-000484,0.036138855869
ACH-000485,-0.107235791179
ACH-000486,-0.10956989348200001
ACH-000487,-0.211795502823
ACH-000488,-0.0339217750475
ACH-000490,-0.06273188272
ACH-000491,-0.311436385736
ACH-000495,-0.169200568891
ACH-000496,-0.0941750593699
ACH-000499,-0.21647603223499998
ACH-000500,0.290749357619
ACH-000502,-0.042372108252999995
ACH-000503,-0.236800123934
ACH-000505,-0.21564642460099998
ACH-000507,-0.159762170551
ACH-000510,-0.206282048209
ACH-000511,-0.12251776152300001
ACH-000512,-0.10820618974000001
ACH-000516,-0.08115157569749999
ACH-000517,-0.071267778351
ACH-000518,-0.256832318772
ACH-000520,-0.10232726688999999
ACH-000521,-0.21780941937399997
ACH-000522,-0.17343961009
ACH-000524,-0.0538856828598
ACH-000527,-0.131472660831
ACH-000528,-0.200636552524
ACH-000537,-0.27633279223900004
ACH-000541,-0.269152833754
ACH-000542,-0.22826378643000003
ACH-000544,-0.186804037606
ACH-000545,-0.134219759027
ACH-000547,-0.0577407098871
ACH-000548,0.00180476025895
ACH-000549,-0.18787025029100002
ACH-000550,-0.18931304259799997
ACH-000552,-0.17887825209600003
ACH-000556,0.0067988122636199995
ACH-000557,-0.315247255785
ACH-000570,-0.291374181823
ACH-000571,-0.104595144707
ACH-000573,-0.034657509029699995
ACH-000576,-0.0746339133473
ACH-000580,-0.49364823561099996
ACH-000584,-0.168530930229
ACH-000585,-0.23339456500300002
ACH-000588,-0.08665823587480001
ACH-000589,-0.30501937208200003
ACH-000591,-0.26449388833500004
ACH-000593,-0.0647433611068
ACH-000600,-0.173020509456
ACH-000601,-0.24662001954799997
ACH-000604,0.0543070814272
ACH-000605,-0.025422385255999998
ACH-000606,-0.27380955504500004
ACH-000608,-0.197190564692
ACH-000614,-0.22955238861299998
ACH-000616,-0.261317422521
ACH-000618,0.07966830735439999
ACH-000619,-0.013816363762100001
ACH-000620,-0.224445303013
ACH-000621,-0.161073787155
ACH-000622,-0.078194091838
ACH-000623,-0.180926630402
ACH-000624,-0.0660909152939
ACH-000627,-0.277241097246
ACH-000630,-0.153404281335
ACH-000632,-0.24989246515299998
ACH-000633,-0.05587695851340001
ACH-000637,0.0286094203835
ACH-000638,-0.362957084551
ACH-000646,-0.20823375947500003
ACH-000647,-0.111612114375
ACH-000648,-0.0838962515143
ACH-000649,-0.129498399165
ACH-000651,-0.188098020454
ACH-000652,-0.0578689691226
ACH-000653,0.269272364945
ACH-000657,-0.108028363757
ACH-000658,-0.303188832416
ACH-000661,-0.11159040257099999
ACH-000662,-0.436226850697
ACH-000663,-0.340173454996
ACH-000665,-0.269542269234
ACH-000671,-0.275089433497
ACH-000673,-0.192457266384
ACH-000676,-0.177730417216
ACH-000677,-0.226774475029
ACH-000681,-0.222808625126
ACH-000682,-0.16846592803500002
ACH-000683,-0.267145065256
ACH-000684,-0.22539031248100003
ACH-000688,-0.1855955394
ACH-000693,-0.10743857114399999
ACH-000694,-0.058309862145999994
ACH-000695,-0.42654871404
ACH-000696,-0.15100264326500001
ACH-000697,-0.41023054138099996
ACH-000699,-0.11476790519000002
ACH-000701,-0.30655901135499997
ACH-000706,-0.238541482836
ACH-000711,-0.158964778295
ACH-000713,-0.09871229350680001
ACH-000714,-0.22855701687899999
ACH-000718,-0.24800391512400002
ACH-000720,-0.14909174441700002
ACH-000721,-0.26172411124899997
ACH-000724,0.101290605281
ACH-000725,-0.19065537804000002
ACH-000732,-0.169665493889
ACH-000734,-0.171429487511
ACH-000735,-0.21018016096
ACH-000736,-0.0305988523467
ACH-000738,-0.190273402499
ACH-000746,-0.0920595948436
ACH-000747,-0.104745969118
ACH-000748,-0.203289236375
ACH-000753,-0.16706924844499998
ACH-000756,-0.23465753640099998
ACH-000757,-0.46850261661799997
ACH-000758,0.007421076658329999
ACH-000760,-0.142980984624
ACH-000763,-0.303966377708
ACH-000764,-0.062457005734199995
ACH-000765,-0.040711977993400005
ACH-000766,-0.0837122890525
ACH-000767,-0.175972310605
ACH-000768,-0.262332548752
ACH-000769,-0.084119370322
ACH-000770,-0.15109297590999998
ACH-000771,-0.04792737741280001
ACH-000773,-0.10210668323
ACH-000776,-0.106060202664
ACH-000777,-0.231776201937
ACH-000778,0.176337098354
ACH-000781,-0.21268485552400002
ACH-000782,-0.0918944490456
ACH-000783,-0.222572354305
ACH-000784,-0.239233713022
ACH-000785,-0.316442846666
ACH-000787,-0.17906379716499998
ACH-000788,-0.142873050754
ACH-000791,-0.15982864364399998
ACH-000792,-0.0736419156163
ACH-000794,-0.058076693308
ACH-000796,-0.134602262329
ACH-000799,-0.174479418907
ACH-000800,-0.15350304317900001
ACH-000802,-0.38855015185999997
ACH-000804,-0.042098925414199996
ACH-000805,-0.370820066963
ACH-000809,-0.116424410042
ACH-000810,0.186533592993
ACH-000811,-0.201200294319
ACH-000817,-0.18699302910799998
ACH-000819,-0.31617073785300004
ACH-000820,0.216333231147
ACH-000821,0.06278811288859999
ACH-000822,-0.287599243667
ACH-000823,-0.167176038611
ACH-000824,-0.0834920891834
