,HIGD1B (51751)
ACH-000527,-0.156964534284
ACH-000528,-0.08562406867769999
ACH-000537,-0.183470185038
ACH-000541,0.0667236667231
ACH-000542,-0.028591223552900003
ACH-000544,-0.149209330709
ACH-000545,-0.106974976114
ACH-000547,-0.09886038891010002
ACH-000548,-0.082127269149
ACH-000549,-0.0658471943411
ACH-000550,-0.127863442577
ACH-000552,-0.13236240610400002
ACH-000556,-0.165440972384
ACH-000557,0.045433705989999996
ACH-000570,-0.06662384543269999
ACH-000571,-0.146155399165
ACH-000573,-0.0873625787493
ACH-000576,-0.031625542711900004
ACH-000580,-0.009847797886709999
ACH-000584,-0.006065266183770001
ACH-000585,-0.0673490450339
ACH-000588,-0.117308344713
ACH-000589,-0.111802645144
ACH-000591,-0.0501743620146
ACH-000593,-0.0735923833452
ACH-000600,-0.126711412213
ACH-000601,0.0038215249474299997
ACH-000604,0.13521198737
ACH-000605,-0.07484318044810001
ACH-000606,-0.15339281029500001
ACH-000608,-0.172275773279
ACH-000614,-0.0489370445322
ACH-000616,-0.038649746925400005
ACH-000618,-0.109382936193
ACH-000619,-0.10861628655099999
ACH-000620,0.11443598296700001
ACH-000621,-0.014695170832700001
ACH-000622,-0.0995643836345
ACH-000623,0.0329513489479
ACH-000624,-0.104319394311
ACH-000627,-0.00810195245727
ACH-000630,-0.11353574805500001
ACH-000632,-0.09461804915439999
ACH-000633,-0.158647219493
ACH-000637,-0.059415034621099996
ACH-000638,-0.041611150268000004
ACH-000646,-0.09038821751569999
ACH-000647,-0.290682371054
ACH-000648,-0.0016477907503900002
ACH-000649,-0.09792109575960001
ACH-000651,-0.0353752066559
ACH-000652,-0.14551003349199998
ACH-000653,-0.162776192122
ACH-000657,-0.09904131252760001
ACH-000658,-0.149287952829
ACH-000661,-0.07476979516530001
ACH-000662,0.00547775167842
ACH-000663,-0.098792137178
ACH-000665,-0.103574629998
ACH-000671,-0.11449118842900001
ACH-000673,-0.08807451519860002
ACH-000676,-0.10453779947000001
ACH-000677,-0.0431814687548
ACH-000681,0.0027325890676599997
ACH-000682,-0.145056716101
ACH-000683,-0.134357809583
ACH-000684,0.0278536502655
ACH-000688,-0.1278442042
ACH-000693,-0.0032823163062499997
ACH-000694,-0.0399731293881
ACH-000695,0.128318251923
ACH-000696,-0.0897660992416
ACH-000697,-0.042116600056499996
ACH-000699,-0.07055084589430001
ACH-000701,-0.0323018344219
ACH-000706,-0.130355462274
ACH-000711,-0.17732021857799998
ACH-000713,0.00264440172295
ACH-000714,-0.133001290755
ACH-000718,0.056915803077400004
ACH-000720,-0.0925949310073
ACH-000721,-0.11230099964299999
ACH-000724,-0.09527692810730001
ACH-000725,-0.151030067706
ACH-000732,0.0885256190157
ACH-000734,-0.041017347244
ACH-000735,-0.115530650774
ACH-000736,-0.09288256617650001
ACH-000738,-0.14394240420399998
ACH-000746,-0.024266935004199998
ACH-000747,-0.07907759665410001
ACH-000748,-0.0871127583027
ACH-000753,-0.0325376900148
ACH-000756,0.0164551256414
ACH-000757,-0.121695100621
ACH-000758,-0.224791532694
ACH-000760,-0.11466019720000001
ACH-000763,-0.024430693802799996
ACH-000764,0.00431145047722
ACH-000765,0.123289576342
ACH-000766,-0.057728942048699994
ACH-000767,-0.153982619325
ACH-000768,-0.147130815981
ACH-000769,0.065412709854
ACH-000770,-0.10411936487199999
ACH-000771,-0.212433334551
ACH-000773,0.079604350749
ACH-000776,-0.173344658562
ACH-000777,-0.124791717511
ACH-000778,-0.20546690963199998
ACH-000781,-0.0166554625443
ACH-000782,-0.0247006931251
ACH-000783,-0.206325736267
ACH-000784,-0.261282358261
ACH-000785,0.0706965370489
ACH-000787,-0.0821892198482
ACH-000788,-0.157655225385
ACH-000791,-0.295753134137
ACH-000792,-0.159619921916
ACH-000794,-0.0699954331053
ACH-000796,-0.115088098125
ACH-000799,0.051806030058900006
ACH-000800,-0.034770401764500004
ACH-000802,-0.0776066937081
ACH-000804,-0.131352967267
ACH-000805,-0.211836263039
ACH-000809,-0.04379817080630001
ACH-000810,0.08962554431900001
ACH-000811,-0.061307461324300004
ACH-000817,-0.17914250462
ACH-000819,-0.0679643573231
ACH-000820,0.30196623516800003
ACH-000821,-0.138977759215
ACH-000822,-0.07849393074019999
ACH-000823,-0.209735148009
ACH-000824,-0.21464142623100002
ACH-000827,-0.114925643555
ACH-000829,-0.0400723768608
ACH-000831,-0.00422118079071
ACH-000832,-0.298799379975
ACH-000833,0.046980596484699995
ACH-000834,-0.019041298812
ACH-000835,-0.026468719564
ACH-000836,-0.0707118756587
ACH-000837,-0.0791428439398
ACH-000838,1.82300363805e-05
ACH-000839,-0.013884472980200001
ACH-000840,-0.226780367232
ACH-000841,0.038743319095
ACH-000843,-0.12782446375999998
ACH-000846,-0.09673951781649999
ACH-000847,0.0174584850376
ACH-000848,-0.135557546954
ACH-000849,-0.243864845421
ACH-000851,-0.0933345529569
ACH-000855,0.100704384881
ACH-000856,-0.0812869125985
ACH-000858,-0.08409287817399999
ACH-000859,-0.102692545252
ACH-000861,-0.0609929435957
ACH-000862,0.009620416447590001
ACH-000865,-0.0207107313737
ACH-000866,-0.060454926072300005
ACH-000867,-0.14620813564000001
ACH-000869,-0.14088657284000003
ACH-000872,-0.179536837687
ACH-000873,0.152691325546
ACH-000876,-0.11839607360200001
ACH-000878,0.0711275652503
ACH-000880,-0.0267613834537
ACH-000881,-0.0627591370263
ACH-000882,-0.037002670468900004
ACH-000884,-0.170082409473
ACH-000885,-0.0741646403541
ACH-000887,-0.179212388748
ACH-000888,-0.0598417159349
ACH-000889,-0.08677605632060001
ACH-000890,0.011730685473599999
ACH-000896,-0.0456265938682
ACH-000898,-0.029837251460599998
ACH-000900,-0.223708918005
ACH-000901,-0.08907795633089999
ACH-000905,-0.061473627387
ACH-000906,-0.0596769760821
ACH-000907,-0.08948660406960002
ACH-000910,-0.057567525806099994
ACH-000911,-0.07575360382810001
ACH-000912,-0.013484994134
ACH-000913,-0.090131722399
ACH-000915,-0.029087115634499998
ACH-000916,-0.460537924446
ACH-000917,-0.229526742273
ACH-000921,-0.15810694073200002
ACH-000924,-0.0674965819985
ACH-000926,-0.0347718045571
ACH-000928,-0.16919706540600002
ACH-000929,-0.040274512792800005
ACH-000932,-0.09817456416860001
ACH-000935,-0.036517079083
ACH-000936,-0.142576025923
ACH-000937,-0.22161236338799997
ACH-000938,0.13402983625
ACH-000939,-0.126134859434
ACH-000941,-0.0932476735513
ACH-000943,-0.00330522711854
ACH-000946,-0.16622924036800002
ACH-000947,-0.0763913446197
ACH-000948,-0.17724106197099998
ACH-000950,0.09374263199989999
ACH-000953,-0.13807267907
ACH-000957,0.06667105301199999
ACH-000958,-0.0171080059778
ACH-000960,0.0350856173094
ACH-000963,-0.095815182265
ACH-000968,0.000161205206537
ACH-000969,0.00303912696443
ACH-000973,-0.111242643632
ACH-000974,-0.166382656761
ACH-000975,-0.0371560325844
ACH-000976,-0.291660308535
ACH-000978,-0.250424691828
ACH-000980,-0.070176961964
ACH-000984,-0.19171291617400002
ACH-000986,-0.14281782066600002
ACH-000988,0.010970996823
ACH-000993,-0.15166988958
ACH-000994,0.07149103906830001
ACH-000996,0.0648157689987
ACH-001001,0.0112322140087
ACH-001020,-0.0338517473821
ACH-001028,-0.11441584295499999
ACH-001031,-0.10589682509
ACH-001038,-0.009657492406610001
ACH-001048,-0.0782075177898
ACH-001050,-0.135491834889
ACH-001053,-0.0771857885798
ACH-001054,-0.127409230309
ACH-001061,-0.0492090296141
ACH-001067,-0.18451718745999998
ACH-001075,-0.0700585933377
ACH-001096,-0.0989865494647
ACH-001128,-0.0623753524
ACH-001134,0.138641624011
ACH-001151,-0.173113481303
ACH-001163,-0.240748695737
ACH-001164,0.056761780036699995
ACH-001173,-0.0312812444514
ACH-001183,-0.172859910729
ACH-001184,0.00346980313165
ACH-001190,0.0125079284492
ACH-001192,-0.0429516963409
ACH-001193,-0.432467316567
ACH-001196,-0.0401507396248
ACH-001197,-0.30456053738600003
ACH-001205,-0.09781082914969999
ACH-001211,-0.21696675360800002
ACH-001212,0.269952125536
ACH-001228,-0.20680425202799999
ACH-001232,-0.040698328709199996
ACH-001239,0.0055597862753
ACH-001274,0.00114254295908
ACH-001275,-0.07545470845260001
ACH-001277,0.0861103368133
ACH-001278,-0.0942206017099
ACH-001280,-0.24539661693599998
ACH-001283,-0.00294519994387
ACH-001289,-0.20461224342099998
ACH-001295,-0.0927247838802
ACH-001300,-0.142482165865
ACH-001301,0.00526935211171
ACH-001302,-0.0801791075113
ACH-001303,-0.281811281942
ACH-001306,-0.096224467783
ACH-001318,-0.0778521428379
ACH-001322,-0.108218071381
ACH-001328,-0.0743154701605
ACH-001332,0.0202208659449
ACH-001333,-0.182825009124
ACH-001336,0.133820281144
ACH-001340,0.0709424951195
ACH-001346,-0.15604665917899999
ACH-001353,-0.030871544314200004
ACH-001354,-0.266508030931
ACH-001367,-0.21248187728700002
ACH-001368,-0.0926391694843
ACH-001374,-0.22026433853799998
ACH-001375,-0.09431975579669999
ACH-001377,-0.07456041952089999
ACH-001380,-0.103978244233
ACH-001391,-0.00277625553407
ACH-001407,-0.0618844082473
ACH-001408,-0.09913345017380001
ACH-001413,-0.154348825568
ACH-001430,-0.133619329839
ACH-001431,-0.139904805194
ACH-001450,0.0160355460576
ACH-001496,0.028704094636
ACH-001500,-0.0447845367799
ACH-001521,-0.159491801696
ACH-001523,-0.0794212716265
ACH-001532,-0.165170033248
ACH-001536,-0.021988399791900003
ACH-001550,-0.0510752085389
ACH-001552,-0.0295820065226
ACH-001554,0.046205815143099994
ACH-001645,-0.037967721546400005
ACH-001654,-0.216667649061
ACH-001715,0.052462776246699996
ACH-001735,-0.0603217766479
ACH-001736,0.0754110083588
ACH-001737,-0.37970760105400003
ACH-001740,-0.0922537040675
ACH-001745,-0.0541563028099
ACH-001750,-0.158562821269
ACH-001765,-0.106104569987
ACH-001956,-0.134554971649
ACH-001957,-0.258534090612
