,TMCC1 (23023)
ACH-000004,0.0301926267808
ACH-000007,-0.134213302414
ACH-000009,0.162263144988
ACH-000011,0.135144351126
ACH-000012,0.110920727972
ACH-000013,0.144188882565
ACH-000014,-0.045517673314300004
ACH-000015,-0.0542059536047
ACH-000017,0.252748824117
ACH-000018,0.0277928897877
ACH-000019,0.0124405584717
ACH-000021,0.054538629963600004
ACH-000022,0.15013482233300002
ACH-000025,0.17557901460499997
ACH-000028,-0.0332202201769
ACH-000030,-0.0239126939294
ACH-000035,-0.119693683102
ACH-000036,0.134985799563
ACH-000037,0.34062540549000003
ACH-000039,0.244846064193
ACH-000040,0.21640783774
ACH-000041,0.04132613449230001
ACH-000042,0.0169483295319
ACH-000045,-0.0748212179435
ACH-000047,0.10445359257999999
ACH-000052,0.09525422502689998
ACH-000053,0.103218041242
ACH-000054,-0.06297199243599999
ACH-000055,0.00438318559795
ACH-000060,-0.180139078978
ACH-000067,-0.0151849356311
ACH-000070,0.18160904458500002
ACH-000075,0.260169522102
ACH-000078,-0.0010150013522300001
ACH-000082,0.00380616036137
ACH-000085,-0.023819134467599996
ACH-000086,-0.0025960206186999998
ACH-000087,0.14891996546800002
ACH-000092,0.0780244814088
ACH-000095,0.0480206134808
ACH-000097,-0.00199255988919
ACH-000098,0.10454530298800001
ACH-000099,0.128611025514
ACH-000108,0.20381219776700002
ACH-000113,0.0730509468705
ACH-000115,0.18232474167999999
ACH-000116,0.0572322048351
ACH-000118,0.0355537404244
ACH-000120,-0.106314821351
ACH-000123,0.079773778935
ACH-000127,0.11928978970000001
ACH-000128,0.059070495613699994
ACH-000132,-0.0071743917940100006
ACH-000133,-0.0266669200044
ACH-000137,0.260129935825
ACH-000138,0.101751764801
ACH-000142,-0.030678199226099996
ACH-000143,0.134175066427
ACH-000146,0.211263508002
ACH-000148,0.23001311047200002
ACH-000150,0.132182267441
ACH-000152,0.252333318816
ACH-000153,0.17945719827799997
ACH-000159,-0.026909670698199998
