,EXT1 (2131)
ACH-000004,-0.0378910550819
ACH-000007,-0.399418826901
ACH-000009,-0.220595405985
ACH-000011,-0.43606110268299997
ACH-000012,0.0737331931142
ACH-000013,-0.05866924949419999
ACH-000014,-0.0310402497885
ACH-000015,-0.750912885303
ACH-000017,0.00434888940536
ACH-000018,0.093780099149
ACH-000019,-0.110439262742
ACH-000021,-0.312730949295
ACH-000022,-0.170653638328
ACH-000025,-0.0966202324304
ACH-000028,-0.183606662401
ACH-000030,-0.11886253069599999
ACH-000035,-0.409872670172
ACH-000036,-0.696473049442
ACH-000037,-0.596975471039
ACH-000039,-0.746614937308
ACH-000040,-0.058361836044800004
ACH-000041,-0.272695971807
ACH-000042,-0.26279388591999997
ACH-000045,-0.14206546563
ACH-000047,-0.058004138215100004
ACH-000052,-0.290528217966
ACH-000053,-0.0513979194707
ACH-000054,-0.263408971659
ACH-000055,-0.296492971043
ACH-000060,-0.188709547025
ACH-000067,-0.41008492863300006
ACH-000070,-0.27378419233600004
ACH-000075,-0.458388709837
ACH-000078,-0.31697088114599997
ACH-000082,-0.7929700983600001
ACH-000085,-0.7550549922669999
ACH-000086,-0.331612701423
ACH-000087,-0.346306820061
ACH-000092,-0.46214346276999996
ACH-000095,-0.264967733494
ACH-000097,-0.141895772461
ACH-000098,-1.0178714169499998
ACH-000099,-0.563223377438
ACH-000108,-0.0819420064639
ACH-000113,-0.147623861876
ACH-000115,-0.18015011791299998
ACH-000116,-0.133600000639
ACH-000118,-0.22504938664000002
ACH-000120,-0.47804801544
ACH-000123,-0.00727470636648
ACH-000127,-0.0328865785586
ACH-000128,-0.0758473843496
ACH-000132,-0.441610083222
ACH-000133,-0.698035091473
ACH-000137,-0.0384777560236
ACH-000138,-0.252279100515
ACH-000142,-0.656770374906
ACH-000143,-0.5588112157899999
ACH-000146,0.09131030321910001
ACH-000148,-0.333208924889
ACH-000150,-0.529766204723
ACH-000152,-0.32880267335200003
ACH-000153,-0.440781674897
ACH-000159,-0.08934139256310002
ACH-000160,-0.204134832949
ACH-000163,-0.7632993976890001
ACH-000167,-0.20659741906800003
ACH-000168,-0.0669560417863
ACH-000169,-0.171679125218
ACH-000178,-0.11593283771400001
ACH-000182,-0.128564343345
ACH-000183,-0.127372635165
ACH-000188,-0.36061900664499996
ACH-000189,-0.558003161573
ACH-000190,-0.25067505359299996
ACH-000198,-0.11981468833100001
ACH-000204,-0.5926423272779999
ACH-000206,-0.466325140456
ACH-000207,-0.873634335984
ACH-000211,-0.106120115666
ACH-000215,0.0324190915205
ACH-000221,-0.235567645873
ACH-000222,-0.261964966131
ACH-000223,-0.180593064268
ACH-000226,-0.137154172278
ACH-000227,0.0391087811111
ACH-000228,-0.267405101021
ACH-000231,-0.296091972967
ACH-000232,-0.41937375914999997
ACH-000233,0.000265468701907
ACH-000234,-0.130736479056
ACH-000235,-0.090297812554
ACH-000237,-0.22224378270999998
ACH-000238,-0.398012473789
ACH-000243,-0.545125609024
ACH-000244,-0.318945549931
ACH-000246,-0.065736344371
ACH-000248,-0.030595345219099998
ACH-000250,-0.29303666654399996
ACH-000251,-0.18811039082199998
ACH-000253,0.104503468543
ACH-000255,-0.46429984332900004
ACH-000256,-0.246744478273
ACH-000257,-0.233747809471
ACH-000258,-0.308946545025
ACH-000259,-0.317520415941
ACH-000260,-0.100422712619
ACH-000261,-0.379270027469
