,COMMD4 (54939)
ACH-000004,-0.0838497264798
ACH-000007,-0.0995453512002
ACH-000009,-0.153769412056
ACH-000011,-0.503052906033
ACH-000012,-0.105484130224
ACH-000013,0.0392546696029
ACH-000014,-0.0944286086403
ACH-000015,-0.238395688309
ACH-000017,-0.055689158339099994
ACH-000018,-0.16613128388499998
ACH-000019,0.000882065915869
ACH-000021,-0.042392262728699996
ACH-000022,-0.0728546435118
ACH-000025,-0.0103423711169
ACH-000028,-0.0988593458907
ACH-000030,-0.257337828971
ACH-000035,-0.192181493336
ACH-000036,-0.175443751241
ACH-000037,-0.283766490257
ACH-000039,-0.48945147005
ACH-000040,-0.130805317282
ACH-000041,-0.013691520414100001
ACH-000042,-0.25385762155499997
ACH-000045,-0.0607361239838
ACH-000047,-0.121344936811
ACH-000052,-0.005013892244140001
ACH-000053,-0.306938803057
ACH-000054,-0.13522310696599998
ACH-000055,-0.111923362267
ACH-000060,-0.045936681694599996
ACH-000067,-0.207952071307
ACH-000070,0.229504380944
ACH-000075,0.0208833394458
ACH-000078,-0.150809010786
ACH-000082,-0.157905422147
ACH-000085,-0.0347126743452
ACH-000086,-0.175461820185
ACH-000087,-0.19255305012
ACH-000092,-0.148522402734
ACH-000095,-0.144592291831
ACH-000097,-0.0695015239176
ACH-000098,0.159636344922
ACH-000099,-0.25584387567
ACH-000108,0.0157058236141
ACH-000113,-0.21154974383900002
ACH-000115,-0.18745823364
ACH-000116,-0.355193612622
ACH-000118,-0.214501842705
ACH-000120,-0.17413261709300001
ACH-000123,-0.12293530035700001
ACH-000127,-0.10244230262800001
ACH-000128,-0.223351595781
ACH-000132,-0.468541268416
ACH-000133,-0.366999365379
ACH-000137,-0.277446316924
ACH-000138,-0.0910661998491
ACH-000142,-0.589732920848
ACH-000143,-0.239649114237
ACH-000146,-0.187846760008
ACH-000148,-0.156785155487
ACH-000150,-0.15098920271
ACH-000152,-0.022553562544900003
ACH-000153,0.0183346015897
ACH-000159,-0.338759254454
ACH-000160,-0.0891619682524
ACH-000163,0.0508753460338
ACH-000167,-0.25520172473
ACH-000168,-0.148288389114
ACH-000169,-0.0079100170541
ACH-000178,-0.086017877291
ACH-000182,-0.125549943345
ACH-000183,-0.189770171606
ACH-000188,-0.118318154835
ACH-000189,-0.305329321867
ACH-000190,-0.046551093884699996
ACH-000198,-0.286108333953
ACH-000204,-0.372877411263
ACH-000206,-0.0826653726407
ACH-000207,-0.104035747936
ACH-000211,-0.211303977956
ACH-000215,-0.0922015452028
ACH-000221,-0.0231025761914
ACH-000222,-0.15171678067
ACH-000223,-0.10579691660900001
ACH-000226,0.0937372530697
ACH-000227,-0.043831615559300006
ACH-000228,-0.185179839648
ACH-000231,-0.11396835016
ACH-000232,-0.120226065264
ACH-000233,-0.193705802118
ACH-000234,-0.0541888163925
ACH-000235,-0.11698130200899999
ACH-000237,-0.274934811074
ACH-000238,-0.330171650477
ACH-000243,-0.167745739848
ACH-000244,-0.0360021503301
ACH-000246,-0.210934603088
ACH-000248,0.0645356819597
ACH-000250,0.018506972437
ACH-000251,-0.16192704073300002
ACH-000253,-0.113246786359
ACH-000255,-0.00694768458692
ACH-000256,-0.188110643576
ACH-000257,-0.203171356617
ACH-000258,0.07785300017360001
ACH-000259,-0.196843543784
ACH-000260,-0.222215589359
ACH-000261,-0.132955685845
ACH-000262,0.0864376270575
ACH-000263,-0.152730280508
ACH-000264,-0.11021768956599999
ACH-000265,-0.25652802034
ACH-000266,-0.33926566919699996
ACH-000272,-0.379088972645
ACH-000273,-0.336393919813
ACH-000274,-0.262374935973
ACH-000277,-0.136220219583
ACH-000278,-0.297944450671
ACH-000279,-0.07014166379970001
ACH-000280,-0.239248743968
ACH-000281,-0.09757647233580001
ACH-000288,-0.0907914457968
ACH-000291,-0.0208375660686
ACH-000293,-0.247441325451
ACH-000294,-0.381857858071
ACH-000295,0.00395550717567
ACH-000296,-0.14252525216700002
ACH-000302,-0.104057310612
ACH-000304,-0.187563333825
ACH-000307,-0.26505592495999997
ACH-000308,-0.20450384322999998
ACH-000310,0.143795159861
ACH-000311,-0.140888206027
ACH-000312,-0.09430799179580002
ACH-000315,0.035882692426400006
