,SH3PXD2A (9644)
ACH-000505,-0.302753908209
ACH-000507,-0.374549035739
ACH-000510,-0.350226227201
ACH-000511,-0.189091251972
ACH-000512,-0.364729214771
ACH-000516,-0.276674988444
ACH-000517,-0.23322524436099998
ACH-000518,-0.37928787759599997
ACH-000520,-0.128555862928
ACH-000521,-0.203883544512
ACH-000522,-0.095112757517
ACH-000524,-0.462990277416
ACH-000527,-0.356964034075
ACH-000528,-0.415079610359
ACH-000537,-0.36455740585600005
ACH-000541,0.0508608140806
ACH-000542,-0.24848396064599998
ACH-000544,-0.555323273519
ACH-000545,-0.285981760812
ACH-000547,-0.310933155674
ACH-000548,-0.333097127128
ACH-000549,-0.144088219337
ACH-000550,-0.4543346814
ACH-000552,-0.40473137478200005
ACH-000556,-0.376964731517
ACH-000557,-0.14665777890599999
ACH-000570,-0.298274623466
ACH-000571,-0.264741682689
ACH-000573,-0.191884915143
ACH-000576,-0.258332693658
ACH-000580,-0.176546326589
ACH-000584,-0.319811588763
ACH-000585,-0.23966766900699998
ACH-000588,-0.238869111384
ACH-000589,-0.165100460162
ACH-000591,-0.636394204642
ACH-000593,-0.306427906453
ACH-000600,-0.312872427696
ACH-000601,-0.240543456948
ACH-000604,-0.486061557341
ACH-000605,-0.41130139512900005
ACH-000606,-0.46914355185400003
ACH-000608,-0.349581940722
ACH-000614,-0.207144588732
ACH-000616,-0.49351885827799996
ACH-000618,-0.359026227178
ACH-000619,-0.561702882047
ACH-000620,-0.21142630094999998
ACH-000621,-0.317887892576
ACH-000622,-0.44331922052199996
ACH-000623,-0.49150114570299996
ACH-000624,-0.364814486482
ACH-000627,-0.10556226010500001
ACH-000630,-0.24446640782200002
ACH-000632,-0.234399096408
ACH-000633,-0.19861839520799998
ACH-000637,-0.19596946565900003
ACH-000638,-0.48721304943099997
ACH-000646,-0.380231201131
ACH-000647,-0.41584616709
ACH-000648,-0.186696688174
ACH-000649,-0.391777284991
ACH-000651,-0.415882953165
ACH-000652,-0.33519332545
ACH-000653,-0.457144688167
ACH-000657,-0.371224309886
ACH-000658,-0.160786826214
ACH-000661,-0.40436711585
ACH-000662,-0.0369658293359
ACH-000663,-0.37748605603
ACH-000665,-0.44090575513499997
ACH-000671,-0.246863335075
ACH-000673,-0.278023144167
ACH-000676,-0.28365618710499996
ACH-000677,-0.368019200363
ACH-000681,-0.295142743696
ACH-000682,-0.41437206183499997
ACH-000683,-0.37712527913500005
ACH-000684,-0.0386406852967
ACH-000688,-0.15266636472200001
ACH-000693,-0.318988868189
ACH-000694,-0.364809938527
ACH-000695,-0.15361590792000002
ACH-000696,-0.332475780434
ACH-000697,-0.279167804617
ACH-000699,-0.274326458698
ACH-000701,-0.527325388829
ACH-000706,-0.393918276746
ACH-000711,-0.42888262667300003
ACH-000713,-0.15323442431700002
ACH-000714,-0.288544409412
ACH-000718,-0.22080563194000002
ACH-000720,-0.290776269456
ACH-000721,-0.364702576087
ACH-000724,-0.217229385649
ACH-000725,-0.356058715007
ACH-000732,-0.535770490162
ACH-000734,-0.255312747619
ACH-000735,-0.367564280665
ACH-000736,-0.217276788602
ACH-000738,-0.617756397178
ACH-000746,-0.26495478901299996
ACH-000747,-0.47424067538900005
ACH-000748,-0.249241653566
ACH-000753,-0.18829655127999997
ACH-000756,-0.1280179774
ACH-000757,-0.412515767988
ACH-000758,-0.645025894102
ACH-000760,-0.254892521635
ACH-000763,-0.278781561122
ACH-000764,-0.48607392855
ACH-000765,-0.110828587259
ACH-000766,-0.18901449617600002
ACH-000767,-0.260656816952
ACH-000768,-0.011946309088
ACH-000769,-0.312000695853
ACH-000770,-0.40154132327
ACH-000771,-0.336710102772
ACH-000773,-0.494937353276
ACH-000776,-0.345171093455
ACH-000777,-0.423465787399
ACH-000778,-0.416941425714
ACH-000781,-0.253142489072
ACH-000782,-0.347954178405
ACH-000783,-0.366152960344
ACH-000784,-0.36885027912600005
ACH-000785,-0.36135617965000005
ACH-000787,-0.364574989712
ACH-000788,-0.24762551741099997
ACH-000791,-0.258647323741
ACH-000792,-0.225508752214
ACH-000794,-0.37925129675499997
ACH-000796,-0.374122388459
ACH-000799,-0.24857084011
ACH-000800,-0.255086509984
ACH-000802,-0.31523143666
ACH-000804,-0.28296143875199997
ACH-000805,-0.785315467743
ACH-000809,-0.305988134969
ACH-000810,-0.348771740685
ACH-000811,-0.315572517249
ACH-000817,-0.34680143973600003
ACH-000819,-0.351698032241
ACH-000820,-0.279970752472
ACH-000821,-0.23517116547400002
ACH-000822,-0.0857258656171
ACH-000823,-0.266473565005
ACH-000824,-0.290705925825
ACH-000827,-0.352977858366
ACH-000829,-0.308782676172
ACH-000831,-0.33990909276000003
ACH-000832,-0.326908996695
ACH-000833,-0.341547957276
ACH-000834,-0.419875165529
ACH-000835,-0.287189171054
ACH-000836,-0.345454058066
ACH-000837,-0.17701821759199998
ACH-000838,-0.48678618175800004
ACH-000839,-0.324826644364
ACH-000840,-0.505626395982
ACH-000841,-0.39036081031099995
ACH-000843,-0.17264973939599998
ACH-000846,-0.360941847242
ACH-000847,-0.40023532992399996
ACH-000848,-0.210264101164
ACH-000849,-0.171265220126
ACH-000851,-0.32491751577100003
ACH-000855,-0.014528946374700001
ACH-000856,-0.518179339834
ACH-000858,-0.42705152981399996
ACH-000859,-0.36749418871699996
ACH-000861,-0.48251726828599995
ACH-000862,-0.48936216257
ACH-000865,-0.299451720798
ACH-000866,-0.159553755928
ACH-000867,-0.223518845955
ACH-000869,-0.108042193506
ACH-000872,-0.31870441138
ACH-000873,-0.136945729782
ACH-000876,-0.391860756857
ACH-000878,-0.251765933356
ACH-000880,-0.48624556083400006
ACH-000881,-0.389629752926
ACH-000882,-0.296287634686
ACH-000884,-0.197787957949
ACH-000885,-0.372715775968
ACH-000887,-0.351384584353
ACH-000888,-0.476277957088
ACH-000889,-0.270819958882
ACH-000890,-0.333328476283
ACH-000896,-0.284023990617
ACH-000898,-0.09034456507439999
ACH-000900,-0.20736552062
ACH-000901,-0.16393425274499998
ACH-000905,-0.299767842576
ACH-000906,-0.140169133314
ACH-000907,-0.428257995679
ACH-000910,-0.36916348226999995
ACH-000911,-0.276917182711
ACH-000912,-0.518941266915
ACH-000913,-0.34456013688299997
ACH-000915,-0.28031350152
ACH-000916,-0.632174851244
ACH-000917,-0.258087820915
ACH-000921,-0.21458331241599998
ACH-000924,-0.324862703976
ACH-000926,-0.155588989123
ACH-000928,-0.288093988243
ACH-000929,-0.12848764862700002
ACH-000932,-0.387139968889
ACH-000935,-0.0126917538057
ACH-000936,-0.40586230335699996
ACH-000937,-0.362186274605
ACH-000938,-0.06128577426
ACH-000939,-0.22309753498100002
ACH-000941,-0.19264862849300002
ACH-000943,-0.350546986973
ACH-000946,-0.179209565255
ACH-000947,-0.472850071397
ACH-000948,-0.0110200453794
ACH-000950,-0.406704768561
ACH-000953,-0.306227671794
ACH-000957,-0.368374506714
ACH-000958,-0.285797257541
ACH-000960,-0.409583149709
ACH-000963,0.134852283938
ACH-000968,-0.145999312125
ACH-000969,0.00871411595374
ACH-000973,-0.232129444232
ACH-000974,-0.17247209681200001
ACH-000975,-0.332641092441
ACH-000976,-0.137586880602
ACH-000978,0.0288734590838
ACH-000980,-0.301077313744
ACH-000984,-0.40003238368199995
ACH-000986,-0.394642610823
ACH-000988,-0.43652890186300003
ACH-000993,-0.38338672392800005
ACH-000994,-0.534677173373
ACH-000996,-0.389806714777
ACH-001001,-0.13219014842399998
ACH-001020,-0.3256723962
ACH-001028,-0.443747268185
ACH-001031,-0.297582596656
ACH-001038,-0.293524598013
ACH-001048,-0.44929757549099997
ACH-001050,-0.21223984481199998
ACH-001053,-0.269615678067
ACH-001054,-0.264014792283
ACH-001061,-0.332317962646
ACH-001067,-0.350163168077
ACH-001075,-0.222571784425
ACH-001096,-0.371974708577
ACH-001128,0.039729348043999996
ACH-001134,-0.373366140987
ACH-001151,-0.357177071323
ACH-001163,-0.301620045542
ACH-001164,-0.6781931865979999
ACH-001173,-0.293752806665
ACH-001183,-0.38724929619099996
ACH-001184,-0.0800652952451
ACH-001190,-0.413555619322
ACH-001192,-0.0514235840681
ACH-001193,-0.289361505984
ACH-001196,-0.20782637894
ACH-001197,-0.318774408921
ACH-001205,-0.482348868366
ACH-001211,-0.269812831382
ACH-001212,-0.151194419145
ACH-001228,-0.6764142229060001
ACH-001232,-0.225303536633
ACH-001239,-0.21473486819499998
ACH-001274,-0.597529582755
ACH-001275,-0.345063023401
ACH-001277,-0.10473987603599999
ACH-001278,-0.372589434731
ACH-001280,-0.137010699416
ACH-001283,-0.394924000562
ACH-001289,-0.505897041261
ACH-001295,-0.24870285835900002
ACH-001300,-0.282116692849
ACH-001301,-0.0956120947591
ACH-001302,-0.462780936091
ACH-001303,-0.483554283681
ACH-001306,-0.429161453254
ACH-001318,-0.19269279421399998
ACH-001322,-0.2740423066
ACH-001328,-0.291143986259
ACH-001332,-0.5568498980100001
ACH-001333,-0.28190332164299997
ACH-001336,-0.275087635477
ACH-001340,-0.33225944855
ACH-001346,-0.388293737865
ACH-001353,-0.301599794508
ACH-001354,-0.332183226951
ACH-001367,-0.536064512302
ACH-001368,-0.194848723458
ACH-001374,-0.65402537328
ACH-001375,-0.44032778182599996
ACH-001377,-0.263069474036
ACH-001380,-0.403518833786
ACH-001391,-0.310384576942
ACH-001407,-0.308524368921
ACH-001408,-0.286350657449
ACH-001413,-0.371923456915
ACH-001430,0.0387234333581
ACH-001431,-0.330000656444
ACH-001450,-0.488538740758
ACH-001496,-0.341535246488
ACH-001500,-0.0682948070585
ACH-001521,-0.45056408344800003
ACH-001523,-0.30108927429
ACH-001532,-0.277360410007
ACH-001536,-0.0854185448667
ACH-001550,-0.445818904555
ACH-001552,-0.511393211118
ACH-001554,-0.386992822946
ACH-001645,-0.579501035145
ACH-001654,-0.33614965232199995
ACH-001715,-0.398940352396
ACH-001735,-0.43561725094400006
ACH-001736,-0.553426804816
ACH-001737,-0.36858638616899997
ACH-001740,0.0546505310713
ACH-001745,-0.245702133041
ACH-001750,-0.420260051615
ACH-001765,-0.362440546751
ACH-001956,-0.344973624871
ACH-001957,-0.43349240620499996
