,TRERF1 (55809)
ACH-000004,-0.0146020238888
ACH-000007,-0.0700724612095
ACH-000009,-0.024550566401400003
ACH-000011,0.00022696174551700002
ACH-000012,-0.08865704202460001
ACH-000013,-0.08224629978260001
ACH-000014,-0.0377537251535
ACH-000015,-0.0162265853465
ACH-000017,-0.12854479000900002
ACH-000018,0.144373269191
ACH-000019,-0.109196486638
ACH-000021,0.07058992832569999
ACH-000022,-0.204368916677
ACH-000025,-0.0331507814986
ACH-000028,-0.143320906981
ACH-000030,0.067804076885
ACH-000035,-0.374660635991
ACH-000036,-0.220415656726
ACH-000037,-0.09300231685480001
ACH-000039,-0.00806135358024
ACH-000040,0.154477855158
ACH-000041,-0.162123492185
ACH-000042,-0.0200381151585
ACH-000045,-0.24538578145
ACH-000047,-0.06401151625030001
ACH-000052,-0.0656395530685
ACH-000053,-0.0243501958021
ACH-000054,0.10563989270400001
ACH-000055,-0.160323382422
ACH-000060,-0.17998691112
ACH-000067,-0.385939984517
ACH-000070,0.35748523739200005
ACH-000075,-0.204979143405
ACH-000078,-0.0108684592304
ACH-000082,-0.0783859843213
ACH-000085,-0.267705090611
ACH-000086,0.11306543132300001
ACH-000087,0.30072001290899997
ACH-000092,0.077613985637
ACH-000095,-0.13886543318
ACH-000097,0.057962183824699996
ACH-000098,0.181340532691
ACH-000099,-0.079949801255
ACH-000108,0.0629080563971
ACH-000113,0.219027917374
ACH-000115,-0.437718059731
ACH-000116,-0.0780753732459
ACH-000118,-0.09771780855380001
ACH-000120,0.0308486470877
ACH-000123,-0.35878511793799994
ACH-000127,-0.09846562801230001
ACH-000128,-0.029845853824200002
ACH-000132,-0.101750136359
ACH-000133,-0.283699088151
ACH-000137,0.098431698838
ACH-000138,0.0436883473334
ACH-000142,-0.256723341878
ACH-000143,-0.09992400099689999
ACH-000146,0.051418191746899995
ACH-000148,-0.26404297526299997
ACH-000150,0.0014621438745000001
ACH-000152,0.0454043386776
ACH-000153,-0.224166311879
ACH-000159,0.0284563746929
ACH-000160,0.391898473996
ACH-000163,0.0849519313656
ACH-000167,0.743830484062
ACH-000168,-0.09133953058160002
ACH-000169,-0.21223159543200001
ACH-000178,-0.137214452469
ACH-000182,-0.081560563547
ACH-000183,-0.217702856582
ACH-000188,0.0254186964743
ACH-000189,-0.154466151435
ACH-000190,0.47357970531599997
ACH-000198,-0.30546611033300003
ACH-000204,-0.277079371979
ACH-000206,-0.276643222131
ACH-000207,-0.051691532797099995
ACH-000211,-0.054281691739
ACH-000215,0.0018253327369500002
ACH-000221,-0.144981699757
ACH-000222,-0.1020538343
ACH-000223,-0.119204135361
ACH-000226,-0.009521249119180002
ACH-000227,-0.0278226231471
ACH-000228,-0.283399280918
ACH-000231,0.0272098074187
ACH-000232,-0.0332151587258
ACH-000233,-0.187895771999
ACH-000234,-0.150100665659
ACH-000235,0.09096752235739998
ACH-000237,-0.008820254009059999
ACH-000238,0.0526921849147
ACH-000243,-0.0696292397026
ACH-000244,0.12985840728599998
ACH-000246,-0.047781832729599995
ACH-000248,0.00127162874083
ACH-000250,-0.05949097440019999
ACH-000251,-0.266618826229
ACH-000253,-0.136323669829
ACH-000255,-0.14357907572200002
ACH-000256,-0.0758402330506
ACH-000257,0.2337223039
ACH-000258,-0.0766862041438
ACH-000259,0.0320221695443
ACH-000260,-0.0197694273394
ACH-000261,-0.07819472537760001
ACH-000262,-0.0313193140608
ACH-000263,-0.22264808438900002
ACH-000264,-0.32889114499600003
ACH-000265,-0.112291857193
ACH-000266,0.0115926348449
ACH-000272,-0.0572159022672
ACH-000273,-0.0898929890786
ACH-000274,-0.026911163783400003
ACH-000277,-0.260678855394
ACH-000278,0.140736035801
ACH-000279,-0.0650894210475
ACH-000280,-0.0781196752783
ACH-000281,-0.121285814599
ACH-000288,0.025440830505499997
ACH-000291,-0.0546295416316
ACH-000293,-0.199797510621
ACH-000294,-0.316304372693
ACH-000295,-0.5031447482329999
ACH-000296,-0.11315457679199999
ACH-000302,-0.10212350639000001
ACH-000304,0.40675394393200004
ACH-000307,-0.07947204683089999
ACH-000308,0.00232208394947
ACH-000310,-0.050293070791
ACH-000311,-0.188420695188
ACH-000312,-0.10602296809100001
ACH-000315,-0.179146082647
ACH-000316,0.00948073952706
ACH-000317,0.006993785085189999
ACH-000318,0.019347326371
ACH-000319,0.0490792220134
ACH-000320,-0.214387496228
ACH-000322,0.100062064205
ACH-000323,-0.145509772305
ACH-000324,-0.23862576138099997
ACH-000329,0.0497535847578
ACH-000330,-0.43277658551200004
ACH-000331,-0.10259750906300001
ACH-000332,0.0894274062709
ACH-000334,-0.31268119107
ACH-000335,-0.0464459295017
ACH-000336,0.411526057592
ACH-000337,-0.171831828966
ACH-000339,0.00763441798788
ACH-000341,0.162975355297
ACH-000348,-0.19585459057
ACH-000350,-0.07148630595489999
ACH-000352,-0.08648257386460001
ACH-000356,0.00395998929167
ACH-000361,-0.32137263823199996
ACH-000362,0.00621351958478
ACH-000363,-0.0614816158358
ACH-000364,-0.172569336919
ACH-000365,-0.203973121088
ACH-000366,0.109383281647
ACH-000368,0.008545153602979999
ACH-000374,-0.0332285879606
ACH-000375,-0.146199041433
ACH-000376,-0.19931614596799999
ACH-000381,-0.0350311323601
ACH-000383,0.0980920673471
ACH-000387,-0.022356500032900004
ACH-000389,-0.0773214274879
ACH-000390,-0.0660769551777
ACH-000393,-0.299509522566
ACH-000395,-0.15684793736400002
ACH-000397,0.0160762827987
ACH-000401,-0.0362170474309
ACH-000402,0.149403572511
ACH-000403,0.16942239733800002
ACH-000404,-0.046485136357300005
ACH-000406,0.004765320821109999
ACH-000407,0.071518482661
ACH-000408,0.112800748909
ACH-000410,-0.08170468199799999
ACH-000411,0.0946586452391
ACH-000414,-0.11444297703
ACH-000415,-0.11952400273199999
ACH-000416,-0.0310349295355
ACH-000420,-0.046283660956800005
ACH-000421,0.042988059564500004
ACH-000424,-0.374603941063
ACH-000425,0.146080017301
ACH-000426,-0.116258381089
ACH-000427,-0.320026772431
ACH-000433,-0.006759119154479999
ACH-000436,-0.180451986354
ACH-000444,-0.0982947106649
ACH-000445,-0.0660002522558
ACH-000448,-0.0534095859998
ACH-000450,0.140413079514
ACH-000452,-0.134191445818
ACH-000454,-0.257346878634
ACH-000458,-0.0459607083059
ACH-000459,-0.114406966638
ACH-000460,-0.23677533227699998
ACH-000461,-0.28478612783
ACH-000463,0.0848845045444
ACH-000464,0.286191973433
ACH-000466,-0.0626088249402
ACH-000467,0.145332052959
ACH-000468,-0.15980761843900002
ACH-000469,0.160500578241
ACH-000470,-0.22851735645100002
ACH-000471,0.09683209064039999
ACH-000472,-0.015631868950799998
ACH-000473,0.050594543026099996
ACH-000475,-0.009860528130590001
ACH-000476,-0.105967137244
ACH-000477,0.0766445627422
ACH-000480,0.0252587673272
ACH-000481,-0.23445989673300002
ACH-000483,0.0537906700862
ACH-000484,0.06932342343610001
ACH-000485,-0.0360236244276
ACH-000486,-0.0833880803144
ACH-000487,0.029866809133900003
ACH-000488,-0.155911875082
ACH-000490,-0.159984409903
ACH-000491,-0.29879507286699997
ACH-000495,0.03151391834990001
ACH-000496,-0.040221493059900006
ACH-000499,-0.0589395707441
ACH-000500,0.278305490713
ACH-000502,-0.009308116831940001
ACH-000503,-0.237988556054
ACH-000505,-0.00335189234742
ACH-000507,-0.0306448679683
ACH-000510,-0.00846201312851
ACH-000511,0.1259465193
ACH-000512,-0.275122549286
ACH-000516,0.11030563450099999
ACH-000517,-0.0288089722647
ACH-000518,0.157465638103
ACH-000520,-0.049066514533799996
ACH-000521,-0.27519450523899996
ACH-000522,-0.0011404636970999999
ACH-000524,-0.283549076058
ACH-000527,0.0671065543642
ACH-000528,-0.165090913275
ACH-000537,-0.145038846698
ACH-000541,-0.132033237939
ACH-000542,-0.09171359660289999
ACH-000544,-0.14151861557
ACH-000545,0.0465345827773
ACH-000547,0.11220576924
ACH-000548,-0.155325953992
ACH-000549,-0.00577630550764
ACH-000550,-0.114459640042
ACH-000552,-0.104419873355
ACH-000556,-0.144554160046
ACH-000557,0.281047447608
ACH-000570,-0.016731286074899997
ACH-000571,-0.000903627407807
ACH-000573,0.142275255791
ACH-000576,-0.33973363495
ACH-000580,0.143554784834
ACH-000584,0.119149613321
ACH-000585,-0.16772498775
ACH-000588,-0.14253081609
ACH-000589,-0.137234461032
ACH-000591,0.0533265222726
ACH-000593,-0.11758876473799999
ACH-000600,-0.130726454685
ACH-000601,-0.139393632862
ACH-000604,0.30811051445
ACH-000605,-0.19741162612399998
ACH-000606,-0.0894404445458
ACH-000608,0.048534376408400005
ACH-000614,0.194555749523
ACH-000616,-0.18895756515099998
ACH-000618,0.021515291636900004
ACH-000619,-0.000430487989735
ACH-000620,0.112139318464
ACH-000621,-0.0485088706379
ACH-000622,0.158247147217
ACH-000623,-0.00400065742838
ACH-000624,-0.0107563651719
ACH-000627,-0.0025565877517199995
ACH-000630,-0.141351870292
ACH-000632,-0.042587151554500005
ACH-000633,-0.14257183830999998
ACH-000637,-0.038211862938300006
ACH-000638,-0.0181797569507
ACH-000646,0.206285891809
ACH-000647,-0.11605762589000002
ACH-000648,0.015916046677299997
ACH-000649,-0.014288034240600002
ACH-000651,-0.00261138267282
ACH-000652,0.0433959368985
ACH-000653,-0.27755939318399997
ACH-000657,-0.184059273334
ACH-000658,-0.11306109920499999
ACH-000661,0.135803649672
ACH-000662,0.23902827536200003
ACH-000663,0.170096127845
ACH-000665,-0.133208875187
ACH-000671,0.010529344522200001
ACH-000673,-0.0858664323605
ACH-000676,0.0724569529075
ACH-000677,-0.139770299371
ACH-000681,-0.176909592865
ACH-000682,-0.172813938123
ACH-000683,-0.04603601741359999
ACH-000684,-0.132735475986
ACH-000688,-0.198146547054
ACH-000693,-0.042362430614599995
ACH-000694,-0.121591596227
ACH-000695,-0.11761458075799999
ACH-000696,-0.0356793743647
ACH-000697,-0.131299600527
ACH-000699,-0.147749693705
ACH-000701,-0.158517011001
ACH-000706,-0.176429574292
ACH-000711,-0.056315771250300004
ACH-000713,-0.162023902972
ACH-000714,-0.160290402667
ACH-000718,-0.005763952953720001
ACH-000720,-0.19890239034899998
ACH-000721,-0.10958453017000001
ACH-000724,-0.129624274135
ACH-000725,-0.027050410822400003
ACH-000732,-0.0211081803944
ACH-000734,-0.013168566095700001
ACH-000735,-0.09328924832689998
ACH-000736,-0.08914781354980002
ACH-000738,0.0286130551787
ACH-000746,0.0795913285437
ACH-000747,-0.073692793953
ACH-000748,0.138278591683
ACH-000753,-0.031839576049099996
ACH-000756,0.12914543414000001
ACH-000757,0.17164645745999998
ACH-000758,0.07087786033419999
ACH-000760,-0.038348898336099994
ACH-000763,-0.216411868572
ACH-000764,-0.647549047921
ACH-000765,-0.194181136732
ACH-000766,-0.330034051108
ACH-000767,-0.278628720326
ACH-000768,0.206623366248
ACH-000769,0.0381035204624
ACH-000770,-0.0951260644823
ACH-000771,-0.05171580019730001
ACH-000773,-0.27608700099800004
ACH-000776,0.16313305441
ACH-000777,0.06245108973709999
ACH-000778,-0.114683388742
ACH-000781,-0.0207463607662
ACH-000782,0.07963070013460001
ACH-000783,-0.0805664863517
ACH-000784,0.0310299444183
ACH-000785,-0.149146854163
ACH-000787,-0.127793528356
ACH-000788,0.11113838035399999
ACH-000791,-0.229732111462
ACH-000792,-0.110637706627
ACH-000794,0.0233873546897
ACH-000796,-0.0768592308675
ACH-000799,0.0702887327603
ACH-000800,-0.173121399716
ACH-000802,-0.331516606025
ACH-000804,-0.0692723925588
ACH-000805,0.0478579981395
ACH-000809,-0.052497751688699995
ACH-000810,0.17613311420699998
ACH-000811,0.054281824097499994
ACH-000817,-0.23640444101100003
ACH-000819,0.018608618771099997
ACH-000820,-0.10622887546399999
ACH-000821,0.23868852213599998
ACH-000822,-0.007015969086890001
ACH-000823,0.0475988567246
ACH-000824,0.0163447967648
ACH-000827,-0.00725610300393
ACH-000829,0.21742643858199998
ACH-000831,-0.045844195817499996
ACH-000832,0.00605541667392
ACH-000833,0.129481652974
ACH-000834,-0.0101851579453
ACH-000835,-0.15207817587300002
ACH-000836,0.363934671989
ACH-000837,-0.025704253799900004
ACH-000838,-0.023924255127500002
ACH-000839,-0.312218962355
ACH-000840,-0.137918084676
ACH-000841,-0.16700264486
ACH-000843,-0.110480441018
ACH-000846,-0.176186008528
ACH-000847,0.0198501372892
ACH-000848,0.0307995557884
ACH-000849,0.125665909723
ACH-000851,-0.0347528952289
ACH-000855,-0.327291475064
ACH-000856,-0.148735955411
ACH-000858,-0.0320731752809
ACH-000859,-0.00623078101436
ACH-000861,-0.030624754470599997
ACH-000862,-0.0671995087658
ACH-000865,-0.018279228929900002
ACH-000866,0.050050730991
ACH-000867,-0.16971922340999998
ACH-000869,0.0305752606868
ACH-000872,0.0206590233549
ACH-000873,-0.139727393532
ACH-000876,-0.108353665996
ACH-000878,0.12278670636700001
ACH-000880,-0.0778184698815
ACH-000881,0.180954368529
ACH-000882,-0.0609057950871
ACH-000884,0.10339265215
ACH-000885,-0.285364495399
ACH-000887,-0.0582448078391
ACH-000888,-0.057477996619800006
ACH-000889,-0.190940727619
ACH-000890,0.024929602425500002
ACH-000896,-0.03489660066419999
ACH-000898,-0.20323157583
ACH-000900,-0.200463845099
ACH-000901,-0.185082194861
ACH-000905,-0.105630886348
ACH-000906,0.043199621760300004
ACH-000907,-0.18587844499000003
ACH-000910,-0.0776961744092
ACH-000911,-0.115727976569
ACH-000912,-0.152983050112
ACH-000913,-0.0359105866864
ACH-000915,0.0168813545363
ACH-000916,0.014441717238100001
ACH-000917,-0.0307407159603
ACH-000921,-0.0674183357942
ACH-000924,0.0210693441131
ACH-000926,-0.207029325935
ACH-000928,-0.17471341012000002
ACH-000929,-0.0018250120275599998
ACH-000932,-0.695224599006
ACH-000935,-0.170376082225
ACH-000936,-0.163470146272
ACH-000937,0.000561268501374
ACH-000938,0.118725653085
ACH-000939,0.411887092591
ACH-000941,-0.167821972989
ACH-000943,-0.00102201175151
ACH-000946,-0.149165202724
ACH-000947,-0.500436893228
ACH-000948,-0.116622095144
ACH-000950,-0.153294839973
ACH-000953,0.0166948925476
ACH-000957,-0.0458090879997
ACH-000958,-0.0150120370489
ACH-000960,-0.07138239547439999
ACH-000963,0.152803399252
ACH-000968,-0.309643023927
ACH-000969,-0.08908649101430001
ACH-000973,-0.0830156407385
ACH-000974,-0.09025656238230001
ACH-000975,-0.0038032472271
ACH-000976,-0.13722031948
ACH-000978,-0.27870328262899996
ACH-000980,-0.0349750778909
ACH-000984,-0.120960205659
ACH-000986,-0.143316775609
ACH-000988,-0.177953929466
ACH-000993,-0.13274216299
ACH-000994,-0.07521481830280001
ACH-000996,-0.169146366142
ACH-001001,-0.176126346899
ACH-001020,0.299342296276
ACH-001028,0.038563497211400004
ACH-001031,-0.156342749998
ACH-001038,-0.05447278947240001
ACH-001048,-0.010664793670700001
ACH-001050,-0.0878472037218
ACH-001053,0.0611396682986
ACH-001054,0.10989605763699999
ACH-001061,-0.0071320628723300005
ACH-001067,-0.265097666552
ACH-001075,-0.0485360091921
ACH-001096,0.028211216716700002
ACH-001128,1.0254129323799999
ACH-001134,-0.052620511717300006
ACH-001151,-0.0993687353744
ACH-001163,-0.145083345852
ACH-001164,-0.39215803748899997
ACH-001173,0.00515435839751
ACH-001183,-0.08158766131910002
ACH-001184,-0.116221739584
ACH-001190,-0.021537569306799998
ACH-001192,0.000384902898755
ACH-001193,-0.160220681867
ACH-001196,-0.186811763669
ACH-001197,-0.239519355325
ACH-001205,0.0798287398342
ACH-001211,-0.0412047430018
ACH-001212,-0.00373488663155
ACH-001228,-0.077291082375
ACH-001232,-0.00587008573291
ACH-001239,-0.0406818464975
ACH-001274,0.0158435889689
ACH-001275,-0.00156811963575
ACH-001277,0.100153831876
ACH-001278,-0.262999571128
ACH-001280,-0.0929474016945
ACH-001283,-0.19085145682799998
ACH-001289,-0.07519264481589999
ACH-001295,-0.00321556751609
ACH-001300,-0.0126764444407
ACH-001301,-0.0834232091726
ACH-001302,0.0771074202504
ACH-001303,0.111759986306
ACH-001306,-0.05798145768349999
ACH-001318,-0.084201788299
ACH-001322,0.0873720576946
ACH-001328,-0.149156473923
ACH-001332,0.0109312784001
ACH-001333,0.0762139583245
ACH-001336,-0.121180273072
ACH-001340,0.0149572584195
ACH-001346,-0.0631730293408
ACH-001353,-0.0088052653876
ACH-001354,0.0494249456642
ACH-001367,-0.438166163824
ACH-001368,-0.630828911393
ACH-001374,0.035211134062300004
ACH-001375,-0.0269974506035
ACH-001377,0.032776247488700005
ACH-001380,-0.0340453466436
ACH-001391,-0.243087978339
ACH-001407,-0.0346598407545
ACH-001408,-0.22059212296999997
ACH-001413,-0.245757904005
ACH-001430,-0.21370109225900003
ACH-001431,0.0904042956862
ACH-001450,-0.115190368683
ACH-001496,0.221593353117
ACH-001500,0.0851588162143
ACH-001521,-0.216515898756
ACH-001523,-0.0230444363224
ACH-001532,-0.358959565952
ACH-001536,-0.005471707149010001
ACH-001550,0.418061284787
ACH-001552,0.135755542778
ACH-001554,-0.0694217394937
ACH-001645,0.0978282618365
ACH-001654,-0.0917096717393
ACH-001715,0.00170499284182
ACH-001735,-0.030047511035599998
ACH-001736,-0.019039586957900003
ACH-001737,-0.443680757015
ACH-001740,0.0322541463006
ACH-001745,0.012768980911900001
ACH-001750,0.0587928622356
ACH-001765,-0.275126316898
ACH-001956,-0.0516245870976
ACH-001957,0.00808447509708
