,OR5P3 (120066)
ACH-000004,0.25369045170800003
ACH-000007,0.171145871476
ACH-000009,0.226971714208
ACH-000011,0.226592807531
ACH-000012,0.321517062614
ACH-000013,0.18797098152800001
ACH-000014,0.33361455837299997
ACH-000015,0.17440137143800002
ACH-000017,0.189990425577
ACH-000018,0.505135184227
ACH-000019,0.12832539373500002
ACH-000021,0.09031759428649999
ACH-000022,0.190384363953
ACH-000025,0.217715916282
ACH-000028,0.282896234077
ACH-000030,0.125765510897
ACH-000035,0.123869099912
ACH-000036,0.241781847476
ACH-000037,0.254811217749
ACH-000039,0.349546614146
ACH-000040,0.18246915384399998
ACH-000041,0.262727830528
ACH-000042,0.21112124809799998
ACH-000045,0.309066276082
ACH-000047,0.221371483526
ACH-000052,0.0655382627762
ACH-000053,0.305924986932
ACH-000054,0.25445589915600003
ACH-000055,0.06925488636739999
ACH-000060,0.145394637982
ACH-000067,0.403197307004
ACH-000070,0.337539246582
ACH-000075,0.238775151688
ACH-000078,0.157475429296
ACH-000082,0.235697514219
ACH-000085,0.00741368932147
ACH-000086,0.23859482442899999
ACH-000087,0.239040710411
ACH-000092,0.229773242444
ACH-000095,0.205832708735
ACH-000097,0.25121454986999997
ACH-000098,0.204274991583
ACH-000099,0.120534955773
ACH-000108,0.121932243208
ACH-000113,0.0637309676237
ACH-000115,0.172196473081
ACH-000116,0.0839203340361
ACH-000118,0.17368969577100002
ACH-000120,0.24081260925999998
ACH-000123,0.21277755623199998
ACH-000127,0.22188636285500002
ACH-000128,0.30802374027199997
ACH-000132,0.189581794424
ACH-000133,0.21595148508499998
ACH-000137,0.304671077987
ACH-000138,0.102884557701
ACH-000142,0.18665956159699998
ACH-000143,0.301659580767
ACH-000146,0.245508041981
ACH-000148,0.288096455591
ACH-000150,0.183313908249
ACH-000152,0.358012746788
ACH-000153,0.24054486885499998
ACH-000159,0.274470732088
ACH-000160,-0.007016884388670001
ACH-000163,0.30644318726799996
ACH-000167,0.12270017113399999
ACH-000168,0.142814624072
ACH-000169,0.310878081648
ACH-000178,0.115038959381
ACH-000182,0.132846137559
ACH-000183,0.40112213119400003
ACH-000188,0.157300202669
ACH-000189,0.187189406511
ACH-000190,0.264868702912
ACH-000198,0.26510671625300003
ACH-000204,-0.184305870515
ACH-000206,0.318364194333
ACH-000207,0.101448883279
ACH-000211,0.157217680305
ACH-000215,0.17950171987500002
ACH-000221,0.18291612260200002
ACH-000222,0.14544457166400002
ACH-000223,0.290353875916
ACH-000226,0.105895177267
ACH-000227,0.118648813682
ACH-000228,0.108604831755
ACH-000231,0.16606102019000002
ACH-000232,0.295335931279
ACH-000233,0.20641811003
ACH-000234,0.310658718785
ACH-000235,0.281114200461
ACH-000237,0.336042112424
ACH-000238,0.228833013829
ACH-000243,0.0833913719134
ACH-000244,0.153533009883
ACH-000246,0.21739472591200001
ACH-000248,0.07834376972149999
ACH-000250,0.19508818282
ACH-000251,0.5743303075389999
ACH-000253,0.316283939248
ACH-000255,0.18236219050000002
ACH-000256,0.021760735517
ACH-000257,0.274070147538
ACH-000258,0.255993772216
ACH-000259,0.1640638717
ACH-000260,0.21550140797800002
ACH-000261,0.183076241604
ACH-000262,0.250739828434
ACH-000263,0.069575568746
ACH-000264,0.207734238006
ACH-000265,0.32747325638
ACH-000266,0.23351028175500002
ACH-000272,0.179208638783
ACH-000273,0.16534471020400002
ACH-000274,0.150596676943
ACH-000277,0.0110490807004
ACH-000278,0.150098830663
ACH-000279,0.26476647298300005
ACH-000280,0.116654702537
ACH-000281,0.324634912849
ACH-000288,0.191402596551
ACH-000291,0.133186896623
ACH-000293,0.202752212577
ACH-000294,0.332555969281
ACH-000295,0.06264167426030001
ACH-000296,0.29274368858100003
ACH-000302,0.34175857132299997
ACH-000304,0.06153409697380001
ACH-000307,0.183952751379
ACH-000308,0.14065595232699998
ACH-000310,0.282006314115
ACH-000311,0.040592654814699994
ACH-000312,0.156467367536
ACH-000315,0.00945952929663
ACH-000316,0.31666929987799997
ACH-000317,0.276632565228
ACH-000318,0.18833141155900002
ACH-000319,0.13822780509299998
ACH-000320,0.217848319609
ACH-000322,0.281831797943
ACH-000323,0.145634749586
ACH-000324,0.264973741889
ACH-000329,0.308132791083
ACH-000330,0.192125744428
ACH-000331,0.323804986065
ACH-000332,0.226205872432
ACH-000334,-0.105944641543
ACH-000335,0.454063246686
ACH-000336,0.37132153153399994
ACH-000337,0.0459167869444
ACH-000339,0.143258456984
ACH-000341,0.5492312110540001
ACH-000348,0.226836018646
ACH-000350,0.198424969824
ACH-000352,0.207758325163
ACH-000356,0.26965659777
ACH-000361,0.135012847293
ACH-000362,0.162458621075
ACH-000363,0.046249987264300005
ACH-000364,0.137528618666
ACH-000365,0.235821087177
ACH-000366,0.249661304981
ACH-000368,0.225470963169
ACH-000374,0.156367524356
ACH-000375,0.0290060100552
ACH-000376,0.147626665375
ACH-000381,0.323318104301
ACH-000383,0.241411586789
ACH-000387,0.19855650753100001
ACH-000389,0.314364385306
ACH-000390,0.23626341123199998
ACH-000393,0.200748137346
ACH-000395,0.03904505290430001
ACH-000397,0.173039521222
ACH-000401,0.28316819846
ACH-000402,0.487378523065
ACH-000403,0.18567159704599998
ACH-000404,0.358773312919
ACH-000406,0.111322760425
ACH-000407,0.444608620628
ACH-000408,0.45106827620300005
ACH-000410,0.279747016925
ACH-000411,0.16183243309
ACH-000414,0.0797581091652
ACH-000415,0.125510816854
ACH-000416,0.27968241461300003
ACH-000420,0.068622759822
ACH-000421,0.150039272785
ACH-000424,0.203307452163
ACH-000425,0.20131332904
ACH-000426,0.38882197416000003
ACH-000427,-0.111839914542
ACH-000433,0.116443218648
ACH-000436,0.251766252629
ACH-000444,0.033070084431
