,BAIAP2L1 (55971)
ACH-000004,-0.0635775682611
ACH-000007,-0.064067217922
ACH-000009,0.101323936537
ACH-000011,-0.0444224219029
ACH-000012,-0.11225087602499999
ACH-000013,0.117458447487
ACH-000014,-0.20440976788600002
ACH-000015,0.0276838229727
ACH-000017,0.0431489057976
ACH-000018,-0.16360013997199999
ACH-000019,-0.00641293378923
ACH-000021,-0.130318882893
ACH-000022,-0.18707353179000002
ACH-000025,0.0167501330776
ACH-000028,-0.00784210978145
ACH-000030,0.12243971696799999
ACH-000035,0.000335584691521
ACH-000036,-0.0736097288947
ACH-000037,0.30554173447599997
ACH-000039,0.27881365305100003
ACH-000040,0.104318371545
ACH-000041,-0.221395255153
ACH-000042,-0.0132332014135
ACH-000045,0.047589084725199994
ACH-000047,-0.079596608964
ACH-000052,-0.352672291084
ACH-000053,0.0194030951481
ACH-000054,-0.0854743010364
ACH-000055,0.0055877363481000005
ACH-000060,0.04754415026880001
ACH-000067,0.0784640920194
ACH-000070,0.10669253718
ACH-000075,-0.218709994932
ACH-000078,0.204381239207
ACH-000082,-0.17429710830400003
ACH-000085,-0.0129149379963
ACH-000086,0.020992174415799997
ACH-000087,0.08522079763620001
ACH-000092,0.096056839618
ACH-000095,0.0178220369167
ACH-000097,-0.0596145054909
ACH-000098,-0.153845215054
ACH-000099,0.22065702965700001
ACH-000108,-0.17908059888099997
ACH-000113,0.0176103408782
ACH-000115,0.098104906962
ACH-000116,0.107376372995
ACH-000118,-0.0211874158517
ACH-000120,0.147782068136
ACH-000123,0.0927266843083
ACH-000127,-0.0076694503108
ACH-000128,0.027975011889400003
ACH-000132,-0.161294287876
ACH-000133,0.08334523094349999
ACH-000137,0.171290209554
ACH-000138,0.0456908181881
ACH-000142,-0.0629814654447
ACH-000143,-0.23766384893800002
ACH-000146,0.04093041843569999
ACH-000148,0.0480158156387
ACH-000150,-0.04586734518630001
ACH-000152,0.014951860600999999
ACH-000153,0.128826322916
ACH-000159,-0.06760785833619999
ACH-000160,-0.0367224093434
ACH-000163,-0.291350350065
ACH-000167,-0.51610889992
ACH-000168,0.00210450870681
ACH-000169,-0.156525490676
ACH-000178,-0.0540562331675
ACH-000182,-0.08045100721139999
ACH-000183,0.059317692214599996
ACH-000188,-0.0216136235738
ACH-000189,0.2694043412
ACH-000190,0.058202604510699994
ACH-000198,0.02676566846
ACH-000204,0.337023241322
ACH-000206,0.0457069823039
ACH-000207,0.272638344064
ACH-000211,0.0228417611955
ACH-000215,0.106518633727
ACH-000221,-0.291239815656
ACH-000222,-0.279166446642
ACH-000223,0.068968160774
ACH-000226,0.08211225472969999
ACH-000227,-0.0841971441502
ACH-000228,-0.020375972521
ACH-000231,-0.00721629579824
ACH-000232,-0.0554405936357
ACH-000233,0.111352099024
ACH-000234,-0.163882868861
ACH-000235,-0.06299507397450001
ACH-000237,0.0568428197877
ACH-000238,-0.125545526965
ACH-000243,-0.093911725625
ACH-000244,-0.254463470936
ACH-000246,0.026788715153999998
ACH-000248,0.114654702734
ACH-000250,-0.093242590465
ACH-000251,-0.35764937792199997
ACH-000253,-0.13756132232100002
ACH-000255,0.163747334147
ACH-000256,0.00218878239821
ACH-000257,0.06345777038980001
ACH-000258,-0.456184876769
ACH-000259,0.056726432316
ACH-000260,0.0825679062707
ACH-000261,-0.0164429669861
ACH-000262,-0.0442841960221
ACH-000263,0.0847471400012
ACH-000264,-0.09117868772610001
ACH-000265,0.15688223992
ACH-000266,-0.0996569351972
ACH-000272,-0.191514158428
ACH-000273,-0.108792359114
ACH-000274,0.0657609786617
ACH-000277,-0.00527339983874
ACH-000278,0.0411178618644
ACH-000279,-0.0891638699216
ACH-000280,0.0545834926109
ACH-000281,-0.029475401102
ACH-000288,-0.10602078042400001
ACH-000291,-0.313568853924
ACH-000293,-0.209634294509
ACH-000294,0.0370198576686
ACH-000295,0.153016718828
ACH-000296,0.39694217960199996
ACH-000302,-0.19706299408599998
ACH-000304,0.0671841828647
ACH-000307,-0.0670955358452
ACH-000308,-0.0236249082046
ACH-000310,0.299574909803
ACH-000311,0.10117197328
ACH-000312,0.157135091678
ACH-000315,0.13160522018100002
ACH-000316,0.0159562262234
ACH-000317,-0.120185125428
ACH-000318,0.09176299375010001
ACH-000319,-0.12556103454
ACH-000320,0.19956092095800002
ACH-000322,0.20407881252500001
ACH-000323,-0.10940967070900001
ACH-000324,-0.190376951372
ACH-000329,0.050533495246900005
ACH-000330,0.0637177120364
ACH-000331,-0.132034156249
ACH-000332,-0.062063164067099996
ACH-000334,-0.04294675575469999
ACH-000335,-0.202954524744
ACH-000336,0.200804886009
ACH-000337,-0.11412313820900001
ACH-000339,0.073748781365
ACH-000341,-0.0153815596085
ACH-000348,0.0634775547828
ACH-000350,0.12189990761399999
ACH-000352,-0.0328317290493
ACH-000356,0.220408585182
ACH-000361,-0.22493299528000002
ACH-000362,-0.0499704917507
ACH-000363,-0.09731456954800001
ACH-000364,-0.199400605213
ACH-000365,0.0646821968648
ACH-000366,0.112943315264
ACH-000368,-0.0699813541905
ACH-000374,-0.177483479757
ACH-000375,-0.0933732783563
ACH-000376,-0.0345233665863
ACH-000381,-0.15968645816
ACH-000383,-0.158356595189
ACH-000387,-0.0225239463712
ACH-000389,0.09292942683769999
ACH-000390,0.0614814136481
ACH-000393,-0.049155498931200005
ACH-000395,0.09700185372819999
ACH-000397,-0.12554797977
ACH-000401,-0.138714959754
ACH-000402,-0.174658571635
ACH-000403,-0.15217332905
ACH-000404,-0.566353593517
ACH-000406,-0.054956868384099994
ACH-000407,-0.15955778033600002
ACH-000408,-0.380753276496
ACH-000410,0.00021360120307599998
ACH-000411,-0.219773259325
ACH-000414,0.0275339366114
ACH-000415,-0.0421369725978
ACH-000416,0.056440678161000006
ACH-000420,-0.19481540278
ACH-000421,-0.052544940684699996
ACH-000424,0.155987516162
ACH-000425,-0.011718402382900001
ACH-000426,-0.119252429997
ACH-000427,-0.25421538168200003
ACH-000433,0.18469167219000002
ACH-000436,0.431379663807
ACH-000444,-0.072730326842
ACH-000445,0.157154937404
ACH-000448,0.0100113808587
ACH-000450,0.0125170005742
ACH-000452,-0.0143275294553
ACH-000454,0.23460584207899998
ACH-000458,0.025251114024
ACH-000459,-0.0011792435065599999
ACH-000460,0.09506406721760001
ACH-000461,-0.031374363002299996
ACH-000463,0.023886627708999998
ACH-000464,-0.128679848811
ACH-000466,0.156293194096
ACH-000467,-0.112519779974
ACH-000468,-0.084079258097
ACH-000469,0.0194068252038
ACH-000470,-0.24374933284699998
ACH-000471,-0.201966151593
ACH-000472,-0.00185332694433
ACH-000473,0.153547210646
ACH-000475,-0.148011786954
ACH-000476,0.0747912705465
ACH-000477,-0.293471177124
ACH-000480,-0.0618834912247
ACH-000481,0.038878043828599995
ACH-000483,-0.023387987634799996
ACH-000484,0.111268438182
ACH-000485,-0.190913458215
ACH-000486,-0.014512495351700001
ACH-000487,-0.0597996401782
ACH-000488,0.005762687947979999
ACH-000490,0.0928220290419
