,SPESP1 (246777)
ACH-000274,0.032164464148400004
ACH-000277,0.043019053969
ACH-000278,0.0101338522478
ACH-000279,-0.0182324121689
ACH-000280,0.066754472786
ACH-000281,0.034951385750899996
ACH-000288,0.0463932340909
ACH-000291,0.07860505971739999
ACH-000293,0.045729884916199996
ACH-000294,0.06547211526869999
ACH-000295,-0.26622340166499997
ACH-000296,-0.18088387454500002
ACH-000302,0.159872009813
ACH-000304,0.23591157445
ACH-000307,0.0197060465816
ACH-000308,0.0370551834701
ACH-000310,-0.0250394539955
ACH-000311,-0.272294547773
ACH-000312,-0.00217095513347
ACH-000315,-0.0467572950691
ACH-000316,0.133874587937
ACH-000317,0.0548723862138
ACH-000318,0.180842202868
ACH-000319,-0.00718539769358
ACH-000320,-0.11910631663599999
ACH-000322,-0.0366140007218
ACH-000323,0.215445700727
ACH-000324,-0.0715187735134
ACH-000329,0.0457615912762
ACH-000330,0.08714852329320001
ACH-000331,-0.030059004676
ACH-000332,0.035427227643
ACH-000334,0.08004462469560002
ACH-000335,-0.08858770157439999
ACH-000336,0.047254936028399995
ACH-000337,0.204436567699
ACH-000339,0.13157763559900001
ACH-000341,-0.140331013156
ACH-000348,0.139302825093
ACH-000350,-0.049899825421699996
ACH-000352,-0.00570260724016
ACH-000356,0.139449878684
ACH-000361,-0.054174138733400004
ACH-000362,-0.0189645815093
ACH-000363,-0.0786589157635
ACH-000364,0.0620428845768
ACH-000365,0.0912176916833
ACH-000366,-0.0530885916082
ACH-000368,-0.140787226567
ACH-000374,0.1676306285
ACH-000375,0.18112883672400001
ACH-000376,-0.052312723871
ACH-000381,0.0207476567885
ACH-000383,0.137684813889
ACH-000387,-0.07990795986539999
ACH-000389,0.013510518449299999
ACH-000390,-0.06299591054630001
ACH-000393,0.114905983345
ACH-000395,-0.029461630002900002
ACH-000397,0.0771908562928
ACH-000401,0.246349683535
ACH-000402,-0.49443472242299996
ACH-000403,-0.043813040347300006
ACH-000404,0.134603936998
ACH-000406,0.0524697976721
ACH-000407,-0.0105429713631
ACH-000408,0.0461545134796
ACH-000410,0.0239153347377
ACH-000411,0.10299682747700001
ACH-000414,0.004801959789130001
ACH-000415,0.050236248328800005
ACH-000416,0.09859986029760001
ACH-000420,-0.09145279957589998
ACH-000421,0.0430214297056
ACH-000424,0.106047346959
ACH-000425,-0.037327820407699996
ACH-000426,-0.105121957451
ACH-000427,0.15317742787900002
ACH-000433,0.0552146163856
ACH-000436,0.04910540032980001
ACH-000444,-0.010542419086
ACH-000445,-0.182488780265
ACH-000448,-0.044687636003099995
ACH-000450,0.052616143485
ACH-000452,0.008762507497360001
ACH-000454,0.09973922990360001
ACH-000458,0.106854695363
ACH-000459,0.125211529141
ACH-000460,0.005973292723749999
ACH-000461,0.10091472139799999
ACH-000463,0.19360046525400001
ACH-000464,-0.07740691153439999
ACH-000466,0.161619304376
ACH-000467,0.042688153690300004
ACH-000468,0.11046441211300001
ACH-000469,-0.0454532546583
ACH-000470,-0.057660855310300005
ACH-000471,0.0853353919991
ACH-000472,-0.012105148762000001
ACH-000473,0.16999968485300002
ACH-000475,0.00782976946608
ACH-000476,0.027737315116400003
ACH-000477,-0.364274064323
ACH-000480,0.09669232888839999
ACH-000481,0.07807986979180001
ACH-000483,0.0163810820541
ACH-000484,0.10241583423100001
ACH-000485,0.0053251934094100005
ACH-000486,0.0485431060785
ACH-000487,-0.019899878079400003
ACH-000488,0.0752657590162
ACH-000490,0.0087677388775
ACH-000491,-0.030523664663400004
ACH-000495,-0.196084546019
ACH-000496,-0.053797613409
ACH-000499,0.028667586889900003
ACH-000500,0.314058339929
ACH-000502,-0.05247817887780001
ACH-000503,0.0139980003391
ACH-000505,-0.00373758128279
ACH-000507,0.060630331726400005
ACH-000510,-0.186325697851
ACH-000511,-0.100126346536
ACH-000512,0.37973547115
ACH-000516,-0.051905402033199995
ACH-000517,-0.0518008581699
ACH-000518,0.151518694894
ACH-000520,0.086628126625
ACH-000521,0.08477405697580001
ACH-000522,-0.11557425494200001
ACH-000524,-0.0313767158517
ACH-000527,0.0573702330035
ACH-000528,-0.0681497415465
ACH-000537,-0.0234943596838
ACH-000541,0.111000397606
ACH-000542,0.172577357544
ACH-000544,0.192804275872
ACH-000545,0.07071410329210001
ACH-000547,-0.0538779440711
ACH-000548,0.20626443985999998
ACH-000549,0.191463516985
ACH-000550,-0.0014773904023299997
ACH-000552,0.046568333042400004
ACH-000556,0.012603254835700002
ACH-000557,-0.006675244263460001
ACH-000570,-0.040813079490300004
ACH-000571,-0.0683883807143
ACH-000573,-0.0347752604434
ACH-000576,0.031038640864400002
ACH-000580,-0.05939680686430001
ACH-000584,-0.009588419737059999
ACH-000585,0.0175256396643
ACH-000588,0.00606524702162
ACH-000589,0.144618831223
ACH-000591,0.0572839184511
ACH-000593,-0.028163000288999998
ACH-000600,-0.0149456974937
ACH-000601,-0.023550636524200003
ACH-000604,-0.173569310446
ACH-000605,0.206875576611
ACH-000606,-0.029010241623999997
ACH-000608,-0.155927604547
ACH-000614,0.168907277581
ACH-000616,0.166868901165
ACH-000618,0.0037676316855999995
ACH-000619,-0.0446208020669
ACH-000620,-0.0811073022235
ACH-000621,0.138401303536
ACH-000622,-0.046178323087800004
ACH-000623,0.026891798291500003
ACH-000624,0.0352181901365
ACH-000627,0.10772494819
ACH-000630,-0.0943874241447
ACH-000632,0.20385441307
ACH-000633,-0.053244086622900005
ACH-000637,0.192472807124
ACH-000638,-0.0831272339545
ACH-000646,0.0583181097512
ACH-000647,-0.0581593507872
ACH-000648,0.069461789053
ACH-000649,0.036839682002599995
ACH-000651,-0.0669864508611
ACH-000652,0.135470956433
ACH-000653,0.0560365479854
ACH-000657,0.0334804373645
ACH-000658,0.0862784469678
ACH-000661,-0.0995909824364
ACH-000662,-0.0415988635905
ACH-000663,0.0658878564767
ACH-000665,-0.0398414807571
ACH-000671,-0.0254795359315
ACH-000673,-0.039563172905800005
ACH-000676,0.047500064237000005
ACH-000677,0.0159486400027
ACH-000681,0.18311075950199998
ACH-000682,-0.022821492446900002
ACH-000683,-0.008811088826249999
ACH-000684,0.130665219629
ACH-000688,0.130886825757
ACH-000693,0.042960129654099996
ACH-000694,-0.0207209875994
ACH-000695,-0.0249995834728
ACH-000696,-0.0650515120473
ACH-000697,-0.0779481593515
ACH-000699,-0.00250322689033
ACH-000701,0.0325708603567
ACH-000706,0.06973592203960001
ACH-000711,-0.015166567695299999
ACH-000713,0.034295021826299996
ACH-000714,-0.052562546095900005
ACH-000718,-0.16373835893799998
ACH-000720,0.12724015564000002
ACH-000721,-0.066165286811
ACH-000724,0.151036284956
ACH-000725,-0.100988989974
ACH-000732,0.279289736539
ACH-000734,0.0641121877405
ACH-000735,0.04379605148019999
ACH-000736,0.0641080328517
ACH-000738,-0.045486930961
ACH-000746,-0.015100293748000001
ACH-000747,0.0269372904596
ACH-000748,0.0121335035022
ACH-000753,0.0321181388282
ACH-000756,-0.08808207490530001
ACH-000757,-0.17488466379700002
ACH-000758,-0.0366080782161
ACH-000760,-0.026972584209599998
ACH-000763,0.155646461045
ACH-000764,0.028921152709300003
ACH-000765,0.08591683798569999
ACH-000766,0.142547584799
ACH-000767,0.045009483661
ACH-000768,-0.0647208041706
ACH-000769,-0.023464086069099995
ACH-000770,-0.0132397068194
ACH-000771,0.09185897897770001
ACH-000773,-0.09840887583900002
ACH-000776,0.034845364297000005
ACH-000777,0.0745105605285
ACH-000778,0.09288472978119999
ACH-000781,0.0157036173791
ACH-000782,-0.047645692186900006
ACH-000783,-0.178393657419
ACH-000784,-0.029817621620000002
ACH-000785,0.039501422132900005
ACH-000787,0.021500442615799996
ACH-000788,-0.07712563269460002
ACH-000791,-0.068774066904
ACH-000792,0.019364069318
ACH-000794,0.0872633321989
ACH-000796,0.05016598117880001
ACH-000799,-0.135676322983
ACH-000800,0.0483885797832
ACH-000802,0.111511749387
ACH-000804,-0.0411272174899
ACH-000805,0.07004752752519999
ACH-000809,0.0921166843002
ACH-000810,0.36308534327299996
ACH-000811,0.042665163854900004
ACH-000817,-0.051867820343899994
ACH-000819,0.0854308874633
ACH-000820,0.103044841963
ACH-000821,-0.15892821499600002
ACH-000822,0.035764635879699996
ACH-000823,0.0478048183483
ACH-000824,0.051538949113099995
ACH-000827,-0.0233490888113
ACH-000829,-0.092836065604
ACH-000831,0.09077912244689999
ACH-000832,-0.0119527832268
ACH-000833,-0.0524231622586
ACH-000834,0.024260997556
ACH-000835,0.199824006248
ACH-000836,0.014265182679500001
ACH-000837,-0.08017571375
ACH-000838,0.0521860152909
ACH-000839,0.042204525339199994
ACH-000840,0.0341063516211
ACH-000841,-0.207479513926
ACH-000843,-0.07382684536220001
ACH-000846,0.0393032992469
ACH-000847,0.0794730284987
ACH-000848,0.00818904941105
ACH-000849,0.0571660678211
ACH-000851,-0.00886972915599
ACH-000855,0.0121112242096
ACH-000856,0.0924371660788
ACH-000858,0.11601851634400001
ACH-000859,0.156266944829
ACH-000861,-0.023499204934799997
ACH-000862,0.18673836328899998
ACH-000865,0.0627983195077
ACH-000866,-0.007334451586420001
ACH-000867,-0.0882938174502
ACH-000869,0.22234941227
ACH-000872,-0.149052702663
ACH-000873,0.1175349913
ACH-000876,0.0759263962392
ACH-000878,0.113779486699
ACH-000880,-0.008023681424399999
ACH-000881,-0.0379788035859
ACH-000882,0.212112285498
ACH-000884,-0.0211089716357
ACH-000885,0.04566623123980001
ACH-000887,0.0143772104648
ACH-000888,-0.0187306664266
ACH-000889,0.0578526580687
ACH-000890,0.20627008494000001
ACH-000896,-0.0256558261252
ACH-000898,-0.032581342946099996
ACH-000900,-0.189271445728
ACH-000901,-0.0336249114662
ACH-000905,-0.009068440178409999
ACH-000906,0.0335379467382
ACH-000907,-0.040692310558199996
ACH-000910,0.006996899129689999
ACH-000911,-0.06873489733839999
ACH-000912,0.0258544277548
ACH-000913,0.0129063122646
ACH-000915,-0.0345608042157
ACH-000916,-0.26314653775400004
ACH-000917,0.201765018009
ACH-000921,0.0544303339075
ACH-000924,-0.0125060274012
ACH-000926,0.101365158532
ACH-000928,0.0619259344753
ACH-000929,0.0971410325258
ACH-000932,0.09916457042020001
ACH-000935,0.105369651351
ACH-000936,0.020702199036
ACH-000937,0.034473205997199996
ACH-000938,0.146369949387
ACH-000939,-0.0807093567678
ACH-000941,0.134185327721
ACH-000943,0.0039812180325200005
ACH-000946,0.0398244941957
ACH-000947,-0.0529774234573
ACH-000948,0.0415511958302
ACH-000950,0.234082947475
ACH-000953,0.136464570269
ACH-000957,-0.0563449800331
ACH-000958,-0.00733091287253
ACH-000960,0.131453746824
ACH-000963,0.06832545045630001
ACH-000968,-0.0976471338777
ACH-000969,0.024772788440799998
ACH-000973,0.0940834397058
ACH-000974,-0.0552162530248
ACH-000975,0.07036977018400001
ACH-000976,-0.0062840648405
ACH-000978,0.11916048865000001
ACH-000980,-0.028879615580099997
ACH-000984,0.059847690932
ACH-000986,-0.013847676291200001
ACH-000988,-0.06219792391969999
ACH-000993,-0.19213343861999999
ACH-000994,0.0965779242017
ACH-000996,-0.0383053831059
ACH-001001,-0.18464124878899998
ACH-001020,0.283969226392
ACH-001028,0.0575122133154
ACH-001031,0.0245528742442
ACH-001038,-0.07664402516089999
ACH-001048,-0.0311010132717
ACH-001050,-0.08033183398060001
ACH-001053,-0.156514142486
ACH-001054,-0.0650557712374
ACH-001061,0.047127849989
ACH-001067,0.05453177480330001
ACH-001075,0.2679466314
ACH-001096,-0.00564884797135
ACH-001128,-0.047779844169199996
ACH-001134,0.00230906487014
ACH-001151,-0.0917443322856
ACH-001163,-0.102322808155
ACH-001164,0.111594090058
ACH-001173,0.050964439136300006
ACH-001183,-0.039089438942900005
ACH-001184,-0.140042909761
ACH-001190,0.0342974078476
ACH-001192,0.0291597915852
ACH-001193,-0.202186254405
ACH-001196,0.0790573707588
ACH-001197,0.109091507704
ACH-001205,-0.025992327905099998
ACH-001211,-0.0207985251227
ACH-001212,0.330114064903
ACH-001228,-0.0541104295256
ACH-001232,-0.0018334336518699998
ACH-001239,0.172291659744
ACH-001274,-0.06293058419150001
ACH-001275,0.0898547353485
ACH-001277,0.41969334661700003
ACH-001278,0.141715459144
ACH-001280,-0.0829103189169
ACH-001283,0.0534224502384
ACH-001289,-0.0556851919491
ACH-001295,-0.011153998175600002
ACH-001300,-0.058652020471900004
ACH-001301,-0.0387360408709
ACH-001302,-0.0662897972404
ACH-001303,0.367258113173
ACH-001306,0.18867982800299998
ACH-001318,0.0788642530782
ACH-001322,0.10450487705299999
ACH-001328,0.0245644291101
ACH-001332,0.134727693748
ACH-001333,0.216686584793
ACH-001336,-0.08491453825470001
ACH-001340,0.00619712363477
ACH-001346,0.0213817745646
ACH-001353,0.108358925001
ACH-001354,-0.206289054224
ACH-001367,0.034194370762400006
ACH-001368,0.0018325072815499998
ACH-001374,0.08286770477689999
ACH-001375,0.053110737588700004
ACH-001377,-0.0118262055953
ACH-001380,-0.100124153394
ACH-001391,0.0647383439656
ACH-001407,-0.019648099774599997
ACH-001408,0.08757864062939999
ACH-001413,-0.159709030033
ACH-001430,0.175760314556
ACH-001431,-0.00639882637201
ACH-001450,0.150971187671
ACH-001496,0.124722216422
ACH-001500,-0.036757794735900004
ACH-001521,-0.0848398284324
ACH-001523,0.0805159267756
ACH-001532,0.00324669114542
ACH-001536,0.11888472916300001
ACH-001550,-0.0508207606703
ACH-001552,-0.103418044362
ACH-001554,0.0675710321901
ACH-001645,-0.018884168175400003
ACH-001654,0.08690593460580001
ACH-001715,-0.17681334156800002
ACH-001735,0.208810533544
ACH-001736,-0.0432678063906
ACH-001737,0.07345396385589999
ACH-001740,0.044701135996300004
ACH-001745,0.117550441865
ACH-001750,-0.057617526013099996
ACH-001765,0.008967460683520001
ACH-001956,0.0459025005308
ACH-001957,0.0737325830684
