,PSME3 (10197)
ACH-000004,-0.333081051225
ACH-000007,-0.367127754861
ACH-000009,-0.21192382897700002
ACH-000011,-0.574721090096
ACH-000012,-0.437448676568
ACH-000013,-0.038361506120699995
ACH-000014,-0.9395328903460001
ACH-000015,-0.227474918829
ACH-000017,-0.08797990808930001
ACH-000018,-0.375717730784
ACH-000019,-0.104582012304
ACH-000021,-0.18255748352899998
ACH-000022,-0.037284410899199996
ACH-000025,-0.246243537579
ACH-000028,-0.159862411132
ACH-000030,-0.160443004959
ACH-000035,-0.140328742409
ACH-000036,-0.594628840045
ACH-000037,-0.0534426945318
ACH-000039,-0.242387679986
ACH-000040,-0.204243928649
ACH-000041,-0.34007661201
ACH-000042,-0.412833166609
ACH-000045,0.005403355824119999
ACH-000047,-0.304808044156
ACH-000052,-0.161963658674
ACH-000053,0.014122475325799999
ACH-000054,-0.362473649854
ACH-000055,-0.40222908733499996
ACH-000060,-0.457377634546
ACH-000067,-0.556211176751
ACH-000070,-0.132213702991
ACH-000075,-0.453740790983
ACH-000078,-0.28603944236900003
ACH-000082,-0.44115610388800003
ACH-000085,-0.0978510208662
ACH-000086,-0.206052229734
ACH-000087,0.115757886126
ACH-000092,-0.10736924974300001
ACH-000095,-0.194785182412
ACH-000097,-0.42111816161
ACH-000098,-0.239081408468
ACH-000099,-0.010263287465100001
ACH-000108,-0.132913116793
ACH-000113,-0.120113527338
ACH-000115,-0.16006321066600002
ACH-000116,-0.282314537634
ACH-000118,-0.202468346976
ACH-000120,-0.670301828954
ACH-000123,-0.301703479117
ACH-000127,-0.231130054669
ACH-000128,-0.324303501465
ACH-000132,-0.302740905777
ACH-000133,-0.307087890372
ACH-000137,-0.270497405874
ACH-000138,-0.38818770333
ACH-000142,-0.342540658608
ACH-000143,-0.295805342846
ACH-000146,-0.39498569177000004
ACH-000148,-0.228838356886
ACH-000150,-0.211292343819
ACH-000152,-0.37359036761299996
ACH-000153,-0.0690883431069
ACH-000159,-0.291725232978
ACH-000160,-0.23252013598000001
ACH-000163,-0.152926902894
ACH-000167,1.1411607933399999
ACH-000168,-0.29741865304299997
ACH-000169,-0.26207591256900004
ACH-000178,-0.262032497096
ACH-000182,-0.121993831403
ACH-000183,-0.221797364391
ACH-000188,-0.32398157813
ACH-000189,-0.294101103898
ACH-000190,-0.187325002246
ACH-000198,-0.143023201437
ACH-000204,-0.28083796087699997
ACH-000206,-0.38108489510899995
ACH-000207,-0.369225486418
ACH-000211,-0.170633130271
ACH-000215,-0.12103646963300001
ACH-000221,-0.046607551711800005
ACH-000222,-0.20806617003199998
ACH-000223,-0.124513459134
ACH-000226,-0.188898039065
ACH-000227,-0.17352767747900003
ACH-000228,-0.248564164877
ACH-000231,-0.264854979623
ACH-000232,0.0732830472343
ACH-000233,0.0851701932285
ACH-000234,-0.41416614497299997
ACH-000235,-0.40639457588699995
ACH-000237,-0.24243130549800002
ACH-000238,-0.0883463046057
ACH-000243,-0.388538163713
ACH-000244,-0.120978885685
ACH-000246,-0.510958067098
ACH-000248,-0.151664008046
ACH-000250,-0.110111939813
ACH-000251,-0.153370917686
ACH-000253,-0.16906658951499998
ACH-000255,-0.0794683108869
ACH-000256,-0.307123455625
ACH-000257,-0.210135836686
ACH-000258,-0.167051463052
ACH-000259,-0.219830740425
ACH-000260,-0.28892416334300003
ACH-000261,-0.21826532213000002
ACH-000262,-0.271935996373
ACH-000263,-0.244104650658
ACH-000264,-0.250211652695
ACH-000265,-0.0855486607079
ACH-000266,-0.324418692226
ACH-000272,-0.253096150364
ACH-000273,-0.366690963526
ACH-000274,-0.438864443275
ACH-000277,0.0521775923122
ACH-000278,-0.0424636098367
ACH-000279,-0.219870104559
ACH-000280,-0.629550567042
ACH-000281,0.0039407969200500005
ACH-000288,-0.598860436919
ACH-000291,-0.485041033853
ACH-000293,-0.12046373677899999
ACH-000294,-0.283928410922
ACH-000295,-0.27923896748300003
ACH-000296,-0.535689644105
ACH-000302,-0.394023247169
ACH-000304,-0.627408033549
ACH-000307,-0.30688001736
ACH-000308,-0.126266921969
ACH-000310,-0.0264144531808
ACH-000311,-0.22946125431400002
ACH-000312,-0.253819441319
ACH-000315,0.0266957958649
ACH-000316,-0.469260573914
ACH-000317,-0.505041670703
ACH-000318,-0.0637859305033
ACH-000319,-0.22726533876999996
ACH-000320,-0.45627436819
ACH-000322,-0.437101430675
ACH-000323,-0.28780478978
ACH-000324,-0.438135671232
ACH-000329,-0.189424293527
ACH-000330,-0.0914835525587
ACH-000331,-0.280819771347
ACH-000332,-0.230312634927
ACH-000334,-0.26990563908799997
ACH-000335,-0.631730932245
ACH-000336,-0.271855467099
ACH-000337,-0.225367205141
ACH-000339,-0.17549369536200002
ACH-000341,-0.38843724940200003
ACH-000348,-0.157875248631
ACH-000350,-0.271919379756
ACH-000352,-0.0990844080058
ACH-000356,-0.029682424692199998
ACH-000361,-0.6953644801019999
ACH-000362,-0.116732303987
ACH-000363,-0.18162405920299998
ACH-000364,-0.157063631421
ACH-000365,-0.16822263978399998
ACH-000366,-0.263491851626
ACH-000368,-0.288036916464
ACH-000374,-0.284262882789
ACH-000375,-0.48230209650600003
ACH-000376,-0.332674249307
ACH-000381,-0.135609831893
ACH-000383,-0.198209042331
ACH-000387,-0.178552931738
ACH-000389,-0.34276983857500004
ACH-000390,-0.48960811380900005
ACH-000393,-0.00928374032909
ACH-000395,0.0178076034886
ACH-000397,-0.2527374943
ACH-000401,-0.231800600509
ACH-000402,-0.402215841296
ACH-000403,-0.150274627499
ACH-000404,-0.8488908235870001
ACH-000406,-0.054659933359900006
ACH-000407,-0.1986386922
ACH-000408,-0.386568715573
ACH-000410,-0.225673119194
ACH-000411,-0.648516600694
ACH-000414,-0.5168196986829999
ACH-000415,-0.324016137148
ACH-000416,-0.184921277696
ACH-000420,-0.23067195672899998
ACH-000421,-0.275036803035
ACH-000424,-0.19829864803599997
ACH-000425,-0.397302141012
ACH-000426,-0.76035980802
ACH-000427,-0.464466258725
ACH-000433,-0.5088352434660001
ACH-000436,-0.37291251285899996
ACH-000444,-0.351757606421
ACH-000445,0.0825004497822
ACH-000448,-0.818909678106
ACH-000450,-0.761069411383
ACH-000452,-0.266757830821
ACH-000454,-0.050902686832499995
ACH-000458,-0.382158045555
ACH-000459,-0.15324270748299998
ACH-000460,-0.35307775292800003
ACH-000461,-0.182704239899
ACH-000463,-0.477998784605
ACH-000464,-0.00241923197524
ACH-000466,-0.014915914783
ACH-000467,-0.51437689907
ACH-000468,-0.045217613343
ACH-000469,-0.21185270987100002
ACH-000470,-0.13730966972
