,DEPDC1 (55635)
ACH-000004,-0.471484919462
ACH-000007,-0.195411238781
ACH-000009,-0.402074996579
ACH-000011,-0.24984831025499998
ACH-000012,-0.386543448165
ACH-000013,-0.195261896168
ACH-000014,-0.139577733493
ACH-000015,-0.24138808771099998
ACH-000017,0.05435163762109999
ACH-000018,-0.278077811317
ACH-000019,-0.218557798253
ACH-000021,-0.453907690245
ACH-000022,-0.251097525231
ACH-000025,-0.40235330919100004
ACH-000028,-0.12270423190600001
ACH-000030,-0.168372040209
ACH-000035,-0.430885164129
ACH-000036,-0.205162157556
ACH-000037,-0.244620150311
ACH-000039,-0.529631215143
ACH-000040,-0.351814107221
ACH-000041,-0.310693696135
ACH-000042,-0.20313016618700003
ACH-000045,-0.403202761432
ACH-000047,-0.174408874122
ACH-000052,-0.488192307795
ACH-000053,-0.17532053347100002
ACH-000054,-0.234347592692
ACH-000055,-0.438975866426
ACH-000060,-0.205131147555
ACH-000067,-0.164539932828
ACH-000070,-0.266588976326
ACH-000075,-0.21111379610999997
ACH-000078,-0.484057713908
ACH-000082,-0.140800021085
ACH-000085,-0.535583469767
ACH-000086,-0.35509924693000006
ACH-000087,-0.350302965531
ACH-000092,-0.26983135576699996
ACH-000095,-0.317647359939
ACH-000097,-0.17614732537099997
ACH-000098,-0.21469553344
ACH-000099,-0.289165069553
ACH-000108,-0.495041632389
ACH-000113,-0.33729391719000007
ACH-000115,-0.160910602391
ACH-000116,-0.004949404498100001
ACH-000118,-0.303274089452
ACH-000120,-0.33755549013700004
ACH-000123,-0.23303981135899998
ACH-000127,-0.218851417164
ACH-000128,-0.421674374376
ACH-000132,-0.359616972066
ACH-000133,-0.3328079743
ACH-000137,-0.338552742482
ACH-000138,-0.260901946628
ACH-000142,-0.175673300227
ACH-000143,-0.24058282228300001
ACH-000146,0.0056353053683200005
ACH-000148,-0.327718792431
ACH-000150,-0.359657236253
ACH-000152,-0.288593143455
ACH-000153,-0.340061065921
ACH-000159,-0.246396090128
ACH-000160,0.24722585161400001
ACH-000163,-0.34071613694499997
ACH-000167,0.173061118634
ACH-000168,-0.522690168854
ACH-000169,-0.47039836732199997
ACH-000178,-0.478208814696
ACH-000182,-0.178392778703
ACH-000183,-0.118614375967
ACH-000188,-0.14883410172599998
ACH-000189,0.189494047676
ACH-000190,0.0268916723685
ACH-000198,-0.26548608305300003
ACH-000204,-0.413660365332
ACH-000206,-0.479080128827
ACH-000207,-0.361619490374
ACH-000211,-0.0419506178959
ACH-000215,-0.218182527266
ACH-000221,-0.41417658423
ACH-000222,-0.583436602272
ACH-000223,-0.496442444348
ACH-000226,-0.47560881601899996
ACH-000227,-0.215060335305
ACH-000228,-0.32975659566
ACH-000231,-0.384972516063
ACH-000232,-0.143710581095
ACH-000233,-0.25529571641800003
ACH-000234,-0.0154285539743
ACH-000235,-0.311732516293
ACH-000237,-0.315417648172
ACH-000238,-0.679170718937
ACH-000243,-0.348063223762
ACH-000244,-0.315120825219
ACH-000246,-0.190919896135
ACH-000248,-0.23549138260299998
ACH-000250,-0.16795996649999997
ACH-000251,-0.420718250913
ACH-000253,-0.134515810304
ACH-000255,-0.278205215103
ACH-000256,-0.0685362321787
ACH-000257,-0.507308884499
ACH-000258,-0.0896488939879
ACH-000259,-0.105666381349
ACH-000260,-0.329545331732
ACH-000261,-0.332256082227
ACH-000262,-0.428250669084
ACH-000263,-0.23092003494600002
ACH-000264,-0.154857785983
ACH-000265,-0.6408086539310001
ACH-000266,-0.329090415892
ACH-000272,-0.300522184096
ACH-000273,-0.194508053725
ACH-000274,-0.23842495064199998
ACH-000277,-0.30939550759100004
ACH-000278,-0.22656794055799998
ACH-000279,-0.209772054612
ACH-000280,-0.291674020338
ACH-000281,-0.17254143671100003
ACH-000288,-0.18531225065499998
ACH-000291,-0.174397795442
ACH-000293,-0.234711312252
ACH-000294,-0.08969724116210001
ACH-000295,-0.345730408512
ACH-000296,-0.202632849766
ACH-000302,-0.193925216394
ACH-000304,-0.491149874414
ACH-000307,-0.317380518517
ACH-000308,-0.221741001168
ACH-000310,-0.520388248851
ACH-000311,-0.0196034725605
ACH-000312,-0.388277292808
ACH-000315,0.0449220909201
ACH-000316,-0.48961811254500004
ACH-000317,-0.19128438606400003
ACH-000318,-0.0347209956323
ACH-000319,-0.11320186240800001
ACH-000320,-0.522292631724
ACH-000322,-0.45644459196099996
