,RBPMS (11030)
ACH-000004,0.167085749236
ACH-000007,0.0757925613681
ACH-000009,0.00064870296484
ACH-000011,-0.0740375195335
ACH-000012,0.111495026281
ACH-000013,0.235628898922
ACH-000014,0.139354064592
ACH-000015,0.110942859523
ACH-000017,-0.0317102533117
ACH-000018,0.40105434017999997
ACH-000019,0.00223555806431
ACH-000021,-0.043180089566900004
ACH-000022,-0.016676732438299997
ACH-000025,-0.128566244598
ACH-000028,-0.183594856881
ACH-000030,0.13594298679000003
ACH-000035,-0.053815658298199995
ACH-000036,0.262660766841
ACH-000037,0.029320624213700002
ACH-000039,0.027266266447900003
ACH-000040,0.18488365575100002
ACH-000041,0.129049357661
ACH-000042,0.11677393537900001
ACH-000045,0.0129779735872
ACH-000047,-0.08862303056510001
ACH-000052,0.13034249679
ACH-000053,0.059325924090599995
ACH-000054,0.156343409757
ACH-000055,-0.08638482031510002
ACH-000060,-0.0239351228271
ACH-000067,0.122891884312
ACH-000070,0.225790497273
ACH-000075,-0.27953281078000003
ACH-000078,-0.121624766064
ACH-000082,-0.0325489294592
ACH-000085,0.333726141871
ACH-000086,0.298545800729
ACH-000087,0.193406902087
ACH-000092,0.0918903186255
ACH-000095,0.184833466002
ACH-000097,-0.093123117182
ACH-000098,0.16353127596
ACH-000099,-0.145137041635
ACH-000108,-0.05762141570169999
ACH-000113,0.08239323900039999
ACH-000115,0.036734935918400005
ACH-000116,0.10609099317199999
ACH-000118,-0.038257935969
ACH-000120,-0.0129276390687
ACH-000123,0.08334921414560001
ACH-000127,0.026298750420300002
ACH-000128,-0.0278371369851
ACH-000132,0.279255684055
ACH-000133,0.131982366019
ACH-000137,-0.172491276229
ACH-000138,0.00739238880507
ACH-000142,0.270911694155
ACH-000143,0.128702595864
ACH-000146,0.0436398483017
ACH-000148,-0.0371191797841
ACH-000150,0.060125705823999995
ACH-000152,0.04770845691319999
ACH-000153,0.20336025141
ACH-000159,0.06879350871960001
ACH-000160,0.766855930341
ACH-000163,0.12402454111300001
ACH-000167,0.9285983080879999
ACH-000168,-0.31807397310400004
ACH-000169,0.12047751323799999
ACH-000178,0.05325006480269999
ACH-000182,-0.0832623101922
ACH-000183,-0.0630971377142
ACH-000188,-0.020195746648099998
ACH-000189,0.189397830952
ACH-000190,0.596473195685
ACH-000198,0.032665229918
ACH-000204,0.030937588950799996
ACH-000206,0.0164811759051
ACH-000207,0.539488298561
ACH-000211,0.0429404675724
ACH-000215,0.0605313682995
ACH-000221,0.0870730557545
ACH-000222,0.21342752462
ACH-000223,0.0234555413661
ACH-000226,-0.0810680109915
ACH-000227,0.270719986641
ACH-000228,-0.18348976823899998
ACH-000231,0.06737987304790001
ACH-000232,-0.0648093936462
ACH-000233,-0.00135459683524
ACH-000234,0.025496689242
ACH-000235,0.10141041598600001
ACH-000237,0.269234895606
ACH-000238,0.11106300911900001
ACH-000243,-0.0312161447993
ACH-000244,0.0516144939743
ACH-000246,-0.21777715585000001
ACH-000248,0.113000133574
ACH-000250,0.0768333941242
ACH-000251,0.192869360744
ACH-000253,0.206231775887
ACH-000255,0.0566855487106
ACH-000256,0.151976207041
ACH-000257,-0.050367684079999996
ACH-000258,-0.27507137677
ACH-000259,0.0342236062887
ACH-000260,-0.0306735139436
ACH-000261,0.25602682566199997
ACH-000262,-0.299466293576
ACH-000263,0.0783812082274
ACH-000264,0.141052818194
ACH-000265,-0.08090979274849999
ACH-000266,0.159620342531
ACH-000272,0.362334159326
ACH-000273,0.18913277605
ACH-000274,0.136656008463
ACH-000277,-0.020403076585
ACH-000278,0.0458549551533
ACH-000279,0.09999796989399999
ACH-000280,0.0368635792473
ACH-000281,0.22217379921
ACH-000288,0.24347882941
ACH-000291,0.034867035681599996
ACH-000293,-0.025119707108
ACH-000294,0.205597345344
ACH-000295,-0.120232289539
ACH-000296,0.169247270105
ACH-000302,0.145692123409
ACH-000304,-0.200806279289
ACH-000307,0.042388772728699994
ACH-000308,-0.009636433823139999
ACH-000310,-0.07204616913489999
ACH-000311,-0.013739805120899999
