,HES3 (390992)
ACH-000004,-0.18933172862199998
ACH-000007,0.0815419038594
ACH-000009,-0.275042254824
ACH-000011,-0.34996188400399997
ACH-000012,-0.187789857316
ACH-000013,-0.29109183204100003
ACH-000014,0.128002086041
ACH-000015,-0.114139329529
ACH-000017,-0.436126988665
ACH-000018,0.07802223210689999
ACH-000019,-0.183052398999
ACH-000021,-0.21161670352
ACH-000022,-0.204911795979
ACH-000025,-0.036984405092
ACH-000028,-0.09034153775769999
ACH-000030,-0.0821142288225
ACH-000035,-0.10866040356699999
ACH-000036,-0.24796257597399998
ACH-000037,-0.0948846437955
ACH-000039,-0.0949569605085
ACH-000040,-0.199319984714
ACH-000041,-0.282283513058
ACH-000042,-0.0623331580997
ACH-000045,-0.120698765463
ACH-000047,-0.17414833388099998
ACH-000052,0.392457666721
ACH-000053,-0.191951015227
ACH-000054,-0.145498997653
ACH-000055,-0.114201931041
ACH-000060,-0.173233366172
ACH-000067,-0.50117966517
ACH-000070,-0.0346994888843
ACH-000075,-0.0243431362333
ACH-000078,-0.113874632316
ACH-000082,-0.069929478695
ACH-000085,-0.454963774678
ACH-000086,-0.296000832869
ACH-000087,-0.211082325299
ACH-000092,-0.181395485907
ACH-000095,-0.0934384808339
ACH-000097,-0.0354948271936
ACH-000098,-0.38044241039399995
ACH-000099,-0.139084893101
ACH-000108,-0.148882483769
ACH-000113,-0.13069783088
ACH-000115,-0.156783523177
ACH-000116,-0.0942376710815
ACH-000118,-0.246809366481
ACH-000120,-0.18921536067699998
ACH-000123,-0.32874707283599996
ACH-000127,-0.0989183102606
ACH-000128,-0.103852222828
ACH-000132,-0.0681421862866
ACH-000133,0.08300690093719999
ACH-000137,-0.298360184131
ACH-000138,-0.290843005827
ACH-000142,-0.302130712274
ACH-000143,-0.34844635167099997
ACH-000146,-0.11537908827099999
ACH-000148,-0.24562904386999998
ACH-000150,-0.500823506859
ACH-000152,-0.2619542204
ACH-000153,-0.528088962271
ACH-000159,-0.102526869796
ACH-000160,-0.152761745039
ACH-000163,-0.192933139575
ACH-000167,-0.409594435236
