,PRKCB (5579)
ACH-000004,-0.262558075972
ACH-000007,0.238738789134
ACH-000009,0.21304616909000001
ACH-000011,-0.015370740371100002
ACH-000012,-0.04733633406380001
ACH-000013,-0.136348645178
ACH-000014,0.137593720912
ACH-000015,-0.110174188696
ACH-000017,0.0734911710967
ACH-000018,0.0133965530932
ACH-000019,-0.124511704549
ACH-000021,0.031564135073700005
ACH-000022,0.0245952871029
ACH-000025,-0.155351824623
ACH-000028,-0.0556073259199
ACH-000030,0.06823719724630001
ACH-000035,-0.07495792764310001
ACH-000036,0.000701142343586
ACH-000037,-0.00502930974792
ACH-000039,0.288371136117
ACH-000040,-0.0005194474679530001
ACH-000041,0.0661336644528
ACH-000042,0.160073957433
ACH-000045,-0.052745658815699994
ACH-000047,-0.015562749297400001
ACH-000052,-0.287531052144
ACH-000053,0.0643274983696
ACH-000054,-0.0195953772076
ACH-000055,-0.0331101289958
ACH-000060,-0.00298909155791
ACH-000067,-0.128242633522
ACH-000070,0.0505474021848
ACH-000075,-0.425819870247
ACH-000078,0.190410326021
ACH-000082,-0.0980323146092
ACH-000085,-0.16934357458799998
ACH-000086,0.08467074869270001
ACH-000087,0.443578776689
ACH-000092,-0.10413382779
ACH-000095,0.09326241439310001
ACH-000097,0.0678193546269
ACH-000098,-0.050540302715800005
ACH-000099,0.0364148509909
ACH-000108,0.123122493224
ACH-000113,0.0363767551668
ACH-000115,-0.0298986991142
ACH-000116,0.036831805832
ACH-000118,-0.0413168152898
ACH-000120,0.20908691357200002
ACH-000123,-0.047956929964899996
ACH-000127,-0.12257883665
ACH-000128,-0.046197326191999996
ACH-000132,-0.23646906481999996
ACH-000133,0.024326095266999997
ACH-000137,-0.148402007289
ACH-000138,0.0638199215533
ACH-000142,-0.00400971692662
ACH-000143,0.0410855466114
ACH-000146,0.0628693558852
ACH-000148,-0.0258997519343
ACH-000150,0.130758747073
ACH-000152,0.0543253068757
ACH-000153,0.0116403193759
ACH-000159,-0.0724756441192
ACH-000160,0.47058456162600004
ACH-000163,0.217246040898
ACH-000167,0.618692075989
ACH-000168,-0.0321358617242
ACH-000169,0.096280281941
ACH-000178,-0.056547646975099994
ACH-000182,-0.0558661941258
ACH-000183,0.101129138166
ACH-000188,0.107574131166
ACH-000189,0.0545882114821
ACH-000190,0.453336304256
ACH-000198,-0.00751167226318
ACH-000204,-0.18665607127099998
ACH-000206,-0.29564607909699997
ACH-000207,0.0572033699836
ACH-000211,0.08391835046880002
ACH-000215,0.05186561810240001
ACH-000221,-0.11439956605999999
ACH-000222,0.312844419049
ACH-000223,0.124116048796
ACH-000226,0.029212042975099998
ACH-000227,0.019721242596200003
ACH-000228,0.15149745429300002
ACH-000231,0.0198163992325
ACH-000232,-0.14037205727
ACH-000233,-0.14204605305600002
ACH-000234,-0.023707408815700003
ACH-000235,-0.007341199723500001
ACH-000237,-0.033677453684
ACH-000238,0.1422922801
ACH-000243,0.0326354633553
ACH-000244,0.139150205335
ACH-000246,0.0197199850321
ACH-000248,-0.025649519577200002
ACH-000250,-0.00489205318116
ACH-000251,0.104625335696
ACH-000253,0.025230697216699998
ACH-000255,0.0629610459
ACH-000256,0.279148143251
ACH-000257,0.24200151373599998
ACH-000258,0.418927688819
ACH-000259,0.14647919599
ACH-000260,-0.0240002078498
ACH-000261,-0.0337308775273
ACH-000262,-0.118328205977
ACH-000263,0.0731683111497
ACH-000264,-0.0663857087898
ACH-000265,-0.0416499646498
ACH-000266,0.121744793979
ACH-000272,-0.0208982847509
ACH-000273,0.0337835766708
ACH-000274,-0.0646475444421
ACH-000277,-0.295247628168
ACH-000278,-0.0146854492819
ACH-000279,0.0118352583066
ACH-000280,0.00193353919515
ACH-000281,0.22616025111
ACH-000288,-0.0705608459657
ACH-000291,0.0655284932688
ACH-000293,0.15173011075099999
ACH-000294,-0.06691643895930001
ACH-000295,0.055033203994500006
ACH-000296,-0.019938662947499998
ACH-000302,0.00855574885197
ACH-000304,-0.22050333001999997
ACH-000307,0.0130349438404
ACH-000308,-0.12493667389
ACH-000310,0.193171581871
ACH-000311,0.13871590021500002
ACH-000312,0.169674853924
ACH-000315,-0.286479238093
ACH-000316,-0.0016207187698900002
ACH-000317,0.0746214190151
ACH-000318,-0.0289943413539
ACH-000319,-0.00449336144672
