,GRB2 (2885)
ACH-000004,-0.9110814924099999
ACH-000007,-1.17259413265
ACH-000009,-1.3724969726499998
ACH-000011,-1.36635425506
ACH-000012,-1.51252284944
ACH-000013,-0.117107280017
ACH-000014,-1.04377930057
ACH-000015,-1.36466586123
ACH-000017,-0.6679165101250001
ACH-000018,-1.0
ACH-000019,-1.17997337551
ACH-000021,-0.664223701671
ACH-000022,-1.0574543161
ACH-000025,-0.207073815691
ACH-000028,-0.841462488814
ACH-000030,-1.4566361861300001
ACH-000035,-1.40949968981
ACH-000036,-1.38886619026
ACH-000037,-1.52894019412
ACH-000039,-0.940449115519
ACH-000040,-1.5746959502899998
ACH-000041,-0.7586171203990001
ACH-000042,-0.8870155349240001
ACH-000045,-1.58603891942
ACH-000047,-1.42172506514
ACH-000052,-0.956306846913
ACH-000053,-1.18875416106
ACH-000054,-0.365231999507
ACH-000055,-0.732800892933
ACH-000060,-1.28066780252
ACH-000067,-1.34496426503
ACH-000070,-0.8300549311419999
ACH-000075,-1.27933328901
ACH-000078,-1.3710712463699999
ACH-000082,-1.8447051698299999
ACH-000085,-0.336259878423
ACH-000086,-1.14605963376
ACH-000087,-1.22197374344
ACH-000092,-0.505271999736
ACH-000095,-0.7888371555079999
ACH-000097,-0.786381410504
ACH-000098,-1.38997159125
ACH-000099,-1.54782444089
ACH-000108,-0.821345247209
ACH-000113,-0.590577731551
ACH-000115,-0.280297436455
ACH-000116,-1.1141973237799998
ACH-000118,-1.11453060046
ACH-000120,-0.39587714357000003
ACH-000123,-1.08878020766
ACH-000127,-0.734076069496
ACH-000128,-1.23414016035
ACH-000132,-1.5195810358700002
ACH-000133,-1.1202730085
ACH-000137,-0.971267930559
ACH-000138,-0.85676411278
ACH-000142,-1.52130504697
ACH-000143,-1.06269446191
ACH-000146,-0.37438417160899995
ACH-000148,-0.827663291981
ACH-000150,-1.16134945192
ACH-000152,-1.1387149745799998
ACH-000153,-0.923175824711
ACH-000159,-1.03038977317
ACH-000160,-0.861572886989
ACH-000163,-1.578806797
ACH-000167,-0.959854249525
ACH-000168,-0.380548859939
ACH-000169,-0.367223957205
ACH-000178,-0.617505396069
ACH-000182,-0.524189492786
ACH-000183,-0.415190991975
ACH-000188,-1.23889252675
ACH-000189,-1.6955875034099999
ACH-000190,-0.20769036201299998
ACH-000198,-1.5427381460799998
ACH-000204,-0.604719473693
ACH-000206,-0.613195503402
ACH-000207,-0.9015442084729999
ACH-000211,-1.0257884314899999
ACH-000215,-1.21300066094
ACH-000221,-0.9163257153100001
ACH-000222,-1.20970025491
ACH-000223,-0.7154518098839999
ACH-000226,-1.20251515556
ACH-000227,-1.18627867201
ACH-000228,-1.37032467949
ACH-000231,-1.05536789413
ACH-000232,-1.39071431135
ACH-000233,-0.839298515877
ACH-000234,-1.63529195668
ACH-000235,-1.21795561565
ACH-000237,-1.0232289697399999
ACH-000238,-1.40423075331
ACH-000243,-0.241526433255
ACH-000244,-1.15382332641
ACH-000246,-1.3536386725299998
ACH-000248,-0.602049044101
ACH-000250,-1.66691162294
ACH-000251,-0.848311558513
ACH-000253,-0.40025349441
ACH-000255,-1.11212261994
ACH-000256,-0.813527950167
ACH-000257,-0.855930436534
ACH-000258,-0.362227699691
ACH-000259,-1.4249970699399999
ACH-000260,-0.439580476831
ACH-000261,-1.44558198468
ACH-000262,-1.39108912125
ACH-000263,-1.58616919318
ACH-000264,-0.164215680518
ACH-000265,-0.76412252971
ACH-000266,-1.13040338586
ACH-000272,-1.50468378543
ACH-000273,-1.3574939947600002
ACH-000274,-1.77553330884
ACH-000277,-1.52604516261
ACH-000278,-0.878026722195
ACH-000279,-0.422616500198
ACH-000280,-1.1502709748
ACH-000281,0.174004144995
ACH-000288,-0.987868757968
ACH-000291,-0.5429480128059999
ACH-000293,-1.31199811518
ACH-000294,-0.263823447984
ACH-000295,-1.42880033128
ACH-000296,-0.464101645355
ACH-000302,-1.44778619246
ACH-000304,-0.988361730881
ACH-000307,-1.07496743116
ACH-000308,-0.632101406836
ACH-000310,-0.895973437094
ACH-000311,-0.6769566025570001
ACH-000312,-1.11480391047
ACH-000315,-0.418796949811
ACH-000316,-1.27144398688
ACH-000317,-1.8085748215900002
ACH-000318,-1.21677273886
ACH-000319,-1.1273782866700002
ACH-000320,-0.379391400453
ACH-000322,-0.5513946700460001
ACH-000323,-1.37798577264
ACH-000324,-1.40312688959
ACH-000329,-1.19749414868
ACH-000330,-0.742985308715
ACH-000331,-1.24526958587
ACH-000332,-0.6833634609229999
ACH-000334,-0.0426521637649
ACH-000335,-1.24813204245
ACH-000336,-0.685588378409
ACH-000337,-0.953706814853
ACH-000339,-0.7021735730940001
ACH-000341,-1.25647759837
ACH-000348,-0.448843902137
ACH-000350,-1.30884946515
ACH-000352,-0.766202950907
ACH-000356,-1.39997156776
ACH-000361,-0.912101384132
ACH-000362,-0.813007343234
ACH-000363,-0.280835338942
ACH-000364,-1.06323979939
ACH-000365,-0.533573681452
ACH-000366,-0.7488541082
ACH-000368,-1.74932593175
ACH-000374,-1.1131434994
ACH-000375,-1.4060506934499999
ACH-000376,-1.14414067974
ACH-000381,-0.968075173584
ACH-000383,-1.50035854757
ACH-000387,-1.3708921452899998
ACH-000389,-1.29664045956
ACH-000390,-1.22516514569
ACH-000393,-1.3077523228
ACH-000395,-1.34788343395
ACH-000397,-1.40954684002
ACH-000401,-0.465044441581
ACH-000402,-0.612254772355
ACH-000403,-1.30676040461
ACH-000404,-0.529221888193
