,LRRC40 (55631)
ACH-000004,-0.137755584105
ACH-000007,-0.00010039046000100001
ACH-000009,-0.0171756953896
ACH-000011,0.254721660702
ACH-000012,0.22627252983899998
ACH-000013,0.18194071169
ACH-000014,-0.0100571625174
ACH-000015,0.122914835087
ACH-000017,0.192953318257
ACH-000018,0.09683763712950001
ACH-000019,0.176082452001
ACH-000021,0.0709734040723
ACH-000022,0.18203448990499999
ACH-000025,0.10013983468599999
ACH-000028,0.220537823695
ACH-000030,0.0695330918898
ACH-000035,-0.052160184121699996
ACH-000036,0.157115241391
ACH-000037,0.14347177229699998
ACH-000039,0.24738415062600003
ACH-000040,0.0609870070855
ACH-000041,0.303624236547
ACH-000042,0.16439668781400002
ACH-000045,0.153478288212
ACH-000047,0.29167711711800004
ACH-000052,0.0657871215653
ACH-000053,0.09573413748880001
ACH-000054,0.0964891477528
ACH-000055,-0.08698677210969999
ACH-000060,0.129622258347
ACH-000067,0.100900269331
ACH-000070,0.0603729309619
ACH-000075,0.133001359327
ACH-000078,-0.0883530103996
ACH-000082,0.0766772979375
ACH-000085,0.123165711879
ACH-000086,-0.011540404999400001
ACH-000087,0.39496828114200005
ACH-000092,0.00310546699171
ACH-000095,0.0912120065325
ACH-000097,-0.00342222619159
ACH-000098,0.161368509006
ACH-000099,0.0498127147968
ACH-000108,0.204016442405
ACH-000113,0.15874243770500002
ACH-000115,0.19218146685600002
ACH-000116,0.230144452633
ACH-000118,0.14607029664899998
ACH-000120,0.033068336189299996
ACH-000123,0.05080213180240001
ACH-000127,0.18825211652499999
ACH-000128,0.329560656218
ACH-000132,0.12270518008400001
ACH-000133,-0.0025993210941799997
ACH-000137,0.10046248581
ACH-000138,0.144762941006
ACH-000142,0.09009312132580001
ACH-000143,-0.0083990232762
ACH-000146,0.12243818281199999
ACH-000148,0.222947304417
ACH-000150,0.126982334757
ACH-000152,0.0798318649818
ACH-000153,0.42110880070699996
ACH-000159,0.114207646324
ACH-000160,0.08048373377189999
ACH-000163,0.164632900098
ACH-000167,0.08209737896660001
ACH-000168,0.152227145984
ACH-000169,0.20009699601199998
ACH-000178,0.202304401435
ACH-000182,0.266241945611
ACH-000183,0.12665256332699998
ACH-000188,0.106655892257
ACH-000189,0.00495873454251
ACH-000190,0.15582477123
ACH-000198,0.171043935904
ACH-000204,0.189513736871
ACH-000206,0.141471525521
ACH-000207,0.1864741975
ACH-000211,0.18415939748799998
ACH-000215,0.060753110493199994
ACH-000221,0.18310049687600002
ACH-000222,0.18193619095600003
ACH-000223,0.0407466828479
ACH-000226,0.0493225962942
ACH-000227,0.143382856114
ACH-000228,0.0301358521294
ACH-000231,0.063540887305
ACH-000232,0.14453613615299998
ACH-000233,0.18013611667800003
ACH-000234,0.142302790527
ACH-000235,0.16070756325
ACH-000237,-0.0105146462301
ACH-000238,-0.173787218789
ACH-000243,0.138098724814
ACH-000244,0.0128406498513
ACH-000246,0.113941141009
ACH-000248,0.0561631748451
ACH-000250,0.0405787116238
ACH-000251,-0.0704629517463
ACH-000253,0.019620900844299998
ACH-000255,0.129153764835
ACH-000256,0.17505826250300002
ACH-000257,0.198478082907
ACH-000258,0.139829570358
ACH-000259,-0.012392387362799998
ACH-000260,0.00956066284611
ACH-000261,-0.0643723533134
ACH-000262,0.103010244769
ACH-000263,0.150344480024
ACH-000264,0.0387112153254
ACH-000265,0.0754456396098
ACH-000266,0.150769060252
ACH-000272,0.105092078753
ACH-000273,0.019616805087
ACH-000274,0.180024798924
ACH-000277,0.30552499089699997
ACH-000278,0.155096629201
ACH-000279,0.000186486391057
ACH-000280,0.305606710815
ACH-000281,0.20682279097800002
ACH-000288,0.0861280342742
ACH-000291,0.09438209503450001
ACH-000293,0.047613937515599995
ACH-000294,0.029203522119900002
ACH-000295,0.22737698577799997
ACH-000296,0.19163207118099998
ACH-000302,0.09449429096869999
ACH-000304,-0.0506743083796
ACH-000307,0.259409557634
ACH-000308,0.17789153135400002
ACH-000310,-0.135408373006
ACH-000311,0.042342464876600004
ACH-000312,0.0443584949497
ACH-000315,0.060404942535499995
ACH-000316,-0.0169384208603
ACH-000317,0.139968364271
ACH-000318,0.165146444806
ACH-000319,0.162519386116
ACH-000320,0.0630349767429
ACH-000322,0.155636307282
ACH-000323,0.268790203888
