,TFDP1 (7027)
ACH-000272,-0.485864486539
ACH-000273,-0.9806881573530001
ACH-000274,-0.662314159531
ACH-000277,-0.162318586133
ACH-000278,-0.640250466003
ACH-000279,-0.577987929362
ACH-000280,-0.772421936187
ACH-000281,-0.753113302059
ACH-000288,-0.9374888629289999
ACH-000291,-0.639908733272
ACH-000293,-0.595509692723
ACH-000294,-0.33638313387900004
ACH-000295,-0.683706125244
ACH-000296,-0.552476641378
ACH-000302,-0.41625200444
ACH-000304,-0.818452875385
ACH-000307,-0.485917977001
ACH-000308,-0.37960902809
ACH-000310,-0.672384291863
ACH-000311,-0.715797305126
ACH-000312,-0.7053342357510001
ACH-000315,-0.748590808877
ACH-000316,-0.45363230196099996
ACH-000317,-0.446842690651
ACH-000318,-0.508250170933
ACH-000319,-1.08271739843
ACH-000320,-0.589138511
ACH-000322,-0.873145457901
ACH-000323,-1.10189027626
ACH-000324,-0.669419982677
ACH-000329,-0.976566093469
ACH-000330,-0.424571939285
ACH-000331,-0.604779196549
ACH-000332,-0.47062867962800004
ACH-000334,-0.570236763907
ACH-000335,-0.61278631574
ACH-000336,-0.903016218187
ACH-000337,-0.845611243241
ACH-000339,-0.522839649245
ACH-000341,-0.21574383566999997
ACH-000348,-0.33784254710600004
ACH-000350,-0.736245375204
ACH-000352,-1.20350312122
ACH-000356,-0.535653428861
ACH-000361,-0.483302064652
ACH-000362,-0.539276252958
ACH-000363,-0.8095354041830001
ACH-000364,-0.554219804252
ACH-000365,-0.73041594971
ACH-000366,-0.692711072038
ACH-000368,-0.7988692581419999
ACH-000374,-0.547109278935
ACH-000375,-0.622767763963
ACH-000376,-0.809298835247
ACH-000381,-0.7112483547499999
ACH-000383,-0.803046726977
ACH-000387,-0.455555354394
ACH-000389,-0.476084233343
ACH-000390,-0.9682060802079999
ACH-000393,-0.722497069779
ACH-000395,-1.24312710746
ACH-000397,-0.718169499373
ACH-000401,-0.748479607983
ACH-000402,-0.39552836803
ACH-000403,-0.690220604716
ACH-000404,-0.517046398903
ACH-000406,-0.6947184331190001
ACH-000407,-0.45718920722199996
ACH-000408,-0.703387931541
ACH-000410,-0.985792385184
ACH-000411,-0.77556958596
ACH-000414,-0.8883498510299999
ACH-000415,-0.793334718454
ACH-000416,-0.454300753464
ACH-000420,-0.7789403022110001
ACH-000421,-0.8009525022949999
ACH-000424,-0.698026929882
ACH-000425,-0.51110806217
ACH-000426,-0.7381707548209999
ACH-000427,-0.8905666655910001
ACH-000433,-0.452185675675
ACH-000436,-0.748695911669
ACH-000444,-0.63183430721
ACH-000445,-0.801398401954
ACH-000448,-0.540185254397
ACH-000450,-0.677524955343
ACH-000452,-0.499328441646
ACH-000454,-0.6955677740970001
ACH-000458,-0.577600905027
ACH-000459,-0.9289107362890001
ACH-000460,-0.34307149649400004
ACH-000461,-0.531612561806
ACH-000463,-0.6951842501890001
ACH-000464,-0.6405459865550001
ACH-000466,-0.49378989896799996
ACH-000467,-0.60251038305
ACH-000468,-0.548048180842
ACH-000469,-0.817029369516
ACH-000470,-0.36064359973000004
ACH-000471,-0.326929126797
ACH-000472,-0.410877322785
ACH-000473,-0.724059827183
ACH-000475,-0.522921180867
ACH-000476,-0.506581590366
ACH-000477,-0.8092229438519999
ACH-000480,-0.564947804523
ACH-000481,-0.788802554395
ACH-000483,-0.524801853362
ACH-000484,-0.41886382845700004
ACH-000485,-0.892325324113
ACH-000486,-0.605136855962
ACH-000487,-0.66231713011
ACH-000488,-0.803037234962
ACH-000490,-0.8272697328599999
ACH-000491,-0.7994303824169999
ACH-000495,-0.646397665358
ACH-000496,-0.7516213290289999
ACH-000499,-0.47225460980800005
ACH-000500,-1.4660713656
ACH-000502,-0.5291458479860001
ACH-000503,-0.749677147648
ACH-000505,-0.46508158706299996
ACH-000507,-0.731338791265
ACH-000510,-0.673308372246
ACH-000511,-0.71976614547
ACH-000512,-0.588719821075
ACH-000516,-0.775470112857
ACH-000517,-0.370812622347
ACH-000518,-0.35000815308899996
ACH-000520,-0.8912502708560001
ACH-000521,-0.511390689789
ACH-000522,-0.887305823604
ACH-000524,-0.393556155653
ACH-000527,-0.30644328859700004
ACH-000528,-0.49620222143700005
ACH-000537,-0.615844511242
ACH-000541,-0.964530772336
ACH-000542,-0.720782682862
ACH-000544,-1.06696242219
ACH-000545,-0.6059271401749999
ACH-000547,-0.7816219058030001
ACH-000548,-0.640321679816
ACH-000549,-0.678437102208
ACH-000550,-0.561345362728
ACH-000552,-0.578410216165
ACH-000556,-0.563226502026
ACH-000557,-0.7100883607690001
ACH-000570,-0.542902697163
ACH-000571,-0.491707282035
ACH-000573,-0.8692048956239999
ACH-000576,-0.701267947039
ACH-000580,-0.781064961772
ACH-000584,-0.856052349629
ACH-000585,-0.7291309608040001
ACH-000588,-0.8284036335989999
ACH-000589,-0.664994733676
ACH-000591,-0.8173029223330001
ACH-000593,-0.5939704948619999
ACH-000600,-0.21228280612300002
ACH-000601,-0.65190287138
ACH-000604,-0.43421546323999993
ACH-000605,-0.55097503531
ACH-000606,-0.218780066817
ACH-000608,-0.641990599303
ACH-000614,-0.587228587175
ACH-000616,-0.9726766487720001
ACH-000618,-0.495896024885
ACH-000619,-0.540053959475
ACH-000620,-0.536646795381
ACH-000621,-0.693064744278
ACH-000622,-0.585226226049
ACH-000623,-0.740056680079
ACH-000624,-0.810701888447
ACH-000627,-0.7157072048370001
ACH-000630,-0.566116072576
ACH-000632,-0.407401394147
ACH-000633,-0.705980243098
ACH-000637,-0.40301855401299996
ACH-000638,-0.68584217272
ACH-000646,-0.57460901462
ACH-000647,-0.5651440311
ACH-000648,-0.71773642113
ACH-000649,-0.568255684551
ACH-000651,-0.721129752058
ACH-000652,-0.554832030545
ACH-000653,-0.929692651662
ACH-000657,-0.7771665101209999
ACH-000658,-0.9644924221019999
ACH-000661,-0.644489747268
ACH-000662,-0.471553648229
ACH-000663,-0.592665930719
ACH-000665,-0.987317753375
ACH-000671,-0.625476318957
ACH-000673,-0.503612254352
ACH-000676,-0.255057477443
ACH-000677,-0.280062563532
ACH-000681,-0.7592479015320001
ACH-000682,-0.722234689622
ACH-000683,-0.7082178872600001
ACH-000684,-0.400101654151
ACH-000688,-0.837209258529
ACH-000693,-0.6965651930769999
ACH-000694,-0.39877732418300005
ACH-000695,-1.4442614170899999
ACH-000696,-0.985406697128
ACH-000697,-0.883785972508
ACH-000699,-0.674952448556
ACH-000701,-0.63184652166
ACH-000706,-0.686133029557
ACH-000711,-0.591008462698
ACH-000713,-0.6926249999590001
ACH-000714,-0.6763908704189999
ACH-000718,-0.9181724542820001
ACH-000720,-0.942820651497
ACH-000721,-0.325414351917
ACH-000724,-0.718196037945
ACH-000725,-0.26578157214000003
ACH-000732,-0.9985781596719999
ACH-000734,-0.477981019577
ACH-000735,-0.467842831977
ACH-000736,-0.547821397907
ACH-000738,-0.863648984091
ACH-000746,-0.38803427992399997
ACH-000747,-0.663936697684
ACH-000748,-0.250971367247
ACH-000753,-0.841498469382
ACH-000756,-0.9380662838789999
ACH-000757,-0.40948840723499996
ACH-000758,-0.8987557487569999
ACH-000760,-0.41706439061399997
ACH-000763,-0.668302805308
ACH-000764,-0.40560132711900004
ACH-000765,-0.46250951748999997
ACH-000766,-0.6633837323439999
ACH-000767,-0.975038943408
ACH-000768,-0.567692357304
ACH-000769,-0.753793502069
ACH-000770,-0.634536182119
ACH-000771,-0.90456423456
ACH-000773,-0.686738508056
ACH-000776,-0.5244666727699999
ACH-000777,-0.44250536059900003
ACH-000778,-0.565243496507
ACH-000781,-0.44781278574100003
ACH-000782,-0.910077897683
ACH-000783,-0.9872015946289999
ACH-000784,-0.308774263851
ACH-000785,-0.758981332666
ACH-000787,-0.852191806828
ACH-000788,-1.0276153698000001
ACH-000791,-0.597485998156
ACH-000792,-0.690034453298
ACH-000794,-0.900430889686
ACH-000796,-0.507524480529
ACH-000799,-1.06714675208
ACH-000800,-0.7202919304600001
ACH-000802,-0.7626395850830001
ACH-000804,-0.33764368536300005
ACH-000805,-0.704043974451
ACH-000809,-0.9055508471960001
ACH-000810,-0.176476382385
ACH-000811,-0.56108672271
ACH-000817,-0.900783115782
ACH-000819,-0.506494783245
ACH-000820,-0.7998332898970001
ACH-000821,-0.146401210879
ACH-000822,-0.386724998891
ACH-000823,-0.560890451571
ACH-000824,-0.370938649459
ACH-000827,-0.632854166126
ACH-000829,-0.47151339955
ACH-000831,-0.701259546848
ACH-000832,-0.570069838266
ACH-000833,-0.528109849379
ACH-000834,-0.7331656362860001
ACH-000835,-0.5239558943770001
ACH-000836,-0.0348180161151
ACH-000837,-0.7092845853149999
ACH-000838,-0.35800385821900005
ACH-000839,-0.7908385822139999
ACH-000840,-0.755654766989
ACH-000841,-0.37956206159100003
ACH-000843,-0.7474168031049999
ACH-000846,-0.790194725562
ACH-000847,-0.492444336397
ACH-000848,-0.42040459008599995
ACH-000849,-0.634723339774
ACH-000851,-0.601467133996
ACH-000855,-0.264017926442
ACH-000856,-0.790822531502
ACH-000858,-0.599545334883
ACH-000859,-0.508872001667
ACH-000861,-0.467017426646
ACH-000862,-1.03855297214
ACH-000865,-0.511274112048
ACH-000866,-0.905612228408
ACH-000867,-0.679972677572
ACH-000869,-0.582514720317
ACH-000872,-0.515883387824
ACH-000873,-0.518503100673
ACH-000876,-0.6917919033869999
ACH-000878,-0.9530832689859999
ACH-000880,-0.636167099146
ACH-000881,-0.691539722771
ACH-000882,-0.732646622341
ACH-000884,-0.538131037632
ACH-000885,-0.7169007926469999
ACH-000887,-0.577819095523
ACH-000888,-0.471962164541
ACH-000889,-0.606453626527
ACH-000890,-0.385841995874
ACH-000896,-0.651724137038
ACH-000898,-0.690550048047
ACH-000900,-0.6038117348049999
ACH-000901,-0.43883107951399997
ACH-000905,-1.0438955447299998
ACH-000906,-0.7676227784720001
ACH-000907,-0.752768324291
ACH-000910,-1.18160284836
ACH-000911,-0.7399197665270001
ACH-000912,-0.279254088571
ACH-000913,-0.867811227314
ACH-000915,-0.663266352045
ACH-000916,-0.49945938014700003
ACH-000917,-0.431118605415
ACH-000921,-0.721902236342
ACH-000924,-0.366449804595
ACH-000926,-0.705706968899
ACH-000928,-1.17686576395
ACH-000929,-0.9890164347689999
ACH-000932,-0.793043326726
ACH-000935,-0.75906956007
ACH-000936,-0.676146306869
ACH-000937,-0.44102658152900004
ACH-000938,-0.642630991467
ACH-000939,-0.20082825157099998
ACH-000941,-0.485416064058
ACH-000943,-0.536499546718
ACH-000946,-0.863513116417
ACH-000947,-0.487527175158
ACH-000948,-0.513988439517
ACH-000950,-0.477583498204
ACH-000953,-0.389713070916
ACH-000957,-0.569905480525
ACH-000958,-0.7483806131640001
ACH-000960,-0.317880841869
ACH-000963,-0.637858098984
ACH-000968,-0.610122279175
ACH-000969,-0.611628508356
ACH-000973,-0.742027803739
ACH-000974,-0.8411521931649999
ACH-000975,-0.7091847177830001
ACH-000976,-0.959959790642
ACH-000978,-0.596596400298
ACH-000980,-0.7980187211830001
ACH-000984,-0.8506502469920001
ACH-000986,-0.699511032756
ACH-000988,-0.359077138423
ACH-000993,-0.666015140459
ACH-000994,-0.8012317838249999
ACH-000996,-1.03412124244
ACH-001001,-0.53641260022
ACH-001020,-0.372032149345
ACH-001028,-0.61986487235
ACH-001031,-0.354783640413
ACH-001038,-0.45609887691000006
ACH-001048,-0.604053002031
ACH-001050,-0.824667308135
ACH-001053,-0.8988180123280001
ACH-001054,-0.848782850572
ACH-001061,-0.376386725511
ACH-001067,-0.907185175643
ACH-001075,-0.769722087836
ACH-001096,-0.515779469596
ACH-001128,0.575703590366
ACH-001134,-0.528185297548
ACH-001151,-0.714824466869
ACH-001163,-0.792407725588
ACH-001164,-0.7609834635989999
ACH-001173,-0.826642313484
ACH-001183,-0.667438216618
ACH-001184,-0.77976932426
ACH-001190,-0.618555781664
ACH-001192,-0.475194238432
ACH-001193,-0.791110474338
ACH-001196,-0.845822040136
ACH-001197,-0.8149731535870001
ACH-001205,-0.725671988563
ACH-001211,-0.319667526494
ACH-001212,-0.9288791468430001
ACH-001228,-0.779257588579
ACH-001232,-0.8802012931280001
ACH-001239,-0.8398722291590001
ACH-001274,-0.793466319843
ACH-001275,-0.652466831632
ACH-001277,-0.682445692505
ACH-001278,-0.769019385534
ACH-001280,-0.939904265241
ACH-001283,-0.46187784943800003
ACH-001289,-0.241174392
ACH-001295,-0.8160499322600001
ACH-001300,-0.80932089692
ACH-001301,-0.504821666137
ACH-001302,-0.847624113981
ACH-001303,-0.514977016606
ACH-001306,-0.404941828098
ACH-001318,-0.548840157989
ACH-001322,-0.970629480615
ACH-001328,-0.274369573965
ACH-001332,-0.506943241942
ACH-001333,-0.5412079374059999
ACH-001336,-0.914957777233
ACH-001340,-0.372419108156
ACH-001346,-0.548506353675
ACH-001353,-0.9665075267200001
ACH-001354,-0.662460026427
ACH-001367,-0.557685137703
ACH-001368,-0.554224623471
ACH-001374,-0.237126906527
ACH-001375,-0.587716422329
ACH-001377,-0.793847101892
ACH-001380,-0.7961281574369999
ACH-001391,-0.730076544031
ACH-001407,-1.3370444126
ACH-001408,-0.497542292737
ACH-001413,-1.01807309175
ACH-001430,-0.351621583415
ACH-001431,-0.748708275051
ACH-001450,-0.161204662946
ACH-001496,-0.0636804646514
ACH-001500,-0.11941583374600001
ACH-001521,-0.513555241809
ACH-001523,-0.8794290674959999
ACH-001532,-0.851388920089
ACH-001536,-1.02887426052
ACH-001550,0.0830270420654
ACH-001552,-0.8649224234280001
ACH-001554,-0.8081332482160001
ACH-001645,-0.715109327842
ACH-001654,-0.764656201759
ACH-001715,-0.673016729382
ACH-001735,-1.07593028084
ACH-001736,-1.25602194669
ACH-001737,-0.529941992815
ACH-001740,-0.557397271753
ACH-001745,-0.638354912176
ACH-001750,-0.566088722403
ACH-001765,-0.535550009608
ACH-001956,-0.9278491180539999
ACH-001957,-0.5019844683420001
