,ATCAY (85300)
ACH-000591,-0.188734956809
ACH-000593,-0.24522831783000004
ACH-000600,-0.43019014793300003
ACH-000601,-0.26497696009300004
ACH-000604,-0.34037545192900004
ACH-000605,-0.400688479313
ACH-000606,-0.170285531322
ACH-000608,-0.287484862187
ACH-000614,-0.16956379792800003
ACH-000616,-0.122772152672
ACH-000618,-0.16950931067400002
ACH-000619,-0.21905170369399998
ACH-000620,-0.24548561346500003
ACH-000621,-0.311132759257
ACH-000622,-0.30052978393199997
ACH-000623,-0.241418358675
ACH-000624,-0.302201777453
ACH-000627,-0.28419215771699996
ACH-000630,-0.246418896287
ACH-000632,-0.19567214235
ACH-000633,-0.1929390004
ACH-000637,-0.250250854308
ACH-000638,-0.312594661756
ACH-000646,-0.204783806342
ACH-000647,-0.115675908046
ACH-000648,-0.184271604476
ACH-000649,-0.210954962986
ACH-000651,-0.240781435415
ACH-000652,-0.05899698039080001
ACH-000653,-0.307253308983
ACH-000657,-0.290726365988
ACH-000658,-0.255950788583
ACH-000661,-0.19372003129700002
ACH-000662,-0.284166715555
ACH-000663,-0.27004167983800004
ACH-000665,-0.33987389383199995
ACH-000671,-0.10193798176
ACH-000673,-0.205551554499
ACH-000676,-0.169662788517
ACH-000677,-0.30832274028900003
ACH-000681,-0.0701170455407
ACH-000682,-0.321726089801
ACH-000683,-0.30162064250500004
ACH-000684,-0.33904999322800006
ACH-000688,-0.31895896626
ACH-000693,-0.26523727185199997
ACH-000694,-0.100488768197
ACH-000695,-0.403248284971
ACH-000696,-0.275961649773
ACH-000697,-0.22468705733600003
ACH-000699,-0.189299915077
ACH-000701,-0.102417828081
ACH-000706,-0.35135520737899995
ACH-000711,-0.277628971471
ACH-000713,-0.16064358151
ACH-000714,-0.33199487549400003
ACH-000718,-0.00325730219898
ACH-000720,-0.183058412738
ACH-000721,-0.307248158594
ACH-000724,-0.242890274683
ACH-000725,-0.218759542132
ACH-000732,-0.119273378526
ACH-000734,-0.308948758771
ACH-000735,-0.240049929408
ACH-000736,-0.100635093694
ACH-000738,-0.21211047266600003
ACH-000746,-0.33489762583599997
ACH-000747,-0.404014236344
ACH-000748,-0.371050336068
ACH-000753,-0.208138341338
ACH-000756,-0.201465154802
ACH-000757,-0.373169108259
ACH-000758,-0.25045329456099996
ACH-000760,-0.10715446937
ACH-000763,-0.173367257184
ACH-000764,-0.35310744805100003
ACH-000765,-0.14861403854
ACH-000766,-0.138603279768
ACH-000767,-0.222918525947
ACH-000768,-0.143684692549
ACH-000769,-0.43795436093199996
ACH-000770,-0.252276011228
ACH-000771,-0.22018788342700002
ACH-000773,0.1082156132
ACH-000776,-0.00036029377505099997
ACH-000777,-0.15241329806700002
ACH-000778,-0.306793928679
ACH-000781,-0.330263174316
ACH-000782,-0.318490975826
ACH-000783,-0.14935990679000002
ACH-000784,-0.212574369195
ACH-000785,-0.14493775389799998
ACH-000787,-0.252865896687
ACH-000788,-0.207304255995
ACH-000791,-0.17808445027800002
ACH-000792,-0.229491321197
ACH-000794,-0.20113607715100001
ACH-000796,-0.191080348413
ACH-000799,-0.194012001323
ACH-000800,-0.46133866996399997
ACH-000802,-0.25822064478100004
ACH-000804,-0.204260785416
ACH-000805,-0.172586746915
ACH-000809,-0.23823773799400003
ACH-000810,-0.17335251699
ACH-000811,-0.314556015183
ACH-000817,-0.10269364763399999
ACH-000819,-0.325581689884
ACH-000820,-0.596974270302
ACH-000821,-0.512774279888
ACH-000822,-0.11154254998600001
ACH-000823,-0.397600500264
ACH-000824,-0.185354936516
ACH-000827,-0.24592310834199999
ACH-000829,-0.229440592829
ACH-000831,-0.309151920736
ACH-000832,-0.214006152809
ACH-000833,-0.38014401246
ACH-000834,0.082569650738
ACH-000835,-0.203027987042
ACH-000836,-0.373375278695
ACH-000837,-0.135712032015
ACH-000838,-0.0657172060082
ACH-000839,-0.145686990814
ACH-000840,-0.0940237459248
ACH-000841,-0.344281105624
ACH-000843,-0.330164782639
ACH-000846,-0.16101144524900002
ACH-000847,-0.33950450382799996
ACH-000848,-0.201532063335
ACH-000849,-0.18443600394499998
ACH-000851,-0.210593428869
ACH-000855,-0.0437948466823
ACH-000856,-0.17345028240899998
ACH-000858,-0.352422780537
ACH-000859,-0.170488996688
ACH-000861,-0.2878855618
ACH-000862,-0.0442105359829
ACH-000865,-0.276795770744
ACH-000866,-0.0318093903444
ACH-000867,-0.32479687126699996
ACH-000869,-0.278959834546
ACH-000872,-0.359814337728
ACH-000873,-0.375473762341
ACH-000876,-0.211664478952
ACH-000878,-0.0660293821526
ACH-000880,-0.0773611095361
ACH-000881,-0.14564894347899998
ACH-000882,-0.403441406646
ACH-000884,-0.19579084085
ACH-000885,-0.314333732593
ACH-000887,-0.21615123929900001
ACH-000888,-0.233399300554
ACH-000889,-0.263634497701
ACH-000890,-0.0932809224226
ACH-000896,-0.146230770108
ACH-000898,-0.158343748532
ACH-000900,-0.33054567145799996
ACH-000901,-0.353726803887
ACH-000905,-0.240095002212
ACH-000906,-0.270200360293
ACH-000907,-0.07945923300169999
ACH-000910,-0.174777681983
ACH-000911,-0.24418473393399998
ACH-000912,-0.408329499404
ACH-000913,-0.0970576490782
ACH-000915,-0.34110503903800005
ACH-000916,-0.128217280022
ACH-000917,-0.44216574453199997
ACH-000921,-0.133740683597
ACH-000924,-0.145316259512
ACH-000926,-0.15592613294500002
ACH-000928,-0.178999139998
ACH-000929,-0.46146870626599995
ACH-000932,-0.384605603851
ACH-000935,0.0034690080459899996
ACH-000936,-0.301261671271
ACH-000937,-0.247167762781
ACH-000938,-0.503362930242
ACH-000939,-0.45840497894599996
ACH-000941,-0.492400652689
ACH-000943,-0.39131225437899997
ACH-000946,-0.195453677181
ACH-000947,-0.372777035455
ACH-000948,-0.100000989347
ACH-000950,-0.293303628524
ACH-000953,-0.37081031276999993
ACH-000957,-0.16393885625600002
ACH-000958,0.0017115061283199998
ACH-000960,-0.373368463029
ACH-000963,-0.15663711781099998
ACH-000968,-0.154327467419
ACH-000969,-0.198783937569
ACH-000973,-0.198642988614
ACH-000974,-0.103397491984
ACH-000975,-0.34240205906300003
ACH-000976,-0.19101763639000002
ACH-000978,-0.157235897751
ACH-000980,-0.149365600369
ACH-000984,-0.343923732514
ACH-000986,-0.00796912104027
ACH-000988,-0.212602590959
ACH-000993,-0.314530178468
ACH-000994,-0.128037687904
ACH-000996,-0.109613080592
ACH-001001,-0.142717795327
ACH-001020,-0.439996357834
ACH-001028,-0.214147059566
ACH-001031,-0.279276292935
ACH-001038,-0.187325411257
ACH-001048,-0.162289837381
ACH-001050,-0.0733720763956
ACH-001053,-0.47322108093000004
ACH-001054,-0.191046662924
ACH-001061,-0.17269273958099998
ACH-001067,-0.200393332538
ACH-001075,-0.137880661144
ACH-001096,-0.272984734553
ACH-001128,-0.07855157058960001
ACH-001134,-0.101600481153
ACH-001151,-0.25494500372900003
ACH-001163,-0.148963004768
ACH-001164,-0.252825433098
ACH-001173,-0.253644390732
ACH-001183,-0.4855846081600001
ACH-001184,-0.254724840946
ACH-001190,0.0064555265247299995
ACH-001192,-0.0900658660468
ACH-001193,-0.389794384818
ACH-001196,-0.037750498049499995
ACH-001197,-0.243354646442
ACH-001205,-0.141750895105
ACH-001211,-0.31096239686099997
ACH-001212,-0.151736203248
ACH-001228,-0.0858502999333
ACH-001232,-0.142464405276
ACH-001239,-0.190815306927
ACH-001274,-0.201795343829
ACH-001275,-0.205187860234
ACH-001277,-0.35317304824
ACH-001278,-0.22943635048
ACH-001280,0.118285343083
ACH-001283,-0.159560241789
ACH-001289,-0.26962342794300004
ACH-001295,-0.17409791567699998
ACH-001300,-0.203978398733
ACH-001301,0.07149770880839999
ACH-001302,-0.193099678785
ACH-001303,0.047551091027199996
ACH-001306,-0.120537798228
ACH-001318,-0.363191198441
ACH-001322,-0.429768407404
ACH-001328,-0.216645944423
ACH-001332,-0.396365535655
ACH-001333,-0.286842771477
ACH-001336,-0.13770721373400002
ACH-001340,-0.272181650237
ACH-001346,-0.192536007925
ACH-001353,-0.273723422454
ACH-001354,-0.408001309409
ACH-001367,-0.195745435047
ACH-001368,-0.367273064433
ACH-001374,-0.267471448431
ACH-001375,-0.310232843915
ACH-001377,-0.17155262213300002
ACH-001380,-0.33840105471299997
ACH-001391,-0.402287962095
ACH-001407,-0.23627934693000005
ACH-001408,-0.268971491804
ACH-001413,-0.181293152159
ACH-001430,-0.139904847786
ACH-001431,-0.406257850781
ACH-001450,-0.185605147232
ACH-001496,-0.167860233625
ACH-001500,-0.451259878445
ACH-001521,-0.20079329884599997
ACH-001523,-0.271759211414
ACH-001532,-0.25365062598099997
ACH-001536,-0.325759507464
ACH-001550,-0.106183071608
ACH-001552,-0.21233129327999997
ACH-001554,-0.329538938631
ACH-001645,-0.28463679027100003
ACH-001654,-0.301456507838
ACH-001715,-0.0910890506869
ACH-001735,-0.319408147589
ACH-001736,-0.307680175683
ACH-001737,-0.508937668996
ACH-001740,-0.05945320742330001
ACH-001745,-0.25776326039299996
ACH-001750,-0.32129630514699997
ACH-001765,-0.30775241526
ACH-001956,-0.176567738404
ACH-001957,-0.08042178219010002
