,GPBP1L1 (60313)
ACH-000263,-0.0504345152851
ACH-000264,-0.00163476840532
ACH-000265,-0.157833441663
ACH-000266,-0.0567002369213
ACH-000272,-0.162078947408
ACH-000273,0.069594614188
ACH-000274,-0.17015225705899997
ACH-000277,-0.147640640061
ACH-000278,0.0827525772494
ACH-000279,-0.0770937102982
ACH-000280,-0.25873159564
ACH-000281,0.0772594552473
ACH-000288,-0.158953806527
ACH-000291,-0.09669635666130001
ACH-000293,-0.304390735528
ACH-000294,-0.122622535219
ACH-000295,-0.35617917489600004
ACH-000296,-0.035383992337699996
ACH-000302,-0.11276252769000002
ACH-000304,-0.30145857030400003
ACH-000307,-0.10829288821699999
ACH-000308,0.056224185576800007
ACH-000310,-0.19119886032800001
ACH-000311,-0.196934860367
ACH-000312,-0.24381267287099997
ACH-000315,0.00452071071769
ACH-000316,0.07146140008969999
ACH-000317,-0.164936102853
ACH-000318,-0.0837379040508
ACH-000319,-0.20843299478100002
ACH-000320,-0.383852011167
ACH-000322,-0.036751415
ACH-000323,-0.0610416144542
ACH-000324,0.00191927214266
ACH-000329,-0.09995922666410001
ACH-000330,-0.210526857618
ACH-000331,-0.0711887281905
ACH-000332,-0.0548559189927
ACH-000334,-0.104115588086
ACH-000335,-0.053631589915899995
ACH-000336,-0.43043313384099996
ACH-000337,-0.191255872076
ACH-000339,-0.0388980944207
ACH-000341,-0.0871067480925
ACH-000348,0.0109267875666
ACH-000350,-0.127632372493
ACH-000352,-0.11675009998
ACH-000356,-0.142889619488
ACH-000361,-0.304597342579
ACH-000362,-0.128408810964
ACH-000363,-0.038880213843699996
ACH-000364,-0.122721116989
ACH-000365,-0.142999932329
ACH-000366,-0.11177005468599999
ACH-000368,-0.365178275539
ACH-000374,-0.13780012571
ACH-000375,-0.007003183771619999
ACH-000376,-0.09537913124639999
ACH-000381,-0.37544364255999996
ACH-000383,-0.233147929523
ACH-000387,0.0309853000703
ACH-000389,0.0534621857134
ACH-000390,-0.162302415995
ACH-000393,-0.171245325797
ACH-000395,-0.306788776169
ACH-000397,-0.00308656146589
ACH-000401,-0.028266218487200002
ACH-000402,0.259995859341
ACH-000403,-0.032701021517500005
ACH-000404,0.0409041534218
ACH-000406,-0.158132711315
ACH-000407,0.049180948509
ACH-000408,-0.178484519282
ACH-000410,-0.11677159134000001
ACH-000411,-0.239019863171
ACH-000414,-0.12009118015499999
ACH-000415,-0.19145378833700002
ACH-000416,-0.0373248166889
ACH-000420,-0.253784102788
ACH-000421,-0.0675746900633
ACH-000424,-0.277449618277
ACH-000425,-0.0335239494141
ACH-000426,0.020543242249
ACH-000427,-0.0691396906537
ACH-000433,0.03195679401859999
ACH-000436,-0.28459432108399996
ACH-000444,-0.12314086208799999
ACH-000445,-0.261400500155
ACH-000448,0.059528964399300006
ACH-000450,-0.44147098276600005
ACH-000452,-0.125495153729
ACH-000454,-0.198051307413
ACH-000458,-0.16085370987
ACH-000459,0.0206052576417
ACH-000460,0.019256329276
ACH-000461,-0.0118455302901
ACH-000463,0.135557253239
ACH-000464,-0.352559646064
ACH-000466,-0.00167156653523
ACH-000467,-0.360344176791
ACH-000468,-0.12470867880000001
ACH-000469,-0.018851485781000002
ACH-000470,0.186726122511
ACH-000471,-0.125147038336
ACH-000472,-0.21949331342300002
ACH-000473,-0.148606924808
ACH-000475,-0.0308688416788
ACH-000476,0.194374706581
ACH-000477,-0.0790074847135
ACH-000480,-0.130264812183
ACH-000481,-0.12394802351600001
ACH-000483,0.00024590983848400005
ACH-000484,-0.251699338267
ACH-000485,0.0548977827848
ACH-000486,-0.0756007097442
ACH-000487,-0.208012439923
ACH-000488,-0.107961260351
ACH-000490,-0.172181782069
ACH-000491,-0.291357419204
ACH-000495,-0.19600642475699998
ACH-000496,0.043436914550000004
ACH-000499,-0.020196494224
ACH-000500,0.334851229147
ACH-000502,-0.134541576507
ACH-000503,0.14280215888199999
ACH-000505,-0.232179480683
ACH-000507,-0.20791945646499999
ACH-000510,-0.132582894393
ACH-000511,-0.19300951819
ACH-000512,-0.290813119264
ACH-000516,-0.195127832724
ACH-000517,-0.059934744249400006
ACH-000518,-0.138386155029
ACH-000520,-0.186596433717
ACH-000521,-0.261563813313
ACH-000522,-0.227147517504
ACH-000524,-0.154255960659
ACH-000527,-0.141915426588
ACH-000528,-0.06877195778049999
ACH-000537,-0.0997772981264
ACH-000541,-0.0444872525086
ACH-000542,-0.274919009249
ACH-000544,-0.154488656115
ACH-000545,-0.14986057531
ACH-000547,0.0651292189634
ACH-000548,-0.136692100763
ACH-000549,-0.256304001169
ACH-000550,-0.153713344243
ACH-000552,-0.11366292852499998
ACH-000556,-0.258376075377
ACH-000557,0.036009448947400005
ACH-000570,-0.20499633063900002
ACH-000571,-0.155546491573
ACH-000573,0.09395149712449999
ACH-000576,-0.0356861350085
ACH-000580,-0.0772200509277
ACH-000584,-0.033838195225400006
ACH-000585,-0.09411052743460001
ACH-000588,-0.19470856806200001
ACH-000589,-0.208259209734
ACH-000591,-0.44822822996600004
ACH-000593,-0.221521426658
ACH-000600,-0.165666313349
ACH-000601,-0.17990173790800001
ACH-000604,0.16167006123400002
ACH-000605,-0.327657441135
ACH-000606,-0.24069105753400002
ACH-000608,-0.279444616368
ACH-000614,-0.17598834779599998
ACH-000616,-0.223984049242
ACH-000618,-0.141785188383
ACH-000619,-0.06562864987730001
ACH-000620,-0.292504321583
ACH-000621,-0.264549664545
ACH-000622,-0.17078322190200002
ACH-000623,-0.17083211072700002
ACH-000624,-0.11811869574100001
ACH-000627,-0.19837224504700002
ACH-000630,-0.210790629437
ACH-000632,-0.304768166203
ACH-000633,-0.157402282128
ACH-000637,0.0298071807735
ACH-000638,-0.192799069027
ACH-000646,-0.0547100800595
ACH-000647,-0.0233550658232
ACH-000648,0.029833749435400004
ACH-000649,-0.0004911150832100001
ACH-000651,-0.0915125022068
ACH-000652,-0.46377909474600004
ACH-000653,-0.025642777252400002
ACH-000657,-0.16315935995
ACH-000658,-0.0404286325235
ACH-000661,-0.00661218749513
ACH-000662,-0.0454510836945
ACH-000663,-0.09343818618939999
ACH-000665,-0.111151548334
ACH-000671,-0.253992860296
ACH-000673,-0.050766881594
ACH-000676,-0.16580751407
ACH-000677,-0.235606327516
ACH-000681,-0.05101742354040001
ACH-000682,-0.229786400561
ACH-000683,-0.238081635308
ACH-000684,-0.0024856084198400003
ACH-000688,-0.0321398992634
ACH-000693,-0.185683672878
ACH-000694,-0.122218225627
ACH-000695,-0.00754214975259
ACH-000696,-0.0889887446087
ACH-000697,-0.07711344327019999
ACH-000699,-0.142925959391
ACH-000701,-0.257822847989
ACH-000706,-0.0137884525557
ACH-000711,-0.154348191932
ACH-000713,-0.438642976574
ACH-000714,-0.0775829608641
ACH-000718,-0.11362524078500001
ACH-000720,-0.08757090395929999
ACH-000721,-0.14303130972300002
ACH-000724,0.0487401042246
ACH-000725,0.133804084607
ACH-000732,-0.487958353754
ACH-000734,-0.244605407039
ACH-000735,-0.219643896748
ACH-000736,0.07063269674530001
ACH-000738,-0.127129835747
ACH-000746,0.133031287588
ACH-000747,-0.215928464633
ACH-000748,-0.0673015092041
ACH-000753,-0.170101508442
ACH-000756,-0.16764706992999998
ACH-000757,-0.419991993929
ACH-000758,-0.350335843679
ACH-000760,-0.0399506367552
ACH-000763,0.0369395547283
ACH-000764,0.24025121926999998
ACH-000765,-0.390980571435
ACH-000766,-0.0694277845318
ACH-000767,-0.191041973099
ACH-000768,0.0704685528473
ACH-000769,-0.196476042652
ACH-000770,0.000703985809579
ACH-000771,-0.121352515272
ACH-000773,-0.07020116720910001
ACH-000776,-0.045318882370300004
ACH-000777,-0.185263301327
ACH-000778,-0.300506022751
ACH-000781,-0.067824491877
ACH-000782,-0.131249116882
ACH-000783,-0.232759186782
ACH-000784,-0.214702322313
ACH-000785,-0.249440840124
ACH-000787,-0.0663535129311
ACH-000788,-0.09565956233560001
ACH-000791,-0.202629584041
ACH-000792,-0.120711382052
ACH-000794,-0.0842155595175
ACH-000796,0.0137631132006
ACH-000799,-0.0590045446741
ACH-000800,-0.06800414186909999
ACH-000802,-0.1291481257
ACH-000804,-0.100724076664
ACH-000805,0.236258497254
ACH-000809,-0.120259326607
ACH-000810,-0.22277772332600002
ACH-000811,-0.09797741434689998
ACH-000817,-0.252396050001
ACH-000819,-0.178323910063
ACH-000820,0.035013022206699995
ACH-000821,-0.283718010896
ACH-000822,-0.0100410247625
ACH-000823,-0.184376260283
ACH-000824,0.0339211446692
ACH-000827,-0.187633116179
ACH-000829,-0.31433405272799997
ACH-000831,-0.12170539473099999
ACH-000832,-0.11541940364700001
ACH-000833,0.184937475877
ACH-000834,-0.245960096741
ACH-000835,-0.104952288362
ACH-000836,-0.16992942833299998
ACH-000837,-0.162061647085
ACH-000838,-0.218466660331
ACH-000839,-0.22981413968199998
ACH-000840,-0.0736226269399
ACH-000841,-0.16291373042500001
ACH-000843,-0.168703462479
ACH-000846,-0.265429353932
ACH-000847,-0.215355103988
ACH-000848,0.0913718356379
ACH-000849,-0.0101598878272
ACH-000851,-0.272340118517
ACH-000855,-0.214032222701
ACH-000856,-0.22209513862
ACH-000858,-0.162981227018
ACH-000859,-0.328147803831
ACH-000861,-0.10524210374500001
ACH-000862,-0.113272502227
ACH-000865,-0.11896123472999999
ACH-000866,-0.09554281698999999
ACH-000867,-0.07446246218500001
ACH-000869,-0.05142348613469999
ACH-000872,-0.139722483447
ACH-000873,-0.109569647204
ACH-000876,-0.0584143756034
ACH-000878,0.38055699631800005
ACH-000880,-0.111376426142
ACH-000881,-0.07774510809169999
ACH-000882,-0.419658206931
ACH-000884,-0.189049646774
ACH-000885,-0.18928028182700002
ACH-000887,-0.19834619168099998
ACH-000888,-0.0882186664858
ACH-000889,-0.20734790406300002
ACH-000890,-0.20465435059099998
ACH-000896,-0.133401130119
ACH-000898,-0.158192841648
ACH-000900,-0.16821030473
ACH-000901,-0.194432635139
ACH-000905,-0.13912183575
ACH-000906,-0.24618237589000003
ACH-000907,0.0140232472298
ACH-000910,-0.13425782702
ACH-000911,-0.0942097894503
ACH-000912,-0.137559026763
ACH-000913,-0.118405416109
ACH-000915,-0.154307757223
ACH-000916,-0.356015274334
ACH-000917,-0.00236744982092
ACH-000921,-0.0560320712933
ACH-000924,-0.0248452763309
ACH-000926,-0.31725962164500005
ACH-000928,-0.105664612879
ACH-000929,-0.252861540463
ACH-000932,-0.31099288975
ACH-000935,-0.09251052823999999
ACH-000936,-0.0981868790031
ACH-000937,-0.170092078009
ACH-000938,0.10172626044
ACH-000939,-0.41376065723800004
ACH-000941,-0.183137730847
ACH-000943,-0.0705478011062
ACH-000946,-0.180771042005
ACH-000947,-0.0810090328837
ACH-000948,-0.0957628449565
ACH-000950,-0.154321705866
ACH-000953,-0.158400182114
ACH-000957,0.0607408035124
ACH-000958,-0.0129696748849
ACH-000960,-0.0666986202441
ACH-000963,-0.278212405958
ACH-000968,-0.233037800789
ACH-000969,-0.108227517086
ACH-000973,-0.138633236052
ACH-000974,-0.030102010059099998
ACH-000975,-0.13615212996
ACH-000976,-0.102557088644
ACH-000978,-0.29537238524
ACH-000980,-0.111538973715
ACH-000984,-0.309744627571
ACH-000986,-0.05525008524780001
ACH-000988,-0.0216211892778
ACH-000993,-0.187940132998
ACH-000994,-0.200070691692
ACH-000996,-0.21106685175099998
ACH-001001,-0.243602307345
ACH-001020,-0.0905559696118
ACH-001028,-0.020664493138
ACH-001031,-0.107368148683
ACH-001038,-0.170480349356
ACH-001048,0.041902843995500004
ACH-001050,-0.08422293583820001
ACH-001053,0.0202738404154
ACH-001054,-0.29438582074999997
ACH-001061,-0.0513496883431
ACH-001067,-0.055127245089
ACH-001075,-0.160428355362
ACH-001096,0.061445610916999994
ACH-001128,-0.27428932448300003
ACH-001134,-0.050689988182399996
ACH-001151,-0.0811583966959
ACH-001163,-0.232361441273
ACH-001164,0.0810510157428
ACH-001173,-0.14282764409
ACH-001183,-0.352200743213
ACH-001184,-0.0589886111835
ACH-001190,-0.188767236063
ACH-001192,0.130098966984
ACH-001193,-0.515404603808
ACH-001196,-0.22325581156899998
ACH-001197,-0.182480086246
ACH-001205,-0.36423596355
ACH-001211,-0.26576057679299997
ACH-001212,0.011880949532399999
ACH-001228,-0.0339713896909
ACH-001232,0.0436166264328
ACH-001239,-0.310213132686
ACH-001274,0.08074705212899999
ACH-001275,0.25310769899999996
ACH-001277,-0.0888708306497
ACH-001278,0.041062393912
ACH-001280,-0.138025691869
ACH-001283,-0.0788825077448
ACH-001289,-0.14112709575500001
ACH-001295,0.0628671625528
ACH-001300,-0.0564631771195
ACH-001301,-0.206870178257
ACH-001302,-0.0953854753041
ACH-001303,-0.143640608634
ACH-001306,-0.189367829531
ACH-001318,-0.33917791230899996
ACH-001322,-0.189440969553
ACH-001328,-0.318470646389
ACH-001332,-0.284249196901
ACH-001333,0.0280096980565
ACH-001336,-0.163343916636
ACH-001340,-0.20478177398400002
ACH-001346,-0.013810453900999999
ACH-001353,-0.112137603628
ACH-001354,-0.358748538979
ACH-001367,-0.0472527789344
ACH-001368,-0.35042119679399997
ACH-001374,-0.104517166545
ACH-001375,-0.285515990332
ACH-001377,-0.0541762518537
ACH-001380,-0.102970693245
ACH-001391,-0.37827169655599996
ACH-001407,-0.0263199200581
ACH-001408,0.18989175799199998
ACH-001413,-0.246881689456
ACH-001430,-0.274901553125
ACH-001431,0.17596592125100002
ACH-001450,0.045751477079499996
ACH-001496,-0.0967900105277
ACH-001500,-0.012076143671799999
ACH-001521,-0.0741048505607
ACH-001523,-0.12490518916
ACH-001532,-0.14549895851
ACH-001536,-0.00987576982595
ACH-001550,-0.0822084185272
ACH-001552,0.159226315936
ACH-001554,-0.129564727724
ACH-001645,-0.147232881953
ACH-001654,-0.0269085768022
ACH-001715,-0.031287388321000004
ACH-001735,-0.17898144440299998
ACH-001736,-0.23125178274
ACH-001737,-0.12190449352600001
ACH-001740,-0.144947113624
ACH-001745,-0.16504771122300002
ACH-001750,-0.0712690606182
ACH-001765,-0.062218629906199995
ACH-001956,0.017137210985399998
ACH-001957,-0.17118327477
