,KRT33A (3883)
ACH-000204,-0.449223922496
ACH-000206,-0.22198282632
ACH-000207,-0.251444308842
ACH-000211,-0.17883750280699998
ACH-000215,-0.204195587531
ACH-000221,-0.38605094207199997
ACH-000222,-0.569780703246
ACH-000223,-0.116152311306
ACH-000226,-0.26136992963399996
ACH-000227,-0.216688788256
ACH-000228,-0.18543324164500002
ACH-000231,-0.171145138958
ACH-000232,-0.193008703254
ACH-000233,-0.00687230160431
ACH-000234,-0.290866880808
ACH-000235,-0.263383715505
ACH-000237,-0.25038021181
ACH-000238,-0.271153058742
ACH-000243,-0.202760213303
ACH-000244,-0.176411139992
ACH-000246,-0.24343526212400002
ACH-000248,-0.21361797354400003
ACH-000250,-0.302367205107
ACH-000251,-0.172237197176
ACH-000253,-0.101198149613
ACH-000255,-0.14691889478599998
ACH-000256,-0.249936666639
ACH-000257,-0.0742051178723
ACH-000258,-0.521486353048
ACH-000259,-0.405324549378
ACH-000260,-0.125118411427
ACH-000261,-0.188343123693
ACH-000262,-0.241123232709
ACH-000263,-0.3064193768
ACH-000264,-0.16220536029000002
ACH-000265,-0.249955008198
ACH-000266,-0.21056275173
ACH-000272,-0.20585736388099998
ACH-000273,-0.262850821856
ACH-000274,-0.20998320825199998
ACH-000277,-0.0493133522513
ACH-000278,-0.0950059896921
ACH-000279,-0.194670333687
ACH-000280,-0.368266889817
ACH-000281,-0.149361099094
ACH-000288,-0.284799523229
ACH-000291,-0.359128063585
ACH-000293,-0.07692333999010001
ACH-000294,-0.466732027349
ACH-000295,-0.466190831629
ACH-000296,0.102235221751
ACH-000302,-0.13695744539000002
ACH-000304,-0.292070782004
ACH-000307,-0.19969960774099998
ACH-000308,-0.058242080414199995
ACH-000310,-0.214682032462
ACH-000311,-0.280446245572
ACH-000312,-0.422188176312
ACH-000315,-0.517233824741
ACH-000316,-0.332025529843
ACH-000317,-0.24146739396400002
ACH-000318,-0.12435478716600001
ACH-000319,-0.23663471769000002
ACH-000320,-0.367043113497
ACH-000322,-0.252080325369
ACH-000323,-0.227320351265
ACH-000324,-0.222744332195
ACH-000329,-0.32055534791900003
ACH-000330,-0.28332742751400003
ACH-000331,-0.109423045117
ACH-000332,-0.304027675881
ACH-000334,-0.5184525990119999
ACH-000335,-0.238684897368
ACH-000336,-0.028641783642000002
ACH-000337,-0.183301082166
ACH-000339,-0.258979358026
ACH-000341,0.00913369813849
ACH-000348,-0.14685686706599999
ACH-000350,-0.191794238554
ACH-000352,-0.06974224715489999
ACH-000356,-0.416335386552
ACH-000361,-0.27330264900699996
ACH-000362,-0.396536410793
ACH-000363,-0.12561855317099999
ACH-000364,-0.189060715574
ACH-000365,-0.21739628600000002
ACH-000366,-0.061015963362099995
ACH-000368,0.049788859798
ACH-000374,-0.299279539674
ACH-000375,-0.20189571756900002
ACH-000376,-0.18498817834399997
ACH-000381,-0.0939710593846
ACH-000383,-0.20692110073699999
ACH-000387,0.022559019371099998
ACH-000389,-0.0673371123535
ACH-000390,-0.196046536382
ACH-000393,-0.219733662999
ACH-000395,0.019075510172599997
ACH-000397,-0.386948225392
ACH-000401,-0.134603374485
ACH-000402,-0.24730155604600002
ACH-000403,-0.19081610033500002
ACH-000404,0.0364446134331
ACH-000406,-0.284031982121
ACH-000407,-0.048784385751800004
ACH-000408,-0.40646162669299996
ACH-000410,-0.087598092302
ACH-000411,-0.26871577371399996
ACH-000414,-0.247495124576
ACH-000415,-0.220931034427
ACH-000416,-0.18828864527
ACH-000420,-0.205975255231
ACH-000421,-0.223158546622
ACH-000424,-0.360543580795
ACH-000425,-0.288354686611
ACH-000426,-0.337027605362
ACH-000427,-0.519872489557
ACH-000433,-0.139812003717
ACH-000436,-0.283465074821
ACH-000444,-0.354653253333
ACH-000445,0.0110784010142
ACH-000448,0.017833144102099997
ACH-000450,0.00486918968433
ACH-000452,-0.167756632184
ACH-000454,-0.0320161258448
ACH-000458,-0.23415510709000004
ACH-000459,-0.416174539753
ACH-000460,-0.087478041664
ACH-000461,-0.23250849860999998
ACH-000463,-0.255631399582
ACH-000464,-0.337221673249
ACH-000466,-0.36652218843400003
ACH-000467,-0.20082032463100002
ACH-000468,-0.408280682329
ACH-000469,-0.24379737580699998
ACH-000470,-0.342003977486
ACH-000471,-0.142529452832
ACH-000472,-0.236422989373
ACH-000473,-0.10621770106899998
ACH-000475,-0.308607219286
ACH-000476,-0.0062815367864599994
ACH-000477,-0.162043377981
ACH-000480,-0.24683164892700002
ACH-000481,-0.058370645014500004
ACH-000483,-0.207261937912
ACH-000484,-0.0671484203691
ACH-000485,-0.25018447734
ACH-000486,-0.17589508454999997
ACH-000487,-0.137335745807
ACH-000488,-0.167362258738
ACH-000490,-0.0433960121684
ACH-000491,-0.277808895033
ACH-000495,-0.277007938444
ACH-000496,-0.23290500374899997
ACH-000499,-0.175776512902
ACH-000500,0.320855919313
ACH-000502,-0.25281607261100003
ACH-000503,-0.146896007719
ACH-000505,-0.09363243912119999
ACH-000507,-0.118491538528
ACH-000510,-0.13397839590299998
ACH-000511,-0.22822615087499998
ACH-000512,0.282352994967
ACH-000516,-0.250236081231
ACH-000517,-0.167425177693
ACH-000518,-0.48735547538199997
ACH-000520,-0.309398916066
ACH-000521,-0.427693099647
ACH-000522,-0.320115982372
ACH-000524,-0.158556027875
ACH-000527,-0.0724000175532
ACH-000528,-0.107764917691
ACH-000537,0.0022804156532800005
ACH-000541,-0.164754922323
ACH-000542,-0.131544689122
ACH-000544,-0.246762411855
ACH-000545,-0.235378563312
ACH-000547,-0.380332860623
ACH-000548,-0.43208912875600003
ACH-000549,-0.097304422514
ACH-000550,-0.14096823968900002
ACH-000552,-0.335937217013
ACH-000556,-0.331170964323
ACH-000557,-0.314354702967
ACH-000570,-0.311314648864
ACH-000571,-0.538448584842
ACH-000573,-0.0812127236721
ACH-000576,-0.21419985377300002
ACH-000580,-0.308073916328
ACH-000584,-0.260484887767
ACH-000585,-0.0051017984860200006
ACH-000588,-0.49944297772600005
ACH-000589,-0.31445079324299996
ACH-000591,0.0277684007417
ACH-000593,-0.288637049388
ACH-000600,-0.195258965481
ACH-000601,-0.152064283079
ACH-000604,-0.71507465752
ACH-000605,-0.413095714802
ACH-000606,-0.262270930444
ACH-000608,-0.144253023761
ACH-000614,-0.362833056004
ACH-000616,-0.146944856317
ACH-000618,-0.38446669868100003
ACH-000619,-0.45118480755900003
ACH-000620,-0.06472766744359999
ACH-000621,-0.225308238778
ACH-000622,-0.321886220613
ACH-000623,-0.216721014973
ACH-000624,-0.147167286121
ACH-000627,-0.037764049895
ACH-000630,-0.377784874529
ACH-000632,-0.239826178616
ACH-000633,-0.11547331925799999
ACH-000637,-0.244757364296
ACH-000638,-0.35871131394699995
ACH-000646,-0.0938537250094
ACH-000647,-0.212973475158
ACH-000648,-0.155780991728
ACH-000649,-0.302162763402
ACH-000651,-0.24792571825800003
ACH-000652,0.0185901953491
ACH-000653,0.0331734667015
ACH-000657,-0.222153305103
ACH-000658,-0.332104709487
ACH-000661,-0.17496217169599998
ACH-000662,-0.21936759916700002
ACH-000663,-0.208373788115
ACH-000665,-0.0528317253079
ACH-000671,0.0254226102097
ACH-000673,-0.25634938528
ACH-000676,-0.300167134092
ACH-000677,-0.14076552733300002
ACH-000681,-0.478798917148
ACH-000682,-0.0146484336061
ACH-000683,-0.18358402892900003
ACH-000684,-0.102432541751
ACH-000688,-0.352738535307
ACH-000693,-0.244900861129
ACH-000694,-0.12436773419199999
ACH-000695,-0.133158306648
ACH-000696,-0.0345739259146
ACH-000697,-0.40812445233499994
ACH-000699,-0.124473109909
ACH-000701,0.0902825889906
ACH-000706,-0.388853628588
ACH-000711,-0.156061341714
ACH-000713,-0.147442893832
ACH-000714,-0.128341408202
ACH-000718,-0.348862220211
ACH-000720,-0.37152945162
ACH-000721,-0.17307205191
ACH-000724,-0.10197441502900001
ACH-000725,-0.0034673853285800004
ACH-000732,0.294266966819
ACH-000734,-0.11961171484000001
ACH-000735,-0.191597424608
ACH-000736,-0.202304651714
ACH-000738,-0.229331614914
ACH-000746,0.108727128147
ACH-000747,-0.27395136514400004
ACH-000748,-0.11509877770199999
ACH-000753,-0.183238205854
ACH-000756,-0.119320634671
ACH-000757,-0.09921254766280001
ACH-000758,-0.155510451691
ACH-000760,-0.0968915320309
ACH-000763,-0.309879456542
ACH-000764,0.161057150128
ACH-000765,-0.165925844761
ACH-000766,-0.0656477467478
ACH-000767,-0.10636082245799999
ACH-000768,-0.421697150838
ACH-000769,-0.265788192285
ACH-000770,-0.429846366894
ACH-000771,-0.268494050971
ACH-000773,-0.0354090935556
ACH-000776,-0.332086412826
ACH-000777,-0.0140668115053
ACH-000778,-0.208734848807
ACH-000781,-0.140690375648
ACH-000782,-0.293842195675
ACH-000783,-0.233619603303
ACH-000784,-0.23402814284499998
ACH-000785,-0.371685628474
ACH-000787,-0.196924859505
ACH-000788,-0.322441257086
ACH-000791,-0.24973310020599998
ACH-000792,-0.0772260925901
ACH-000794,-0.09233172975019999
ACH-000796,-0.190642716032
ACH-000799,-0.0006931320660930001
ACH-000800,-0.0346829856159
ACH-000802,-0.156384895724
ACH-000804,0.029258368499099997
ACH-000805,-0.424142132687
ACH-000809,-0.382817181633
ACH-000810,-0.26065300424000004
ACH-000811,-0.09870291128080001
ACH-000817,-0.41502601884400003
ACH-000819,-0.15067016039699999
ACH-000820,-0.10815648444
ACH-000821,-0.345353619119
ACH-000822,-0.154982604366
ACH-000823,-0.19759501319800002
ACH-000824,-0.0815088536407
ACH-000827,-0.17699846988200002
ACH-000829,-0.20134745837
ACH-000831,-0.148234747643
ACH-000832,-0.20900193296
ACH-000833,-0.21419414202999998
ACH-000834,-0.133658437961
ACH-000835,-0.127377131392
ACH-000836,-0.244984048348
ACH-000837,-0.36344893145999996
ACH-000838,-0.33873365682400003
ACH-000839,-0.140548665909
ACH-000840,0.129813541869
ACH-000841,-0.125264939479
ACH-000843,0.022311491230200004
ACH-000846,-0.144811360531
ACH-000847,-0.295241915753
ACH-000848,-0.346692537365
ACH-000849,-0.116628065043
ACH-000851,-0.101722143934
ACH-000855,-0.176583513894
ACH-000856,-0.21726743557599998
ACH-000858,0.0230502991519
ACH-000859,-0.10681936918500001
ACH-000861,-0.0754349364019
ACH-000862,-0.278740883115
ACH-000865,-0.14294890115
ACH-000866,-0.222885431743
ACH-000867,-0.182976959458
ACH-000869,-0.143279134353
ACH-000872,-0.228636388177
ACH-000873,-0.117378853075
ACH-000876,-0.317711645445
ACH-000878,-0.20892615618299998
ACH-000880,-0.274450675548
ACH-000881,-0.327041364246
ACH-000882,-0.0952197214074
ACH-000884,-0.303799028266
ACH-000885,-0.17672912272100003
ACH-000887,-0.297477563723
ACH-000888,-0.235966637396
ACH-000889,-0.308759853388
ACH-000890,-0.399403432297
ACH-000896,-0.11025862219100001
ACH-000898,-0.17855130818300002
ACH-000900,0.0201915034544
ACH-000901,-0.109100413596
ACH-000905,-0.156776998078
ACH-000906,-0.160812631985
ACH-000907,-0.0939274117595
ACH-000910,-0.202100468307
ACH-000911,-0.14059726046499998
ACH-000912,0.0013794918148499998
ACH-000913,-0.464752113647
ACH-000915,-0.189725164845
ACH-000916,-0.496518061153
ACH-000917,-0.19716964734700002
ACH-000921,0.000462307082172
ACH-000924,-0.30832789378000003
ACH-000926,-0.382966441196
ACH-000928,-0.335422555876
ACH-000929,0.192441412244
ACH-000932,-0.18315401673099999
ACH-000935,-0.282276179133
ACH-000936,-0.228742172127
ACH-000937,-0.23468097354800002
ACH-000938,-0.165161221603
ACH-000939,-0.226115117371
ACH-000941,-0.105040136894
ACH-000943,-0.169694941776
ACH-000946,-0.235879216514
ACH-000947,-0.159781751513
ACH-000948,-0.131161915878
ACH-000950,-0.48045309928900004
ACH-000953,-0.30822574406
ACH-000957,-0.163839009066
ACH-000958,-0.144774042493
ACH-000960,-0.37176623892300004
ACH-000963,-0.23629787517099998
ACH-000968,-0.313569766822
ACH-000969,-0.147012620608
ACH-000973,-0.115028636993
ACH-000974,-0.153150366596
ACH-000975,-0.249771687182
ACH-000976,-0.358539928045
ACH-000978,-0.45947742395499996
ACH-000980,-0.09643065763110001
ACH-000984,-0.169296814799
ACH-000986,-0.36190025684
ACH-000988,-0.222457131726
ACH-000993,0.06663284538530001
ACH-000994,-0.18327732781300002
ACH-000996,-0.09062963057589998
ACH-001001,-0.179654516533
ACH-001020,-0.32062335789900004
ACH-001028,-0.159369577987
ACH-001031,-0.0918988774838
ACH-001038,-0.13351983854900001
ACH-001048,0.113256867975
ACH-001050,-0.30749001625
ACH-001053,-0.17821973583700002
ACH-001054,-0.200301082188
ACH-001061,-0.207790443283
ACH-001067,-0.33823255444300004
ACH-001075,-0.265515883397
ACH-001096,-0.326862591983
ACH-001128,0.28599565873300004
ACH-001134,-0.306733997826
ACH-001151,-0.10239895656999999
ACH-001163,-0.24539053844500003
ACH-001164,-0.46525729176200004
ACH-001173,-0.24475776010000003
ACH-001183,-0.10337407442
ACH-001184,-0.275382671135
ACH-001190,0.0901430220929
ACH-001192,-0.401731914956
ACH-001193,0.115138267031
ACH-001196,-0.249761951847
ACH-001197,-0.622919742429
ACH-001205,0.0236906733357
ACH-001211,-0.15289386105
ACH-001212,-0.258914824321
ACH-001228,-0.247335946419
ACH-001232,-0.187189051268
ACH-001239,-0.263234468787
ACH-001274,0.0189838324239
ACH-001275,-0.222952903779
ACH-001277,-0.0377016464527
ACH-001278,-0.137681622595
ACH-001280,-0.18273432140700002
ACH-001283,-0.0393770155801
ACH-001289,-0.116970756055
ACH-001295,-0.174786838201
ACH-001300,-0.468492805229
ACH-001301,-0.208139111132
ACH-001302,-0.255316655721
ACH-001303,-0.314096090735
ACH-001306,-0.360156640734
ACH-001318,-0.10642170901
ACH-001322,-0.17934102066100002
ACH-001328,-0.19440250844700002
ACH-001332,-0.147072768355
ACH-001333,-0.26768686884799997
ACH-001336,-0.280239416508
ACH-001340,-0.10621365417300001
ACH-001346,-0.294592838072
ACH-001353,-0.227562866959
ACH-001354,-0.10918404554300001
ACH-001367,-0.264376769389
ACH-001368,-0.127101411349
ACH-001374,0.39769691864900003
ACH-001375,-0.229439551292
ACH-001377,-0.167389857566
ACH-001380,-0.303001742181
ACH-001391,-0.237011082094
ACH-001407,-0.057191918946199995
ACH-001408,-0.172076158723
ACH-001413,-0.27322288190099997
ACH-001430,0.139137271038
ACH-001431,-0.42360855970100003
ACH-001450,0.019443122120700002
ACH-001496,-0.128677790494
ACH-001500,-0.235152468983
ACH-001521,-0.36029453796800004
ACH-001523,-0.175979429262
ACH-001532,-0.144029114638
ACH-001536,0.0605352149619
ACH-001550,-0.206783390264
ACH-001552,-0.537092176533
ACH-001554,-0.168939271098
ACH-001645,-0.16029153427999998
ACH-001654,-0.34127582809600004
ACH-001715,-0.152682236717
ACH-001735,-0.33489915818300003
ACH-001736,-0.27637428074299997
ACH-001737,-0.39413086127400004
ACH-001740,-0.385583219075
ACH-001745,-0.26605234623
ACH-001750,-0.33944912116099996
ACH-001765,-0.0883394333905
ACH-001956,-0.218636902246
ACH-001957,-0.381267140652
