,SCUBE3 (222663)
ACH-000004,-0.197898580934
ACH-000007,-0.00656309284968
ACH-000009,0.012752660852399999
ACH-000011,-0.09765680335210002
ACH-000012,-0.104863983148
ACH-000013,-0.272833740614
ACH-000014,-0.162308594798
ACH-000015,0.051667025160999996
ACH-000017,-0.0533615395548
ACH-000018,-0.022962025626300002
ACH-000019,-0.185742539147
ACH-000021,-0.033247784435799996
ACH-000022,-0.16870894698199998
ACH-000025,-0.0743260273875
ACH-000028,0.0805580921078
ACH-000030,-0.049812597406999996
ACH-000035,-0.157025554839
ACH-000036,-0.12008182353800001
ACH-000037,0.012341515038100001
ACH-000039,0.176880657119
ACH-000040,-0.11029705423000001
ACH-000041,0.0148459305228
ACH-000042,-0.0378722588475
ACH-000045,-0.0250645574651
ACH-000047,-0.0688761285312
ACH-000052,-0.0238644632134
ACH-000053,-0.121136904183
ACH-000054,-0.11406956334200001
ACH-000055,-0.357653545101
ACH-000060,0.0277123752404
ACH-000067,0.11276079068099999
ACH-000070,-0.08624453412969998
ACH-000075,0.0611198133182
ACH-000078,-0.08417514089839999
ACH-000082,-0.0862349566323
ACH-000085,-0.0271515838161
ACH-000086,-0.2487766519
ACH-000087,-0.318801500346
ACH-000092,-0.0689938731618
ACH-000095,-0.0545724583373
ACH-000097,0.00580750525786
ACH-000098,0.0393693597904
ACH-000099,-0.058163743663099995
ACH-000108,-0.09821773891
ACH-000113,-0.0305997140413
ACH-000115,-0.061345395195899995
ACH-000116,-0.039324511004199994
ACH-000118,-0.00112027193587
ACH-000120,-0.15380222287999998
ACH-000123,-0.0967581413755
ACH-000127,-0.10191955501700001
ACH-000128,-0.21719805599
ACH-000132,0.0117994153975
ACH-000133,0.0118357390159
ACH-000137,-0.138554692505
ACH-000138,-0.11407360901
ACH-000142,-0.42114827999
ACH-000143,-0.20960002273699999
ACH-000146,-0.0575176881128
ACH-000148,0.06747357319330001
ACH-000150,-0.129183299109
ACH-000152,-0.0726281481592
ACH-000153,-0.48165360017700004
ACH-000159,-0.0832156287973
ACH-000160,-0.021547502129799997
ACH-000163,-0.10607093523399999
ACH-000167,0.0140220295848
ACH-000168,-0.085205259835
ACH-000169,-0.00395851383998
ACH-000178,0.0450529031404
ACH-000182,-0.128869914602
ACH-000183,-0.174937792034
ACH-000188,-0.278704644052
ACH-000189,-0.153892818332
ACH-000190,0.0342646927563
ACH-000198,-0.108673494576
ACH-000204,-0.209875286439
ACH-000206,-0.09770768210380001
ACH-000207,-0.549703535242
ACH-000211,-0.12200561667300001
ACH-000215,-0.0355414659485
ACH-000221,-0.0309315327007
ACH-000222,-0.250960557852
ACH-000223,0.10910917818
ACH-000226,-0.160251866144
ACH-000227,-0.316969922187
ACH-000228,-0.036879598003300006
ACH-000231,-0.15723092096
ACH-000232,-0.00814242187195
ACH-000233,-0.198401935508
ACH-000234,0.11403096757799999
ACH-000235,0.014809789629600001
ACH-000237,-0.00374091367627
ACH-000238,-0.25522686339
ACH-000243,0.0124943459466
ACH-000244,-0.236297281897
ACH-000246,-0.136118219868
ACH-000248,-0.168384237858
ACH-000250,-0.022096976154900003
ACH-000251,0.015974701129
ACH-000253,-0.0951483729311
ACH-000255,-0.0911552138268
ACH-000256,-0.131354764648
ACH-000257,-0.273073144054
ACH-000258,0.000402102120018
ACH-000259,0.011737892853899999
ACH-000260,-0.09077539436689999
ACH-000261,-0.045573937395
ACH-000262,-0.30362759832499997
ACH-000263,-0.0586907009095
ACH-000264,-0.08762874740049999
ACH-000265,0.0110964452311
ACH-000266,0.0063563377451
ACH-000272,-0.0706988507794
ACH-000273,-0.172914841037
ACH-000274,-0.0006827959851240001
ACH-000277,-0.190524669727
ACH-000278,0.0134592030202
ACH-000279,-0.0728848652773
ACH-000280,-0.16770851792000002
ACH-000281,-0.269918807718
ACH-000288,-0.042760980733000005
ACH-000291,-0.0433462030798
ACH-000293,-0.08936334925030001
ACH-000294,0.0418559199505
ACH-000295,-0.23662329665100001
ACH-000296,-0.13454450068
ACH-000302,-0.163768742426
ACH-000304,0.05764136470430001
ACH-000307,-0.0781492676897
ACH-000308,-0.0196767815016
