,POM121L2 (94026)
ACH-000004,0.0044500028344899994
ACH-000007,-0.049875956361499996
ACH-000009,-0.244692535221
ACH-000011,-0.124434163312
ACH-000012,0.0149769897811
ACH-000013,0.0103327661198
ACH-000014,-0.152938894667
ACH-000015,0.027738764723200002
ACH-000017,-0.161944408583
ACH-000018,-0.344533779987
ACH-000019,-0.252407591921
ACH-000021,0.0383537386894
ACH-000022,0.10414903854699999
ACH-000025,0.12231927742799999
ACH-000028,0.00498143728268
ACH-000030,-0.0757149501579
ACH-000035,-0.0949632164462
ACH-000036,-0.0599196539104
ACH-000037,0.234971559318
ACH-000039,-0.17978251741
ACH-000040,-0.0409388295105
ACH-000041,-0.056159176871699995
ACH-000042,0.07006161688839999
ACH-000045,0.0448729690891
ACH-000047,0.032477405417299994
ACH-000052,-0.256995099624
ACH-000053,-0.031962154514599994
ACH-000054,-0.07841027678460001
ACH-000055,0.00537992148069
ACH-000060,-0.0475123543604
ACH-000067,-0.11583798050899999
ACH-000070,-0.00529083723654
ACH-000075,0.0211857103852
ACH-000078,0.00137616739994
ACH-000082,-0.017792311637
ACH-000085,0.028391743714400005
ACH-000086,-0.0426873586311
ACH-000087,0.313209873411
ACH-000092,0.13866086604
ACH-000095,0.0503899218439
ACH-000097,-0.11728151473899999
ACH-000098,-0.126961126628
ACH-000099,0.0649117426377
ACH-000108,-0.116408948433
ACH-000113,0.155213817566
ACH-000115,-0.108454010322
ACH-000116,-0.0884905617728
ACH-000118,-0.023875725743
ACH-000120,-0.16465980986099998
ACH-000123,-0.165264890533
ACH-000127,-0.0884650161235
ACH-000128,-0.0894387788978
ACH-000132,-0.020338937330099997
ACH-000133,-0.00014032163163600001
ACH-000137,-0.052603339244
ACH-000138,-0.109285837627
ACH-000142,-0.09100536129629999
ACH-000143,-0.07030423145539999
ACH-000146,-0.021514155865000002
ACH-000148,0.105768847635
ACH-000150,-0.000216440848003
ACH-000152,0.107689582831
ACH-000153,0.013796473463399999
ACH-000159,0.0250296489794
ACH-000160,0.16960530684099998
ACH-000163,-0.0494667272846
ACH-000167,0.015769292650200002
ACH-000168,-0.191640771859
ACH-000169,-0.0324857307258
ACH-000178,-0.047865633448900005
ACH-000182,-0.109649366718
ACH-000183,0.0169249622513
ACH-000188,0.126370287217
ACH-000189,0.034948789845300005
ACH-000190,0.112687638882
ACH-000198,0.007990694784699999
ACH-000204,0.17935920292
ACH-000206,-0.277495050586
ACH-000207,-0.0032594963024099996
ACH-000211,-0.011792149987600002
ACH-000215,-0.0828401351079
ACH-000221,-0.0654380653653
ACH-000222,-0.235770876428
ACH-000223,-0.09838878065680001
