,OR11H1 (81061)
ACH-000004,-0.8280360700180001
ACH-000007,-0.7768294288969999
ACH-000009,-0.764345441046
ACH-000011,-0.653022941488
ACH-000012,-0.710646432495
ACH-000013,-0.557933550471
ACH-000014,-0.43668779162
ACH-000015,-0.690879861164
ACH-000017,-0.792796057104
ACH-000018,-0.827819478658
ACH-000019,-1.03297011892
ACH-000021,-0.715864621421
ACH-000022,-0.7847008778550001
ACH-000025,-0.8479785591
ACH-000028,-0.680062365106
ACH-000030,-0.685738375547
ACH-000035,-0.38049757092200004
ACH-000036,-0.6094618684600001
ACH-000037,-0.646766607029
ACH-000039,-0.692869543037
ACH-000040,-0.768799636057
ACH-000041,-0.789565413987
ACH-000042,-0.618321539318
ACH-000045,-0.745158043171
ACH-000047,-0.572167148576
ACH-000052,-0.873163373892
ACH-000053,-0.7592499118260001
ACH-000054,-0.610182789216
ACH-000055,-0.724448009067
ACH-000060,-0.6286438590410001
ACH-000067,-0.702808033986
ACH-000070,-0.876296014957
ACH-000075,-0.707509977229
ACH-000078,-0.639104888181
ACH-000082,-0.49027533663
ACH-000085,-0.259245566732
ACH-000086,-0.6960061023659999
ACH-000087,-0.792931431764
ACH-000092,-0.6417433206490001
ACH-000095,-0.775526689311
ACH-000097,-0.856215846132
ACH-000098,-0.693362258165
ACH-000099,-0.702338409293
ACH-000108,-0.784335755155
ACH-000113,-0.735293939772
ACH-000115,-0.437304827023
ACH-000116,-0.520084554741
ACH-000118,-0.91169769631
ACH-000120,-0.743437948959
ACH-000123,-0.664169425
ACH-000127,-0.722613290517
ACH-000128,-0.858392009897
ACH-000132,-0.668649365259
ACH-000133,-0.821839360032
ACH-000137,-0.6910597478630001
ACH-000138,-0.7143501827959999
ACH-000142,-0.6267214225559999
ACH-000143,-1.00810573856
ACH-000146,-0.710786690999
ACH-000148,-0.671272927638
ACH-000150,-0.371905581805
ACH-000152,-0.817234748208
ACH-000153,-0.726944719318
ACH-000159,-0.884251387583
ACH-000160,-0.9771056232909999
ACH-000163,-0.6779374810519999
ACH-000167,-0.917337931548
ACH-000168,-0.693331450946
ACH-000169,-0.776314855144
ACH-000178,-0.647524311818
ACH-000182,-0.493023508696
ACH-000183,-0.5919292642930001
ACH-000188,-0.9349824769399999
ACH-000189,-0.602384268133
ACH-000190,-1.07463135754
ACH-000198,-0.562045731015
ACH-000204,-0.713012373438
ACH-000206,-0.575650894002
ACH-000207,-0.742101447608
ACH-000211,-0.618500666548
ACH-000215,-0.654136805438
ACH-000221,-0.660029413823
ACH-000222,-0.8957101804240001
ACH-000223,-0.814008294272
ACH-000226,-0.9457888201719999
ACH-000227,-0.25540475423799996
ACH-000228,-0.89888114594
ACH-000231,-0.667772328399
ACH-000232,-0.8212453677339999
ACH-000233,-0.827870648969
ACH-000234,-0.721520287423
ACH-000235,-0.573203438833
ACH-000237,-0.508734085071
ACH-000238,-0.5133510564
ACH-000243,-0.894191325229
ACH-000244,-0.526310205295
ACH-000246,-0.5099396447
ACH-000248,-1.01031142247
ACH-000250,-0.564461603301
ACH-000251,-0.537266401118
ACH-000253,-0.594534182552
ACH-000255,-0.49085940280699997
ACH-000256,-0.435690439604
ACH-000257,-0.9651347549279999
ACH-000258,-0.7398877208
ACH-000259,-0.53074491978
ACH-000260,-0.749497581159
ACH-000261,-0.807554896642
ACH-000262,-0.7364715161640001
ACH-000263,-0.74474386852
ACH-000264,-1.0162401014799998
ACH-000265,-0.7957096277869999
ACH-000266,-0.728255784852
ACH-000272,-0.950503494594
ACH-000273,-0.756111417237
ACH-000274,-0.57731508924
ACH-000277,-0.711040551531
ACH-000278,-0.920600286644
ACH-000279,-0.801436584741
ACH-000280,-0.6906963876119999
ACH-000281,-0.49622356334299994
ACH-000288,-0.783854574403
ACH-000291,-0.902122342615
ACH-000293,-0.721682474295
ACH-000294,-0.730368054419
ACH-000295,-0.647863924304
ACH-000296,-1.0222069943899998
ACH-000302,-0.770594310668
ACH-000304,-0.460286655692
ACH-000307,-0.615524822363
ACH-000308,-0.538605231165
ACH-000310,-0.822593998241
ACH-000311,-0.787950344144
ACH-000312,-0.685830394679
ACH-000315,-0.974495526331
ACH-000316,-0.7038727472640001
ACH-000317,-0.775593358255
ACH-000318,-1.01325742596
ACH-000319,-0.627571535436
ACH-000320,-0.8796347446170001
ACH-000322,-0.715775986551
ACH-000323,-1.0664686215399999
ACH-000324,-0.8752503423739999
ACH-000329,-0.68448603954
ACH-000330,-0.8104099134839999
ACH-000331,-0.495833202678
ACH-000332,-0.6897926474699999
ACH-000334,-1.08894996145
ACH-000335,-0.9155494455259999
ACH-000336,-0.952497285613
ACH-000337,-0.539538411302
ACH-000339,-0.6897487408830001
ACH-000341,-1.06030444984
ACH-000348,-0.800726856497
ACH-000350,-0.386488170075
ACH-000352,-0.728141315639
ACH-000356,-0.849366875233
ACH-000361,-0.615841267361
ACH-000362,-0.740505734666
ACH-000363,-0.5660195571050001
ACH-000364,-0.589256854946
ACH-000365,-0.658942385789
ACH-000366,-0.712911943406
ACH-000368,-0.763267833691
ACH-000374,-0.606298342611
ACH-000375,-0.7261911417579999
ACH-000376,-0.772869809761
ACH-000381,-0.716296531662
ACH-000383,-0.644212337425
ACH-000387,-0.5876438301160001
ACH-000389,-0.983671934641
ACH-000390,-0.703168008213
ACH-000393,-0.875507261743
ACH-000395,-0.858852945275
ACH-000397,-0.805096816312
ACH-000401,-0.699920125342
ACH-000402,-0.780813347576
ACH-000403,-0.8114222472399999
ACH-000404,-0.625079371251
ACH-000406,-0.561156721684
ACH-000407,-0.826445723967
ACH-000408,-0.552570354864
ACH-000410,-0.666248972972
ACH-000411,-0.848598925318
ACH-000414,-0.5637969817549999
ACH-000415,-0.460205217544
ACH-000416,-0.689498499769
ACH-000420,-0.537330700564
ACH-000421,-0.669640144358
ACH-000424,-0.896552109483
ACH-000425,-0.809148024868
ACH-000426,-0.545251880529
ACH-000427,-0.736335082644
ACH-000433,-0.736909412439
ACH-000436,-0.819514769916
ACH-000444,-0.7804118386910001
ACH-000445,-0.696993831526
ACH-000448,-0.6843757006640001
ACH-000450,-0.702432607425
ACH-000452,-0.400586685339
ACH-000454,-0.9860855884209999
ACH-000458,-0.664889126918
ACH-000459,-0.565249691557
