,HOXA7 (3204)
ACH-000004,-0.197726595895
ACH-000007,-0.242723500249
ACH-000009,-0.0717802384793
ACH-000011,-0.339719768302
ACH-000012,-0.225221564317
ACH-000013,-0.0279063481415
ACH-000014,-0.148142959468
ACH-000015,-0.122897681591
ACH-000017,-0.0743300105404
ACH-000018,-0.22904516764199997
ACH-000019,-0.166861856775
ACH-000021,-0.152261601854
ACH-000022,-0.17182091514800002
ACH-000025,-0.215209271006
ACH-000028,-0.117294025011
ACH-000030,-0.062890678319
ACH-000035,-0.18834964671
ACH-000036,-0.145156834293
ACH-000037,-0.000281305276295
ACH-000039,0.0384888034847
ACH-000040,-0.14041360503699998
ACH-000041,-0.185910349749
ACH-000042,-0.36351475789300003
ACH-000045,-0.24545665862
ACH-000047,-0.250103097834
ACH-000052,-0.37355256252999997
ACH-000053,-0.21560141852899997
ACH-000054,-0.159208566789
ACH-000055,-0.260027366247
ACH-000060,-0.197084646624
ACH-000067,-0.134223440898
ACH-000070,-0.141251752941
ACH-000075,-0.44202799466000003
ACH-000078,-0.08949625147269999
ACH-000082,-0.537186210959
ACH-000085,-0.36966650553999997
ACH-000086,0.055731474732
ACH-000087,-0.148807046831
ACH-000092,0.030909375287200003
ACH-000095,-0.0960561036486
ACH-000097,-0.0439163016027
ACH-000098,-0.156147119574
ACH-000099,-0.17088742354699998
ACH-000108,-0.112926993343
ACH-000113,-0.106145600746
ACH-000115,-0.20754817253199997
ACH-000116,-0.21459219241500002
ACH-000118,-0.0160894293693
ACH-000120,-0.19195009103100003
ACH-000123,-0.0401171288756
ACH-000127,-0.188815421129
ACH-000128,-0.24113621207199998
ACH-000132,-0.021436749550900004
ACH-000133,-0.092849993762
ACH-000137,-0.08408334635510001
ACH-000138,-0.14876232417000002
ACH-000142,-0.207626753782
ACH-000143,-0.0168823318952
ACH-000146,-0.17390224865200002
ACH-000148,-0.243887378004
ACH-000150,-0.254432115864
ACH-000152,-0.211317895911
ACH-000153,-0.0393550479114
ACH-000159,-0.116525142812
ACH-000160,-0.168887849131
ACH-000163,0.00208554854637
ACH-000167,-0.0485730266397
ACH-000168,-0.203737311146
ACH-000169,-0.25853744206
ACH-000178,-0.0354299844163
ACH-000182,-0.145525252138
ACH-000183,0.0301430509392
ACH-000188,-0.08065487191489999
ACH-000189,-0.46957681590800004
ACH-000190,-0.11062825750399999
ACH-000198,-0.161654617784
ACH-000204,0.031616602325499996
ACH-000206,-0.107650045574
ACH-000207,-0.266611696555
ACH-000211,-0.0869104976769
ACH-000215,-0.214677889113
ACH-000221,-0.107136390569
ACH-000222,-0.140500329816
ACH-000223,-0.132570712443
ACH-000226,-0.09290671990289999
ACH-000227,-0.018268361081999997
ACH-000228,-0.357385103729
ACH-000231,-0.103992218872
ACH-000232,-0.07071240157519999
ACH-000233,-0.13792118031700001
ACH-000234,-0.215636871505
ACH-000235,-0.21335400312199998
ACH-000237,-0.34316949083400006
ACH-000238,-0.133821182357
ACH-000243,-0.235459600218
ACH-000244,-0.12068668335100001
ACH-000246,-0.09149005344360002
ACH-000248,-0.100933043858
ACH-000250,-0.152266411365
ACH-000251,-0.00436371814
ACH-000253,-0.318329417243
ACH-000255,0.024379938745300003
ACH-000256,-0.11065651124600001
ACH-000257,-0.417567198856
ACH-000258,0.142896374964
ACH-000259,-0.10216501895199999
ACH-000260,-0.0204871018214
ACH-000261,-0.08006671763749999
ACH-000262,-0.38679574070600004
ACH-000263,-0.318716922808
ACH-000264,-0.147063522182
ACH-000265,-0.0412960991126
ACH-000266,-0.241398426522
ACH-000272,-0.26069453296399997
ACH-000273,-0.223383396614
ACH-000274,-0.42466399859399995
ACH-000277,0.0467462459385
ACH-000278,-0.23915372211999997
ACH-000279,-0.150005073996
ACH-000280,-0.234708201591
ACH-000281,-0.04553943085559999
ACH-000288,-0.12548315626599998
ACH-000291,-0.231352042854
ACH-000293,-0.197282256439
ACH-000294,-0.228382538002
ACH-000295,-0.423917208951
ACH-000296,-0.08075467033810001
ACH-000302,-0.0994834612488
ACH-000304,-0.158648868825
ACH-000307,-0.14917332183
ACH-000308,-0.155418438198
ACH-000310,-0.19247982410599998
ACH-000311,-0.19933874990800002
ACH-000312,-0.10667787048499999
ACH-000315,0.210569934712
ACH-000316,-0.0688923108434
ACH-000317,0.0262426021628
ACH-000318,-0.25269783879999996
ACH-000319,-0.157632712545
ACH-000320,-0.0940688094341
ACH-000322,-0.34639199443999996
ACH-000323,-0.26014506461
ACH-000324,0.028983955764
ACH-000329,-0.050083727066400005
ACH-000330,0.030438847834
ACH-000331,-0.239986739667
ACH-000332,-0.174044174656
ACH-000334,0.0660837592384
ACH-000335,-0.0964426122655
ACH-000336,-0.657553464896
ACH-000337,-0.491552971945
ACH-000339,-0.151065593936
ACH-000341,-0.38631909994
ACH-000348,-0.10506486993999999
ACH-000350,-0.19147639796799998
ACH-000352,-0.0834379010098
ACH-000356,-0.351346832121
ACH-000361,-0.130648886468
ACH-000362,-0.42718755234899997
ACH-000363,-0.176859580026
ACH-000364,-0.237620934131
ACH-000365,0.034869362653300005
ACH-000366,-0.08226063961069999
ACH-000368,-0.2499993284
ACH-000374,0.0726007496605
ACH-000375,-0.282308347402
ACH-000376,-0.193850252666
ACH-000381,-0.19782341663199998
ACH-000383,-0.0643728576104
ACH-000387,-0.140199242624
ACH-000389,-0.459146138472
ACH-000390,-0.19716845387
ACH-000393,-0.32748704405400003
ACH-000395,-0.163904449078
ACH-000397,-0.251075773385
ACH-000401,-0.12245967854699999
ACH-000402,-0.379905554765
ACH-000403,-0.346879727557
ACH-000404,0.0594148398102
ACH-000406,-0.176241416625
ACH-000407,0.0518080412658
ACH-000408,0.0960283954278
ACH-000410,-0.18437605629
ACH-000411,-0.0985721616272
ACH-000414,0.052816638194399995
ACH-000415,-0.13662046544099998
ACH-000416,-0.211866876616
ACH-000420,-0.18419971604000002
ACH-000421,-0.22397791258299998
ACH-000424,-0.23968777706
ACH-000425,-0.272723500374
ACH-000426,-0.162724213795
ACH-000427,-0.3774161636
ACH-000433,-0.13836375825
ACH-000436,0.0558617260133
ACH-000444,-0.0681007266356
ACH-000445,-0.05735171177230001
ACH-000448,-0.21438399387200002
ACH-000450,-0.0759921876777
ACH-000452,-0.37469976365999996
ACH-000454,-0.116829584013
ACH-000458,-0.124603540569
ACH-000459,0.329070007964
ACH-000460,-0.251778886568
ACH-000461,-0.0418049207707
ACH-000463,-0.142401798984
ACH-000464,-0.137205309429
